generation	terrain_seed	start_seed	h_best	h_mean	h_best_distance	h_best_parts	h_best_mass	c_best	c_mean	c_best_distance	c_best_parts	c_best_mass	champ_holistic_mean	champ_holistic_wins	champ_conventional_wins	champ_bouts
20	838923048		0.944718	0.676688	1.391899	6	15.340000	0.695234	0.434455	0.485688	5	15.337000	0.363602	8	42	50
21	1805704706		0.823585	0.433336	0.481883	6	15.340000	0.899049	0.496665	0.092696	5	15.337000				
22	735008362		0.792105	0.386523	0.600735	8	15.340000	1.000000	0.428871	1.342044	5	15.337000				
23	852481815		0.690144	0.409445	0.852487	8	15.340000	0.778046	0.498019	1.094703	5	15.337000				
24	1844171215		0.714097	0.390265	0.315457	6	15.340000	0.814311	0.233004	0.173851	5	15.337000				
25	1199431648		0.574271	0.371198	0.612473	4	15.340000	0.778419	0.334079	0.112096	5	15.337000	0.254143	3	47	50
26	2029100408		0.699523	0.389132	0.802550	4	15.340000	0.859278	0.359471	0.083835	5	15.337000				
27	1369447769		0.791440	0.416888	0.210630	6	15.340000	0.499497	0.202453	0.227250	5	15.337000				
28	1098846636		0.681615	0.364324	1.010926	6	15.340000	0.884458	0.337660	0.226817	5	15.337000				
29	1329513538		0.739989	0.387068	0.568771	6	15.340000	0.618337	0.419084	0.349303	5	15.337000				
30	1137410248		0.917123	0.414142	0.141560	6	15.340000	0.915530	0.629164	0.200804	5	15.337000	0.309425	7	43	50
31	109945078		0.857377	0.446849	0.181824	6	15.340000	0.941598	0.431027	0.069301	5	15.337000				
32	61018052		0.711737	0.371336	0.831399	6	15.340000	0.969334	0.570957	0.044662	5	15.337000				
33	1473753818		0.866760	0.451991	0.164582	6	15.340000	0.616297	0.452264	0.496904	5	15.337000				
34	951977234		0.811626	0.433351	0.233540	6	15.340000	0.751921	0.381132	0.256159	5	15.337000				
35	2129723766		0.796666	0.459725	0.481207	6	15.340000	0.924911	0.543702	0.103345	5	15.337000	0.410185	20	30	50
36	1638344789		0.799728	0.326012	0.895341	6	15.340000	0.877499	0.426373	0.076297	5	15.337000				
37	1969134910		0.748205	0.420042	0.510965	6	15.340000	0.768303	0.386513	0.430239	5	15.337000				
38	1954783639		0.685095	0.432841	0.629429	6	15.340000	0.711090	0.377479	0.319274	5	15.337000				
39	1288170373		0.748512	0.469729	0.830544	6	15.340000	0.822679	0.386527	0.310636	5	15.337000				
40	1774680466		0.900988	0.358140	0.097766	6	15.340000	0.724308	0.468947	0.618183	5	15.337000	0.453453	16	34	50
41	1782669702		0.826883	0.367719	0.235491	6	15.340000	0.775616	0.381702	0.163424	5	15.337000				
42	126342310		0.977640	0.447468	0.019122	6	15.340000	0.960789	0.386116	0.030234	5	15.337000				
43	392726859		0.898042	0.346130	0.224010	6	15.340000	0.959226	0.539179	0.045999	5	15.337000				
44	1425486849		0.667634	0.400401	0.438749	9	15.340000	0.786749	0.487186	0.381821	5	15.337000				
45	1910792827		0.737855	0.347117	0.727505	9	15.340000	0.886501	0.540039	2.140124	5	15.337000	0.533202	27	23	50
46	253498653		0.814769	0.379287	0.334612	14	15.340000	0.946972	0.584831	0.137214	5	15.337000				
47	743051644		0.821933	0.298778	0.170168	14	15.340000	0.973395	0.342566	0.174399	5	15.337000				
48	1204490439		0.519694	0.278793	1.281453	16	15.340000	0.922032	0.364308	0.095741	5	15.337000				
49	1135566763		0.765379	0.291711	0.533921	16	15.340000	0.866175	0.458968	1.721621	5	15.337000				
50	135019485		0.574827	0.338877	1.018122	16	15.340000	0.845321	0.430903	1.042206	5	15.337000	0.277913	7	43	50
51	894981859		0.867785	0.348917	0.251005	14	15.340000	0.931008	0.470703	0.082000	5	15.337000				
52	1905445994		0.595978	0.381749	0.962974	14	15.340000	0.932061	0.358516	0.048815	5	15.337000				
53	1224386145		0.666525	0.411690	1.270257	4	15.340000	0.907468	0.540131	0.448198	5	15.337000				
54	1213016494		0.780588	0.387327	0.646687	4	15.340000	0.894770	0.413717	0.108275	5	15.337000				
55	1901041558		0.643083	0.398555	0.740050	4	15.340000	0.713251	0.420696	0.384897	5	15.337000	0.315312	3	47	50
56	1519909599		0.792706	0.468313	0.504704	4	15.340000	0.846719	0.397046	0.064872	5	15.337000				
57	52010667		0.877884	0.504595	0.124584	4	15.340000	0.817441	0.284655	0.115669	5	15.337000				
58	675350513		0.896967	0.462461	0.116250	4	15.340000	0.543895	0.463012	1.288097	5	15.337000				
59	276509840		0.694658	0.474893	0.894244	4	15.340000	0.968791	0.579310	0.090009	5	15.337000				
60	590324561		0.722935	0.387411	0.540442	4	15.340000	0.937035	0.558401	0.031898	5	15.337000	0.132047	1	49	50
61	1029625970		0.802793	0.378404	0.271607	4	15.340000	0.940747	0.336447	0.191202	5	15.337000				
62	91260553		0.603229	0.335631	1.144213	4	15.340000	0.945423	0.492436	1.326816	5	15.337000				
63	388708183		0.668506	0.390634	0.595851	4	15.340000	1.000000	0.324319	13.156683	5	15.337000				
64	898015206		0.904009	0.397810	0.093985	4	15.340000	0.987115	0.449828	0.256633	5	15.337000				
65	1557930763		0.678683	0.407466	0.239038	4	15.340000	0.906664	0.603204	0.243842	5	15.337000	0.269611	2	48	50
66	1441277773		0.701462	0.398198	0.657277	4	15.340000	0.854151	0.432709	0.079616	5	15.337000				
67	143498941		0.568119	0.354084	1.111678	4	15.340000	0.767069	0.490300	0.216298	5	15.337000				
68	137364378		0.760474	0.352679	0.676883	4	15.340000	0.789289	0.445708	0.135057	5	15.337000				
69	611791032		0.687398	0.400084	1.679151	4	15.340000	0.941426	0.700881	0.082030	5	15.337000				
70	139104208		0.696184	0.389349	0.407543	4	15.340000	1.000000	0.420363	0.059628	5	15.337000	0.421643	24	26	50
71	1950736205		0.811788	0.429387	0.861723	4	15.340000	0.620148	0.450704	0.883147	5	15.337000				
72	1191432024		0.889208	0.346881	0.219360	4	15.340000	0.911360	0.468513	2.067264	5	15.337000				
73	1898153332		0.624855	0.348489	1.981573	16	15.340000	0.898667	0.446114	0.142589	5	15.337000				
74	221841195		0.596837	0.484268	1.341286	16	15.340000	0.685985	0.308571	0.539514	5	15.337000				
75	413366685		0.662628	0.446746	1.507625	16	15.340000	0.908931	0.455267	0.046369	5	15.337000	0.398661	9	41	50
76	1261616256		0.579281	0.462957	1.416795	16	15.340000	0.840156	0.638854	0.223344	5	15.337000				
77	30817480		0.762050	0.505931	0.624610	4	15.340000	0.788353	0.459342	0.162888	5	15.337000				
78	1826310098		0.700566	0.487409	2.062336	16	15.340000	0.983936	0.446554	0.037043	5	15.337000				
79	1208634356		0.585827	0.469498	1.458046	16	15.340000	0.853952	0.479788	0.237251	5	15.337000				
80	1546585209		0.553634	0.462865	1.673886	16	15.340000	0.701252	0.453895	0.863339	5	15.337000	0.387987	5	45	50
81	37618836		0.550330	0.462110	1.491420	16	15.340000	0.899480	0.454584	0.056687	5	15.337000				
82	623274772		0.647115	0.493929	1.239452	4	15.340000	0.986500	0.406872	0.017606	5	15.337000				
83	891062618		0.616737	0.485660	2.049510	14	15.340000	1.000000	0.528154	0.628272	5	15.337000				
84	1331795566		0.728502	0.537052	0.802376	16	15.340000	0.918472	0.330465	0.180538	5	15.337000				
85	898113375		0.836802	0.460783	0.279962	16	15.340000	0.668065	0.396686	0.484314	5	15.337000	0.251512	1	49	50
86	1594863670		0.826517	0.392553	0.720800	16	15.340000	0.910692	0.464397	0.136960	5	15.337000				
87	611567102		0.720222	0.463133	0.793954	16	15.340000	0.907315	0.516344	0.194110	5	15.337000				
88	414625299		0.667144	0.399119	0.818108	16	15.340000	0.859721	0.503417	0.259975	5	15.337000				
89	1253334686		0.681563	0.426385	1.226548	16	15.340000	0.912357	0.475063	0.148922	5	15.337000				
90	153276620		0.610019	0.435163	0.946028	16	15.340000	0.943782	0.396378	0.024690	5	15.337000	0.213704	5	45	50
91	1850319496		0.642007	0.383239	0.880934	16	15.340000	0.950163	0.452253	0.040768	5	15.337000				
92	94501535		0.547845	0.418807	1.345403	16	15.340000	0.956608	0.511468	0.071070	5	15.337000				
93	831054458		0.645159	0.475251	0.950925	16	15.340000	0.953991	0.444855	1.533920	5	15.337000				
94	500764049		0.723465	0.442270	0.646715	16	15.340000	0.920503	0.635376	0.118765	5	15.337000				
95	357041009		0.625205	0.339000	0.881499	16	15.340000	1.000000	0.531280	2.000000	5	15.337000	0.457689	20	30	50
96	778683563		0.629790	0.457285	1.184751	16	15.340000	0.979902	0.615142	0.048603	5	15.337000				
97	1207430780		0.657794	0.396982	1.648549	16	15.340000	0.909852	0.547238	0.130759	5	15.337000				
98	907172181		0.767356	0.370014	1.193243	16	15.340000	0.814084	0.313432	0.314591	5	15.337000				
99	467722677		0.599120	0.418589	1.568219	16	15.340000	0.623954	0.378941	0.217303	5	15.337000				
100	440365726		0.555242	0.382046	0.998714	16	15.340000	0.936775	0.519978	0.077391	5	15.337000	0.300815	11	39	50
101	1876892167		0.510325	0.375895	2.065090	16	15.340000	0.941499	0.429275	0.280672	5	15.337000				
102	1820119721		0.594883	0.454656	1.424298	16	15.340000	0.685511	0.413210	0.511292	5	15.337000				
103	1798379977		0.689077	0.394928	0.789613	16	15.340000	0.960835	0.519909	0.037163	5	15.337000				
104	14016834		0.712659	0.481649	1.930862	16	15.340000	0.915717	0.485097	0.146426	5	15.337000				
105	111866193		0.882033	0.409959	0.249677	16	15.340000	0.685007	0.326989	0.173140	5	15.337000	0.270096	2	48	50
106	149756975		0.579102	0.431731	1.208927	16	15.340000	0.966598	0.358370	0.203563	5	15.337000				
107	1902337337		0.612108	0.402976	0.660136	2	15.340000	0.792064	0.367325	0.171274	5	15.337000				
108	326687099		0.711584	0.480667	2.464567	4	15.340000	0.795459	0.434203	0.278694	5	15.337000				
109	853596328		0.688091	0.528853	0.991844	4	15.340000	0.932271	0.437422	0.038249	5	15.337000				
110	734502855		0.606099	0.365583	1.206576	4	15.340000	0.924296	0.479685	0.082490	5	15.337000	0.282663	7	43	50
111	1564194914		0.669977	0.400861	0.806258	4	15.340000	0.801060	0.500103	0.205877	5	15.337000				
112	1381257918		0.675321	0.386468	0.706612	4	15.340000	1.000000	0.332367	0.363816	5	15.337000				
113	1865011369		0.608272	0.349446	0.417648	4	15.340000	0.975342	0.471603	0.292323	5	15.337000				
114	344502831		0.655754	0.382134	1.318259	4	15.340000	0.705300	0.413229	0.517090	5	15.337000				
115	1834904649		0.543839	0.431688	1.279225	4	15.340000	0.853766	0.402885	0.427878	5	15.337000	0.277308	4	46	50
116	2068704236		0.623223	0.397565	1.382299	4	15.340000	0.600836	0.404517	0.953314	5	15.337000				
117	1543644817		0.636986	0.405113	1.176205	4	15.340000	0.866864	0.550195	0.207469	5	15.337000				
118	1156972453		0.571210	0.403629	0.767982	4	15.340000	0.970190	0.496837	0.075821	5	15.337000				
119	1221579720		0.680989	0.389330	1.016721	4	15.340000	0.940922	0.541476	0.566820	5	15.337000				
120	575337180		0.815719	0.466263	0.373659	4	15.340000	0.962042	0.658722	0.097145	5	15.337000	0.279429	4	46	50
121	18092523		0.678834	0.400389	1.309133	4	15.340000	0.986040	0.344536	0.266030	5	15.337000				
122	871867396		0.732641	0.401894	0.579255	4	15.340000	0.967053	0.511061	0.567829	5	15.337000				
123	1964055564		0.793110	0.377929	0.276924	4	15.340000	0.991706	0.685448	0.187250	5	15.337000				
124	1393096647		0.595972	0.381272	1.615758	12	15.340000	0.802887	0.308490	0.114557	5	15.337000				
125	734132683		0.544128	0.428368	1.592415	12	15.340000	0.634107	0.348777	0.305955	5	15.337000	0.306579	6	44	50
126	445100605		0.635796	0.463395	0.922226	2	15.340000	0.855226	0.483317	0.092375	5	15.337000				
127	1136850777		0.808902	0.581751	1.548440	4	15.340000	0.894947	0.457368	0.170251	5	15.337000				
128	1572878170		0.631145	0.348203	0.931429	4	15.340000	0.891070	0.419268	0.156813	5	15.337000				
129	1130202491		0.675949	0.448127	1.029683	4	15.340000	0.767195	0.483231	0.483427	5	15.337000				
130	1236299685		0.614460	0.351743	0.767240	4	15.340000	0.982116	0.632884	0.178255	5	15.337000	0.324966	9	41	50
131	196222531		0.875908	0.396053	0.500432	4	15.340000	0.892367	0.430206	0.799235	5	15.337000				
132	984192445		0.866503	0.312081	0.248314	4	15.340000	0.873290	0.436651	0.154917	5	15.337000				
133	1267814806		0.627867	0.387847	1.188427	4	15.340000	0.892571	0.474307	0.187003	5	15.337000				
134	574476027		0.647857	0.382424	1.090396	4	15.340000	0.829132	0.349371	0.184830	5	15.337000				
135	2035897781		0.748275	0.393649	0.720879	4	15.340000	0.970726	0.626379	0.046840	5	15.337000	0.194987	4	46	50
136	801167879		0.674763	0.325918	0.330530	4	15.340000	0.995357	0.521111	0.094308	5	15.337000				
137	413109031		0.585511	0.415211	1.219161	4	15.340000	0.787590	0.352899	0.279339	5	15.337000				
138	525014626		0.675406	0.324883	1.138286	4	15.340000	0.620031	0.322790	0.632865	5	15.337000				
139	51439253		0.682324	0.402618	0.920110	4	15.340000	0.676200	0.429476	0.670606	5	15.337000				
140	1854965023		0.783627	0.399425	0.575684	4	15.340000	0.760635	0.384735	0.380425	5	15.337000	0.385678	13	37	50
141	1478754152		0.829850	0.373206	0.291136	4	15.340000	0.686553	0.301955	0.531658	5	15.337000				
142	1336025091		0.783705	0.482317	0.674140	4	15.340000	0.848186	0.565285	0.255875	5	15.337000				
143	1139967584		0.794170	0.435052	0.838093	4	15.340000	0.961000	0.498371	0.080494	5	15.337000				
144	1589488554		0.687691	0.400800	1.220719	14	15.340000	0.963548	0.446801	0.807445	5	15.337000				
145	24218316		0.659157	0.417620	1.115582	14	15.340000	0.696818	0.460903	0.665220	5	15.337000	0.408626	12	38	50
146	115170945		0.592262	0.423317	1.867942	16	15.340000	0.587949	0.438915	1.059748	5	15.337000				
147	550308210		0.690298	0.554384	1.183778	12	15.340000	0.930529	0.445984	1.688611	5	15.337000				
148	390590386		0.632005	0.473896	1.267752	16	15.340000	0.944620	0.624778	0.213694	5	15.337000				
149	1376827504		0.713725	0.518369	0.523455	16	15.340000	0.673002	0.433465	0.556367	5	15.337000				
150	1800989780		0.730999	0.233907	0.580671	16	15.340000	0.942856	0.401629	0.269608	5	15.337000	0.272879	8	42	50
151	1849049505		0.937174	0.109440	0.108296	16	15.340000	0.876016	0.591234	0.053659	5	15.337000				
152	1196816587		0.704790	0.199680	0.813797	16	15.340000	0.767675	0.402173	0.771605	5	15.337000				
153	1470693135		0.632725	0.209174	1.038928	16	15.340000	0.915861	0.437717	0.126528	5	15.337000				
154	1646089		0.513741	0.338236	1.913174	16	15.340000	0.713796	0.381320	0.595705	5	15.337000				
155	1822992230		0.489716	0.245332	1.942164	16	15.340000	0.829299	0.394425	0.215765	5	15.337000	0.288545	5	45	50
156	1044844464		0.747128	0.322135	0.594018	16	15.340000	0.816090	0.431290	0.240810	5	15.337000				
157	1432809684		0.528446	0.259137	1.793429	7	14.750000	0.867815	0.418016	2.293565	5	15.337000				
158	1492531125		0.507969	0.473840	1.917397	7	14.750000	0.987315	0.480839	0.270287	5	15.337000				
159	102223641		0.527423	0.482010	2.066699	8	15.340000	0.791561	0.443641	0.262638	5	15.337000				
160	1021726075		0.540467	0.509141	1.757213	6	15.340000	0.932809	0.519937	1.511456	5	15.337000	0.489405	17	33	50
161	1816824747		0.601583	0.444575	1.997317	15	15.340000	0.983472	0.277236	0.153869	5	15.337000				
162	768915029		0.518655	0.497025	1.853295	11	15.340000	0.837006	0.469191	0.277827	5	15.337000				
163	843914766		0.545303	0.483461	1.545359	16	15.340000	0.970062	0.501702	0.703103	5	15.337000				
164	589933891		0.634073	0.485643	1.837701	16	15.340000	0.886514	0.479842	0.133141	5	15.337000				
165	49083426		0.524581	0.489482	1.756493	8	15.340000	0.950739	0.513317	1.029562	5	15.337000	0.525556	16	34	50
166	941341752		0.535274	0.472070	1.609753	8	15.340000	0.693637	0.447240	0.327250	5	15.337000				
167	2050041942		0.570887	0.473489	1.204583	8	15.340000	1.000000	0.469916	1.996740	5	15.337000				
168	394395798		0.587328	0.508625	1.400966	3	15.340000	0.698691	0.446726	0.568761	5	15.337000				
169	2069218786		0.502522	0.415774	1.920979	3	15.340000	0.970249	0.645491	0.682612	5	15.337000				
170	2031563901		0.604043	0.394162	1.271989	3	15.340000	1.000000	0.565941	1.676017	5	15.337000	0.407436	15	35	50
171	471027403		0.694726	0.522083	0.863197	3	15.340000	0.970768	0.342220	0.694479	5	15.337000				
172	263087936		0.710067	0.434043	0.902398	3	15.340000	0.933060	0.498014	1.602909	5	15.337000				
173	664067034		0.555037	0.452477	1.633736	16	15.340000	0.780427	0.421701	0.532830	5	15.337000				
174	1508492272		0.672044	0.498887	0.831812	15	15.340000	0.959695	0.704355	0.977034	5	15.337000				
175	1160204097		0.598391	0.379680	0.973808	15	15.340000	0.782751	0.491048	0.483002	5	15.337000	0.385293	10	40	50
176	1969939552		0.509566	0.398890	1.681179	15	15.340000	0.751394	0.395955	0.397438	5	15.337000				
177	150210776		0.542446	0.393760	1.735930	15	15.340000	0.853703	0.469766	0.238169	5	15.337000				
178	1251378612		0.658291	0.394463	1.038169	15	15.340000	0.792325	0.254255	1.430673	5	15.337000				
179	507813101		0.658291	0.355639	1.038169	15	15.340000	0.795987	0.485703	0.577893	5	15.337000				
180	1982262076		0.638869	0.388618	1.118486	15	15.340000	0.944243	0.417749	0.062988	5	15.337000	0.232633	5	45	50
181	1530930159		0.793064	0.445729	0.399981	16	15.340000	0.805490	0.245968	0.336062	5	15.337000				
182	559588168		0.751324	0.532726	1.890531	3	15.340000	0.956816	0.433280	0.694668	5	15.337000				
183	2009155518		0.647469	0.486131	1.890531	3	15.340000	0.918767	0.429639	1.957434	5	15.337000				
184	1287496681		0.535222	0.491309	1.641707	11	15.340000	0.647004	0.355739	0.988423	5	15.337000				
185	877467751		0.512079	0.462993	1.709492	11	15.340000	0.930879	0.643266	1.597631	5	15.337000	0.597971	38	12	50
186	1283276872		0.506612	0.471501	1.745122	11	15.340000	0.690123	0.503571	1.888968	5	15.337000				
187	1868534344		0.502071	0.459525	1.689633	3	15.340000	0.788076	0.516658	0.575900	5	15.337000				
188	2020090498		0.525778	0.468406	1.523954	16	15.340000	0.795778	0.266358	0.200606	5	15.337000				
189	375769830		0.523821	0.454975	1.535962	16	15.340000	0.957336	0.638829	1.035638	5	15.337000				
190	347224184		0.674080	0.458499	0.515443	7	15.340000	0.787623	0.492678	0.438937	5	15.337000	0.495402	24	26	50
191	270986188		0.572239	0.330725	1.494414	7	15.340000	1.000000	0.569663	2.553866	5	15.337000				
192	1314305984		0.584350	0.315523	1.998638	12	15.340000	0.904633	0.513572	2.020291	5	15.337000				
193	331227386		0.687348	0.504783	0.909097	7	15.340000	0.558158	0.460694	1.599274	5	15.337000				
194	38102667		0.731705	0.499395	0.941500	7	15.340000	0.769311	0.511182	1.962286	5	15.337000				
195	235514292		0.588162	0.423519	2.001739	11	15.340000	0.548769	0.467927	1.613510	5	15.337000	0.442889	3	47	50
196	1396526513		0.581316	0.511024	1.441722	16	15.340000	0.697609	0.481905	1.475776	5	15.337000				
197	983146914		0.652348	0.495733	1.675065	7	15.340000	0.805932	0.545413	0.671723	5	15.337000				
198	1076664354		0.551372	0.458015	1.563712	7	15.340000	0.624781	0.480167	1.869859	5	15.337000				
199	2006899432		0.670622	0.489047	0.763576	16	15.340000	0.539210	0.457012	1.652197	5	15.337000				
200	1139853579		0.647227	0.416737	1.588288	16	15.340000	0.656574	0.534403	1.606440	5	15.337000	0.501710	23	27	50
201	1499384352		0.566376	0.428980	1.733192	16	15.340000	0.559012	0.453175	1.683831	5	15.337000				
202	1645872294		0.596870	0.465478	1.350813	16	15.340000	0.549956	0.466574	1.428874	5	15.337000				
203	208286318		0.565859	0.408154	2.005895	9	15.340000	0.742360	0.498848	1.534513	5	15.337000				
204	343796046		0.557198	0.508132	1.594091	16	15.340000	0.759777	0.473667	0.501155	5	15.337000				
205	610364786		0.694445	0.421663	1.206263	16	15.340000	0.843232	0.215771	0.272286	5	15.337000	0.273473	7	43	50
206	1054487387		0.572701	0.398165	1.305016	16	15.340000	0.862612	0.380604	0.144715	5	15.337000				
207	1055738488		0.603017	0.431395	1.298188	16	15.340000	0.982486	0.441422	0.300349	5	15.337000				
208	1789656043		0.596033	0.450503	2.052124	16	15.340000	0.960848	0.558477	0.932361	5	15.337000				
209	318226626		0.730416	0.516038	0.750004	2	15.340000	0.737291	0.334712	0.829735	5	15.337000				
210	1150762423		0.877072	0.587304	0.843009	16	15.340000	0.729361	0.396696	0.716103	5	15.337000	0.442839	14	36	50
211	1574443804		0.507708	0.362743	2.000000	1	13.500000	0.878519	0.487099	1.502720	5	15.337000				
212	66339605		0.505640	0.482854	1.955386	16	15.340000	0.868412	0.495175	0.634122	5	15.337000				
213	73130580		0.519355	0.497103	1.870106	16	15.340000	0.782817	0.467619	0.656443	5	15.337000				
214	1678770958		0.523989	0.470139	1.554274	16	15.340000	0.879111	0.203774	0.112112	5	15.337000				
215	1383760742		0.569738	0.437686	1.170800	16	15.340000	0.750152	0.284409	1.010641	5	15.337000	0.370445	9	41	50
216	369281217		0.569738	0.426555	1.170800	16	15.340000	0.961351	0.361614	0.025465	5	15.337000				
217	2064681513		0.639903	0.451262	1.529787	16	15.340000	0.934034	0.482319	1.568287	5	15.337000				
218	1224718188		0.645725	0.445527	0.891552	16	15.340000	0.994557	0.569690	0.107884	5	15.337000				
219	1167768472		0.567107	0.411369	1.348228	16	15.340000	0.677396	0.378086	0.549424	5	15.337000				
220	2067926456		0.726510	0.416168	0.482452	16	15.340000	0.938471	0.561572	1.431001	5	15.337000	0.569462	26	24	50
221	1190292639		0.631725	0.411743	1.514364	16	15.340000	0.909569	0.460463	0.278220	5	15.337000				
222	1692733974		0.571525	0.460351	1.361641	16	15.340000	0.776227	0.382293	0.314677	5	15.337000				
223	431238781		0.732907	0.424958	1.429450	14	15.340000	0.796929	0.454624	0.351729	5	15.337000				
224	590263043		0.560215	0.482790	1.639580	16	15.340000	0.843678	0.492644	0.245088	5	15.337000				
225	1431073100		0.556674	0.480263	1.411815	16	15.340000	0.812879	0.495098	0.293594	5	15.337000	0.353103	8	42	50
226	1635534895		0.637097	0.471858	1.433578	12	15.340000	0.841208	0.357247	0.229131	5	15.337000				
227	2078376280		0.756610	0.543188	1.401720	16	15.340000	0.801415	0.401507	0.319257	5	15.337000				
228	919259890		0.634309	0.450102	1.365488	16	15.340000	0.944324	0.495250	0.060456	5	15.337000				
229	732467642		0.633897	0.483205	1.048241	16	15.340000	0.968315	0.391785	0.023837	5	15.337000				
230	1007200897		0.600746	0.440588	1.506944	16	15.340000	0.844744	0.311171	0.114117	5	15.337000	0.267511	1	49	50
231	5486290		0.687307	0.454616	1.056205	16	15.340000	0.910603	0.357449	0.139770	5	15.337000				
232	2079132010		0.576978	0.426984	1.570682	16	15.340000	0.847166	0.348676	0.309729	5	15.337000				
233	2078742790		0.547724	0.444024	1.569415	16	15.340000	0.750993	0.356878	0.410814	5	15.337000				
234	707898051		0.524869	0.443338	1.572406	16	15.340000	1.000000	0.475056	1.107773	5	15.337000				
235	235972045		0.519365	0.438604	1.573741	16	15.340000	0.989607	0.543778	0.181833	5	15.337000	0.294037	7	43	50
236	150262948		0.655757	0.441088	1.569863	16	15.340000	0.978385	0.500353	0.028741	5	15.337000				
237	2128689688		0.849156	0.483150	0.278753	16	15.340000	0.701710	0.415499	0.393224	5	15.337000				
238	919361926		0.575538	0.496381	1.983725	16	15.340000	0.867478	0.437847	0.227605	5	15.337000				
239	1326040469		0.578305	0.475765	1.439779	16	15.340000	1.000000	0.409969	1.627220	5	15.337000				
240	448941949		0.563486	0.423559	1.507453	16	15.340000	0.802351	0.429807	0.189072	5	15.337000	0.239084	0	50	50
241	1218315710		0.590642	0.436484	1.041750	16	15.340000	0.992375	0.427190	0.012312	5	15.337000				
242	1622037299		0.670903	0.487507	1.077150	16	15.340000	0.836303	0.367848	0.095412	5	15.337000				
243	1388088495		0.619048	0.453006	1.759996	16	15.340000	0.908319	0.527591	0.099072	5	15.337000				
244	2017846051		0.578188	0.477200	1.608385	16	15.340000	0.967020	0.459629	0.047447	5	15.337000				
245	749457596		0.803328	0.498974	0.413933	16	15.340000	0.753126	0.412017	0.391310	5	15.337000	0.387924	8	42	50
246	697297008		0.605160	0.418677	1.733822	16	15.340000	0.969300	0.574944	0.038444	5	15.337000				
247	1599206644		0.523008	0.461840	1.536695	14	15.340000	0.887039	0.477543	0.089964	5	15.337000				
248	18736037		0.591973	0.511442	1.323404	16	15.340000	0.955871	0.336599	0.037515	5	15.337000				
249	187417548		0.593510	0.492394	1.985138	16	15.340000	0.892248	0.417550	0.098635	5	15.337000	0.105572	1	49	50
