population	name	generation	age	evals	fitness	parents
holistic	h0-0	42	59	43	0.0	
holistic	h0-1	14	59	15	-0.0175	
holistic	h0-2	28	59	29	0.0	
holistic	h0-3	26	59	27	0.0	
holistic	h0-4	29	59	30	-35.6719	
holistic	h0-5	25	59	26	-0.0003	
holistic	h0-6	20	59	21	-0.0086	
holistic	h0-7	7	59	8	0.0	
holistic	h0-8	55	59	56	0.1644	
holistic	h0-9	14	59	15	-0.0022	
holistic	h0-10	52	59	53	0.0189	
holistic	h0-11	38	59	39	0.0	
holistic	h0-12	27	59	28	0.0	
holistic	h0-13	28	59	29	0.1468	
holistic	h0-14	49	59	50	-0.0028	
holistic	h0-15	56	59	57	-0.0477	
holistic	h0-16	7	59	8	-0.0	
holistic	h0-17	29	59	30	0.0304	
holistic	h0-18	16	59	17	0.0	
holistic	h0-19	24	59	25	0.0	
holistic	h0-20	18	59	19	-0.1531	
holistic	h0-21	31	59	32	0.0625	
holistic	h0-22	18	59	19	-0.0208	
holistic	h0-23	40	59	41	0.0873	
holistic	h0-24	30	59	31	0.0	
holistic	h0-25	12	59	13	-0.028	
holistic	h0-26	47	59	48	-0.0138	
holistic	h0-27	44	59	45	-0.0005	
holistic	h0-28	50	59	51	0.0	
holistic	h0-29	43	59	44	-0.0	
holistic	h0-30	53	59	54	1.2611	
holistic	h0-31	16	59	17	0.055	
holistic	h0-32	58	59	59	0.0	
holistic	h0-33	20	59	21	-0.0017	
holistic	h0-34	51	59	52	0.0961	
holistic	h0-35	58	59	59	-0.0135	
holistic	h0-36	45	59	46	-0.0117	
holistic	h0-37	45	59	46	0.0	
holistic	h0-38	53	59	54	-0.0009	
holistic	h0-40	28	59	29	0.0	
holistic	h0-41	50	59	51	-0.0	
holistic	h0-42	28	59	29	0.0663	
holistic	h0-43	21	59	22	0.0	
holistic	h0-44	57	59	58	-0.0	
holistic	h0-45	29	59	30	-0.0033	
holistic	h0-46	22	59	23	0.0419	
holistic	h0-48	39	59	40	0.0	
holistic	h0-49	55	59	56	-0.0022	
holistic	h0-50	46	59	47	0.2529	
holistic	h0-51	36	59	37	0.0	
holistic	h0-52	13	59	14	-0.0437	
holistic	h0-53	58	59	59	0.6074	
holistic	h0-54	12	59	13	0.2202	
holistic	h0-55	56	59	57	0.0027	
holistic	h0-56	20	59	21	0.0	
holistic	h0-57	13	59	14	-0.0301	
holistic	h0-58	0	59	1	-0.0177	
holistic	h0-59	42	59	43	-0.0003	
holistic	he61	59	59	59	0.0	h0-32
holistic	he62	59	59	59	0.083	h0-53
conventional	c0-0	50	59	51	-0.756	
conventional	c0-1	16	59	17	-0.1123	
conventional	c0-2	28	59	29	1.1179	
conventional	c0-3	48	59	49	0.5229	
conventional	c0-4	25	59	26	0.3481	
conventional	c0-5	13	59	14	0.8246	
conventional	c0-6	6	59	7	-0.208	
conventional	c0-7	1	59	2	-0.0874	
conventional	c0-8	38	59	39	0.4882	
conventional	c0-9	4	59	5	0.0575	
conventional	c0-10	30	59	31	0.4302	
conventional	c0-11	22	59	23	-0.7503	
conventional	c0-12	37	59	38	-0.1401	
conventional	c0-13	53	59	54	-0.2879	
conventional	c0-14	29	59	30	0.2643	
conventional	c0-15	29	59	30	0.9567	
conventional	c0-16	10	59	11	0.19	
conventional	c0-17	57	59	58	0.0217	
conventional	c0-18	31	59	32	-0.1166	
conventional	c0-19	16	59	17	0.2516	
conventional	c0-20	47	59	48	0.5487	
conventional	c0-21	12	59	13	-0.1883	
conventional	c0-22	23	59	24	0.6946	
conventional	c0-23	21	59	22	-0.1053	
conventional	c0-24	51	59	52	0.1843	
conventional	c0-25	56	59	57	-0.4119	
conventional	c0-26	6	59	7	0.3276	
conventional	c0-27	38	59	39	-0.1517	
conventional	c0-28	50	59	51	0.1955	
conventional	c0-30	47	59	48	0.104	
conventional	c0-31	1	59	2	-0.1403	
conventional	c0-32	48	59	49	0.0822	
conventional	c0-33	3	59	4	0.4819	
conventional	c0-34	21	59	22	0.2411	
conventional	c0-35	35	59	36	1.0774	
conventional	c0-36	27	59	28	-0.2261	
conventional	c0-37	14	59	15	0.8651	
conventional	c0-38	32	59	33	0.4792	
conventional	c0-39	4	59	5	0.3436	
conventional	c0-40	48	59	49	0.1273	
conventional	c0-41	5	59	6	-0.6494	
conventional	c0-42	18	59	19	-0.8889	
conventional	c0-43	58	59	59	-0.7502	
conventional	c0-44	23	59	24	-0.0345	
