population	name	generation	age	evals	fitness	parents
holistic	h0-0	10	27	11	0.0	
holistic	h0-1	10	55	11	-0.0196	
holistic	h0-2	10	41	11	0.0	
holistic	h0-3	10	43	11	0.0	
holistic	h0-4	1	31	2	-1.0968	
holistic	h0-5	10	44	11	-0.0003	
holistic	h0-6	10	49	11	-0.0086	
holistic	h0-7	7	59	8	0.0	
holistic	h0-8	43	47	44	0.2728	
holistic	h0-9	10	55	11	-0.0022	
holistic	h0-10	10	17	11	0.0	
holistic	h0-11	10	31	11	0.0	
holistic	h0-12	10	42	11	0.0	
holistic	h0-13	20	51	21	0.1185	
holistic	h0-14	10	20	11	-0.0043	
holistic	h0-15	9	12	10	-0.0477	
holistic	h0-16	7	59	8	-0.0	
holistic	h0-17	10	40	11	-0.0029	
holistic	h0-18	10	53	11	0.0	
holistic	h0-19	10	45	11	0.0	
holistic	h0-20	6	47	7	-0.1478	
holistic	h0-21	14	42	15	0.0667	
holistic	h0-22	10	51	11	-0.0207	
holistic	h0-23	18	37	19	0.1499	
holistic	h0-24	10	39	11	0.0	
holistic	h0-25	9	56	10	-0.0282	
holistic	h0-26	10	22	11	-0.0137	
holistic	h0-27	10	25	11	-0.0005	
holistic	h0-28	10	19	11	0.0	
holistic	h0-29	10	26	11	-0.0	
holistic	h0-30	53	59	54	0.9769	
holistic	h0-31	10	53	11	-0.005	
holistic	h0-32	10	11	11	0.0	
holistic	h0-33	10	49	11	-0.0017	
holistic	h0-34	38	46	39	0.205	
holistic	h0-35	10	11	11	-0.0136	
holistic	h0-36	10	24	11	-0.0117	
holistic	h0-37	10	24	11	0.0	
holistic	h0-38	10	16	11	-0.0009	
holistic	h0-40	10	41	11	0.0	
holistic	h0-41	10	19	11	-0.0	
holistic	h0-42	10	41	11	-0.0027	
holistic	h0-43	10	48	11	0.0	
holistic	h0-44	10	12	11	-0.0	
holistic	h0-45	10	40	11	-0.0012	
holistic	h0-46	14	51	15	0.0651	
holistic	h0-48	10	30	11	0.0	
holistic	h0-49	10	14	11	-0.0022	
holistic	h0-50	22	35	23	0.3019	
holistic	h0-51	10	33	11	0.0	
holistic	h0-52	9	55	10	-0.0437	
holistic	h0-53	55	56	56	0.3037	
holistic	h0-54	10	57	11	-0.0101	
holistic	h0-55	10	13	11	-0.0136	
holistic	h0-56	10	49	11	0.0	
holistic	h0-57	9	55	10	-0.03	
holistic	h0-58	0	59	1	-0.0177	
holistic	h0-59	10	27	11	-0.0003	
holistic	he61	3	3	3	-0.0166	h0-30
holistic	he62	1	1	1	-0.3567	h0-8
conventional	c0-0	1	10	2	-0.8147	
conventional	c0-1	4	47	5	-0.2662	
conventional	c0-2	28	59	29	1.5017	
conventional	c0-3	48	59	49	0.6958	
conventional	c0-4	5	39	6	0.0689	
conventional	c0-5	13	59	14	0.7642	
conventional	c0-6	3	56	4	-0.4882	
conventional	c0-7	1	59	2	-0.6188	
conventional	c0-8	38	59	39	0.9496	
conventional	c0-9	4	59	5	-0.3442	
conventional	c0-10	14	43	15	0.0505	
conventional	c0-11	1	38	2	-0.8367	
conventional	c0-12	2	24	3	-0.5647	
conventional	c0-13	4	10	5	-0.2781	
conventional	c0-14	29	59	30	0.3255	
conventional	c0-15	29	59	30	0.4882	
conventional	c0-16	10	59	11	0.872	
conventional	c0-17	32	34	33	0.2338	
conventional	c0-18	7	35	8	-0.093	
conventional	c0-19	3	46	4	-0.3056	
conventional	c0-20	47	59	48	0.922	
conventional	c0-21	3	50	4	-0.4092	
conventional	c0-22	23	59	24	0.655	
conventional	c0-23	11	49	12	0.0163	
conventional	c0-24	18	26	19	0.2268	
conventional	c0-25	2	5	3	-0.5598	
conventional	c0-26	6	59	7	0.709	
conventional	c0-27	5	26	6	-0.1554	
conventional	c0-28	1	10	2	-0.7949	
conventional	c0-30	14	26	15	0.2138	
conventional	c0-31	1	59	2	-0.7053	
conventional	c0-32	5	16	6	-0.1222	
conventional	c0-33	3	59	4	0.9928	
conventional	c0-34	18	56	19	0.2506	
conventional	c0-35	35	59	36	0.5888	
conventional	c0-36	13	45	14	0.1669	
conventional	c0-37	14	59	15	0.6671	
conventional	c0-38	32	59	33	0.2954	
conventional	c0-39	4	59	5	0.5598	
conventional	c0-40	48	59	49	0.5902	
conventional	c0-41	1	55	2	-0.8155	
conventional	c0-42	1	42	2	-0.8878	
conventional	c0-43	1	2	2	-0.7881	
conventional	c0-44	23	59	24	0.4611	
conventional	c0-45	9	18	10	0.1335	
conventional	c0-46	6	59	7	0.4944	
conventional	c0-47	57	59	58	0.6271	
conventional	c0-48	44	59	45	0.6268	
conventional	c0-49	2	32	3	-0.5267	
conventional	c0-50	9	55	10	0.089	
conventional	c0-51	5	33	6	0.038	
conventional	c0-52	4	59	5	-0.1667	
conventional	c0-53	4	6	5	-0.28	
conventional	c0-54	4	59	5	0.4554	
conventional	c0-55	15	39	16	0.0707	
conventional	c0-56	2	58	3	-0.5482	
conventional	c0-57	4	21	5	-0.2991	
conventional	c0-58	8	41	9	-0.0282	
conventional	c0-59	5	59	6	0.15	
conventional	ce61	7	7	7	0.1796	c0-4
holistic	he63	60	59	59	1.1024	h0-30
holistic	he64	61	59	59	0.4798	h0-30,h0-34
holistic	he65	5	3	3	0.0	h0-53
conventional	ce62	10	8	8	0.147	c0-14,c0-39
conventional	ce63	4	2	2	-0.1334	c0-47,c0-20
conventional	ce64	2	0	0	0.0	c0-37
conventional	ce65	61	59	59	0.7869	c0-22
conventional	ce66	61	59	59	1.1985	c0-20
conventional	ce67	6	4	4	0.1032	c0-36
conventional	ce68	61	59	59	0.4969	c0-8
conventional	ce69	4	2	2	-0.0712	c0-16
conventional	ce70	5	2	2	-0.008	c0-51,c0-22
conventional	ce71	7	4	4	0.0464	c0-38
conventional	ce72	4	1	1	-0.7292	c0-2,c0-16
conventional	ce73	62	59	59	0.5308	c0-20
conventional	ce74	4	1	1	0.2045	c0-45,c0-17
holistic	he66	63	59	59	1.2728	h0-30
