season	population	sizes	names_in_groups_below_modal
378	conventional	8,8,8,8,8,8,8,4	ce879,ce902,ce785,ce849
379	holistic	8,8,8,8,8,8,8,4	he732,he690,he661,he630
379	conventional	8,8,8,8,8,8,8,4	ce776,ce836,ce906,ce898
380	holistic	8,8,8,8,8,8,8,4	he696,he679,he742,he672
380	conventional	8,8,8,8,8,8,8,4	ce807,ce812,ce868,ce904
381	holistic	8,8,8,8,8,8,8,4	he688,he656,he670,he692
381	conventional	8,8,8,8,8,8,8,4	ce835,ce828,ce807,ce816
382	holistic	8,8,8,8,8,8,8,4	he661,he730,he723,he740
382	conventional	8,8,8,8,8,8,8,4	ce870,ce911,ce852,ce834
383	holistic	8,8,8,8,8,8,8,4	he634,he695,he686,he678
383	conventional	8,8,8,8,8,8,8,4	ce893,ce880,ce812,ce853
384	holistic	8,8,8,8,8,8,8,4	he686,he650,he746,he667
384	conventional	8,8,8,8,8,8,8,4	ce829,ce871,ce891,ce804
385	holistic	8,8,8,8,8,8,8,4	he746,he676,he738,he706
385	conventional	8,8,8,8,8,8,8,4	ce823,ce798,ce811,ce904
386	holistic	8,8,8,8,8,8,8,4	he741,he732,he719,he734
386	conventional	8,8,8,8,8,8,8,4	ce902,ce798,ce811,ce915
387	holistic	8,8,8,8,8,8,8,4	he744,he721,he707,he749
387	conventional	8,8,8,8,8,8,8,4	ce871,ce920,ce914,ce891
388	holistic	8,8,8,8,8,8,8,4	he752,he686,he748,he670
388	conventional	8,8,8,8,8,8,8,4	ce847,ce820,ce887,ce901
389	holistic	8,8,8,8,8,8,8,4	he687,he696,he661,he746
389	conventional	8,8,8,8,8,8,8,4	ce820,ce810,ce922,ce816
390	holistic	8,8,8,8,8,8,8,4	he719,he667,he684,he699
390	conventional	8,8,8,8,8,8,8,4	ce906,ce853,ce926,ce807
391	holistic	8,8,8,8,8,8,8,4	he757,he733,he652,he691
391	conventional	8,8,8,8,8,8,8,4	ce923,ce919,ce931,ce843
392	holistic	8,8,8,8,8,8,8,4	he751,he750,he678,he687
392	conventional	8,8,8,8,8,8,8,4	ce922,ce916,ce891,ce847
393	holistic	8,8,8,8,8,8,8,4	he719,he656,he733,he748
393	conventional	8,8,8,8,8,8,8,4	ce855,ce916,ce870,ce891
394	holistic	8,8,8,8,8,8,8,4	he670,he699,he733,he740
394	conventional	8,8,8,8,8,8,8,4	ce913,ce938,ce901,ce828
395	holistic	8,8,8,8,8,8,8,4	he677,he744,he719,he758
395	conventional	8,8,8,8,8,8,8,4	ce937,ce895,ce820,ce917
396	holistic	8,8,8,8,8,8,8,4	he757,he748,he722,he678
396	conventional	8,8,8,8,8,8,8,4	ce905,ce940,ce921,ce852
397	holistic	8,8,8,8,8,8,8,4	he763,he690,he679,he736
397	conventional	8,8,8,8,8,8,8,4	ce853,ce847,ce925,ce922
398	holistic	8,8,8,8,8,8,8,4	he761,he693,he751,he710
398	conventional	8,8,8,8,8,8,8,4	ce941,ce917,ce910,ce899
399	holistic	8,8,8,8,8,8,8,4	he746,he705,he745,he691
399	conventional	8,8,8,8,8,8,8,4	ce905,ce914,ce943,ce852
400	holistic	8,8,8,8,8,8,8,4	he677,he679,he751,he763
400	conventional	8,8,8,8,8,8,8,4	ce943,ce899,ce836,ce941
401	holistic	8,8,8,8,8,8,8,4	he731,he709,he721,he740
401	conventional	8,8,8,8,8,8,8,4	ce871,ce921,ce855,ce922
402	holistic	8,8,8,8,8,8,8,4	he744,he757,he684,he723
402	conventional	8,8,8,8,8,8,8,4	ce925,ce901,ce852,ce921
403	holistic	8,8,8,8,8,8,8,4	he731,he749,he782,he760
403	conventional	8,8,8,8,8,8,8,4	ce823,ce936,ce923,ce853
404	holistic	8,8,8,8,8,8,8,4	he694,he736,he735,he748
404	conventional	8,8,8,8,8,8,8,4	ce935,ce917,ce948,ce891
405	holistic	8,8,8,8,8,8,8,4	he742,he721,he776,he748
405	conventional	8,8,8,8,8,8,8,4	ce914,ce835,ce918,ce946
406	holistic	8,8,8,8,8,8,8,4	he772,he693,he781,he721
406	conventional	8,8,8,8,8,8,8,4	ce927,ce871,ce893,ce836
407	holistic	8,8,8,8,8,8,8,4	he709,he740,he734,he735
407	conventional	8,8,8,8,8,8,8,4	ce868,ce836,ce917,ce942
408	holistic	8,8,8,8,8,8,8,4	he731,he766,he749,he746
408	conventional	8,8,8,8,8,8,8,4	ce893,ce951,ce922,ce902
409	holistic	8,8,8,8,8,8,8,4	he766,he756,he723,he705
409	conventional	8,8,8,8,8,8,8,4	ce936,ce902,ce855,ce939
410	holistic	8,8,8,8,8,8,8,4	he761,he722,he798,he775
410	conventional	8,8,8,8,8,8,8,4	ce937,ce887,ce879,ce951
411	holistic	8,8,8,8,8,8,8,4	he791,he775,he746,he794
411	conventional	8,8,8,8,8,8,8,4	ce847,ce907,ce927,ce917
412	holistic	8,8,8,8,8,8,8,4	he772,he794,he710,he744
412	conventional	8,8,8,8,8,8,8,4	ce886,ce954,ce915,ce849
413	holistic	8,8,8,8,8,8,8,4	he757,he761,he768,he746
413	conventional	8,8,8,8,8,8,8,4	ce967,ce953,ce914,ce965
414	holistic	8,8,8,8,8,8,8,4	he767,he723,he785,he773
414	conventional	8,8,8,8,8,8,8,4	ce937,ce966,ce938,ce895
415	holistic	8,8,8,8,8,8,8,4	he777,he741,he810,he710
415	conventional	8,8,8,8,8,8,8,4	ce941,ce951,ce870,ce969
416	holistic	8,8,8,8,8,8,8,4	he768,he731,he745,he763
416	conventional	8,8,8,8,8,8,8,4	ce940,ce956,ce974,ce971
417	holistic	8,8,8,8,8,8,8,4	he813,he740,he719,he773
417	conventional	8,8,8,8,8,8,8,4	ce869,ce919,ce901,ce926
418	holistic	8,8,8,8,8,8,8,4	he738,he757,he789,he788
418	conventional	8,8,8,8,8,8,8,4	ce927,ce870,ce869,ce896
419	holistic	8,8,8,8,8,8,8,4	he773,he745,he736,he763
419	conventional	8,8,8,8,8,8,8,4	ce980,ce926,ce918,ce895
420	holistic	8,8,8,8,8,8,8,4	he749,he742,he771,he799
420	conventional	8,8,8,8,8,8,8,4	ce915,ce984,ce966,ce871
421	holistic	8,8,8,8,8,8,8,4	he731,he788,he768,he764
421	conventional	8,8,8,8,8,8,8,4	ce978,ce919,ce936,ce879
422	holistic	8,8,8,8,8,8,8,4	he738,he815,he761,he736
422	conventional	8,8,8,8,8,8,8,4	ce957,ce887,ce937,ce970
423	holistic	8,8,8,8,8,8,8,4	he799,he766,he742,he776
423	conventional	8,8,8,8,8,8,8,4	ce954,ce944,ce957,ce869
424	holistic	8,8,8,8,8,8,8,4	he794,he812,he764,he806
424	conventional	8,8,8,8,8,8,8,4	ce957,ce869,ce931,ce917
425	holistic	8,8,8,8,8,8,8,4	he799,he740,he785,he810
425	conventional	8,8,8,8,8,8,8,4	ce983,ce980,ce870,ce902
426	holistic	8,8,8,8,8,8,8,4	he740,he722,he810,he803
426	conventional	8,8,8,8,8,8,8,4	ce993,ce925,ce940,ce893
427	holistic	8,8,8,8,8,8,8,4	he768,he788,he794,he809
427	conventional	8,8,8,8,8,8,8,4	ce896,ce997,ce944,ce902
428	holistic	8,8,8,8,8,8,8,4	he736,he812,he748,he771
428	conventional	8,8,8,8,8,8,8,4	ce937,ce925,ce926,ce905
429	holistic	8,8,8,8,8,8,8,4	he746,he775,he748,he736
429	conventional	8,8,8,8,8,8,8,4	ce896,ce926,ce1003,ce893
430	holistic	8,8,8,8,8,8,8,4	he812,he736,he731,he764
430	conventional	8,8,8,8,8,8,8,4	ce992,ce951,ce990,ce889
431	holistic	8,8,8,8,8,8,8,4	he748,he756,he775,he806
431	conventional	8,8,8,8,8,8,8,4	ce913,ce925,ce1007,ce994
432	holistic	8,8,8,8,8,8,8,4	he814,he821,he807,he825
432	conventional	8,8,8,8,8,8,8,4	ce1006,ce886,ce942,ce914
433	holistic	8,8,8,8,8,8,8,4	he813,he819,he767,he825
433	conventional	8,8,8,8,8,8,8,4	ce916,ce893,ce927,ce902
434	holistic	8,8,8,8,8,8,8,4	he779,he761,he785,he766
434	conventional	8,8,8,8,8,8,8,4	ce960,ce937,ce1011,ce938
435	holistic	8,8,8,8,8,8,8,4	he789,he806,he791,he800
435	conventional	8,8,8,8,8,8,8,4	ce978,ce951,ce910,ce1005
436	holistic	8,8,8,8,8,8,8,4	he805,he803,he799,he749
436	conventional	8,8,8,8,8,8,8,4	ce1018,ce914,ce931,ce983
437	holistic	8,8,8,8,8,8,8,4	he825,he796,he800,he804
437	conventional	8,8,8,8,8,8,8,4	ce992,ce1011,ce934,ce957
438	holistic	8,8,8,8,8,8,8,4	he819,he807,he812,he797
438	conventional	8,8,8,8,8,8,8,4	ce1018,ce1016,ce923,ce937
439	holistic	8,8,8,8,8,8,8,4	he828,he791,he761,he832
439	conventional	8,8,8,8,8,8,8,4	ce994,ce992,ce1025,ce940
440	holistic	8,8,8,8,8,8,8,4	he791,he832,he821,he777
440	conventional	8,8,8,8,8,8,8,4	ce1013,ce923,ce940,ce1032
441	holistic	8,8,8,8,8,8,8,4	he836,he831,he789,he797
441	conventional	8,8,8,8,8,8,8,4	ce1031,ce925,ce922,ce1005
442	holistic	8,8,8,8,8,8,8,4	he810,he814,he766,he811
442	conventional	8,8,8,8,8,8,8,4	ce1026,ce1025,ce919,ce1033
443	holistic	8,8,8,8,8,8,8,4	he828,he775,he800,he749
443	conventional	8,8,8,8,8,8,8,4	ce926,ce925,ce1032,ce1037
444	holistic	8,8,8,8,8,8,8,4	he840,he807,he760,he803
444	conventional	8,8,8,8,8,8,8,4	ce1021,ce937,ce1029,ce1020
445	holistic	8,8,8,8,8,8,8,4	he786,he757,he805,he828
445	conventional	8,8,8,8,8,8,8,4	ce927,ce936,ce985,ce978
446	holistic	8,8,8,8,8,8,8,4	he795,he821,he803,he799
446	conventional	8,8,8,8,8,8,8,4	ce992,ce983,ce977,ce1021
447	holistic	8,8,8,8,8,8,8,4	he839,he785,he821,he805
447	conventional	8,8,8,8,8,8,8,4	ce1043,ce1042,ce1001,ce978
448	holistic	8,8,8,8,8,8,8,4	he791,he843,he760,he844
448	conventional	8,8,8,8,8,8,8,4	ce983,ce1037,ce954,ce981
449	holistic	8,8,8,8,8,8,8,4	he788,he842,he792,he836
449	conventional	8,8,8,8,8,8,8,4	ce937,ce942,ce992,ce1053
450	holistic	8,8,8,8,8,8,8,4	he836,he777,he834,he809
450	conventional	8,8,8,8,8,8,8,4	ce1045,ce975,ce957,ce1026
451	holistic	8,8,8,8,8,8,8,4	he810,he819,he843,he797
451	conventional	8,8,8,8,8,8,8,4	ce992,ce1036,ce981,ce1057
452	holistic	8,8,8,8,8,8,8,4	he836,he828,he810,he813
452	conventional	8,8,8,8,8,8,8,4	ce1005,ce1016,ce1041,ce1040
453	holistic	8,8,8,8,8,8,8,4	he816,he809,he843,he777
453	conventional	8,8,8,8,8,8,8,4	ce978,ce1001,ce1051,ce1032
454	holistic	8,8,8,8,8,8,8,4	he810,he835,he791,he819
454	conventional	8,8,8,8,8,8,8,4	ce956,ce1036,ce1051,ce1019
455	holistic	8,8,8,8,8,8,8,4	he785,he803,he783,he823
455	conventional	8,8,8,8,8,8,8,4	ce951,ce1033,ce1044,ce1066
456	holistic	8,8,8,8,8,8,8,4	he785,he849,he812,he815
456	conventional	8,8,8,8,8,8,8,4	ce1030,ce1065,ce1063,ce975
457	holistic	8,8,8,8,8,8,8,4	he834,he852,he789,he843
457	conventional	8,8,8,8,8,8,8,4	ce1056,ce1051,ce1043,ce944
458	holistic	8,8,8,8,8,8,8,4	he857,he856,he811,he794
458	conventional	8,8,8,8,8,8,8,4	ce978,ce1063,ce951,ce985
459	holistic	8,8,8,8,8,8,8,4	he803,he813,he859,he816
459	conventional	8,8,8,8,8,8,8,4	ce1041,ce1044,ce1055,ce944
460	holistic	8,8,8,8,8,8,8,4	he805,he835,he816,he815
460	conventional	8,8,8,8,8,8,8,4	ce1029,ce975,ce949,ce988
461	holistic	8,8,8,8,8,8,8,4	he814,he816,he837,he810
461	conventional	8,8,8,8,8,8,8,4	ce1046,ce1053,ce1044,ce988
462	holistic	8,8,8,8,8,8,8,4	he786,he824,he800,he833
462	conventional	8,8,8,8,8,8,8,4	ce954,ce956,ce975,ce1040
463	holistic	8,8,8,8,8,8,8,4	he856,he854,he842,he815
463	conventional	8,8,8,8,8,8,8,4	ce981,ce1031,ce1048,ce1019
464	holistic	8,8,8,8,8,8,8,4	he821,he833,he857,he837
464	conventional	8,8,8,8,8,8,8,4	ce1058,ce954,ce1056,ce999
465	holistic	8,8,8,8,8,8,8,4	he842,he824,he847,he857
465	conventional	8,8,8,8,8,8,8,4	ce970,ce999,ce1008,ce1068
466	holistic	8,8,8,8,8,8,8,4	he816,he825,he858,he867
466	conventional	8,8,8,8,8,8,8,4	ce1029,ce1063,ce1062,ce1016
467	holistic	8,8,8,8,8,8,8,4	he800,he817,he833,he874
467	conventional	8,8,8,8,8,8,8,4	ce1078,ce1058,ce1030,ce1040
468	holistic	8,8,8,8,8,8,8,4	he824,he811,he870,he866
468	conventional	8,8,8,8,8,8,8,4	ce1016,ce1033,ce1072,ce1004
469	holistic	8,8,8,8,8,8,8,4	he806,he876,he812,he866
469	conventional	8,8,8,8,8,8,8,4	ce1001,ce1076,ce1070,ce1008
470	holistic	8,8,8,8,8,8,8,4	he832,he851,he806,he833
470	conventional	8,8,8,8,8,8,8,4	ce1021,ce1057,ce1029,ce1026
471	holistic	8,8,8,8,8,8,8,4	he824,he872,he833,he837
471	conventional	8,8,8,8,8,8,8,4	ce1034,ce1057,ce1080,ce1022
472	holistic	8,8,8,8,8,8,8,4	he810,he890,he853,he876
472	conventional	8,8,8,8,8,8,8,4	ce1008,ce1030,ce1074,ce1068
473	holistic	8,8,8,8,8,8,8,4	he832,he810,he879,he823
473	conventional	8,8,8,8,8,8,8,4	ce1058,ce1031,ce988,ce1046
474	holistic	8,8,8,8,8,8,8,4	he825,he900,he876,he836
474	conventional	8,8,8,8,8,8,8,4	ce981,ce999,ce1005,ce1066
475	holistic	8,8,8,8,8,8,8,4	he897,he814,he842,he895
475	conventional	8,8,8,8,8,8,8,4	ce1004,ce1047,ce975,ce981
476	holistic	8,8,8,8,8,8,8,4	he843,he825,he898,he861
476	conventional	8,8,8,8,8,8,8,4	ce1075,ce992,ce1017,ce978
477	holistic	8,8,8,8,8,8,8,4	he842,he885,he848,he843
477	conventional	8,8,8,8,8,8,8,4	ce1033,ce1070,ce1067,ce1020
478	holistic	8,8,8,8,8,8,8,4	he819,he884,he905,he837
478	conventional	8,8,8,8,8,8,8,4	ce1074,ce1055,ce1032,ce1087
479	holistic	8,8,8,8,8,8,8,4	he816,he857,he872,he875
479	conventional	8,8,8,8,8,8,8,4	ce1004,ce1033,ce988,ce1054
480	holistic	8,8,8,8,8,8,8,4	he866,he885,he853,he905
480	conventional	8,8,8,8,8,8,8,4	ce1036,ce1055,ce1048,ce1030
481	holistic	8,8,8,8,8,8,8,4	he907,he845,he874,he894
481	conventional	8,8,8,8,8,8,8,4	ce1081,ce1095,ce1068,ce1092
482	holistic	8,8,8,8,8,8,8,4	he825,he837,he876,he875
482	conventional	8,8,8,8,8,8,8,4	ce1078,ce1034,ce1055,ce1040
483	holistic	8,8,8,8,8,8,8,4	he836,he853,he861,he834
483	conventional	8,8,8,8,8,8,8,4	ce1004,ce1088,ce1032,ce1062
484	holistic	8,8,8,8,8,8,8,4	he912,he885,he820,he836
484	conventional	8,8,8,8,8,8,8,4	ce1052,ce1069,ce1081,ce1067
485	holistic	8,8,8,8,8,8,8,4	he825,he900,he855,he868
485	conventional	8,8,8,8,8,8,8,4	ce1088,ce1068,ce1063,ce1008
486	holistic	8,8,8,8,8,8,8,4	he849,he887,he885,he895
486	conventional	8,8,8,8,8,8,8,4	ce1076,ce1081,ce1062,ce1043
487	holistic	8,8,8,8,8,8,8,4	he914,he858,he910,he906
487	conventional	8,8,8,8,8,8,8,4	ce1055,ce1076,ce1081,ce1043
488	holistic	8,8,8,8,8,8,8,4	he856,he823,he858,he910
488	conventional	8,8,8,8,8,8,8,4	ce1099,ce1031,ce1068,ce1072
489	holistic	8,8,8,8,8,8,8,4	he876,he883,he842,he832
489	conventional	8,8,8,8,8,8,8,4	ce1068,ce1036,ce1087,ce1070
490	holistic	8,8,8,8,8,8,8,4	he909,he883,he833,he849
490	conventional	8,8,8,8,8,8,8,4	ce1104,ce1095,ce1053,ce1040
491	holistic	8,8,8,8,8,8,8,4	he905,he917,he825,he837
491	conventional	8,8,8,8,8,8,8,4	ce1078,ce1056,ce1092,ce1070
492	holistic	8,8,8,8,8,8,8,4	he856,he919,he910,he900
492	conventional	8,8,8,8,8,8,8,4	ce1106,ce1108,ce1052,ce1076
493	holistic	8,8,8,8,8,8,8,4	he873,he899,he900,he891
493	conventional	8,8,8,8,8,8,8,4	ce1040,ce1101,ce1026,ce1105
494	holistic	8,8,8,8,8,8,8,4	he828,he916,he881,he911
494	conventional	8,8,8,8,8,8,8,4	ce1033,ce1068,ce1047,ce1055
495	holistic	8,8,8,8,8,8,8,4	he858,he889,he873,he834
495	conventional	8,8,8,8,8,8,8,4	ce1046,ce1058,ce1108,ce1069
496	holistic	8,8,8,8,8,8,8,4	he842,he884,he899,he882
496	conventional	8,8,8,8,8,8,8,4	ce1106,ce1021,ce1051,ce1081
497	holistic	8,8,8,8,8,8,8,4	he926,he851,he900,he849
497	conventional	8,8,8,8,8,8,8,4	ce1037,ce1040,ce1095,ce1030
498	holistic	8,8,8,8,8,8,8,4	he924,he842,he872,he856
498	conventional	8,8,8,8,8,8,8,4	ce1055,ce1116,ce1105,ce1031
499	holistic	8,8,8,8,8,8,8,4	he931,he909,he910,he895
499	conventional	8,8,8,8,8,8,8,4	ce1037,ce1114,ce1053,ce1120
500	holistic	8,8,8,8,8,8,8,4	he886,he858,he868,he848
500	conventional	8,8,8,8,8,8,8,4	ce1119,ce1034,ce1047,ce1101
501	holistic	8,8,8,8,8,8,8,4	he901,he934,he928,he883
501	conventional	8,8,8,8,8,8,8,4	ce1114,ce1116,ce1110,ce1080
502	holistic	8,8,8,8,8,8,8,4	he882,he914,he923,he853
502	conventional	8,8,8,8,8,8,8,4	ce1062,ce1125,ce1123,ce1126
503	holistic	8,8,8,8,8,8,8,4	he883,he876,he889,he910
503	conventional	8,8,8,8,8,8,8,4	ce1128,ce1081,ce1125,ce1132
504	holistic	8,8,8,8,8,8,8,4	he897,he856,he884,he931
504	conventional	8,8,8,8,8,8,8,4	ce1093,ce1062,ce1134,ce1087
505	holistic	8,8,8,8,8,8,8,4	he871,he921,he875,he894
505	conventional	8,8,8,8,8,8,8,4	ce1057,ce1128,ce1112,ce1106
506	holistic	8,8,8,8,8,8,8,4	he849,he926,he876,he934
506	conventional	8,8,8,8,8,8,8,4	ce1078,ce1065,ce1055,ce1106
507	holistic	8,8,8,8,8,8,8,4	he897,he916,he891,he889
507	conventional	8,8,8,8,8,8,8,4	ce1070,ce1086,ce1058,ce1067
508	holistic	8,8,8,8,8,8,8,4	he932,he866,he938,he903
508	conventional	8,8,8,8,8,8,8,4	ce1095,ce1056,ce1104,ce1099
509	holistic	8,8,8,8,8,8,8,4	he847,he887,he922,he849
509	conventional	8,8,8,8,8,8,8,4	ce1068,ce1087,ce1104,ce1080
510	holistic	8,8,8,8,8,8,8,4	he857,he903,he872,he900
510	conventional	8,8,8,8,8,8,8,4	ce1056,ce1141,ce1062,ce1112
511	holistic	8,8,8,8,8,8,8,4	he866,he897,he884,he934
511	conventional	8,8,8,8,8,8,8,4	ce1125,ce1062,ce1151,ce1152
512	holistic	8,8,8,8,8,8,8,4	he940,he854,he858,he942
512	conventional	8,8,8,8,8,8,8,4	ce1121,ce1137,ce1111,ce1123
513	holistic	8,8,8,8,8,8,8,4	he940,he903,he913,he884
513	conventional	8,8,8,8,8,8,8,4	ce1088,ce1119,ce1165,ce1160
514	holistic	8,8,8,8,8,8,8,4	he934,he883,he903,he874
514	conventional	8,8,8,8,8,8,8,4	ce1093,ce1165,ce1163,ce1078
515	holistic	8,8,8,8,8,8,8,4	he889,he943,he871,he855
515	conventional	8,8,8,8,8,8,8,4	ce1067,ce1137,ce1152,ce1095
516	holistic	8,8,8,8,8,8,8,4	he911,he941,he945,he921
516	conventional	8,8,8,8,8,8,8,4	ce1129,ce1143,ce1135,ce1101
517	holistic	8,8,8,8,8,8,8,4	he948,he922,he871,he934
517	conventional	8,8,8,8,8,8,8,4	ce1138,ce1087,ce1162,ce1105
518	holistic	8,8,8,8,8,8,8,4	he894,he911,he931,he909
518	conventional	8,8,8,8,8,8,8,4	ce1106,ce1093,ce1162,ce1072
519	holistic	8,8,8,8,8,8,8,4	he946,he866,he947,he939
519	conventional	8,8,8,8,8,8,8,4	ce1133,ce1132,ce1174,ce1145
520	holistic	8,8,8,8,8,8,8,4	he872,he873,he910,he930
520	conventional	8,8,8,8,8,8,8,4	ce1129,ce1179,ce1146,ce1131
521	holistic	8,8,8,8,8,8,8,4	he901,he900,he917,he926
521	conventional	8,8,8,8,8,8,8,4	ce1162,ce1112,ce1105,ce1080
522	holistic	8,8,8,8,8,8,8,4	he910,he889,he916,he956
522	conventional	8,8,8,8,8,8,8,4	ce1173,ce1119,ce1076,ce1146
523	holistic	8,8,8,8,8,8,8,4	he910,he913,he930,he952
523	conventional	8,8,8,8,8,8,8,4	ce1146,ce1104,ce1173,ce1135
524	holistic	8,8,8,8,8,8,8,4	he959,he886,he884,he899
524	conventional	8,8,8,8,8,8,8,4	ce1151,ce1145,ce1166,ce1128
525	holistic	8,8,8,8,8,8,8,4	he959,he883,he914,he884
525	conventional	8,8,8,8,8,8,8,4	ce1169,ce1101,ce1111,ce1175
526	holistic	8,8,8,8,8,8,8,4	he934,he889,he960,he957
526	conventional	8,8,8,8,8,8,8,4	ce1176,ce1151,ce1145,ce1188
527	holistic	8,8,8,8,8,8,8,4	he926,he885,he941,he894
527	conventional	8,8,8,8,8,8,8,4	ce1138,ce1184,ce1137,ce1133
528	holistic	8,8,8,8,8,8,8,4	he938,he921,he972,he900
528	conventional	8,8,8,8,8,8,8,4	ce1105,ce1200,ce1205,ce1104
529	holistic	8,8,8,8,8,8,8,4	he940,he969,he961,he903
529	conventional	8,8,8,8,8,8,8,4	ce1200,ce1188,ce1206,ce1198
530	holistic	8,8,8,8,8,8,8,4	he940,he972,he934,he964
530	conventional	8,8,8,8,8,8,8,4	ce1184,ce1132,ce1210,ce1202
531	holistic	8,8,8,8,8,8,8,4	he966,he973,he968,he901
531	conventional	8,8,8,8,8,8,8,4	ce1111,ce1153,ce1137,ce1123
532	holistic	8,8,8,8,8,8,8,4	he924,he970,he929,he940
532	conventional	8,8,8,8,8,8,8,4	ce1183,ce1137,ce1184,ce1108
533	holistic	8,8,8,8,8,8,8,4	he938,he928,he981,he910
533	conventional	8,8,8,8,8,8,8,4	ce1119,ce1217,ce1099,ce1162
534	holistic	8,8,8,8,8,8,8,4	he932,he928,he967,he921
534	conventional	8,8,8,8,8,8,8,4	ce1202,ce1182,ce1172,ce1212
535	holistic	8,8,8,8,8,8,8,4	he945,he932,he914,he968
535	conventional	8,8,8,8,8,8,8,4	ce1217,ce1206,ce1214,ce1160
536	holistic	8,8,8,8,8,8,8,4	he986,he932,he945,he916
536	conventional	8,8,8,8,8,8,8,4	ce1188,ce1172,ce1111,ce1220
537	holistic	8,8,8,8,8,8,8,4	he989,he950,he913,he945
537	conventional	8,8,8,8,8,8,8,4	ce1138,ce1153,ce1197,ce1137
538	holistic	8,8,8,8,8,8,8,4	he964,he972,he950,he983
538	conventional	8,8,8,8,8,8,8,4	ce1118,ce1216,ce1169,ce1172
539	holistic	8,8,8,8,8,8,8,4	he983,he946,he972,he913
539	conventional	8,8,8,8,8,8,8,4	ce1166,ce1183,ce1170,ce1160
540	holistic	8,8,8,8,8,8,8,4	he917,he945,he939,he967
540	conventional	8,8,8,8,8,8,8,4	ce1145,ce1197,ce1214,ce1131
541	holistic	8,8,8,8,8,8,8,4	he981,he917,he976,he921
541	conventional	8,8,8,8,8,8,8,4	ce1194,ce1182,ce1176,ce1221
542	holistic	8,8,8,8,8,8,8,4	he995,he916,he981,he965
542	conventional	8,8,8,8,8,8,8,4	ce1214,ce1166,ce1114,ce1129
543	holistic	8,8,8,8,8,8,8,4	he951,he973,he955,he928
543	conventional	8,8,8,8,8,8,8,4	ce1206,ce1132,ce1106,ce1173
544	holistic	8,8,8,8,8,8,8,4	he916,he931,he922,he988
544	conventional	8,8,8,8,8,8,8,4	ce1146,ce1183,ce1104,ce1162
545	holistic	8,8,8,8,8,8,8,4	he953,he946,he926,he984
545	conventional	8,8,8,8,8,8,8,4	ce1191,ce1125,ce1132,ce1173
546	holistic	8,8,8,8,8,8,8,4	he946,he930,he929,he966
546	conventional	8,8,8,8,8,8,8,4	ce1174,ce1166,ce1172,ce1228
547	holistic	8,8,8,8,8,8,8,4	he981,he951,he961,he1001
547	conventional	8,8,8,8,8,8,8,4	ce1206,ce1178,ce1223,ce1182
548	holistic	8,8,8,8,8,8,8,4	he939,he995,he934,he1000
548	conventional	8,8,8,8,8,8,8,4	ce1105,ce1114,ce1125,ce1106
549	holistic	8,8,8,8,8,8,8,4	he976,he982,he959,he929
549	conventional	8,8,8,8,8,8,8,4	ce1173,ce1222,ce1112,ce1201
550	holistic	8,8,8,8,8,8,8,4	he991,he934,he1000,he970
550	conventional	8,8,8,8,8,8,8,4	ce1191,ce1176,ce1197,ce1106
551	holistic	8,8,8,8,8,8,8,4	he950,he1000,he984,he944
551	conventional	8,8,8,8,8,8,8,4	ce1209,ce1153,ce1160,ce1119
552	holistic	8,8,8,8,8,8,8,4	he931,he950,he929,he964
552	conventional	8,8,8,8,8,8,8,4	ce1137,ce1220,ce1225,ce1118
553	holistic	8,8,8,8,8,8,8,4	he1013,he946,he972,he1005
553	conventional	8,8,8,8,8,8,8,4	ce1197,ce1178,ce1212,ce1172
554	holistic	8,8,8,8,8,8,8,4	he965,he978,he952,he964
554	conventional	8,8,8,8,8,8,8,4	ce1224,ce1228,ce1216,ce1197
555	holistic	8,8,8,8,8,8,8,4	he984,he992,he940,he991
555	conventional	8,8,8,8,8,8,8,4	ce1242,ce1166,ce1169,ce1240
556	holistic	8,8,8,8,8,8,8,4	he966,he1017,he959,he981
556	conventional	8,8,8,8,8,8,8,4	ce1123,ce1200,ce1132,ce1160
557	holistic	8,8,8,8,8,8,8,4	he1000,he940,he981,he980
557	conventional	8,8,8,8,8,8,8,4	ce1220,ce1178,ce1173,ce1145
558	holistic	8,8,8,8,8,8,8,4	he1010,he937,he1012,he932
558	conventional	8,8,8,8,8,8,8,4	ce1153,ce1118,ce1145,ce1131
559	holistic	8,8,8,8,8,8,8,4	he1003,he993,he991,he1015
559	conventional	8,8,8,8,8,8,8,4	ce1151,ce1184,ce1131,ce1178
560	holistic	8,8,8,8,8,8,8,4	he959,he937,he934,he975
560	conventional	8,8,8,8,8,8,8,4	ce1236,ce1191,ce1162,ce1222
561	holistic	8,8,8,8,8,8,8,4	he980,he946,he987,he939
561	conventional	8,8,8,8,8,8,8,4	ce1243,ce1182,ce1197,ce1220
562	holistic	8,8,8,8,8,8,8,4	he1003,he1020,he1008,he955
562	conventional	8,8,8,8,8,8,8,4	ce1151,ce1176,ce1191,ce1169
563	holistic	8,8,8,8,8,8,8,4	he959,he938,he973,he988
563	conventional	8,8,8,8,8,8,8,4	ce1245,ce1241,ce1151,ce1243
564	holistic	8,8,8,8,8,8,8,4	he965,he937,he1013,he987
564	conventional	8,8,8,8,8,8,8,4	ce1176,ce1206,ce1261,ce1236
565	holistic	8,8,8,8,8,8,8,4	he984,he993,he972,he1019
565	conventional	8,8,8,8,8,8,8,4	ce1241,ce1162,ce1217,ce1254
