generation	terrain_seed	start_seed	h_best	h_mean	h_best_distance	h_best_parts	h_best_mass	c_best	c_mean	c_best_distance	c_best_parts	c_best_mass	champ_holistic_mean	champ_holistic_wins	champ_conventional_wins	champ_bouts
59	906793277		0.623170	0.271239	0.621016	14	15.340000	0.681698	0.433354	0.396898	5	15.337000				
60	743409632		0.624635	0.233048	0.486600	14	15.340000	0.743741	0.361908	0.428760	5	15.337000	0.569364	35	15	50
61	1214658894		0.600660	0.230303	0.528481	14	15.340000	0.901413	0.436243	1.907130	5	15.337000				
62	1431473432		0.580216	0.296614	0.908491	14	15.340000	0.895807	0.586600	0.251460	5	15.337000				
63	1270164205		0.521388	0.282651	0.651284	14	15.340000	0.789110	0.442988	0.395864	5	15.337000				
64	2121042962		0.586905	0.292514	0.885936	14	15.340000	0.831630	0.439475	0.203312	5	15.337000				
65	21649048		0.813500	0.261717	0.360416	14	15.340000	0.843058	0.464782	0.145636	5	15.337000	0.325880	12	38	50
66	1737718689		0.637707	0.198340	0.479474	14	15.340000	0.861689	0.514960	0.165379	5	15.337000				
67	1488132412		0.508767	0.275076	0.774426	14	15.340000	0.825928	0.465787	0.136783	5	15.337000				
68	917552916		0.756317	0.307225	0.614121	14	15.340000	0.980238	0.558571	0.033270	5	15.337000				
69	1029904083		0.768049	0.216887	0.428802	14	15.340000	0.839905	0.417900	0.108893	5	15.337000				
70	102446510		0.684451	0.238998	0.495340	14	15.340000	0.854459	0.474408	0.379268	5	15.337000	0.295211	4	46	50
71	1241450885		0.701500	0.214705	0.457190	14	15.340000	0.902565	0.459202	0.160928	5	15.337000				
72	1602429775		0.673313	0.228485	0.526062	14	15.340000	0.934267	0.385635	2.318500	5	15.337000				
73	882833046		0.652740	0.223471	0.558232	14	15.340000	0.986467	0.708013	0.034477	5	15.337000				
74	1346639778		0.509540	0.358095	1.665538	14	15.340000	0.871968	0.448230	0.174490	5	15.337000				
75	20906486		0.756919	0.477451	0.534881	14	15.340000	1.000000	0.589388	1.710565	5	15.337000	0.570588	24	26	50
76	1161689618		0.743969	0.233571	0.516895	14	15.340000	0.816281	0.382469	0.124380	5	15.337000				
77	753459967		0.761127	0.230661	0.547259	14	15.340000	0.943226	0.394136	0.060951	5	15.337000				
78	1425664539		0.735768	0.242311	0.574276	14	15.340000	0.926178	0.443501	0.502859	5	15.337000				
79	1867833078		0.742264	0.231679	0.484782	14	15.340000	0.959864	0.491247	0.025516	5	15.337000				
80	1248239222		0.572583	0.370783	1.451273	14	15.340000	0.847595	0.500863	0.245728	5	15.337000	0.380919	4	46	50
81	567434790		0.627636	0.531034	1.799571	10	15.340000	0.795629	0.615928	1.392932	5	15.337000				
82	671227166		0.606944	0.459817	1.121598	14	15.340000	0.997119	0.524441	0.004102	5	15.337000				
83	728557871		0.624088	0.371522	1.083952	14	15.340000	0.650660	0.388285	0.502893	5	15.337000				
84	784844802		0.618655	0.363919	1.084755	14	15.340000	0.847417	0.390860	0.142394	5	15.337000				
85	1199883724		0.506584	0.439759	1.714053	14	15.340000	1.000000	0.506390	1.755920	5	15.337000	0.402926	11	39	50
86	2008576083		0.618298	0.365337	1.086400	14	15.340000	0.950558	0.689603	0.097460	5	15.337000				
87	891059341		0.608365	0.374487	1.084679	14	15.340000	0.776628	0.396545	0.225454	5	15.337000				
88	1585922369		0.656894	0.365323	1.012470	14	15.340000	0.944324	0.366112	0.032242	5	15.337000				
89	2134035813		0.534454	0.368906	1.083862	14	15.340000	0.960158	0.509824	0.735732	5	15.337000				
90	1800583605		0.597083	0.406875	1.083705	14	15.340000	0.793572	0.484330	0.142358	5	15.337000	0.297508	6	44	50
91	291612303		0.517289	0.425735	1.013088	14	15.340000	0.801506	0.437221	0.181378	5	15.337000				
92	1496073522		0.591473	0.434125	1.097310	14	15.340000	0.761903	0.522957	0.374517	5	15.337000				
93	1993267751		0.622667	0.429293	1.085194	14	15.340000	0.738743	0.403759	0.456267	5	15.337000				
94	522840927		0.589924	0.358934	1.091528	14	15.340000	0.874010	0.567988	1.181199	5	15.337000				
95	391955161		0.554186	0.376723	1.366524	14	15.340000	0.692434	0.484006	0.724170	5	15.337000	0.391746	13	37	50
96	890303169		0.606431	0.431831	1.249873	14	15.340000	0.524807	0.456861	1.202430	5	15.337000				
97	850531942		0.573168	0.351175	1.085517	14	15.340000	0.903791	0.646569	0.989834	5	15.337000				
98	951008721		0.589133	0.420733	1.085537	14	15.340000	0.769732	0.433700	0.462364	5	15.337000				
99	1512780978		0.580608	0.371057	1.085358	14	15.340000	0.915146	0.509715	0.067369	5	15.337000				
100	11093767		0.560763	0.373075	0.861698	14	15.340000	1.000000	0.545443	0.746179	5	15.337000	0.511488	21	29	50
101	1839730027		0.732428	0.286630	0.340659	14	15.340000	0.954931	0.560111	0.019977	5	15.337000				
102	626593378		0.853484	0.366461	0.243287	14	15.340000	1.000000	0.485695	1.685732	5	15.337000				
103	1129708540		0.629361	0.459814	1.862560	4	15.340000	0.799539	0.484421	0.320710	5	15.337000				
104	923247043		0.623675	0.482358	1.123869	14	15.340000	0.947639	0.550073	0.095736	5	15.337000				
105	699298704		0.578340	0.375851	1.198591	14	15.340000	0.733377	0.410558	0.178430	5	15.337000	0.366247	11	39	50
106	1141703801		0.616606	0.393785	0.871941	14	15.340000	0.746585	0.438920	0.157091	5	15.337000				
107	453778677		0.584895	0.335744	0.854884	14	15.340000	0.876240	0.656939	0.452219	5	15.337000				
108	559778421		0.654865	0.238362	0.779820	14	15.340000	0.887693	0.434859	0.138475	5	15.337000				
109	1684731720		0.913593	0.219666	0.123273	14	15.340000	0.861448	0.597867	0.320144	5	15.337000				
110	937766115		0.779281	0.256506	0.308377	14	15.340000	0.803617	0.498803	0.296410	5	15.337000	0.368078	8	42	50
111	1586429641		0.839469	0.326279	0.283661	14	15.340000	0.924605	0.568404	0.132719	5	15.337000				
112	1339766692		0.519628	0.291993	0.776793	14	15.340000	0.741500	0.500927	0.423691	5	15.337000				
113	850682108		0.526535	0.317544	1.199683	14	15.340000	0.743792	0.448092	0.451918	5	15.337000				
114	561231389		0.601438	0.311485	0.935189	14	15.340000	0.883888	0.384638	1.148369	5	15.337000				
115	781182374		0.570592	0.204733	0.937341	14	15.340000	1.000000	0.530851	0.862574	5	15.337000	0.650537	30	20	50
116	1806798142		0.515567	0.370587	1.862548	14	15.340000	0.821520	0.487432	0.094430	5	15.337000				
117	532025507		0.553652	0.487494	1.514172	14	15.340000	0.899889	0.343646	0.125884	5	15.337000				
118	905798530		0.565089	0.441782	1.441982	14	15.340000	0.719195	0.395572	0.129637	5	15.337000				
119	2083557088		0.530120	0.442432	1.626624	14	15.340000	0.563250	0.497586	1.182196	5	15.337000				
120	1548807259		0.460398	0.389061	1.699442	14	15.340000	0.933673	0.478210	0.641018	5	15.337000	0.400084	11	39	50
121	202812595		0.554316	0.459096	1.659123	14	15.340000	1.000000	0.528099	1.041859	5	15.337000				
122	1427130438		0.614263	0.467872	1.666027	14	15.340000	0.906848	0.540452	0.565790	5	15.337000				
123	1000859187		0.541727	0.454833	1.403930	14	15.340000	0.919109	0.478763	0.105333	5	15.337000				
124	367443432		0.699182	0.502457	0.953552	14	15.340000	0.944494	0.533342	1.183797	5	15.337000				
125	788264185		0.541699	0.484881	1.748673	14	15.340000	0.928460	0.569990	0.424811	5	15.337000	0.332832	1	49	50
126	1357457393		0.518601	0.483525	1.857865	16	15.340000	0.842863	0.485674	0.862624	5	15.337000				
127	177579293		0.531083	0.446624	1.439447	12	15.340000	0.808634	0.488330	0.561048	5	15.337000				
128	425325362		0.533463	0.428068	1.440103	12	15.340000	0.872006	0.564213	1.085579	5	15.337000				
129	2054140832		0.505598	0.427094	1.407573	12	15.340000	0.907099	0.507003	0.121486	5	15.337000				
130	19395513		0.538763	0.443802	1.205029	12	15.340000	0.955854	0.529268	0.327584	5	15.337000	0.458768	21	29	50
131	1977898165		0.544976	0.411288	1.266306	12	15.340000	0.712580	0.484614	0.452679	5	15.337000				
132	551383780		0.569989	0.393143	0.937614	12	15.340000	0.835837	0.531896	0.134894	5	15.337000				
133	1498253456		0.571184	0.338266	0.941833	12	15.340000	0.732874	0.483708	0.203148	5	15.337000				
134	469213791		0.665481	0.332333	0.941833	12	15.340000	0.899974	0.533923	0.244433	5	15.337000				
135	191940732		0.647583	0.338385	0.941833	12	15.340000	0.709699	0.496899	0.388571	5	15.337000	0.346153	9	41	50
136	557873792		0.627430	0.326145	0.941833	12	15.340000	0.849913	0.365338	0.185517	5	15.337000				
137	1502494116		0.481732	0.386043	1.908798	10	15.340000	0.718601	0.396687	0.625664	5	15.337000				
138	1578853134		0.516591	0.485465	1.786190	12	15.340000	0.910503	0.587131	0.374436	5	15.337000				
139	1865870159		0.721894	0.285993	0.722370	12	15.340000	0.785966	0.441430	0.395450	5	15.337000				
140	874497531		0.785266	0.466988	1.471006	10	15.340000	1.000000	0.530756	3.237387	5	15.337000	0.388066	7	43	50
141	2037701185		0.526549	0.443824	1.548521	10	15.340000	0.851427	0.632116	0.233627	5	15.337000				
142	1808805943		0.506745	0.452873	1.592235	10	15.340000	0.768834	0.412650	0.106038	5	15.337000				
143	1827206037		0.525386	0.454002	1.471405	10	15.340000	1.000000	0.543968	1.433323	5	15.337000				
144	1868464916		0.520946	0.445316	1.471006	10	15.340000	0.732454	0.543853	0.447372	5	15.337000				
145	474619466		0.527941	0.466533	1.507009	12	15.340000	0.800900	0.526770	0.547170	5	15.337000	0.392077	8	42	50
146	1080444008		0.524189	0.456150	1.367926	10	15.340000	0.955608	0.541373	0.036310	5	15.337000				
147	160052064		0.527988	0.415118	1.318529	10	15.340000	0.617067	0.425709	1.340831	5	15.337000				
148	1042709980		0.575200	0.462192	1.367926	10	15.340000	0.902358	0.479520	0.568676	5	15.337000				
149	929875243		0.549509	0.409978	1.367926	10	15.340000	0.742484	0.499843	0.141332	5	15.337000				
150	1255575434		0.628132	0.479363	1.655610	10	15.340000	0.689780	0.478742	1.030270	5	15.337000	0.266779	1	49	50
151	1269912041		0.516461	0.479932	1.550071	10	15.340000	0.773910	0.522596	0.187304	5	15.337000				
152	69010802		0.529258	0.453496	1.417366	12	15.340000	0.786018	0.506168	0.392755	5	15.337000				
153	991100392		0.523436	0.459323	1.509975	10	15.340000	0.598348	0.467051	0.835261	5	15.337000				
154	353726842		0.532308	0.464978	1.326679	12	15.340000	0.824724	0.456446	0.175020	5	15.337000				
155	763327651		0.513414	0.445667	1.439312	10	15.340000	0.755154	0.484815	0.376491	5	15.337000	0.305104	0	50	50
156	1338078996		0.510341	0.452190	1.427294	10	15.340000	0.949175	0.573831	0.082265	5	15.337000				
157	1071051858		0.498195	0.449425	1.536247	10	15.340000	0.906465	0.482953	0.051175	5	15.337000				
158	571856810		0.512885	0.442225	1.415736	10	15.340000	0.950682	0.512577	0.072520	5	15.337000				
159	1032522238		0.607202	0.464719	0.915842	10	15.340000	0.776773	0.373979	0.166130	5	15.337000				
160	1217809127		0.588092	0.380933	1.575949	10	15.340000	0.922943	0.487020	0.037867	5	15.337000	0.379719	5	45	50
161	1219777713		0.675354	0.472927	0.812283	10	15.340000	0.865352	0.516860	0.063334	5	15.337000				
162	851587835		0.595805	0.390292	1.078004	10	15.340000	0.552269	0.479302	0.456391	5	15.337000				
163	72484160		0.561038	0.393732	1.619339	10	15.340000	0.933791	0.630371	0.031929	5	15.337000				
164	1319740583		0.657934	0.475039	0.866451	10	15.340000	1.000000	0.658545	2.559657	5	15.337000				
165	1132469140		0.625956	0.404511	0.894757	10	15.340000	0.935021	0.745631	0.159811	5	15.337000	0.267201	3	47	50
166	1715834680		0.511829	0.372706	1.026425	10	15.340000	0.766483	0.487816	0.103661	5	15.337000				
167	712055365		0.525657	0.393859	1.247883	10	15.340000	0.722674	0.500967	0.443531	5	15.337000				
168	2037038356		0.592333	0.393141	0.910439	10	15.340000	0.893980	0.488915	0.052192	5	15.337000				
169	1208273184		0.501973	0.405767	1.223283	14	15.340000	0.728059	0.500967	0.471850	5	15.337000				
170	1967220125		0.621113	0.463819	1.135396	10	15.340000	0.568997	0.510245	0.937577	5	15.337000	0.412345	0	50	50
171	214028905		0.562127	0.420336	1.174879	10	15.340000	0.567987	0.518398	1.437634	5	15.337000				
172	1967984652		0.581363	0.385324	1.041216	10	15.340000	0.801839	0.553289	0.189069	5	15.337000				
173	1292028089		0.539458	0.380129	1.018992	10	15.340000	0.900848	0.585637	0.100791	5	15.337000				
174	177581752		0.588091	0.392285	0.923735	10	15.340000	0.735518	0.550773	0.794292	5	15.337000				
175	1153817222		0.504948	0.389788	0.953253	10	15.340000	0.573668	0.503812	0.341796	5	15.337000	0.245132	0	50	50
176	900629173		0.587423	0.383145	1.017078	10	15.340000	0.896792	0.505308	0.081862	5	15.337000				
177	1328966065		0.518152	0.400741	1.036169	10	15.340000	0.651021	0.508114	0.631954	5	15.337000				
178	506489853		0.526970	0.351888	0.959917	10	15.340000	0.854450	0.552813	0.068670	5	15.337000				
179	704081802		0.537212	0.386906	0.895620	10	15.340000	0.896085	0.562036	0.072775	5	15.337000				
180	118099231		0.612684	0.426356	0.845336	8	15.340000	0.812870	0.470684	0.123075	5	15.337000	0.412542	16	34	50
181	4462285		0.606845	0.475389	1.335800	8	15.340000	0.885056	0.381976	0.050064	5	15.337000				
182	386066920		0.727026	0.532765	1.063292	10	15.340000	0.841359	0.489957	2.141673	5	15.337000				
183	899016325		0.605797	0.366516	1.060030	10	15.340000	0.973664	0.545323	0.040580	5	15.337000				
184	1652353212		0.558815	0.375552	1.212332	10	15.340000	0.778162	0.436677	0.392027	5	15.337000				
185	101100482		0.526760	0.428877	1.340952	12	15.340000	0.657586	0.506892	0.746657	5	15.337000	0.430855	10	40	50
186	670087483		0.624700	0.470224	1.300868	10	15.340000	0.819707	0.521341	0.332508	5	15.337000				
187	361526093		0.571097	0.387701	1.147675	10	15.340000	0.829480	0.472291	0.103861	5	15.337000				
188	1819575412		0.511865	0.398471	1.387122	10	15.340000	0.886541	0.478113	0.058488	5	15.337000				
189	1833674167		0.512181	0.389377	1.302715	10	15.340000	0.889092	0.471545	0.400531	5	15.337000				
190	477370923		0.563396	0.376128	1.059876	10	15.340000	0.897435	0.539530	0.051086	5	15.337000	0.470193	10	40	50
191	1219794593		0.596439	0.381790	1.142077	10	15.340000	0.714844	0.468864	0.470038	5	15.337000				
192	1546101406		0.617792	0.350064	0.887848	10	15.340000	0.815078	0.496106	0.116601	5	15.337000				
193	2008720994		0.572247	0.342433	1.268680	10	15.340000	0.823477	0.496103	0.073737	5	15.337000				
194	16373375		0.575812	0.380350	1.250354	10	15.340000	0.719777	0.490729	0.479487	5	15.337000				
195	1836695584		0.626168	0.347042	1.003076	10	15.340000	0.685616	0.378880	0.913001	5	15.337000	0.389579	2	48	50
196	1712783168		0.648023	0.373068	1.088382	10	15.340000	0.878778	0.462258	0.141130	5	15.337000				
197	1436345112		0.633698	0.389743	1.213750	10	15.340000	0.929429	0.541783	0.089500	5	15.337000				
198	1829705736		0.632066	0.380781	1.204480	10	15.340000	1.000000	0.621364	1.043060	5	15.337000				
199	1799145707		0.560562	0.430975	1.244325	10	15.340000	0.737222	0.473497	1.039137	5	15.337000				
200	787679905		0.632164	0.363316	1.163631	10	15.340000	0.852167	0.443455	0.119936	5	15.337000	0.390331	7	43	50
201	1313674017		0.540475	0.387258	0.987663	10	15.340000	1.000000	0.581283	0.950413	5	15.337000				
202	1751692751		0.590088	0.378434	0.863361	12	15.340000	0.711614	0.472480	0.518501	5	15.337000				
203	61916130		0.522567	0.341961	0.974120	12	15.340000	0.829437	0.412229	0.154131	5	15.337000				
204	302553383		0.578589	0.396492	0.795205	12	15.340000	0.796562	0.556780	0.461829	5	15.337000				
205	137677919		0.530429	0.350715	1.928324	8	15.340000	0.903899	0.619227	0.295816	5	15.337000	0.380210	12	38	50
206	1431571476		0.601792	0.507303	1.564466	12	15.340000	0.730706	0.524893	0.725155	5	15.337000				
207	1640189493		0.520009	0.460179	1.444070	9	15.340000	0.838550	0.393248	0.569300	5	15.337000				
208	365588520		0.560664	0.497031	1.317900	12	15.340000	1.000000	0.457916	1.451839	5	15.337000				
209	903389646		0.519833	0.418028	1.405702	12	15.340000	0.841537	0.475106	0.268822	5	15.337000				
210	1584810122		0.555126	0.406898	1.296589	12	15.340000	0.698519	0.446555	0.425465	5	15.337000	0.306191	1	49	50
211	256939200		0.562537	0.450447	0.993197	12	15.340000	0.900214	0.548359	1.639051	5	15.337000				
212	1630831637		0.678404	0.531182	1.628125	3	14.695000	0.890801	0.517970	0.124842	5	15.337000				
213	1876086396		0.514226	0.445871	1.582859	12	15.340000	0.922182	0.549172	1.947044	5	15.337000				
214	1871454455		0.578446	0.474383	1.478962	12	15.340000	0.781235	0.484764	0.501834	5	15.337000				
215	2105676235		0.526935	0.474542	1.456210	3	15.340000	1.000000	0.462025	1.352087	5	15.337000	0.396379	14	36	50
216	2033089267		0.500000	0.397320	1.456210	3	15.340000	0.851937	0.525032	0.157282	5	15.337000				
217	1945639925		0.500000	0.439157	1.456210	3	15.340000	0.770654	0.427401	0.288415	5	15.337000				
218	496174836		0.504506	0.475389	1.430197	3	15.340000	1.000000	0.512066	1.979862	5	15.337000				
219	566763996		0.511135	0.476750	1.367885	3	15.340000	1.000000	0.503191	1.006002	5	15.337000				
220	1527670295		0.511135	0.449258	1.367885	3	15.340000	0.798017	0.454084	0.097081	5	15.337000	0.400938	1	49	50
221	1268491507		0.518730	0.456081	1.430197	3	15.340000	1.000000	0.341493	1.519885	5	15.337000				
222	1634067359		0.511135	0.455836	1.367885	3	15.340000	0.695959	0.488309	1.040574	5	15.337000				
223	1356717792		0.500000	0.457589	1.367885	3	15.340000	0.938230	0.694096	0.149660	5	15.337000				
224	1245300160		0.530461	0.476072	1.367885	3	15.340000	0.935566	0.471397	0.092613	5	15.337000				
225	145249198		0.525099	0.457509	1.237119	3	15.340000	0.990705	0.489484	0.285144	5	15.337000	0.400307	11	39	50
226	632467079		0.584460	0.455835	1.197276	3	15.340000	0.810197	0.517289	0.482176	5	15.337000				
227	1581580763		0.566284	0.438809	1.214348	3	15.340000	0.793817	0.453143	0.365469	5	15.337000				
228	664329928		0.519503	0.411525	1.214348	3	15.340000	1.000000	0.430061	3.764931	5	15.337000				
229	576072868		0.558648	0.459288	1.214348	3	15.340000	0.748295	0.405489	0.522168	5	15.337000				
230	1998930549		0.559026	0.444696	1.148218	3	15.340000	0.926450	0.450359	0.034487	5	15.337000	0.545998	24	26	50
231	11113780		0.548377	0.461145	1.298824	3	15.340000	0.968214	0.611373	0.616755	5	15.337000				
232	1553707804		0.520848	0.452385	1.298824	3	15.340000	0.964738	0.486673	0.017852	5	15.337000				
233	1429986959		0.541294	0.453292	1.214348	3	15.340000	0.672375	0.384650	0.615681	5	15.337000				
234	1503868384		0.517368	0.444280	1.299607	3	15.340000	0.757513	0.466785	1.237599	5	15.337000				
235	1981031393		0.550918	0.460593	1.383048	3	15.340000	1.000000	0.449445	0.788845	5	15.337000	0.507479	27	23	50
236	1682657200		0.528482	0.455097	1.298824	3	15.340000	0.634145	0.477719	0.795744	5	15.337000				
237	2045853851		0.505809	0.436401	1.298824	3	15.340000	0.928923	0.517707	0.887886	5	15.337000				
238	666777965		0.516662	0.442476	1.322455	3	15.340000	0.867931	0.552420	0.613543	5	15.337000				
239	89258891		0.531331	0.479873	1.303299	3	15.340000	1.000000	0.525329	2.010559	5	15.337000				
240	217162493		0.567804	0.500774	1.296690	3	15.340000	0.989815	0.485534	0.503865	5	15.337000	0.451947	18	32	50
241	1258195901		0.614258	0.504582	1.442428	3	15.340000	0.881067	0.580488	1.165543	5	15.337000				
242	1947991401		0.529369	0.457584	1.295354	8	15.340000	0.763759	0.591935	0.983939	5	15.337000				
243	1930527009		0.522077	0.473272	1.298824	3	15.340000	0.856336	0.416083	1.956190	5	15.337000				
244	1732811151		0.509214	0.461255	1.298824	3	15.340000	0.851670	0.501109	0.270965	5	15.337000				
245	1331485128		0.505770	0.463529	1.269188	3	15.340000	1.000000	0.459590	1.227317	5	15.337000	0.409292	17	33	50
246	2076620528		0.555675	0.471361	1.058989	3	15.340000	0.866384	0.443399	0.121173	5	15.337000				
247	1280965093		0.619082	0.491723	1.078223	6	15.340000	0.947659	0.441450	2.038816	5	15.337000				
248	1201513833		0.605425	0.416855	0.781174	6	15.340000	0.851540	0.535883	0.487842	5	15.337000				
249	1374990043		0.559286	0.416678	1.279967	3	15.340000	0.595309	0.490541	0.934285	5	15.337000	0.444269	11	39	50
