generation	terrain_seed	start_seed	h_best	h_mean	h_best_distance	h_best_parts	h_best_mass	c_best	c_mean	c_best_distance	c_best_parts	c_best_mass	champ_holistic_mean	champ_holistic_wins	champ_conventional_wins	champ_bouts
0	518894301		0.598560	0.495834	1.341350	2	15.203000	0.908303	0.472777	0.395862	5	15.337000	0.477117	22	28	50
1	1498611935		0.523210	0.413678	1.546824	2	15.203000	0.876880	0.355211	0.421815	5	15.337000				
2	1629296439		0.559386	0.475654	1.575957	2	15.203000	0.897359	0.325083	0.273396	5	15.337000				
3	528677420		0.572468	0.462833	1.485300	2	15.203000	0.716236	0.427810	0.257221	5	15.337000				
4	1997588265		0.607459	0.436283	1.277709	2	15.203000	0.907760	0.393327	0.056626	5	15.337000				
5	441334053		0.549331	0.449662	1.959543	4	15.340000	0.897669	0.411354	0.079071	5	15.337000	0.278752	4	46	50
6	170380350		0.574197	0.475470	1.499697	2	15.203000	0.662885	0.321148	0.238883	5	15.337000				
7	453846246		0.586226	0.483483	1.934894	2	15.340000	0.927716	0.395710	0.044742	5	15.337000				
8	118734555		0.611440	0.513575	1.229585	2	14.645000	0.601464	0.342193	0.557430	5	15.337000				
9	1401105964		0.777191	0.539805	1.496459	2	15.203000	0.749247	0.366642	0.307779	5	15.337000				
10	569976015		0.538672	0.437825	1.637266	2	15.203000	0.956167	0.444127	0.264460	5	15.337000	0.328512	9	41	50
11	1687360053		0.562949	0.469906	1.245978	2	15.203000	0.839629	0.415146	0.197283	5	15.337000				
12	394174095		0.609602	0.430299	1.131549	2	15.203000	0.689050	0.273120	0.137421	5	15.337000				
13	455195882		0.636284	0.412282	1.143211	2	15.203000	0.768705	0.456458	0.333438	5	15.337000				
14	360445592		0.528927	0.422351	1.819424	2	15.203000	0.875010	0.351153	0.104505	5	15.337000				
15	1590398881		0.563403	0.432268	1.401692	2	15.203000	0.885210	0.473070	0.098357	5	15.337000	0.231189	4	46	50
16	2133822115		0.563403	0.396492	1.401692	2	15.203000	0.976600	0.423646	0.048847	5	15.337000				
17	1788612230		0.534713	0.412953	1.182572	2	15.203000	0.912745	0.325696	0.211897	5	15.337000				
18	1671690210		0.649098	0.458470	1.037997	2	15.268000	0.929745	0.481279	0.107971	5	15.337000				
19	658412622		0.596264	0.395411	1.298024	2	15.268000	0.773575	0.397112	0.624864	5	15.337000				
20	1973999907		0.565543	0.420412	1.164467	2	15.268000	0.983329	0.675414	0.109429	5	15.337000	0.284377	11	39	50
21	1199747259		0.583946	0.399129	1.135330	2	15.203000	0.975912	0.476756	0.326051	5	15.337000				
22	5275215		0.622561	0.439738	0.944762	2	15.268000	0.912417	0.514141	0.078407	5	15.337000				
23	526924971		0.519692	0.366661	0.944500	2	15.268000	0.927436	0.551164	0.107721	5	15.337000				
24	575919629		0.617430	0.399459	0.944473	2	15.268000	0.925924	0.418868	0.119134	5	15.337000				
25	644843250		0.519692	0.371246	0.944500	2	15.268000	0.899869	0.436790	0.064471	5	15.337000	0.258591	3	47	50
26	1748135036		0.519692	0.366744	0.944500	2	15.268000	0.960602	0.513282	0.022016	5	15.337000				
27	974092602		0.620571	0.382226	1.044105	2	15.203000	0.860506	0.428379	0.222589	5	15.337000				
28	980963436		0.552485	0.419269	1.220238	2	15.340000	0.902057	0.426984	0.083591	5	15.337000				
29	112581847		0.572569	0.385949	1.078949	2	15.203000	0.859832	0.458815	0.066899	5	15.337000				
30	1681196923		0.578371	0.395471	0.984806	3	15.340000	0.815754	0.422014	0.206845	5	15.337000	0.423051	9	41	50
31	1579076590		0.631951	0.470248	1.184097	2	15.043000	1.000000	0.569463	4.805817	5	15.337000				
32	516884304		0.720878	0.469721	0.908389	2	15.043000	0.771827	0.472018	0.427672	5	15.337000				
33	1657625162		0.528508	0.425993	1.444986	2	14.643000	0.756687	0.420946	0.268256	5	15.337000				
34	934382430		0.852347	0.473702	0.251477	3	15.340000	0.875575	0.441923	0.065502	5	15.337000				
35	885020813		0.607295	0.451009	1.253394	2	15.203000	0.789897	0.360679	0.123231	5	15.337000	0.305873	7	43	50
36	507249733		0.742417	0.493385	0.891730	2	15.203000	0.911088	0.497535	0.121638	5	15.337000				
37	315708495		0.579121	0.428237	0.716123	2	15.203000	0.728603	0.500485	0.469663	5	15.337000				
38	1901535584		0.842586	0.667954	2.000000	1	13.500000	0.657263	0.460482	0.375976	5	15.337000				
39	1198728105		0.508672	0.490309	1.931804	3	15.340000	0.832730	0.373571	0.206572	5	15.337000				
40	882676022		0.524864	0.494703	1.748827	3	15.340000	0.786857	0.381415	0.099926	5	15.337000	0.223961	0	50	50
41	641932476		0.524864	0.476084	1.748827	3	15.340000	0.815619	0.467008	0.094740	5	15.337000				
42	1370563105		0.506900	0.476577	1.700798	3	15.340000	0.817373	0.494996	0.112950	5	15.337000				
43	1086826738		0.566771	0.461838	1.330841	4	15.340000	0.792264	0.446354	0.143407	5	15.337000				
44	478855108		0.614967	0.512502	1.428152	3	15.088000	0.909073	0.599405	0.177675	5	15.337000				
45	1308493914		0.534338	0.454693	1.423914	3	15.088000	0.826953	0.483156	0.129790	5	15.337000	0.358937	10	40	50
46	825228132		0.526927	0.458154	1.280652	3	15.340000	0.956386	0.542102	0.018577	5	15.337000				
47	2033782616		0.975115	0.577931	0.118827	8	15.340000	0.725291	0.344358	0.244757	5	15.337000				
48	1061184415		0.572966	0.467891	1.415991	4	15.340000	0.920730	0.593493	0.081197	5	15.337000				
49	1326281376		0.754436	0.467331	0.593640	8	15.340000	0.853586	0.401149	0.144817	5	15.337000				
50	1322725755		0.547499	0.375369	1.702795	3	15.340000	0.936025	0.542766	0.762343	5	15.337000	0.481019	22	28	50
51	1978404359		0.547845	0.460366	1.404761	8	15.340000	0.689666	0.390791	0.135591	5	15.337000				
52	1648378247		0.743463	0.442741	0.508647	8	15.340000	0.945646	0.414184	0.314571	5	15.337000				
53	1082898507		0.725263	0.477820	1.228477	8	15.340000	0.764584	0.393597	0.446311	5	15.337000				
54	31570573		0.721078	0.414474	0.714395	8	15.340000	0.935739	0.493738	0.046160	5	15.337000				
55	1391937615		0.855862	0.430105	0.251196	16	15.340000	0.702399	0.433057	0.327354	5	15.337000	0.242601	2	48	50
56	756209965		0.586735	0.370416	0.971146	8	15.340000	0.944880	0.470351	0.028686	5	15.337000				
57	930339718		0.928344	0.407415	0.154274	16	15.340000	0.927050	0.490071	0.098838	5	15.337000				
58	32227282		0.556673	0.382938	0.748775	8	15.340000	1.000000	0.596040	1.858099	5	15.337000				
59	99195910		0.621333	0.384301	1.068643	10	15.340000	0.916515	0.429621	0.035282	5	15.337000				
60	292769876		0.697883	0.326365	1.158842	12	15.340000	0.748219	0.207056	0.110545	5	15.337000	0.154446	0	50	50
61	1552090353		0.615748	0.407140	1.133553	12	15.340000	0.731043	0.491013	0.290408	5	15.337000				
62	303934456		0.538278	0.397010	1.534719	12	15.340000	0.860402	0.395452	0.060845	5	15.337000				
63	1271376326		0.538278	0.416747	1.534719	12	15.340000	0.646573	0.437410	0.649673	5	15.337000				
64	1344538880		0.749669	0.434176	0.552045	12	15.340000	0.863969	0.569968	0.235371	5	15.337000				
65	2067408666		0.566185	0.447478	1.892595	7	15.340000	0.905583	0.453699	0.141754	5	15.337000	0.353321	8	42	50
66	1701371992		0.641722	0.477933	1.035038	12	15.340000	0.857387	0.424692	0.063553	5	15.337000				
67	1604062387		0.547228	0.349164	1.066917	12	15.340000	0.809189	0.325030	0.227286	5	15.337000				
68	746261069		0.807603	0.419391	0.844376	16	15.340000	0.919200	0.367927	0.047792	5	15.337000				
69	1627330113		0.717607	0.417384	0.657398	16	15.340000	0.781526	0.498034	0.287692	5	15.337000				
70	1109330709		0.716955	0.388246	0.659365	16	15.340000	0.858864	0.472805	0.118227	5	15.337000	0.262501	6	44	50
71	482130197		0.635137	0.452049	1.240577	9	15.340000	0.957199	0.539831	0.057917	5	15.337000				
72	525158916		0.677066	0.388712	0.879944	16	15.340000	0.865755	0.435701	0.096887	5	15.337000				
73	117130724		0.765419	0.469020	0.639294	15	15.340000	0.866935	0.454904	0.118823	5	15.337000				
74	1143793543		0.650956	0.331895	0.921040	15	15.340000	0.851945	0.361890	0.066935	5	15.337000				
75	1412820296		0.525554	0.304448	1.097408	15	15.340000	0.836562	0.439245	0.134610	5	15.337000	0.139919	0	50	50
76	1631329583		0.506891	0.312555	1.220782	15	15.340000	0.907002	0.521460	0.131879	5	15.337000				
77	2094028634		0.525554	0.297570	1.097408	15	15.340000	0.703662	0.455154	0.251077	5	15.337000				
78	1217353654		0.585977	0.357153	1.166406	15	15.340000	0.765914	0.404820	0.132186	5	15.337000				
79	210757511		0.656142	0.391300	0.987498	15	15.340000	0.528491	0.493701	0.872496	5	15.337000				
80	1929717659		0.624185	0.414379	1.015449	15	15.340000	0.963906	0.540523	0.028102	5	15.337000	0.205913	4	46	50
81	1132085804		0.824998	0.319527	0.148461	9	15.340000	0.832503	0.439169	0.076508	5	15.337000				
82	13681133		0.653517	0.431933	0.607237	15	15.340000	0.670363	0.499525	0.406640	5	15.337000				
83	1351976814		0.547255	0.301325	1.307151	16	15.340000	0.983212	0.471490	0.010368	5	15.337000				
84	1373220277		0.587772	0.456209	1.644779	16	15.340000	0.929250	0.550678	0.108671	5	15.337000				
85	547754889		0.522628	0.452745	1.656226	16	15.340000	0.629071	0.238077	0.276304	5	15.337000	0.165272	0	50	50
86	662528382		0.668478	0.475405	0.822090	16	15.340000	0.941813	0.460613	0.052697	5	15.337000				
87	1525223778		0.586573	0.378582	1.570952	6	15.340000	0.904094	0.509863	0.449390	5	15.337000				
88	1731835868		0.660491	0.489319	1.386785	16	15.340000	0.851793	0.438386	0.107890	5	15.337000				
89	1017632064		0.666984	0.456572	0.706224	6	15.340000	0.623877	0.444269	0.373314	5	15.337000				
90	1005488816		0.740043	0.466200	0.446339	6	15.340000	0.959222	0.416671	0.131919	5	15.337000	0.189444	2	48	50
91	1472219396		0.696632	0.447308	0.914627	5	15.340000	0.959126	0.510902	0.049955	5	15.337000				
92	1611285403		0.696632	0.410376	0.914627	5	15.340000	0.748138	0.519039	0.297638	5	15.337000				
93	1862909672		0.601647	0.416676	2.343888	16	15.340000	0.989404	0.537309	0.190350	5	15.337000				
94	1013948100		0.613958	0.537903	1.490127	15	15.340000	0.963440	0.538831	0.168214	5	15.337000				
95	1595076178		0.552710	0.458200	1.490757	15	15.340000	0.958682	0.522464	0.024000	5	15.337000	0.240168	4	46	50
96	1712515620		0.549170	0.446042	1.371029	5	15.340000	0.677956	0.365049	0.249331	5	15.337000				
97	2032790127		0.711624	0.409606	1.821473	5	15.340000	0.794742	0.636904	0.184324	5	15.337000				
98	412642085		0.639879	0.476755	2.098361	14	15.340000	0.817020	0.530937	0.275842	5	15.337000				
99	1799883772		0.532721	0.497200	1.686726	3	15.340000	0.608406	0.468979	0.570261	5	15.337000				
100	1560411038		0.593588	0.475950	1.983533	13	15.340000	0.823051	0.470654	0.297932	5	15.337000	0.379574	7	43	50
101	1838238776		0.696835	0.496544	0.845164	5	15.340000	0.798081	0.576070	0.365394	5	15.337000				
102	2107846769		0.633265	0.413074	0.875651	5	15.340000	0.905374	0.572165	0.161076	5	15.337000				
103	439491952		0.731463	0.324942	0.843259	5	15.340000	0.909162	0.486063	0.187444	5	15.337000				
104	282064826		0.589039	0.343905	1.003276	5	15.340000	0.905910	0.476007	0.104858	5	15.337000				
105	911001812		0.619992	0.352649	0.845702	5	15.340000	0.849145	0.449054	0.083643	5	15.337000	0.204439	0	50	50
