population	name	generation	age	evals	fitness	parents
holistic	h0-0	9	59	10	0.0	
holistic	h0-1	10	55	11	-0.002	
holistic	h0-2	6	27	7	-0.127	
holistic	h0-3	10	52	11	-0.0	
holistic	h0-4	10	18	11	-0.0013	
holistic	h0-5	10	21	11	-0.0047	
holistic	h0-6	10	49	11	-0.0001	
holistic	h0-7	10	20	11	0.0	
holistic	h0-8	10	48	11	0.0	
holistic	h0-9	8	34	9	-0.0547	
holistic	h0-10	9	27	10	-0.0246	
holistic	h0-11	23	24	24	0.1667	
holistic	h0-12	7	59	8	0.0	
holistic	h0-13	10	32	11	-0.0001	
holistic	h0-14	10	19	11	0.0	
holistic	h0-15	10	20	11	-0.0	
holistic	h0-17	7	59	8	0.0	
holistic	h0-18	10	16	11	-0.0077	
holistic	h0-19	8	59	9	-0.0	
holistic	h0-20	12	13	13	0.1096	
holistic	h0-21	5	21	6	-0.2065	
holistic	h0-22	10	56	11	-0.0001	
holistic	h0-23	10	59	11	0.0	
holistic	h0-24	23	58	24	0.1743	
holistic	h0-25	10	47	11	-0.0	
holistic	h0-26	10	26	11	-0.0	
holistic	h0-27	10	48	11	-0.0077	
holistic	h0-28	14	35	15	0.0666	
holistic	h0-29	10	23	11	0.0	
holistic	h0-30	10	32	11	-0.0001	
holistic	h0-31	3	59	4	-0.0005	
holistic	h0-32	10	52	11	-0.0005	
holistic	h0-33	10	39	11	0.0	
holistic	h0-34	4	59	5	-0.0249	
holistic	h0-35	10	15	11	-0.0107	
holistic	h0-36	10	43	11	0.0	
holistic	h0-37	9	48	10	-0.0286	
holistic	h0-38	10	52	11	-0.0155	
holistic	h0-39	15	18	16	0.1479	
holistic	h0-40	10	20	11	-0.0	
holistic	h0-41	10	15	11	-0.0029	
holistic	h0-42	10	24	11	-0.0167	
holistic	h0-43	10	55	11	-0.0001	
holistic	h0-44	8	59	9	-0.0688	
holistic	h0-45	1	59	2	-0.0003	
holistic	h0-46	5	33	6	-0.167	
holistic	h0-47	8	50	9	-0.0604	
