generation	terrain_seed	start_seed	h_best	h_mean	h_best_distance	h_best_parts	h_best_mass	c_best	c_mean	c_best_distance	c_best_parts	c_best_mass	champ_holistic_mean	champ_holistic_wins	champ_conventional_wins	champ_bouts
0	518894301		0.587587	0.498822	1.403749	5	15.340000	0.908303	0.472777	0.395862	5	15.337000	0.497264	27	23	50
1	1498611935		0.518358	0.439979	1.597236	5	15.340000	0.876880	0.355211	0.421815	5	15.337000				
2	1629296439		0.506229	0.422637	1.597236	5	15.340000	0.897359	0.325083	0.273396	5	15.337000				
3	528677420		0.568770	0.443200	1.403749	5	15.340000	0.716236	0.427810	0.257221	5	15.337000				
4	1997588265		0.536859	0.437938	1.597236	5	15.340000	0.907760	0.393327	0.056626	5	15.337000				
5	441334053		0.529556	0.430873	1.418946	2	15.340000	0.897669	0.411354	0.079071	5	15.337000	0.311349	4	46	50
6	170380350		0.778784	0.442637	0.403057	2	15.340000	0.662885	0.321148	0.238883	5	15.337000				
7	453846246		0.778784	0.202076	0.403057	2	15.340000	0.927716	0.395710	0.044742	5	15.337000				
8	118734555		0.778779	0.207066	0.403068	2	15.340000	0.601464	0.342193	0.557430	5	15.337000				
9	1401105964		0.522973	0.246830	0.804843	2	15.340000	0.749247	0.366642	0.307779	5	15.337000				
10	569976015		0.660384	0.320422	0.945489	2	15.340000	0.956167	0.444127	0.264460	5	15.337000	0.386711	13	37	50
11	1687360053		0.678909	0.339646	0.943043	2	15.340000	0.839629	0.415146	0.197283	5	15.337000				
12	394174095		0.547958	0.342810	0.943046	2	15.340000	0.689050	0.273120	0.137421	5	15.337000				
13	455195882		0.598909	0.338246	0.765567	2	15.340000	0.768705	0.456458	0.333438	5	15.337000				
14	360445592		0.547958	0.347682	0.943046	2	15.340000	0.875010	0.351153	0.104505	5	15.337000				
15	1590398881		0.503216	0.351062	0.931203	2	15.340000	0.885210	0.473070	0.098357	5	15.337000	0.306609	6	44	50
16	2133822115		0.500148	0.342213	0.944931	2	15.340000	0.976600	0.423646	0.048847	5	15.337000				
17	1788612230		0.500148	0.340288	0.944931	2	15.340000	0.912745	0.325696	0.211897	5	15.337000				
18	1671690210		0.640162	0.378705	0.943261	2	15.340000	0.929745	0.481279	0.107971	5	15.337000				
19	658412622		0.557775	0.421986	1.402563	2	15.340000	0.773575	0.397112	0.624864	5	15.337000				
20	1973999907		0.729243	0.385641	1.217465	2	15.340000	0.983329	0.675414	0.109429	5	15.337000	0.312479	13	37	50
21	1199747259		0.501501	0.381554	1.212065	2	15.340000	0.975912	0.476756	0.326051	5	15.337000				
22	5275215		0.565175	0.421983	1.001592	2	15.340000	0.912417	0.514141	0.078407	5	15.337000				
23	526924971		0.642178	0.471935	1.494873	2	15.340000	0.927436	0.551164	0.107721	5	15.337000				
24	575919629		0.519782	0.441877	1.498277	2	15.340000	0.925924	0.418868	0.119134	5	15.337000				
25	644843250		0.525050	0.427891	1.343356	2	15.340000	0.899869	0.436790	0.064471	5	15.337000	0.219946	0	50	50
26	1748135036		0.517330	0.438158	1.305473	2	15.340000	0.960602	0.513282	0.022016	5	15.337000				
27	974092602		0.762928	0.429207	0.841755	2	15.340000	0.860506	0.428379	0.222589	5	15.337000				
28	980963436		0.624110	0.431179	1.113123	2	15.340000	0.902057	0.426984	0.083591	5	15.337000				
29	112581847		0.541982	0.419265	1.193933	2	15.340000	0.859832	0.458815	0.066899	5	15.337000				
30	1681196923		0.689059	0.435668	0.549022	4	15.340000	0.815754	0.422014	0.206845	5	15.337000	0.396120	8	42	50
31	1579076590		0.802965	0.597690	1.174801	5	15.340000	1.000000	0.569463	4.805817	5	15.337000				
32	516884304		0.661759	0.434350	0.702597	2	15.340000	0.771827	0.472018	0.427672	5	15.337000				
33	1657625162		0.712776	0.306914	0.756032	2	15.340000	0.756687	0.420946	0.268256	5	15.337000				
34	934382430		0.596084	0.348531	1.233310	2	15.340000	0.875575	0.441923	0.065502	5	15.337000				
35	885020813		0.569365	0.425280	1.233310	2	15.340000	0.789897	0.360679	0.123231	5	15.337000	0.286797	1	49	50
36	507249733		0.606953	0.439328	1.162914	3	15.340000	0.911088	0.497535	0.121638	5	15.337000				
37	315708495		0.677199	0.490926	0.894128	2	15.340000	0.728603	0.500485	0.469663	5	15.337000				
38	1901535584		0.832495	0.660197	1.144426	3	15.340000	0.657263	0.460482	0.375976	5	15.337000				
39	1198728105		0.591965	0.424978	1.287270	3	15.340000	0.832730	0.373571	0.206572	5	15.337000				
40	882676022		0.587584	0.479515	1.228465	3	15.340000	0.786857	0.381415	0.099926	5	15.337000	0.250750	0	50	50
41	641932476		0.577082	0.431751	1.129238	3	15.340000	0.815619	0.467008	0.094740	5	15.337000				
42	1370563105		0.533389	0.404711	1.625323	3	15.340000	0.817373	0.494996	0.112950	5	15.337000				
43	1086826738		0.607839	0.446232	1.867946	3	15.340000	0.792264	0.446354	0.143407	5	15.337000				
44	478855108		0.595451	0.501863	2.005142	2	15.340000	0.909073	0.599405	0.177675	5	15.337000				
45	1308493914		0.523110	0.503055	1.827977	3	15.340000	0.826953	0.483156	0.129790	5	15.337000	0.344303	9	41	50
46	825228132		0.501431	0.474550	1.827977	3	15.340000	0.956386	0.542102	0.018577	5	15.337000				
47	2033782616		0.542814	0.489222	1.539616	6	15.340000	0.725291	0.344358	0.244757	5	15.337000				
48	1061184415		0.542409	0.473831	1.729848	3	15.340000	0.920730	0.593493	0.081197	5	15.337000				
49	1326281376		0.616029	0.471937	1.078213	3	15.340000	0.853586	0.401149	0.144817	5	15.337000				
50	1322725755		0.526161	0.414363	0.830947	3	15.340000	0.936025	0.542766	0.762343	5	15.337000	0.494825	21	29	50
51	1978404359		0.596926	0.323969	1.097146	3	15.340000	0.689666	0.390791	0.135591	5	15.337000				
