season  pop           alive  births  deaths  best/mean lifetime  mean age  max age
    40  conventional     60       1       1  3.000/0.935           30.9       59
    41  holistic         60       0       0  3.136/1.196           26.8       59
    41  conventional     60       1       1  2.000/0.955           30.9       59
    42  holistic         60       2       2  3.000/1.174           26.8       54
    42  conventional     60       1       1  2.000/0.978           30.9       59
    43  holistic         60       0       0  2.917/1.179           27.8       55
    43  conventional     60       1       1  2.000/1.002           30.9       58
    44  holistic         60       0       0  2.960/1.191           28.8       56
    44  conventional     60       0       0  2.500/1.062           31.9       59
    45  holistic         60       0       0  2.923/1.177           29.8       57
    45  conventional     60       1       1  2.667/1.028           31.9       59
    46  holistic         60       2       2  3.037/1.170           30.6       58
    46  conventional     60       2       2  2.500/1.004           30.9       59
    47  holistic         60       0       0  2.964/1.173           31.6       59
    47  conventional     60       3       3  4.000/0.997           28.9       59
    48  holistic         60       1       1  3.103/1.176           31.6       54
    48  conventional     60       1       1  3.000/1.064           28.9       59
    49  holistic         60       0       0  3.067/1.182           32.6       55
    49  conventional     60       2       2  3.000/1.146           28.8       58
    50  holistic         60       1       1  3.032/1.186           33.5       56
    50  conventional     60       0       0  3.000/1.197           29.8       59
    51  holistic         60       0       0  3.000/1.179           34.5       57
    51  conventional     60       1       1  2.200/1.082           29.8       59
    52  holistic         60       0       0  3.000/1.177           35.5       58
    52  conventional     60       2       2  2.100/0.988           28.8       59
    53  holistic         60       0       0  2.941/1.178           36.5       59
    53  conventional     60       2       2  2.059/0.967           27.8       59
    54  holistic         60       1       1  2.914/1.149           36.5       54
    54  conventional     60       1       1  2.083/0.951           27.8       57
    55  holistic         60       0       0  2.889/1.144           37.5       55
    55  conventional     60       0       0  2.154/0.934           28.8       58
    56  holistic         60       0       0  2.838/1.139           38.5       56
    56  conventional     60       0       0  2.071/0.969           29.8       59
    57  holistic         60       0       0  2.789/1.140           39.5       57
    57  conventional     60       3       3  2.067/0.906           27.8       59
    58  holistic         60       1       1  2.718/1.150           40.5       58
    58  conventional     60       1       1  2.136/0.888           27.8       59
    59  holistic         60       0       0  2.650/1.145           41.5       59
    59  conventional     60       2       2  6.000/1.024           27.7       59
    60  holistic         60       3       3  2.683/1.075           39.5       55
    60  conventional     60       1       1  3.500/0.938           27.7       59
    61  holistic         60       0       0  6.000/1.191           40.5       56
    61  conventional     60       1       1  4.000/1.005           27.7       59
    62  holistic         60       0       0  3.500/1.147           41.5       57
    62  conventional     60       1       1  3.000/1.002           27.7       56
    63  holistic         60       0       0  2.667/1.144           42.5       58
    63  conventional     60       0       0  2.500/0.964           28.7       57
    64  holistic         60       1       1  2.533/1.132           43.4       59
    64  conventional     60       0       0  2.667/0.993           29.7       58
    65  holistic         60       1       1  2.543/1.137           43.4       58
    65  conventional     60       0       0  2.304/0.981           30.7       59
    66  holistic         60       1       1  2.574/1.126           44.3       59
    66  conventional     60       1       1  2.208/0.965           30.7       59
    67  holistic         60       1       1  2.583/1.117           44.3       57
    67  conventional     60       2       2  2.160/0.936           29.7       59
    68  holistic         60       0       0  2.673/1.116           45.3       58
    68  conventional     60       1       1  2.077/0.959           29.7       59
    69  holistic         60       1       1  2.640/1.152           46.2       59
    69  conventional     60       1       1  2.037/0.924           29.7       59
    70  holistic         60       4       4  2.647/1.038           43.2       59
    70  conventional     60       2       2  2.667/0.960           29.6       59
    71  holistic         60       6       6  2.596/0.939           38.2       59
    71  conventional     60       4       4  2.455/0.876           26.6       56
    72  holistic         60       8       8  2.585/0.822           31.2       59
    72  conventional     60       0       0  3.000/0.959           27.6       57
    73  holistic         60       5       5  2.611/0.843           28.1       59
    73  conventional     60       0       0  2.154/0.939           28.6       58
    74  holistic         60       5       5  2.564/0.857           26.0       59
    74  conventional     60       0       0  2.071/0.927           29.6       59
    75  holistic         60       8       8  5.000/0.887           21.8       59
    75  conventional     60       5       5  1.933/0.840           26.6       58
    76  holistic         60       4       4  3.000/0.986           20.7       59
    76  conventional     60       0       0  2.000/0.906           27.6       59
    77  holistic         60       5       5  3.200/0.945           19.5       59
    77  conventional     60       1       1  2.500/0.884           27.6       58
    78  holistic         60       3       3  3.000/0.933           18.4       59
    78  conventional     60       1       1  2.000/0.858           28.4       59
    79  holistic         60       7       7  3.333/0.842           14.3       59
    79  conventional     60       2       2  1.789/0.866           28.4       59
    80  holistic         60       3       3  3.000/0.852           14.2       59
    80  conventional     60       1       1  3.000/0.877           28.4       59
    81  holistic         60       4       4  5.000/1.039           13.9       57
    81  conventional     60       1       1  2.000/0.920           28.4       58
    82  holistic         60       2       2  2.500/1.010           14.8       58
    82  conventional     60       0       0  1.667/0.910           29.4       59
    83  holistic         60       1       1  2.333/1.034           15.7       59
    83  conventional     60       2       2  1.659/0.854           28.4       59
    84  holistic         60       2       2  2.250/1.042           15.6       57
    84  conventional     60       1       1  1.800/0.845           28.4       59
    85  holistic         60       0       0  2.222/1.023           16.6       58
    85  conventional     60       1       1  2.167/0.861           28.4       59
    86  holistic         60       0       0  2.100/1.011           17.6       59
    86  conventional     60       1       1  2.000/0.861           28.4       59
    87  holistic         60       5       5  2.000/0.987           15.3       58
    87  conventional     60       2       2  2.000/0.824           27.4       58
    88  holistic         60       1       1  2.000/0.978           16.3       59
    88  conventional     60       0       0  1.778/0.811           28.4       59
    89  holistic         60       1       1  2.455/0.978           16.3       58
    89  conventional     60       2       2  1.700/0.806           28.1       58
    90  holistic         60       0       0  2.417/0.982           17.3       59
    90  conventional     60       0       0  2.000/0.843           29.1       59
    91  holistic         60       6       6  2.231/0.929           16.0       59
    91  conventional     60       2       2  1.750/0.832           29.1       58
    92  holistic         60       2       2  3.000/0.996           15.9       46
    92  conventional     60       0       0  3.000/0.901           30.1       59
    93  holistic         60       0       0  2.200/1.028           16.9       47
    93  conventional     60       1       1  2.000/0.869           30.1       59
    94  holistic         60       0       0  2.125/1.008           17.9       48
    94  conventional     60       1       1  2.333/0.883           30.1       58
    95  holistic         60       2       2  2.059/1.003           18.8       49
    95  conventional     60       0       0  1.750/0.890           31.1       59
    96  holistic         60       0       0  2.050/1.030           19.8       50
    96  conventional     60       1       1  1.611/0.845           31.1       58
    97  holistic         60       0       0  2.105/1.025           20.8       51
    97  conventional     60       0       0  1.591/0.847           32.1       59
    98  holistic         60       0       0  2.000/1.022           21.8       52
    98  conventional     60       2       2  1.607/0.839           31.1       59
    99  holistic         60       0       0  2.048/1.049           22.8       53
    99  conventional     60       2       2  2.000/0.864           30.1       59
   100  holistic         60       0       0  1.958/1.048           23.8       54
   100  conventional     60       1       1  1.672/0.832           30.1       59
   101  holistic         60       0       0  2.000/1.051           24.8       55
   101  conventional     60       1       1  5.000/0.911           30.1       59
   102  holistic         60       0       0  2.000/1.051           25.8       56
   102  conventional     60       1       1  3.000/0.872           30.1       59
   103  holistic         60       0       0  1.935/1.060           26.8       57
   103  conventional     60       1       1  2.000/0.847           30.1       57
   104  holistic         60       0       0  1.923/1.062           27.8       58
   104  conventional     60       0       0  1.750/0.867           31.1       58
   105  holistic         60       0       0  1.926/1.072           28.8       59
   105  conventional     60       0       0  1.800/0.873           32.1       59
   106  holistic         60       1       1  1.912/1.042           28.8       58
   106  conventional     60       2       2  1.513/0.815           31.1       59
   107  holistic         60       0       0  1.897/1.048           29.8       59
   107  conventional     60       4       4  4.000/0.823           28.9       59
   108  holistic         60       1       1  1.833/1.022           29.8       58
   108  conventional     60       1       1  3.000/0.886           28.9       59
   109  holistic         60       0       0  1.839/1.037           30.8       59
   109  conventional     60       2       2  2.500/0.858           27.9       57
   110  holistic         60       1       1  1.816/1.030           30.8       50
   110  conventional     60       0       0  4.000/0.946           28.9       58
   111  holistic         60       0       0  1.818/1.018           31.8       51
   111  conventional     60       1       1  2.500/0.876           29.9       59
   112  holistic         60       0       0  1.765/1.017           32.8       52
   112  conventional     60       2       2  2.000/0.862           28.9       59
   113  holistic         60       0       0  1.886/1.030           33.8       53
   113  conventional     60       2       2  2.250/0.872           27.9       59
   114  holistic         60       0       0  1.889/1.031           34.8       54
   114  conventional     60       1       1  2.000/0.853           27.9       57
   115  holistic         60       0       0  1.838/1.020           35.8       55
   115  conventional     60       0       0  2.000/0.917           28.9       58
   116  holistic         60       0       0  1.789/1.029           36.8       56
   116  conventional     60       0       0  2.000/0.919           29.9       59
   117  holistic         60       0       0  1.863/1.034           37.8       57
   117  conventional     60       3       3  2.200/0.910           27.9       59
   118  holistic         60       1       1  1.827/1.032           38.7       58
   118  conventional     60       1       1  1.833/0.890           27.9       59
   119  holistic         60       0       0  1.792/1.023           39.7       59
   119  conventional     60       2       2  1.833/0.834           26.9       59
   120  holistic         60       2       2  1.896/0.996           38.7       56
   120  conventional     60       1       1  2.286/0.865           26.9       59
   121  holistic         60       0       0  1.898/0.999           39.7       57
   121  conventional     60       2       2  3.000/0.917           26.8       59
   122  holistic         60       1       1  1.860/0.998           40.6       58
   122  conventional     60       1       1  2.556/0.882           26.8       55
   123  holistic         60       0       0  1.902/1.018           41.6       59
   123  conventional     60       0       0  2.400/0.890           27.8       56
   124  holistic         60       3       3  2.000/1.022           41.5       58
   124  conventional     60       0       0  2.318/0.874           28.8       57
   125  holistic         60       0       0  1.868/1.008           42.5       59
   125  conventional     60       1       1  2.250/0.868           29.7       58
   126  holistic         60       1       1  1.907/0.987           42.5       59
   126  conventional     60       0       0  2.250/0.858           30.7       59
   127  holistic         60       1       1  1.909/0.985           42.5       57
   127  conventional     60       3       3  2.280/0.845           29.4       59
   128  holistic         60       0       0  1.929/1.006           43.5       58
   128  conventional     60       1       1  2.269/0.909           29.4       59
   129  holistic         60       0       0  1.895/1.015           44.5       59
   129  conventional     60       1       1  8.000/1.020           29.4       59
   130  holistic         60       2       2  1.897/1.006           43.5       59
   130  conventional     60       1       1  4.000/0.914           29.4       59
   131  holistic         60       3       3  1.881/0.950           41.5       59
   131  conventional     60       3       3  3.000/0.878           27.4       56
   132  holistic         60       6       6  6.000/0.960           36.5       59
   132  conventional     60       0       0  3.000/0.961           28.4       57
   133  holistic         60       2       2  3.000/0.960           35.5       59
   133  conventional     60       0       0  2.500/0.957           29.4       58
   134  holistic         60       3       3  3.333/0.956           33.5       59
   134  conventional     60       1       1  2.500/0.972           30.4       59
   135  holistic         60       6       6  2.750/0.902           29.4       59
   135  conventional     60       4       4  2.429/0.915           27.4       57
   136  holistic         60       3       3  3.600/0.988           28.4       59
   136  conventional     60       0       0  3.000/0.935           28.4       58
   137  holistic         60       2       2  4.000/1.055           27.4       59
   137  conventional     60       0       0  3.500/0.974           29.4       59
   138  holistic         60       2       2  3.143/0.993           26.4       59
   138  conventional     60       1       1  3.333/0.944           29.4       59
   139  holistic         60       6       6  3.250/0.920           21.4       59
   139  conventional     60       2       2  2.750/0.917           28.4       59
   140  holistic         60       2       2  5.000/1.032           20.4       59
   140  conventional     60       1       1  2.600/0.879           28.4       59
   141  holistic         60       6       6  2.900/0.954           17.2       59
   141  conventional     60       1       1  2.167/0.920           28.4       58
   142  holistic         60       2       2  8.000/1.036           16.2       58
   142  conventional     60       0       0  2.000/0.891           29.4       59
   143  holistic         60       2       2  6.000/1.112           17.0       59
   143  conventional     60       2       2  1.976/0.876           28.4       59
   144  holistic         60       1       1  4.333/1.059           17.0       57
   144  conventional     60       1       1  1.929/0.902           28.4       59
   145  holistic         60       2       2  3.500/1.032           17.9       58
   145  conventional     60       1       1  3.500/0.923           28.4       59
   146  holistic         60       1       1  4.000/1.121           18.7       59
   146  conventional     60       1       1  2.333/0.935           28.4       59
   147  holistic         60       1       1  3.500/1.121           18.7       58
   147  conventional     60       1       1  2.000/0.958           28.4       58
   148  holistic         60       0       0  2.667/1.128           19.7       59
   148  conventional     60       0       0  1.800/0.962           29.4       59
   149  holistic         60       2       2  2.600/1.106           19.6       58
   149  conventional     60       2       2  2.000/0.943           28.4       58
   150  holistic         60       0       0  3.000/1.168           20.6       59
   150  conventional     60       0       0  2.000/0.986           29.4       59
   151  holistic         60       4       4  2.250/1.110           17.6       59
   151  conventional     60       2       2  1.878/0.961           28.4       58
   152  holistic         60       2       2  3.000/1.195           16.6       57
   152  conventional     60       0       0  4.000/1.020           29.4       59
   153  holistic         60       0       0  2.500/1.211           17.6       58
   153  conventional     60       1       1  2.000/0.970           29.4       59
   154  holistic         60       1       1  2.667/1.181           18.5       59
   154  conventional     60       1       1  2.000/0.948           29.4       58
   155  holistic         60       2       2  2.750/1.190           17.5       49
   155  conventional     60       0       0  2.250/0.969           30.4       59
   156  holistic         60       1       1  2.400/1.195           18.4       50
   156  conventional     60       1       1  2.000/0.972           30.4       58
   157  holistic         60       0       0  3.667/1.217           19.4       51
   157  conventional     60       0       0  2.100/0.978           31.4       59
   158  holistic         60       0       0  4.750/1.277           20.4       52
   158  conventional     60       2       2  2.000/0.980           30.4       59
   159  holistic         60       0       0  3.800/1.235           21.4       53
   159  conventional     60       1       1  2.000/0.966           30.4       59
   160  holistic         60       0       0  3.167/1.227           22.4       54
   160  conventional     60       1       1  1.879/0.945           30.4       59
   161  holistic         60       0       0  2.714/1.216           23.4       55
   161  conventional     60       1       1  1.864/0.938           30.4       59
   162  holistic         60       0       0  2.375/1.178           24.4       56
   162  conventional     60       1       1  1.733/0.898           30.4       59
   163  holistic         60       0       0  2.333/1.180           25.4       57
   163  conventional     60       1       1  1.750/0.900           30.4       57
   164  holistic         60       0       0  2.200/1.162           26.4       58
   164  conventional     60       0       0  2.000/0.930           31.4       58
   165  holistic         60       0       0  2.000/1.163           27.4       59
   165  conventional     60       0       0  1.722/0.921           32.4       59
   166  holistic         60       1       1  2.083/1.150           27.4       58
   166  conventional     60       2       2  1.811/0.892           31.4       59
   167  holistic         60       0       0  1.929/1.142           28.4       59
   167  conventional     60       3       3  2.000/0.894           29.4       59
   168  holistic         60       1       1  1.929/1.123           28.4       46
   168  conventional     60       1       1  2.000/0.902           29.4       59
   169  holistic         60       0       0  1.933/1.142           29.4       47
   169  conventional     60       2       2  2.333/0.913           28.4       57
   170  holistic         60       1       1  1.949/1.144           30.4       48
   170  conventional     60       0       0  1.805/0.937           29.4       58
   171  holistic         60       0       0  1.950/1.127           31.4       49
   171  conventional     60       0       0  2.400/0.942           30.4       59
   172  holistic         60       0       0  2.000/1.126           32.4       50
   172  conventional     60       3       3  2.500/0.902           29.1       59
   173  holistic         60       0       0  2.029/1.130           33.4       51
   173  conventional     60       2       2  2.286/0.921           28.1       59
   174  holistic         60       0       0  1.971/1.135           34.4       52
   174  conventional     60       1       1  3.500/0.973           28.1       57
   175  holistic         60       0       0  2.028/1.144           35.4       53
   175  conventional     60       0       0  3.667/0.936           29.1       58
   176  holistic         60       1       1  2.027/1.144           36.2       54
   176  conventional     60       0       0  3.000/0.940           30.1       59
   177  holistic         60       0       0  2.026/1.163           37.2       55
   177  conventional     60       1       1  3.200/0.953           30.1       59
   178  holistic         60       0       0  1.974/1.146           38.2       56
   178  conventional     60       1       1  3.000/0.931           30.1       59
   179  holistic         60       0       0  1.925/1.131           39.2       57
   179  conventional     60       2       2  2.857/0.938           29.1       59
   180  holistic         60       0       0  2.000/1.125           40.2       58
   180  conventional     60       1       1  2.750/0.944           29.1       59
   181  holistic         60       1       1  2.000/1.125           40.5       59
   181  conventional     60       2       2  2.667/0.895           28.1       59
   182  holistic         60       2       2  4.000/1.179           40.4       58
   182  conventional     60       1       1  2.600/0.905           28.1       57
   183  holistic         60       0       0  2.500/1.159           41.4       59
   183  conventional     60       0       0  2.727/0.904           29.1       58
   184  holistic         60       3       3  2.022/1.096           39.4       58
   184  conventional     60       0       0  2.833/0.929           30.1       59
   185  holistic         60       0       0  2.174/1.140           40.4       59
   185  conventional     60       1       1  2.615/0.916           30.1       58
   186  holistic         60       1       1  2.170/1.116           40.4       59
   186  conventional     60       0       0  2.714/0.928           31.1       59
   187  holistic         60       1       1  2.208/1.162           40.4       57
   187  conventional     60       3       3  2.875/0.881           29.1       59
   188  holistic         60       0       0  2.204/1.150           41.4       58
   188  conventional     60       2       2  2.562/0.866           29.0       59
   189  holistic         60       0       0  2.200/1.179           42.4       59
   189  conventional     60       2       2  2.412/0.899           28.9       58
   190  holistic         60       2       2  2.235/1.135           41.4       59
   190  conventional     60       0       0  2.278/0.916           29.9       59
   191  holistic         60       2       2  2.288/1.128           40.4       59
   191  conventional     60       4       4  3.000/0.948           27.8       57
   192  holistic         60       6       6  3.000/1.071           36.1       59
   192  conventional     60       0       0  3.000/0.985           28.8       58
   193  holistic         60       2       2  4.000/1.099           35.1       59
   193  conventional     60       0       0  2.238/0.945           29.8       59
   194  holistic         60       2       2  2.500/1.079           34.1       59
   194  conventional     60       1       1  2.136/0.941           29.8       59
   195  holistic         60       6       6  2.333/1.084           30.0       59
   195  conventional     60       5       5  2.174/0.918           26.8       57
   196  holistic         60       4       4  3.000/1.018           27.9       58
   196  conventional     60       0       0  3.000/0.964           27.8       58
   197  holistic         60       0       0  2.279/1.014           28.9       59
   197  conventional     60       1       1  2.500/0.968           28.1       59
   198  holistic         60       2       2  2.227/0.968           27.9       59
   198  conventional     60       1       1  2.269/0.933           28.1       59
   199  holistic         60       9       9  2.178/0.922           23.6       59
   199  conventional     60       3       3  2.250/0.938           27.1       59
   200  holistic         60       3       3  4.000/1.094           22.4       59
   200  conventional     60       1       1  2.179/0.999           27.1       59
   201  holistic         60       3       3  4.000/1.147           20.4       59
   201  conventional     60       1       1  2.172/1.013           27.1       58
   202  holistic         60       2       2  4.500/1.176           19.4       59
   202  conventional     60       0       0  2.133/0.995           28.1       59
   203  holistic         60       4       4  3.600/1.100           18.3       59
   203  conventional     60       2       2  2.161/0.960           27.1       59
   204  holistic         60       2       2  3.500/1.076           18.2       59
   204  conventional     60       1       1  2.156/0.957           27.1       59
   205  holistic         60       2       2  5.000/1.195           18.1       58
   205  conventional     60       1       1  2.121/0.975           27.1       59
   206  holistic         60       1       1  3.500/1.153           19.1       59
   206  conventional     60       1       1  2.088/0.975           27.1       59
   207  holistic         60       3       3  3.000/1.183           18.9       58
   207  conventional     60       2       2  2.057/0.966           27.0       58
   208  holistic         60       0       0  3.000/1.234           19.9       59
   208  conventional     60       1       1  2.056/0.941           27.9       59
   209  holistic         60       2       2  3.000/1.199           18.9       58
   209  conventional     60       2       2  2.000/0.926           26.9       58
   210  holistic         60       0       0  2.667/1.177           19.9       59
   210  conventional     60       0       0  2.000/0.952           27.9       59
   211  holistic         60       5       5  2.714/1.106           16.8       59
   211  conventional     60       3       3  2.026/0.910           26.8       58
   212  holistic         60       1       1  5.000/1.332           16.8       58
   212  conventional     60       1       1  3.000/1.001           27.8       59
   213  holistic         60       0       0  4.500/1.246           17.8       59
   213  conventional     60       1       1  2.167/0.973           27.8       59
   214  holistic         60       1       1  3.000/1.154           17.8       59
   214  conventional     60       1       1  2.143/0.929           27.8       58
   215  holistic         60       3       3  2.500/1.126           16.8       59
   215  conventional     60       0       0  2.116/0.936           28.8       59
   216  holistic         60       1       1  2.389/1.073           16.8       35
   216  conventional     60       1       1  2.114/0.919           28.8       58
   217  holistic         60       0       0  2.263/1.091           17.8       36
   217  conventional     60       0       0  2.089/0.923           29.8       59
   218  holistic         60       1       1  2.400/1.097           18.6       37
   218  conventional     60       2       2  2.065/0.915           28.8       59
   219  holistic         60       1       1  2.286/1.039           19.5       38
   219  conventional     60       1       1  2.021/0.896           28.8       57
   220  holistic         60       0       0  2.273/1.061           20.5       39
   220  conventional     60       0       0  2.042/0.919           29.8       58
   221  holistic         60       0       0  2.435/1.071           21.5       40
   221  conventional     60       0       0  2.020/0.951           30.8       59
   222  holistic         60       0       0  2.458/1.074           22.5       41
   222  conventional     60       1       1  2.060/0.949           30.8       59
   223  holistic         60       0       0  2.680/1.064           23.5       42
   223  conventional     60       1       1  2.118/0.921           30.8       57
   224  holistic         60       0       0  2.577/1.041           24.5       43
   224  conventional     60       0       0  2.096/0.927           31.8       58
   225  holistic         60       1       1  2.519/1.059           25.2       44
   225  conventional     60       0       0  2.113/0.968           32.8       59
   226  holistic         60       0       0  2.536/1.089           26.2       45
   226  conventional     60       2       2  3.000/0.970           31.8       59
   227  holistic         60       0       0  2.517/1.068           27.2       46
   227  conventional     60       3       3  2.500/0.908           29.8       59
   228  holistic         60       0       0  2.467/1.073           28.2       47
   228  conventional     60       1       1  2.143/0.916           29.8       59
   229  holistic         60       0       0  2.419/1.077           29.2       48
   229  conventional     60       2       2  2.140/0.887           28.8       57
   230  holistic         60       0       0  2.469/1.087           30.2       49
   230  conventional     60       1       1  2.250/0.909           29.7       58
   231  holistic         60       0       0  2.424/1.080           31.2       50
   231  conventional     60       0       0  2.400/0.990           30.7       59
   232  holistic         60       0       0  2.412/1.077           32.2       51
   232  conventional     60       3       3  3.000/0.915           28.7       59
   233  holistic         60       0       0  2.400/1.083           33.2       52
   233  conventional     60       2       2  2.571/0.944           27.7       59
   234  holistic         60       0       0  2.444/1.092           34.2       53
   234  conventional     60       1       1  4.000/1.021           27.7       57
   235  holistic         60       0       0  2.432/1.096           35.2       54
   235  conventional     60       0       0  3.000/1.009           28.7       58
   236  holistic         60       0       0  2.395/1.082           36.2       55
   236  conventional     60       0       0  2.286/0.987           29.7       59
   237  holistic         60       0       0  2.462/1.084           37.2       56
   237  conventional     60       2       2  2.125/0.960           29.1       59
   238  holistic         60       0       0  2.475/1.081           38.2       57
   238  conventional     60       1       1  2.222/0.942           29.1       59
   239  holistic         60       0       0  2.463/1.086           39.2       58
   239  conventional     60       2       2  2.300/0.928           28.1       58
   240  holistic         60       0       0  2.500/1.092           40.2       59
   240  conventional     60       0       0  2.636/0.990           29.1       59
   241  holistic         60       1       1  2.442/1.064           40.2       59
   241  conventional     60       1       1  2.444/0.975           29.1       59
   242  holistic         60       2       2  2.409/1.057           39.2       58
   242  conventional     60       1       1  2.385/0.936           29.1       57
   243  holistic         60       0       0  2.356/1.116           40.2       59
   243  conventional     60       0       0  2.286/0.939           30.1       58
   244  holistic         60       3       3  2.370/1.038           38.2       58
   244  conventional     60       0       0  2.200/0.943           31.1       59
   245  holistic         60       1       1  2.319/1.086           39.1       59
   245  conventional     60       1       1  2.154/0.935           31.1       58
   246  holistic         60       1       1  2.333/1.050           39.1       56
   246  conventional     60       1       1  2.000/0.965           32.1       59
   247  holistic         60       0       0  2.286/1.048           40.1       57
   247  conventional     60       2       2  2.067/0.941           31.1       59
   248  holistic         60       2       2  2.280/1.046           41.0       58
   248  conventional     60       2       2  4.000/0.971           30.1       59
   249  holistic         60       0       0  2.235/1.082           42.0       59
   249  conventional     60       2       2  2.000/0.925           29.1       58
   250  holistic         60       2       2  2.212/1.063           41.0       59
   250  conventional     60       0       0  2.000/0.922           30.1       59
   251  holistic         60       1       1  2.264/1.020           41.0       59
   251  conventional     60       3       3  2.000/0.869           28.1       57
   252  holistic         60       4       4  4.000/1.055           38.0       59
   252  conventional     60       0       0  2.050/0.898           29.1       58
   253  holistic         60       2       2  3.000/1.063           37.0       59
   253  conventional     60       1       1  2.000/0.905           29.4       59
   254  holistic         60       3       3  2.179/1.014           36.0       59
   254  conventional     60       1       1  3.000/0.963           29.4       59
   255  holistic         60       3       3  4.000/1.089           34.0       59
   255  conventional     60       4       4  3.000/0.911           26.4       58
   256  holistic         60       6       6  3.500/1.034           30.7       58
   256  conventional     60       0       0  2.800/1.010           27.4       59
   257  holistic         60       1       1  3.000/1.129           31.6       59
   257  conventional     60       1       1  2.833/0.936           27.4       59
