season  pop           alive  births  deaths  best/mean lifetime  mean age  max age
   257  conventional     60       0       0  3.196/0.842           35.7       59
   258  holistic         60       3       3  3.421/0.868           27.0       59
   258  conventional     60       3       3  2.296/0.745           33.7       59
   259  holistic         60       7       7  3.768/0.867           22.8       59
   259  conventional     60       3       3  2.132/0.750           32.2       59
   260  holistic         60       3       3  4.754/1.036           22.7       59
   260  conventional     60       5       5  2.156/0.697           30.0       59
   261  holistic         60       1       1  4.106/1.111           22.7       59
   261  conventional     60       2       2  3.443/0.729           30.0       58
   262  holistic         60       2       2  4.036/1.098           21.7       59
   262  conventional     60       4       4  1.840/0.673           30.8       59
   263  holistic         60       6       6  3.571/1.047           18.6       59
   263  conventional     60       5       5  2.118/0.664           27.7       57
   264  holistic         60       1       1  4.953/1.138           18.6       59
   264  conventional     60       6       6  2.393/0.653           28.4       58
   265  holistic         60       2       2  3.452/1.148           17.6       59
   265  conventional     60       2       2  4.412/0.824           29.3       59
   266  holistic         60       2       2  3.847/1.178           17.5       59
   266  conventional     60       4       4  1.918/0.720           29.2       59
   267  holistic         60       6       6  3.105/1.124           15.3       56
   267  conventional     60       4       4  1.570/0.670           26.2       59
   268  holistic         60       0       0  2.871/1.098           16.3       57
   268  conventional     60       2       2  2.154/0.676           25.2       59
   269  holistic         60       0       0  2.954/1.103           17.3       58
   269  conventional     60       6       6  2.608/0.671           22.7       58
   270  holistic         60       1       1  2.937/1.139           18.2       59
   270  conventional     60       1       1  1.639/0.687           23.6       59
   271  holistic         60       5       5  2.771/1.101           17.9       57
   271  conventional     60       3       3  1.834/0.686           23.6       59
   272  holistic         60       0       0  2.556/1.153           18.9       58
   272  conventional     60       3       3  5.336/0.819           22.5       59
   273  holistic         60       0       0  2.597/1.136           19.9       59
   273  conventional     60       4       4  3.831/0.786           22.2       58
   274  holistic         60       1       1  2.625/1.145           19.9       59
   274  conventional     60       1       1  4.338/0.807           23.1       59
   275  holistic         60       1       1  2.448/1.128           19.9       58
   275  conventional     60       3       3  3.337/0.756           22.1       58
   276  holistic         60       0       0  2.575/1.124           20.9       59
   276  conventional     60       1       1  2.746/0.824           23.0       59
   277  holistic         60       1       1  2.347/1.100           20.9       57
   277  conventional     60       5       5  2.236/0.775           20.8       58
   278  holistic         60       0       0  2.390/1.086           21.9       58
   278  conventional     60       2       2  1.790/0.726           21.6       59
   279  holistic         60       2       2  2.356/1.070           22.7       59
   279  conventional     60       3       3  2.600/0.723           20.6       58
   280  holistic         60       1       1  2.380/1.076           22.7       58
   280  conventional     60       1       1  1.811/0.806           21.5       59
   281  holistic         60       0       0  2.420/1.088           23.7       59
   281  conventional     60       3       3  2.118/0.781           20.5       59
   282  holistic         60       2       2  2.497/1.059           23.6       55
   282  conventional     60       2       2  1.748/0.793           20.5       58
   283  holistic         60       1       1  2.375/1.059           24.6       56
   283  conventional     60       3       3  2.436/0.789           21.3       59
   284  holistic         60       1       1  2.401/1.071           25.5       57
   284  conventional     60       4       4  1.756/0.708           21.0       59
   285  holistic         60       0       0  2.381/1.083           26.5       58
   285  conventional     60       2       2  2.531/0.794           20.0       58
   286  holistic         60       1       1  2.435/1.108           27.4       59
   286  conventional     60       2       2  2.011/0.753           20.9       59
   287  holistic         60       1       1  2.386/1.068           27.4       54
   287  conventional     60       4       4  2.838/0.791           19.9       56
   288  holistic         60       0       0  2.408/1.081           28.4       55
   288  conventional     60       1       1  2.260/0.763           20.9       57
   289  holistic         60       0       0  2.317/1.092           29.4       56
   289  conventional     60       1       1  4.534/0.885           21.8       58
   290  holistic         60       1       1  2.268/1.095           30.4       57
   290  conventional     60       0       0  5.037/0.895           22.8       59
   291  holistic         60       0       0  2.927/1.143           31.4       58
   291  conventional     60       3       3  3.531/0.882           22.5       58
   292  holistic         60       0       0  2.428/1.137           32.4       59
   292  conventional     60       1       1  2.761/0.895           23.4       59
   293  holistic         60       1       1  3.263/1.138           32.4       59
   293  conventional     60       2       2  2.116/0.887           22.9       52
   294  holistic         60       1       1  2.931/1.116           32.4       54
   294  conventional     60       1       1  2.471/0.906           23.8       53
   295  holistic         60       0       0  2.731/1.109           33.4       55
   295  conventional     60       1       1  1.755/0.879           24.7       54
   296  holistic         60       0       0  2.265/1.116           34.4       56
   296  conventional     60       0       0  1.871/0.904           25.7       55
   297  holistic         60       1       1  2.360/1.105           35.3       57
   297  conventional     60       0       0  1.615/0.884           26.7       56
   298  holistic         60       0       0  2.557/1.111           36.3       58
   298  conventional     60       0       0  2.085/0.913           27.7       57
   299  holistic         60       0       0  2.598/1.106           37.3       59
   299  conventional     60       0       0  1.883/0.914           28.7       58
   300  holistic         60       2       2  2.332/1.101           36.3       56
   300  conventional     60       0       0  2.019/0.900           29.7       59
   301  holistic         60       0       0  2.296/1.137           37.3       57
   301  conventional     60       1       1  2.213/0.884           29.7       58
   302  holistic         60       0       0  2.182/1.117           38.3       58
   302  conventional     60       0       0  2.021/0.903           30.7       59
   303  holistic         60       0       0  2.640/1.143           39.3       59
   303  conventional     60       1       1  1.856/0.878           30.7       58
   304  holistic         60       2       2  2.728/1.114           38.3       59
   304  conventional     60       1       1  1.710/0.858           31.4       59
   305  holistic         60       1       1  2.265/1.113           38.3       58
   305  conventional     60       2       2  1.582/0.802           30.4       58
   306  holistic         60       0       0  2.307/1.105           39.3       59
   306  conventional     60       3       3  4.584/0.862           31.3       59
   307  holistic         60       1       1  2.268/1.090           39.3       59
   307  conventional     60       2       2  3.082/0.830           31.0       59
   308  holistic         60       2       2  2.232/1.099           38.3       59
   308  conventional     60       4       4  2.260/0.794           30.9       59
   309  holistic         60       3       3  1.985/1.037           37.2       57
   309  conventional     60       3       3  1.619/0.738           30.8       55
   310  holistic         60       0       0  1.982/1.109           38.2       58
   310  conventional     60       1       1  1.616/0.798           31.8       56
   311  holistic         60       0       0  2.075/1.085           39.2       59
   311  conventional     60       3       3  1.743/0.816           32.4       57
   312  holistic         60       4       4  2.114/1.066           37.2       58
   312  conventional     60       0       0  3.288/0.901           33.4       58
   313  holistic         60       0       0  2.063/1.126           38.2       59
   313  conventional     60       1       1  3.024/0.923           34.3       59
   314  holistic         60       4       4  2.057/1.002           35.2       59
   314  conventional     60       3       3  2.656/0.864           32.5       59
   315  holistic         60       2       2  2.012/1.041           34.2       59
   315  conventional     60       3       3  5.322/0.900           31.4       59
   316  holistic         60       3       3  2.356/1.061           34.0       59
   316  conventional     60       1       1  6.416/1.090           31.4       58
   317  holistic         60       4       4  2.747/1.039           31.1       59
   317  conventional     60       0       0  3.417/0.987           32.4       59
   318  holistic         60       4       4  2.794/1.035           29.0       59
   318  conventional     60       2       2  2.087/0.920           31.4       58
   319  holistic         60       6       6  2.805/0.967           24.9       59
   319  conventional     60       1       1  2.426/0.914           32.4       59
   320  holistic         60       4       4  2.170/0.865           22.9       59
   320  conventional     60       2       2  2.223/0.887           32.2       57
   321  holistic         60       2       2  1.928/0.897           22.8       59
   321  conventional     60       0       0  2.054/0.907           33.2       58
   322  holistic         60       4       4  1.934/0.917           22.6       59
   322  conventional     60       0       0  2.141/0.948           34.2       59
   323  holistic         60       5       5  1.987/0.905           21.4       59
   323  conventional     60       2       2  2.145/0.896           33.2       59
   324  holistic         60       4       4  2.978/0.917           21.2       59
   324  conventional     60       3       3  2.081/0.864           32.1       59
   325  holistic         60       4       4  1.977/0.907           20.0       59
   325  conventional     60       2       2  2.607/0.916           32.1       59
   326  holistic         60       3       3  3.750/0.951           19.9       59
   326  conventional     60       3       3  4.318/1.000           30.1       59
   327  holistic         60       5       5  3.937/0.956           17.7       57
   327  conventional     60       3       3  1.968/0.925           29.1       59
   328  holistic         60       1       1  2.685/0.902           18.6       58
   328  conventional     60       3       3  2.317/0.807           28.0       59
   329  holistic         60       0       0  2.537/0.927           19.6       59
   329  conventional     60       2       2  2.065/0.879           27.0       59
   330  holistic         60       3       3  2.270/0.938           19.5       59
   330  conventional     60       1       1  1.935/0.893           27.0       59
   331  holistic         60       6       6  2.079/0.872           16.3       57
   331  conventional     60       3       3  1.700/0.802           25.9       59
   332  holistic         60       0       0  1.937/0.886           17.3       58
   332  conventional     60       5       5  1.668/0.761           24.1       59
   333  holistic         60       0       0  1.824/0.891           18.3       59
   333  conventional     60       7       7  1.617/0.695           22.5       59
   334  holistic         60       2       2  1.824/0.908           18.3       57
   334  conventional     60       4       4  1.605/0.738           22.4       59
   335  holistic         60       2       2  1.936/0.934           19.1       58
   335  conventional     60       5       5  3.238/0.772           20.6       58
   336  holistic         60       0       0  2.006/0.976           20.1       59
   336  conventional     60       1       1  3.281/0.973           21.1       59
   337  holistic         60       1       1  2.307/0.964           20.1       55
   337  conventional     60       3       3  3.287/0.929           20.1       59
   338  holistic         60       1       1  2.209/0.957           21.1       56
   338  conventional     60       2       2  2.490/0.913           19.9       59
   339  holistic         60       1       1  2.900/0.985           22.0       57
   339  conventional     60       2       2  2.035/0.835           19.8       58
   340  holistic         60       0       0  3.405/0.999           23.0       58
   340  conventional     60       1       1  3.540/0.922           20.6       59
   341  holistic         60       1       1  2.575/0.979           23.9       59
   341  conventional     60       2       2  4.404/0.947           20.6       58
   342  holistic         60       1       1  3.657/0.993           23.9       59
   342  conventional     60       2       2  3.909/0.878           21.5       59
   343  holistic         60       2       2  2.909/1.011           23.9       59
   343  conventional     60       2       2  2.402/0.851           21.4       59
   344  holistic         60       1       1  3.370/1.022           23.9       57
   344  conventional     60       3       3  2.149/0.797           20.4       58
   345  holistic         60       0       0  2.872/1.030           24.9       58
   345  conventional     60       2       2  1.804/0.718           21.3       59
   346  holistic         60       0       0  2.660/1.028           25.9       59
   346  conventional     60       5       5  4.272/0.828           21.1       59
   347  holistic         60       1       1  2.577/1.030           25.9       57
   347  conventional     60       3       3  2.770/0.834           20.7       59
   348  holistic         60       0       0  2.411/1.024           26.9       58
   348  conventional     60       1       1  2.260/0.812           20.7       57
   349  holistic         60       0       0  2.365/1.016           27.9       59
   349  conventional     60       0       0  2.339/0.825           21.7       58
   350  holistic         60       1       1  2.409/0.983           27.9       56
   350  conventional     60       0       0  2.258/0.813           22.7       59
   351  holistic         60       0       0  2.448/0.976           28.9       57
   351  conventional     60       1       1  1.926/0.804           22.7       58
   352  holistic         60       0       0  2.409/0.972           29.9       58
   352  conventional     60       1       1  2.128/0.811           23.6       59
   353  holistic         60       1       1  2.443/0.961           30.4       59
   353  conventional     60       3       3  1.666/0.755           23.5       59
   354  holistic         60       2       2  2.410/0.984           30.3       57
   354  conventional     60       2       2  2.432/0.790           23.1       59
   355  holistic         60       0       0  2.374/1.018           31.3       58
   355  conventional     60       4       4  2.699/0.790           22.7       50
   356  holistic         60       0       0  2.353/0.992           32.3       59
   356  conventional     60       0       0  3.747/0.809           23.7       51
   357  holistic         60       2       2  2.225/1.000           31.8       57
   357  conventional     60       1       1  2.195/0.783           24.7       52
   358  holistic         60       0       0  2.209/1.029           32.8       58
   358  conventional     60       1       1  2.550/0.836           25.6       53
   359  holistic         60       0       0  2.148/1.035           33.8       59
   359  conventional     60       1       1  1.690/0.796           26.6       54
   360  holistic         60       2       2  2.137/1.004           32.8       56
   360  conventional     60       0       0  2.229/0.821           27.6       55
   361  holistic         60       0       0  2.041/0.991           33.8       57
   361  conventional     60       0       0  2.227/0.840           28.6       56
   362  holistic         60       0       0  2.202/1.019           34.8       58
   362  conventional     60       1       1  1.860/0.821           29.4       57
   363  holistic         60       0       0  2.464/1.074           35.8       59
   363  conventional     60       0       0  2.607/0.863           30.4       58
   364  holistic         60       2       2  2.141/1.017           34.8       57
   364  conventional     60       0       0  1.620/0.805           31.4       59
   365  holistic         60       0       0  2.243/1.053           35.8       58
   365  conventional     60       1       1  1.604/0.788           31.4       57
   366  holistic         60       0       0  2.445/1.028           36.8       59
   366  conventional     60       0       0  2.199/0.831           32.4       58
   367  holistic         60       1       1  2.427/1.026           36.8       59
   367  conventional     60       0       0  1.787/0.825           33.4       59
   368  holistic         60       2       2  2.376/1.011           36.8       59
   368  conventional     60       3       3  1.469/0.790           31.4       59
   369  holistic         60       3       3  2.458/0.939           34.8       57
   369  conventional     60       1       1  1.417/0.765           31.4       59
   370  holistic         60       0       0  2.441/0.981           35.8       58
   370  conventional     60       3       3  1.370/0.712           31.3       59
   371  holistic         60       0       0  2.485/1.008           36.8       59
   371  conventional     60       2       2  1.284/0.695           31.2       57
   372  holistic         60       3       3  2.616/0.957           35.7       58
   372  conventional     60       2       2  1.629/0.699           32.2       58
   373  holistic         60       2       2  2.538/0.978           36.5       59
   373  conventional     60       1       1  2.137/0.755           32.9       59
   374  holistic         60       3       3  2.466/0.930           34.5       59
   374  conventional     60       2       2  2.636/0.748           31.9       59
   375  holistic         60       2       2  3.075/1.036           34.5       59
   375  conventional     60       2       2  1.911/0.711           30.9       57
   376  holistic         60       2       2  3.193/1.026           33.5       59
   376  conventional     60       2       2  1.451/0.728           31.8       58
   377  holistic         60       3       3  3.282/1.012           32.4       59
   377  conventional     60       0       0  1.365/0.720           32.8       59
   378  holistic         60       4       4  3.462/0.949           31.3       59
   378  conventional     60       1       1  1.361/0.728           32.8       59
   379  holistic         60       1       1  3.406/1.018           31.3       59
   379  conventional     60       1       1  1.361/0.704           32.8       59
   380  holistic         60       1       1  3.542/1.001           31.3       59
   380  conventional     60       3       3  1.313/0.682           31.8       56
   381  holistic         60       3       3  3.488/1.000           30.2       59
   381  conventional     60       0       0  2.478/0.699           32.8       57
   382  holistic         60       1       1  3.289/1.010           30.2       59
   382  conventional     60       1       1  2.944/0.717           33.6       58
   383  holistic         60       4       4  3.332/1.035           28.2       59
   383  conventional     60       0       0  2.119/0.727           34.6       59
   384  holistic         60       4       4  3.370/1.077           26.1       59
   384  conventional     60       4       4  1.977/0.708           32.5       59
   385  holistic         60       3       3  3.466/1.026           24.1       59
   385  conventional     60       3       3  2.073/0.714           31.4       59
   386  holistic         60       4       4  3.610/1.041           22.1       59
   386  conventional     60       2       2  2.261/0.760           31.4       59
   387  holistic         60       2       2  3.404/1.021           22.0       59
   387  conventional     60       4       4  2.188/0.740           30.1       58
   388  holistic         60       3       3  3.324/0.996           21.9       58
   388  conventional     60       2       2  3.660/0.764           31.0       59
   389  holistic         60       0       0  3.453/1.056           22.9       59
   389  conventional     60       2       2  2.647/0.803           30.0       57
   390  holistic         60       3       3  3.474/1.025           21.8       59
   390  conventional     60       1       1  2.318/0.752           30.9       58
   391  holistic         60       6       6  3.493/0.995           18.7       57
   391  conventional     60       1       1  2.027/0.762           31.8       59
   392  holistic         60       0       0  3.554/1.039           19.7       58
   392  conventional     60       4       4  1.979/0.740           30.6       59
   393  holistic         60       1       1  3.444/1.010           20.6       59
   393  conventional     60       5       5  1.785/0.745           28.6       59
   394  holistic         60       2       2  3.933/1.079           20.6       59
   394  conventional     60       3       3  1.832/0.686           26.6       59
   395  holistic         60       2       2  3.288/1.047           20.5       57
   395  conventional     60       8       8  1.807/0.617           22.4       59
   396  holistic         60       0       0  3.200/1.075           21.5       58
   396  conventional     60       3       3  1.908/0.646           22.3       59
   397  holistic         60       0       0  3.404/1.085           22.5       59
   397  conventional     60       6       6  4.447/0.729           20.9       59
   398  holistic         60       1       1  3.662/1.023           22.5       57
   398  conventional     60       3       3  3.198/0.776           20.7       58
   399  holistic         60       0       0  3.704/1.070           23.5       58
   399  conventional     60       1       1  2.170/0.804           21.6       59
   400  holistic         60       0       0  3.646/1.079           24.5       59
   400  conventional     60       2       2  1.967/0.811           21.6       58
   401  holistic         60       1       1  3.591/1.067           24.5       59
   401  conventional     60       2       2  1.944/0.780           22.4       59
   402  holistic         60       1       1  3.601/1.056           24.5       59
   402  conventional     60       5       5  1.942/0.796           22.3       57
   403  holistic         60       2       2  3.609/1.022           23.5       59
   403  conventional     60       0       0  2.298/0.919           23.3       58
   404  holistic         60       1       1  3.618/0.987           23.5       57
   404  conventional     60       1       1  2.066/0.864           24.2       59
   405  holistic         60       1       1  3.515/0.990           24.5       58
   405  conventional     60       3       3  2.144/0.795           23.0       59
   406  holistic         60       1       1  3.552/0.996           25.4       59
   406  conventional     60       4       4  1.939/0.739           20.9       59
   407  holistic         60       3       3  3.456/1.007           25.1       54
   407  conventional     60       1       1  2.490/0.855           20.9       56
   408  holistic         60       0       0  4.817/1.113           26.1       55
   408  conventional     60       0       0  2.996/0.869           21.9       57
   409  holistic         60       0       0  3.354/1.102           27.1       56
   409  conventional     60       0       0  2.833/0.858           22.9       58
   410  holistic         60       0       0  3.343/1.123           28.1       57
   410  conventional     60       1       1  2.501/0.843           23.8       59
   411  holistic         60       0       0  3.332/1.108           29.1       58
   411  conventional     60       4       4  2.098/0.811           23.4       58
   412  holistic         60       0       0  3.252/1.107           30.1       59
   412  conventional     60       0       0  4.060/0.806           24.4       59
   413  holistic         60       2       2  3.244/1.079           29.8       59
   413  conventional     60       6       6  2.572/0.815           23.3       58
   414  holistic         60       3       3  3.237/1.022           28.6       57
   414  conventional     60       3       3  2.250/0.841           23.9       59
   415  holistic         60       0       0  3.229/1.030           29.6       58
   415  conventional     60       4       4  2.055/0.754           22.7       58
   416  holistic         60       0       0  3.201/1.058           30.6       59
   416  conventional     60       1       1  1.894/0.810           23.6       59
   417  holistic         60       2       2  3.132/1.055           29.6       57
   417  conventional     60       3       3  2.455/0.856           23.2       59
   418  holistic         60       0       0  4.933/1.183           30.6       58
   418  conventional     60       4       4  1.852/0.849           22.8       59
   419  holistic         60       0       0  3.956/1.189           31.6       59
   419  conventional     60       1       1  1.842/0.833           22.8       57
   420  holistic         60       3       3  3.955/1.133           30.5       56
   420  conventional     60       3       3  1.772/0.834           23.8       58
   421  holistic         60       0       0  3.454/1.186           31.5       57
   421  conventional     60       1       1  1.820/0.774           24.7       59
   422  holistic         60       0       0  2.954/1.176           32.5       58
   422  conventional     60       3       3  1.838/0.832           24.6       54
   423  holistic         60       0       0  2.996/1.165           33.5       59
   423  conventional     60       1       1  1.974/0.816           25.6       55
   424  holistic         60       1       1  2.954/1.141           33.5       57
   424  conventional     60       1       1  1.846/0.808           26.6       56
   425  holistic         60       0       0  2.885/1.112           34.5       58
   425  conventional     60       0       0  2.522/0.857           27.6       57
   426  holistic         60       0       0  2.868/1.092           35.5       59
   426  conventional     60       0       0  1.828/0.829           28.6       58
   427  holistic         60       1       1  2.868/1.103           35.5       59
   427  conventional     60       0       0  1.771/0.832           29.6       59
   428  holistic         60       2       2  2.869/1.101           35.4       59
   428  conventional     60       2       2  1.740/0.769           28.6       58
   429  holistic         60       1       1  2.203/1.057           35.4       57
   429  conventional     60       0       0  2.246/0.830           29.6       59
   430  holistic         60       0       0  2.030/1.039           36.4       58
   430  conventional     60       1       1  1.819/0.803           29.6       59
   431  holistic         60       0       0  1.983/1.049           37.4       59
   431  conventional     60       1       1  1.788/0.760           29.6       59
   432  holistic         60       3       3  2.087/1.018           36.3       59
   432  conventional     60       2       2  1.760/0.742           28.6       59
   433  holistic         60       2       2  2.016/1.070           36.3       59
   433  conventional     60       1       1  1.711/0.747           28.6       58
   434  holistic         60       2       2  2.756/1.040           35.3       59
   434  conventional     60       1       1  1.666/0.756           29.5       59
   435  holistic         60       2       2  1.903/0.993           35.2       59
   435  conventional     60       2       2  1.782/0.781           29.1       59
   436  holistic         60       3       3  1.912/0.980           34.2       59
   436  conventional     60       3       3  1.698/0.716           28.0       56
   437  holistic         60       2       2  1.942/0.956           33.2       59
   437  conventional     60       2       2  4.206/0.808           28.5       57
   438  holistic         60       6       6  2.024/0.879           30.0       57
   438  conventional     60       2       2  3.216/0.837           29.5       58
   439  holistic         60       1       1  3.780/0.927           31.0       58
   439  conventional     60       0       0  3.218/0.841           30.5       59
   440  holistic         60       2       2  2.782/0.933           31.8       59
   440  conventional     60       2       2  2.463/0.808           30.4       58
   441  holistic         60       5       5  3.781/0.895           29.7       59
   441  conventional     60       0       0  2.812/0.831           31.4       59
   442  holistic         60       4       4  3.031/0.883           29.5       59
   442  conventional     60       2       2  2.546/0.783           31.3       58
   443  holistic         60       4       4  5.800/0.941           27.5       59
   443  conventional     60       2       2  2.068/0.766           32.3       59
   444  holistic         60       2       2  3.301/0.904           27.4       59
   444  conventional     60       2       2  2.446/0.851           32.1       59
   445  holistic         60       4       4  2.290/0.916           25.2       59
   445  conventional     60       2       2  2.354/0.834           31.1       59
   446  holistic         60       3       3  2.123/0.848           23.2       58
   446  conventional     60       3       3  1.743/0.735           30.8       59
   447  holistic         60       3       3  2.290/0.835           23.9       59
   447  conventional     60       3       3  2.240/0.723           30.7       58
   448  holistic         60       3       3  2.807/0.940           22.9       58
   448  conventional     60       1       1  2.236/0.728           31.5       59
   449  holistic         60       3       3  3.906/1.078           23.6       59
   449  conventional     60       2       2  2.435/0.711           31.5       58
   450  holistic         60       4       4  3.828/0.979           21.9       59
   450  conventional     60       3       3  2.068/0.681           32.3       59
   451  holistic         60       5       5  2.831/0.951           18.9       58
   451  conventional     60       2       2  3.233/0.768           32.2       59
   452  holistic         60       0       0  2.830/0.984           19.9       59
   452  conventional     60       3       3  1.865/0.715           31.1       59
   453  holistic         60       3       3  2.230/0.976           19.8       59
   453  conventional     60       5       5  1.789/0.759           29.0       59
   454  holistic         60       2       2  2.810/0.952           18.8       59
   454  conventional     60       3       3  3.310/0.775           29.0       59
   455  holistic         60       5       5  2.401/0.932           18.4       57
   455  conventional     60       6       6  1.652/0.688           25.9       59
   456  holistic         60       2       2  2.847/1.002           19.1       58
   456  conventional     60       2       2  4.204/0.707           24.9       59
   457  holistic         60       0       0  2.062/0.995           20.1       59
   457  conventional     60       5       5  1.706/0.690           23.8       59
   458  holistic         60       3       3  2.129/0.985           20.1       57
   458  conventional     60       2       2  2.587/0.794           23.8       56
   459  holistic         60       1       1  2.877/1.103           21.0       58
   459  conventional     60       0       0  2.387/0.861           24.8       57
   460  holistic         60       2       2  2.436/1.113           21.6       59
   460  conventional     60       2       2  2.367/0.927           25.7       58
   461  holistic         60       1       1  2.546/1.086           21.6       56
   461  conventional     60       0       0  5.728/1.009           26.7       59
   462  holistic         60       0       0  2.629/1.080           22.6       57
   462  conventional     60       6       6  3.469/0.917           24.2       58
   463  holistic         60       0       0  2.679/1.118           23.6       58
   463  conventional     60       0       0  2.719/0.990           25.2       59
   464  holistic         60       0       0  2.546/1.135           24.6       59
   464  conventional     60       3       3  2.550/0.886           25.0       59
   465  holistic         60       1       1  2.451/1.145           24.6       59
   465  conventional     60       2       2  2.356/0.888           25.0       59
   466  holistic         60       2       2  2.755/1.132           24.5       59
   466  conventional     60       2       2  2.355/0.945           24.0       59
   467  holistic         60       3       3  2.819/1.122           22.5       54
   467  conventional     60       1       1  2.384/0.957           24.0       57
   468  holistic         60       0       0  2.680/1.104           23.5       55
   468  conventional     60       0       0  2.112/0.885           25.0       58
   469  holistic         60       0       0  2.426/1.123           24.5       56
   469  conventional     60       0       0  2.272/0.889           26.0       59
   470  holistic         60       1       1  2.412/1.106           25.4       57
   470  conventional     60       1       1  2.141/0.856           26.0       57
   471  holistic         60       2       2  5.823/1.170           26.1       58
   471  conventional     60       0       0  2.040/0.821           27.0       58
   472  holistic         60       1       1  2.815/1.094           27.0       59
   472  conventional     60       1       1  1.893/0.832           27.9       59
   473  holistic         60       2       2  2.481/1.119           26.0       59
   473  conventional     60       2       2  1.872/0.824           26.9       59
   474  holistic         60       1       1  2.290/1.081           26.0       57
   474  conventional     60       4       4  1.910/0.803           25.9       59
   475  holistic         60       0       0  2.294/1.120           27.0       58
   475  conventional     60       6       6  1.905/0.789           23.6       58
   476  holistic         60       0       0  2.458/1.153           28.0       59
   476  conventional     60       3       3  1.999/0.776           24.6       59
   477  holistic         60       2       2  2.539/1.105           27.0       57
   477  conventional     60       4       4  3.451/0.864           23.5       59
   478  holistic         60       0       0  4.861/1.204           28.0       58
   478  conventional     60       3       3  4.502/0.921           23.4       57
   479  holistic         60       0       0  2.408/1.160           29.0       59
   479  conventional     60       0       0  2.507/0.837           24.4       58
   480  holistic         60       3       3  2.291/1.111           27.0       53
   480  conventional     60       2       2  1.943/0.831           25.4       59
   481  holistic         60       2       2  3.115/1.109           27.8       54
   481  conventional     60       1       1  3.359/0.843           25.4       59
   482  holistic         60       0       0  2.465/1.112           28.8       55
   482  conventional     60       2       2  1.884/0.789           24.4       59
   483  holistic         60       0       0  2.162/1.129           29.8       56
   483  conventional     60       1       1  1.916/0.833           24.4       59
   484  holistic         60       2       2  2.196/1.104           30.7       57
   484  conventional     60       2       2  1.901/0.823           24.3       56
   485  holistic         60       0       0  2.252/1.099           31.7       58
   485  conventional     60       0       0  1.901/0.791           25.3       57
   486  holistic         60       0       0  2.418/1.139           32.7       59
   486  conventional     60       2       2  2.102/0.829           26.2       58
   487  holistic         60       1       1  2.468/1.112           32.7       59
   487  conventional     60       0       0  2.022/0.847           27.2       59
   488  holistic         60       2       2  2.749/1.146           32.6       56
   488  conventional     60       3       3  1.976/0.836           27.0       56
   489  holistic         60       0       0  2.951/1.190           33.6       57
   489  conventional     60       1       1  3.450/0.905           27.9       57
   490  holistic         60       0       0  2.402/1.142           34.6       58
   490  conventional     60       2       2  1.929/0.807           28.6       58
   491  holistic         60       0       0  2.506/1.130           35.6       59
   491  conventional     60       1       1  3.125/0.845           29.6       59
   492  holistic         60       3       3  2.338/1.080           34.6       57
   492  conventional     60       2       2  4.344/0.906           29.6       58
   493  holistic         60       0       0  2.854/1.162           35.6       58
   493  conventional     60       0       0  2.364/0.875           30.6       59
   494  holistic         60       0       0  3.851/1.155           36.6       59
   494  conventional     60       2       2  2.028/0.872           30.6       59
   495  holistic         60       1       1  2.517/1.123           36.6       59
   495  conventional     60       3       3  2.791/0.888           29.9       59
   496  holistic         60       2       2  2.369/1.092           36.5       58
   496  conventional     60       2       2  1.766/0.842           28.9       58
   497  holistic         60       0       0  2.359/1.107           37.5       59
   497  conventional     60       0       0  2.214/0.907           29.9       59
   498  holistic         60       3       3  2.206/1.013           35.5       58
   498  conventional     60       3       3  2.215/0.890           29.9       56
   499  holistic         60       1       1  2.174/1.025           36.4       59
   499  conventional     60       0       0  2.458/0.941           30.9       57
   500  holistic         60       3       3  2.804/1.070           36.3       59
   500  conventional     60       1       1  2.661/0.960           31.8       58
   501  holistic         60       2       2  2.137/1.067           35.3       59
   501  conventional     60       1       1  2.410/0.909           32.4       59
   502  holistic         60       5       5  2.109/0.963           32.2       59
   502  conventional     60       1       1  2.241/0.952           32.4       59
   503  holistic         60       2       2  5.846/1.066           31.2       59
   503  conventional     60       2       2  1.837/0.868           31.4       59
   504  holistic         60       1       1  5.344/1.048           31.2       59
   504  conventional     60       1       1  2.256/0.916           31.4       58
   505  holistic         60       3       3  3.506/0.995           31.1       59
   505  conventional     60       0       0  2.610/0.945           32.4       59
   506  holistic         60       4       4  2.838/1.042           30.0       59
   506  conventional     60       1       1  2.409/0.939           32.4       57
   507  holistic         60       3       3  2.237/0.970           28.9       59
   507  conventional     60       0       0  4.187/0.980           33.4       58
   508  holistic         60       3       3  2.337/0.933           26.9       58
   508  conventional     60       1       1  3.689/0.961           34.3       59
   509  holistic         60       2       2  4.849/1.111           27.8       59
   509  conventional     60       2       2  3.208/0.936           33.3       59
   510  holistic         60       5       5  2.340/0.983           24.7       59
   510  conventional     60       3       3  2.771/0.897           32.3       58
   511  holistic         60       3       3  3.817/1.126           23.6       58
   511  conventional     60       0       0  2.541/0.947           33.3       59
   512  holistic         60       2       2  4.804/1.225           24.5       59
   512  conventional     60       3       3  2.350/0.856           31.3       59
   513  holistic         60       2       2  3.853/1.244           23.5       59
   513  conventional     60       2       2  2.317/0.909           31.3       59
   514  holistic         60       2       2  3.854/1.159           23.3       59
   514  conventional     60       3       3  2.059/0.908           31.2       59
   515  holistic         60       3       3  4.188/1.186           21.3       57
   515  conventional     60       6       6  1.872/0.820           28.2       59
