season  pop           alive  births  deaths  best/mean lifetime  mean age  max age
    83  holistic         60       4       4  2.927/1.023           14.4       56
    83  conventional     60       2       2  2.712/0.849           20.4       57
    84  holistic         60       2       2  2.206/1.039           15.2       57
    84  conventional     60       2       2  2.977/0.881           20.9       58
    85  holistic         60       0       0  2.180/1.084           16.2       58
    85  conventional     60       0       0  3.169/0.886           21.9       59
    86  holistic         60       0       0  2.015/1.056           17.2       59
    86  conventional     60       4       4  3.187/0.858           21.7       57
    87  holistic         60       5       5  2.263/1.008           15.1       56
    87  conventional     60       2       2  3.092/0.835           22.5       58
    88  holistic         60       0       0  2.564/1.026           16.1       57
    88  conventional     60       0       0  2.814/0.836           23.5       59
    89  holistic         60       0       0  2.098/1.003           17.1       58
    89  conventional     60       3       3  2.858/0.829           22.5       59
    90  holistic         60       1       1  2.050/0.997           17.9       59
    90  conventional     60       3       3  2.563/0.788           22.0       57
    91  holistic         60       2       2  2.140/0.991           17.8       59
    91  conventional     60       2       2  3.390/0.812           22.5       58
    92  holistic         60       1       1  2.036/0.995           17.8       52
    92  conventional     60       1       1  2.395/0.865           23.4       59
    93  holistic         60       0       0  1.988/1.006           18.8       53
    93  conventional     60       3       3  2.189/0.785           22.9       51
    94  holistic         60       0       0  1.906/0.976           19.8       54
    94  conventional     60       1       1  2.137/0.776           23.8       52
    95  holistic         60       0       0  2.062/1.023           20.8       55
    95  conventional     60       1       1  2.043/0.861           24.7       53
    96  holistic         60       0       0  2.051/1.035           21.8       56
    96  conventional     60       2       2  2.115/0.891           25.5       54
    97  holistic         60       1       1  1.907/1.003           22.2       57
    97  conventional     60       0       0  2.025/0.844           26.5       55
    98  holistic         60       0       0  2.098/1.026           23.2       58
    98  conventional     60       0       0  2.334/0.878           27.5       56
    99  holistic         60       0       0  2.077/1.010           24.2       59
    99  conventional     60       0       0  2.011/0.839           28.5       57
   100  holistic         60       2       2  2.058/0.956           23.9       58
   100  conventional     60       1       1  1.776/0.821           29.5       58
   101  holistic         60       1       1  1.931/1.002           24.8       59
   101  conventional     60       1       1  1.773/0.794           30.3       59
   102  holistic         60       1       1  1.854/0.976           24.8       42
   102  conventional     60       5       5  1.714/0.746           28.5       57
   103  holistic         60       0       0  2.879/1.008           25.8       43
   103  conventional     60       3       3  4.492/0.791           28.8       58
   104  holistic         60       0       0  2.001/0.986           26.8       44
   104  conventional     60       1       1  1.967/0.769           29.8       59
   105  holistic         60       0       0  2.035/0.965           27.8       45
   105  conventional     60       3       3  2.575/0.794           29.6       59
   106  holistic         60       0       0  1.979/0.962           28.8       46
   106  conventional     60       4       4  1.687/0.722           28.5       59
   107  holistic         60       0       0  2.054/0.968           29.8       47
   107  conventional     60       2       2  1.687/0.779           28.4       58
   108  holistic         60       0       0  2.042/0.978           30.8       48
   108  conventional     60       4       4  1.686/0.802           29.3       59
   109  holistic         60       0       0  2.031/0.993           31.8       49
   109  conventional     60       2       2  3.475/0.827           29.2       57
   110  holistic         60       0       0  2.021/0.981           32.8       50
   110  conventional     60       1       1  1.963/0.840           30.0       58
   111  holistic         60       0       0  1.976/0.976           33.8       51
   111  conventional     60       1       1  1.852/0.843           30.9       59
   112  holistic         60       0       0  1.968/0.974           34.8       52
   112  conventional     60       1       1  1.708/0.824           30.9       59
   113  holistic         60       0       0  1.895/0.974           35.8       53
   113  conventional     60       1       1  1.658/0.814           30.9       59
   114  holistic         60       0       0  1.858/0.972           36.8       54
   114  conventional     60       1       1  1.577/0.807           30.9       59
   115  holistic         60       0       0  1.793/0.970           37.8       55
   115  conventional     60       1       1  1.616/0.772           30.9       58
   116  holistic         60       0       0  1.731/0.988           38.8       56
   116  conventional     60       0       0  1.591/0.817           31.9       59
   117  holistic         60       0       0  1.733/0.996           39.8       57
   117  conventional     60       3       3  1.572/0.792           30.9       58
   118  holistic         60       0       0  1.734/0.994           40.8       58
   118  conventional     60       1       1  3.398/0.915           31.8       59
   119  holistic         60       0       0  1.706/0.997           41.8       59
   119  conventional     60       3       3  3.401/0.843           30.8       57
   120  holistic         60       1       1  1.654/0.993           41.8       59
   120  conventional     60       1       1  3.360/0.840           31.5       58
   121  holistic         60       1       1  1.630/0.967           41.8       59
   121  conventional     60       1       1  1.676/0.774           32.4       59
   122  holistic         60       1       1  1.957/0.984           41.8       59
   122  conventional     60       3       3  1.718/0.756           32.3       59
   123  holistic         60       1       1  2.905/0.998           41.8       59
   123  conventional     60       3       3  1.873/0.687           30.3       59
   124  holistic         60       2       2  2.838/0.977           41.7       58
   124  conventional     60       2       2  1.861/0.695           30.2       58
   125  holistic         60       0       0  2.222/0.999           42.7       59
   125  conventional     60       2       2  2.379/0.818           31.1       59
   126  holistic         60       2       2  2.184/1.046           41.7       58
   126  conventional     60       3       3  2.533/0.796           30.1       59
   127  holistic         60       0       0  2.512/1.028           42.7       59
   127  conventional     60       4       4  2.281/0.765           28.0       59
   128  holistic         60       2       2  1.928/0.977           41.7       59
   128  conventional     60       4       4  2.783/0.706           25.0       57
   129  holistic         60       1       1  2.178/0.955           41.7       59
   129  conventional     60       0       0  1.622/0.708           26.0       58
   130  holistic         60       4       4  2.344/0.961           40.6       59
   130  conventional     60       2       2  1.621/0.716           26.9       59
   131  holistic         60       4       4  2.263/0.953           38.5       59
   131  conventional     60       3       3  1.543/0.722           26.9       59
   132  holistic         60       5       5  2.101/0.864           34.5       59
   132  conventional     60       1       1  2.321/0.725           26.9       59
   133  holistic         60       5       5  1.899/0.844           30.5       59
   133  conventional     60       2       2  2.084/0.758           26.8       59
   134  holistic         60       7       7  1.975/0.908           27.4       59
   134  conventional     60       7       7  1.956/0.696           21.6       59
   135  holistic         60       5       5  1.966/0.844           23.4       59
   135  conventional     60       1       1  1.889/0.785           21.6       59
   136  holistic         60       5       5  2.387/0.853           20.3       57
   136  conventional     60       2       2  2.251/0.822           21.6       58
   137  holistic         60       1       1  4.965/0.981           21.2       58
   137  conventional     60       0       0  2.650/0.860           22.6       59
   138  holistic         60       0       0  2.462/0.993           22.2       59
   138  conventional     60       3       3  2.750/0.832           21.6       56
   139  holistic         60       3       3  3.082/1.020           22.1       59
   139  conventional     60       1       1  2.642/0.849           22.5       57
   140  holistic         60       2       2  2.547/0.993           22.0       59
   140  conventional     60       3       3  2.500/0.851           23.1       58
   141  holistic         60       3       3  2.962/0.981           20.0       59
   141  conventional     60       1       1  3.677/0.947           24.1       59
   142  holistic         60       2       2  2.234/0.924           19.9       59
   142  conventional     60       2       2  2.050/0.878           24.1       58
   143  holistic         60       4       4  2.266/0.986           18.7       59
   143  conventional     60       1       1  1.851/0.868           25.0       59
   144  holistic         60       2       2  2.960/0.954           17.7       57
   144  conventional     60       1       1  1.818/0.835           25.0       58
   145  holistic         60       1       1  2.862/1.001           18.6       58
   145  conventional     60       1       1  1.788/0.813           25.9       59
   146  holistic         60       0       0  2.460/1.015           19.6       59
   146  conventional     60       2       2  1.786/0.813           25.9       59
   147  holistic         60       5       5  2.246/0.916           16.6       57
   147  conventional     60       1       1  1.805/0.769           25.9       58
   148  holistic         60       0       0  5.761/1.092           17.6       58
   148  conventional     60       4       4  1.802/0.782           26.6       59
   149  holistic         60       0       0  2.759/1.009           18.6       59
   149  conventional     60       3       3  2.015/0.725           26.4       59
   150  holistic         60       2       2  3.752/0.972           18.5       59
   150  conventional     60       5       5  1.917/0.721           25.1       59
   151  holistic         60       4       4  4.852/1.016           17.3       59
   151  conventional     60       2       2  2.639/0.776           25.0       59
   152  holistic         60       1       1  3.150/1.037           17.3       52
   152  conventional     60       4       4  2.624/0.829           24.9       59
   153  holistic         60       0       0  2.748/1.007           18.3       53
   153  conventional     60       2       2  2.622/0.858           24.8       58
   154  holistic         60       1       1  3.347/1.063           19.1       54
   154  conventional     60       1       1  2.877/0.918           25.8       59
   155  holistic         60       1       1  2.748/1.017           20.1       55
   155  conventional     60       1       1  2.620/0.861           25.8       53
   156  holistic         60       0       0  2.874/1.075           21.1       56
   156  conventional     60       0       0  2.621/0.873           26.8       54
   157  holistic         60       0       0  2.849/1.046           22.1       57
   157  conventional     60       0       0  2.477/0.881           27.8       55
   158  holistic         60       2       2  2.567/1.036           22.5       58
   158  conventional     60       1       1  2.122/0.863           28.4       56
   159  holistic         60       1       1  2.416/0.995           23.1       59
   159  conventional     60       0       0  2.068/0.816           29.4       57
   160  holistic         60       2       2  2.365/0.953           22.1       59
   160  conventional     60       0       0  2.325/0.850           30.4       58
   161  holistic         60       1       1  2.535/0.954           22.1       59
   161  conventional     60       0       0  2.443/0.857           31.4       59
   162  holistic         60       3       3  2.416/0.935           21.8       41
   162  conventional     60       3       3  2.208/0.845           31.1       59
   163  holistic         60       0       0  6.905/1.126           22.8       42
   163  conventional     60       1       1  2.241/0.860           31.1       59
   164  holistic         60       2       2  3.402/1.061           23.1       43
   164  conventional     60       1       1  2.442/0.838           31.1       59
   165  holistic         60       0       0  3.888/1.143           24.1       44
   165  conventional     60       2       2  2.288/0.853           31.0       59
   166  holistic         60       1       1  2.889/1.110           24.9       45
   166  conventional     60       2       2  2.302/0.848           31.0       59
   167  holistic         60       0       0  2.890/1.122           25.9       46
   167  conventional     60       3       3  2.314/0.846           30.9       59
   168  holistic         60       0       0  2.640/1.158           26.9       47
   168  conventional     60       4       4  3.626/0.881           28.8       59
   169  holistic         60       0       0  3.290/1.176           27.9       48
   169  conventional     60       3       3  3.441/0.891           27.8       59
   170  holistic         60       0       0  3.223/1.173           28.9       49
   170  conventional     60       2       2  2.921/0.883           27.8       59
   171  holistic         60       0       0  2.889/1.184           29.9       50
   171  conventional     60       4       4  3.429/0.863           27.3       58
   172  holistic         60       0       0  3.388/1.196           30.9       51
   172  conventional     60       3       3  2.924/0.868           27.9       59
   173  holistic         60       0       0  3.110/1.182           31.9       52
   173  conventional     60       4       4  2.422/0.845           27.8       58
   174  holistic         60       0       0  2.888/1.194           32.9       53
   174  conventional     60       2       2  4.329/0.968           28.7       59
   175  holistic         60       0       0  3.161/1.190           33.9       54
   175  conventional     60       1       1  2.335/0.931           28.7       58
   176  holistic         60       0       0  3.304/1.189           34.9       55
   176  conventional     60       2       2  2.125/0.913           29.6       59
   177  holistic         60       0       0  3.042/1.180           35.9       56
   177  conventional     60       4       4  1.981/0.907           28.5       58
   178  holistic         60       0       0  2.816/1.165           36.9       57
   178  conventional     60       1       1  2.068/0.872           29.3       59
   179  holistic         60       0       0  2.887/1.169           37.9       58
   179  conventional     60       2       2  2.009/0.887           29.3       57
   180  holistic         60       0       0  2.887/1.161           38.9       59
   180  conventional     60       0       0  2.277/0.896           30.3       58
   181  holistic         60       1       1  2.829/1.140           38.9       59
   181  conventional     60       0       0  2.281/0.916           31.3       59
   182  holistic         60       1       1  4.859/1.203           38.9       59
   182  conventional     60       3       3  2.681/0.873           30.2       59
   183  holistic         60       1       1  3.860/1.151           38.9       59
   183  conventional     60       2       2  2.115/0.805           29.2       58
   184  holistic         60       1       1  2.638/1.115           38.9       56
   184  conventional     60       1       1  3.431/0.935           30.1       59
   185  holistic         60       0       0  2.507/1.084           39.9       57
   185  conventional     60       2       2  2.421/0.836           29.1       59
   186  holistic         60       1       1  2.479/1.059           40.9       58
   186  conventional     60       4       4  2.426/0.800           27.1       59
   187  holistic         60       0       0  2.410/1.085           41.9       59
   187  conventional     60       4       4  2.428/0.790           25.8       59
   188  holistic         60       2       2  2.388/1.070           41.8       59
   188  conventional     60       3       3  2.456/0.836           24.6       58
   189  holistic         60       1       1  2.368/1.050           41.8       59
   189  conventional     60       2       2  1.739/0.761           25.3       59
   190  holistic         60       1       1  2.311/1.019           41.8       59
   190  conventional     60       3       3  1.552/0.821           25.2       59
   191  holistic         60       2       2  2.332/1.005           40.8       59
   191  conventional     60       2       2  1.845/0.785           25.1       59
   192  holistic         60       4       4  4.866/1.037           38.7       59
   192  conventional     60       2       2  1.940/0.825           25.1       59
   193  holistic         60       6       6  4.865/1.019           34.7       59
   193  conventional     60       4       4  1.727/0.810           24.9       59
   194  holistic         60       6       6  3.197/0.873           30.6       59
   194  conventional     60       7       7  1.637/0.720           20.9       58
   195  holistic         60       6       6  2.613/0.893           26.8       59
   195  conventional     60       1       1  1.439/0.746           21.5       59
   196  holistic         60       5       5  2.357/0.875           23.8       59
   196  conventional     60       2       2  2.323/0.780           21.4       58
   197  holistic         60       3       3  2.836/1.024           23.7       58
   197  conventional     60       4       4  4.399/0.850           22.2       59
   198  holistic         60       2       2  3.935/1.045           24.6       59
   198  conventional     60       3       3  2.901/0.807           22.1       58
   199  holistic         60       2       2  2.460/0.986           24.5       59
   199  conventional     60       3       3  3.399/0.820           23.0       59
   200  holistic         60       2       2  2.388/0.955           23.5       59
   200  conventional     60       3       3  2.652/0.824           22.8       58
   201  holistic         60       3       3  2.429/0.952           23.4       59
   201  conventional     60       4       4  3.202/0.892           23.3       59
   202  holistic         60       5       5  2.362/0.961           21.2       59
   202  conventional     60       1       1  2.735/0.905           23.3       54
   203  holistic         60       4       4  4.188/1.044           20.1       59
   203  conventional     60       1       1  2.544/0.851           24.2       55
   204  holistic         60       3       3  2.730/1.022           19.0       57
   204  conventional     60       0       0  2.526/0.924           25.2       56
   205  holistic         60       0       0  3.179/1.064           20.0       58
   205  conventional     60       0       0  2.291/0.889           26.2       57
   206  holistic         60       3       3  2.346/1.046           20.9       59
   206  conventional     60       0       0  2.005/0.898           27.2       58
   207  holistic         60       4       4  2.289/1.027           18.7       57
   207  conventional     60       0       0  1.856/0.882           28.2       59
   208  holistic         60       0       0  2.882/1.125           19.7       58
   208  conventional     60       1       1  1.652/0.842           28.2       58
   209  holistic         60       0       0  2.311/1.078           20.7       59
   209  conventional     60       2       2  1.785/0.832           29.1       59
   210  holistic         60       3       3  2.280/1.018           19.6       59
   210  conventional     60       5       5  1.687/0.730           25.9       59
   211  holistic         60       2       2  2.250/1.037           19.6       59
   211  conventional     60       2       2  4.314/0.887           25.9       59
   212  holistic         60       1       1  2.347/1.057           19.6       57
   212  conventional     60       3       3  3.102/0.842           23.9       59
   213  holistic         60       2       2  2.378/1.042           20.3       58
   213  conventional     60       2       2  2.415/0.797           23.9       59
   214  holistic         60       1       1  2.429/1.039           21.3       59
   214  conventional     60       3       3  2.888/0.883           23.3       56
   215  holistic         60       3       3  2.477/0.997           21.1       56
   215  conventional     60       0       0  2.210/0.880           24.3       57
   216  holistic         60       1       1  2.622/1.041           22.0       57
   216  conventional     60       0       0  2.384/0.967           25.3       58
   217  holistic         60       1       1  2.398/1.040           23.0       58
   217  conventional     60       0       0  2.368/0.958           26.3       59
   218  holistic         60       1       1  2.407/1.052           23.9       59
   218  conventional     60       1       1  2.205/0.924           26.3       56
   219  holistic         60       1       1  4.885/1.126           23.9       59
   219  conventional     60       1       1  2.082/0.959           27.2       57
   220  holistic         60       2       2  2.881/1.104           23.8       59
   220  conventional     60       0       0  2.117/0.960           28.2       58
   221  holistic         60       2       2  2.327/1.046           23.8       59
   221  conventional     60       0       0  1.810/0.923           29.2       59
   222  holistic         60       3       3  2.406/1.049           21.8       58
   222  conventional     60       2       2  1.828/0.930           28.2       57
   223  holistic         60       1       1  2.758/1.018           22.3       59
   223  conventional     60       0       0  1.684/0.869           29.2       58
   224  holistic         60       2       2  2.158/0.929           21.3       58
   224  conventional     60       1       1  1.770/0.852           30.2       59
   225  holistic         60       0       0  1.923/0.920           22.3       59
   225  conventional     60       1       1  1.747/0.824           30.2       58
   226  holistic         60       5       5  1.822/0.898           22.1       45
   226  conventional     60       0       0  1.734/0.835           31.2       59
   227  holistic         60       1       1  1.869/0.908           23.0       46
   227  conventional     60       2       2  1.833/0.820           30.2       59
   228  holistic         60       0       0  2.330/0.979           24.0       47
   228  conventional     60       1       1  1.764/0.846           30.2       57
   229  holistic         60       0       0  1.912/0.960           25.0       48
   229  conventional     60       1       1  1.743/0.842           31.1       58
   230  holistic         60       1       1  2.080/0.995           25.9       49
   230  conventional     60       1       1  1.942/0.870           32.0       59
   231  holistic         60       1       1  2.231/0.998           26.9       50
   231  conventional     60       3       3  1.567/0.856           32.0       59
   232  holistic         60       2       2  2.004/0.981           26.8       51
   232  conventional     60       1       1  3.340/0.929           32.0       59
   233  holistic         60       0       0  1.966/1.024           27.8       52
   233  conventional     60       3       3  1.544/0.864           30.0       58
   234  holistic         60       1       1  1.898/1.017           28.7       53
   234  conventional     60       0       0  1.503/0.876           31.0       59
   235  holistic         60       0       0  2.909/1.065           29.7       54
   235  conventional     60       1       1  2.104/0.915           31.0       59
   236  holistic         60       0       0  3.408/1.087           30.7       55
   236  conventional     60       1       1  1.846/0.912           31.0       59
   237  holistic         60       0       0  2.575/1.101           31.7       56
   237  conventional     60       2       2  1.687/0.900           30.0       59
   238  holistic         60       0       0  1.909/1.072           32.7       57
   238  conventional     60       1       1  1.551/0.807           30.0       56
   239  holistic         60       0       0  1.835/1.049           33.7       58
   239  conventional     60       0       0  1.477/0.828           31.0       57
   240  holistic         60       0       0  1.901/1.040           34.7       59
   240  conventional     60       1       1  1.441/0.831           31.9       58
   241  holistic         60       2       2  1.846/0.999           34.6       58
   241  conventional     60       1       1  1.737/0.813           32.9       59
   242  holistic         60       0       0  1.794/1.013           35.6       59
   242  conventional     60       4       4  9.210/0.943           30.9       59
   243  holistic         60       1       1  1.820/1.000           35.6       57
   243  conventional     60       1       1  4.209/0.857           30.9       59
   244  holistic         60       0       0  1.915/0.997           36.6       58
   244  conventional     60       2       2  2.874/0.811           30.8       59
   245  holistic         60       1       1  1.867/0.991           37.5       59
   245  conventional     60       1       1  2.411/0.799           30.8       59
   246  holistic         60       1       1  2.837/1.029           37.5       58
   246  conventional     60       5       5  2.915/0.871           29.6       59
   247  holistic         60       0       0  2.839/1.056           38.5       59
   247  conventional     60       2       2  2.378/0.928           28.6       58
   248  holistic         60       1       1  2.840/1.035           38.5       58
   248  conventional     60       0       0  2.396/0.928           29.6       59
   249  holistic         60       1       1  2.841/1.043           39.4       59
   249  conventional     60       2       2  2.061/0.884           29.5       59
   250  holistic         60       1       1  2.241/1.024           39.4       59
   250  conventional     60       2       2  1.754/0.870           29.4       59
   251  holistic         60       2       2  6.803/1.128           39.2       59
   251  conventional     60       3       3  5.493/0.983           29.4       57
   252  holistic         60       3       3  3.309/1.028           37.2       59
   252  conventional     60       0       0  2.975/0.884           30.4       58
   253  holistic         60       4       4  2.799/0.974           34.2       59
   253  conventional     60       1       1  1.798/0.912           31.4       59
   254  holistic         60       3       3  2.071/0.939           32.2       59
   254  conventional     60       4       4  1.583/0.819           28.4       58
   255  holistic         60       5       5  2.810/0.999           31.1       59
   255  conventional     60       1       1  4.178/1.001           29.3       59
   256  holistic         60       6       6  2.119/0.930           27.0       59
   256  conventional     60       1       1  2.489/0.926           29.3       59
   257  holistic         60       1       1  2.927/0.953           27.0       59
   257  conventional     60       3       3  1.877/0.865           28.3       59
