season  pop           alive  births  deaths  best/mean lifetime  mean age  max age
   163  holistic         60       2       2  2.000/1.142           24.4       59
   163  conventional     60       0       0  4.000/1.057           23.7       59
   164  holistic         60       1       1  7.000/1.306           24.4       57
   164  conventional     60       3       3  2.778/0.986           22.6       57
   165  holistic         60       0       0  3.500/1.286           25.4       58
   165  conventional     60       0       0  2.600/0.992           23.6       58
   166  holistic         60       0       0  2.667/1.255           26.4       59
   166  conventional     60       0       0  2.545/0.993           24.6       59
   167  holistic         60       1       1  2.031/1.205           26.4       56
   167  conventional     60       1       1  2.750/1.028           24.6       59
   168  holistic         60       0       0  2.030/1.234           27.4       57
   168  conventional     60       1       1  2.538/0.996           24.6       58
   169  holistic         60       0       0  2.500/1.232           28.4       58
   169  conventional     60       0       0  2.357/0.997           25.6       59
   170  holistic         60       0       0  2.000/1.200           29.4       59
   170  conventional     60       1       1  2.200/0.985           25.6       59
   171  holistic         60       1       1  2.000/1.176           29.4       58
   171  conventional     60       2       2  2.125/0.982           25.4       58
   172  holistic         60       0       0  1.921/1.168           30.4       59
   172  conventional     60       0       0  2.176/0.998           26.4       59
   173  holistic         60       1       1  1.897/1.144           30.4       52
   173  conventional     60       1       1  2.222/0.999           26.4       59
   174  holistic         60       0       0  1.923/1.148           31.4       53
   174  conventional     60       1       1  2.316/1.006           26.4       59
   175  holistic         60       1       1  2.050/1.154           32.3       54
   175  conventional     60       2       2  2.250/1.003           26.3       57
   176  holistic         60       0       0  3.000/1.192           33.3       55
   176  conventional     60       0       0  2.190/1.051           27.3       58
   177  holistic         60       0       0  2.048/1.175           34.3       56
   177  conventional     60       0       0  2.455/1.039           28.3       59
   178  holistic         60       0       0  2.047/1.147           35.3       57
   178  conventional     60       1       1  2.435/1.019           28.3       58
   179  holistic         60       0       0  2.000/1.140           36.3       58
   179  conventional     60       0       0  2.375/1.005           29.3       59
   180  holistic         60       0       0  2.022/1.123           37.3       59
   180  conventional     60       1       1  2.320/0.982           29.3       55
   181  holistic         60       2       2  2.022/1.081           36.3       58
   181  conventional     60       0       0  2.231/0.964           30.3       56
   182  holistic         60       0       0  2.064/1.086           37.3       59
   182  conventional     60       0       0  2.222/0.968           31.3       57
   183  holistic         60       1       1  2.042/1.057           37.3       55
   183  conventional     60       0       0  2.214/0.968           32.3       58
   184  holistic         60       0       0  2.041/1.067           38.3       56
   184  conventional     60       1       1  2.172/0.969           33.3       59
   185  holistic         60       1       1  2.020/1.066           39.2       57
   185  conventional     60       1       1  2.167/0.973           33.3       58
   186  holistic         60       0       0  2.020/1.097           40.2       58
   186  conventional     60       0       0  2.161/0.983           34.3       59
   187  holistic         60       1       1  2.077/1.078           41.2       59
   187  conventional     60       1       1  2.094/0.952           34.3       58
   188  holistic         60       1       1  2.094/1.059           41.2       59
   188  conventional     60       0       0  2.091/0.983           35.3       59
   189  holistic         60       5       5  2.093/0.986           38.0       59
   189  conventional     60       1       1  2.059/0.981           35.3       59
   190  holistic         60       1       1  2.055/0.993           38.0       59
   190  conventional     60       1       1  2.057/0.966           35.3       59
   191  holistic         60       5       5  2.054/0.932           34.0       58
   191  conventional     60       1       1  3.000/1.022           35.3       56
   192  holistic         60       0       0  2.088/0.975           35.0       59
   192  conventional     60       0       0  2.200/0.993           36.3       57
   193  holistic         60       6       6  2.052/0.924           32.8       59
   193  conventional     60       0       0  2.667/1.015           37.3       58
   194  holistic         60       3       3  2.333/0.942           30.8       59
   194  conventional     60       0       0  2.286/1.009           38.3       59
   195  holistic         60       4       4  2.250/0.986           29.7       59
   195  conventional     60       2       2  2.200/0.987           38.2       59
   196  holistic         60       2       2  2.667/1.024           28.7       59
   196  conventional     60       2       2  2.171/1.000           37.2       59
   197  holistic         60       2       2  2.000/0.986           28.6       59
   197  conventional     60       2       2  2.119/0.972           36.2       59
   198  holistic         60       2       2  2.000/0.965           28.6       59
   198  conventional     60       1       1  2.273/1.009           36.2       59
   199  holistic         60       2       2  4.000/1.023           28.5       59
   199  conventional     60       2       2  2.417/1.012           35.2       58
   200  holistic         60       2       2  3.000/1.022           28.4       59
   200  conventional     60       1       1  4.500/1.084           36.1       59
   201  holistic         60       5       5  2.333/0.992           27.1       59
   201  conventional     60       3       3  3.333/1.018           34.1       59
   202  holistic         60       3       3  2.000/0.927           25.1       58
   202  conventional     60       3       3  3.000/1.068           32.1       59
   203  holistic         60       1       1  2.400/0.950           26.0       59
   203  conventional     60       3       3  2.600/0.999           30.1       59
   204  holistic         60       2       2  2.167/0.894           25.0       59
   204  conventional     60       1       1  2.500/1.019           30.1       58
   205  holistic         60       5       5  2.000/0.910           23.8       59
   205  conventional     60       0       0  3.000/1.089           31.1       59
   206  holistic         60       3       3  4.000/1.094           23.7       59
   206  conventional     60       2       2  2.474/1.009           30.1       59
   207  holistic         60       3       3  3.000/1.063           21.7       59
   207  conventional     60       2       2  2.400/0.988           29.1       59
   208  holistic         60       3       3  2.333/1.027           20.6       59
   208  conventional     60       2       2  2.833/1.006           28.1       59
   209  holistic         60       3       3  2.364/0.948           20.4       57
   209  conventional     60       3       3  4.000/1.026           26.1       58
   210  holistic         60       0       0  3.000/1.018           21.4       58
   210  conventional     60       0       0  3.000/0.979           27.1       59
   211  holistic         60       0       0  2.500/1.042           22.4       59
   211  conventional     60       2       2  2.375/1.021           26.1       59
   212  holistic         60       3       3  2.200/1.030           22.2       59
   212  conventional     60       4       4  2.600/0.995           24.1       59
   213  holistic         60       4       4  2.833/1.051           20.2       59
   213  conventional     60       1       1  2.333/1.010           24.1       58
   214  holistic         60       1       1  2.571/1.069           20.2       59
   214  conventional     60       0       0  2.429/1.043           25.1       59
   215  holistic         60       2       2  3.000/1.168           19.2       59
   215  conventional     60       4       4  2.500/0.972           22.1       59
   216  holistic         60       2       2  3.250/1.119           18.2       55
   216  conventional     60       1       1  3.000/1.039           22.1       59
   217  holistic         60       1       1  3.000/1.176           19.1       56
   217  conventional     60       1       1  2.500/1.031           22.1       57
   218  holistic         60       0       0  2.500/1.088           20.1       57
   218  conventional     60       0       0  3.000/1.007           23.1       58
   219  holistic         60       2       2  2.714/1.116           21.0       58
   219  conventional     60       0       0  3.750/1.028           24.1       59
   220  holistic         60       0       0  3.000/1.175           22.0       59
   220  conventional     60       1       1  3.400/1.009           24.1       59
   221  holistic         60       2       2  2.333/1.137           21.9       58
   221  conventional     60       1       1  3.167/0.995           24.1       59
   222  holistic         60       0       0  2.333/1.134           22.9       59
   222  conventional     60       1       1  2.714/1.006           24.1       58
   223  holistic         60       2       2  2.364/1.149           21.9       59
   223  conventional     60       0       0  2.875/1.036           25.1       59
   224  holistic         60       1       1  2.333/1.128           21.9       57
   224  conventional     60       3       3  2.889/1.015           23.1       57
   225  holistic         60       0       0  2.154/1.178           22.9       58
   225  conventional     60       0       0  2.700/1.029           24.1       58
   226  holistic         60       0       0  2.071/1.171           23.9       59
   226  conventional     60       0       0  2.727/1.075           25.1       59
   227  holistic         60       1       1  2.050/1.122           23.9       54
   227  conventional     60       1       1  3.000/1.073           25.1       59
   228  holistic         60       1       1  2.333/1.172           24.8       55
   228  conventional     60       1       1  2.538/1.085           25.1       58
   229  holistic         60       0       0  2.273/1.160           25.8       56
   229  conventional     60       0       0  2.357/1.068           26.1       59
   230  holistic         60       0       0  2.174/1.143           26.8       57
   230  conventional     60       1       1  2.222/1.044           26.1       59
   231  holistic         60       0       0  2.458/1.147           27.8       58
   231  conventional     60       1       1  2.125/1.041           26.1       58
   232  holistic         60       1       1  2.400/1.144           28.8       59
   232  conventional     60       0       0  2.118/1.055           27.1       59
   233  holistic         60       1       1  2.308/1.148           28.8       58
   233  conventional     60       1       1  2.111/1.045           27.1       59
   234  holistic         60       0       0  2.333/1.153           29.8       59
   234  conventional     60       1       1  2.263/1.054           27.1       59
   235  holistic         60       1       1  2.393/1.136           29.8       50
   235  conventional     60       2       2  2.364/1.031           26.1       57
   236  holistic         60       0       0  2.310/1.130           30.8       51
   236  conventional     60       0       0  3.000/1.070           27.1       58
   237  holistic         60       1       1  2.367/1.141           31.7       52
   237  conventional     60       0       0  2.333/1.066           28.1       59
   238  holistic         60       0       0  2.323/1.154           32.7       53
   238  conventional     60       1       1  2.500/1.068           28.1       54
   239  holistic         60       0       0  2.281/1.128           33.7       54
   239  conventional     60       1       1  2.333/1.047           28.9       55
   240  holistic         60       0       0  2.394/1.134           34.7       55
   240  conventional     60       0       0  3.000/1.108           29.9       56
   241  holistic         60       1       1  2.324/1.132           34.8       56
   241  conventional     60       0       0  2.269/1.073           30.9       57
   242  holistic         60       0       0  2.314/1.135           35.8       57
   242  conventional     60       0       0  2.296/1.070           31.9       58
   243  holistic         60       0       0  2.250/1.142           36.8       58
   243  conventional     60       0       0  2.286/1.058           32.9       59
   244  holistic         60       0       0  2.189/1.138           37.8       59
   244  conventional     60       1       1  2.281/1.040           32.9       59
   245  holistic         60       3       3  2.132/1.121           37.6       58
   245  conventional     60       1       1  2.241/1.051           32.9       58
   246  holistic         60       0       0  2.128/1.182           38.6       59
   246  conventional     60       0       0  2.271/1.042           33.9       59
   247  holistic         60       1       1  2.500/1.208           38.6       59
   247  conventional     60       1       1  2.156/1.008           33.9       58
   248  holistic         60       1       1  2.667/1.222           38.6       59
   248  conventional     60       1       1  2.091/1.025           34.5       59
   249  holistic         60       1       1  2.500/1.176           38.6       59
   249  conventional     60       1       1  2.059/1.011           34.5       59
   250  holistic         60       1       1  2.200/1.165           38.6       59
   250  conventional     60       2       2  2.029/0.984           34.3       55
   251  holistic         60       3       3  2.000/1.090           36.6       58
   251  conventional     60       0       0  2.111/1.007           35.3       56
   252  holistic         60       1       1  2.056/1.073           37.6       59
   252  conventional     60       0       0  2.081/1.021           36.3       57
   253  holistic         60       3       3  2.250/1.077           35.6       59
   253  conventional     60       0       0  2.167/1.064           37.3       58
   254  holistic         60       2       2  2.222/1.048           34.6       59
   254  conventional     60       0       0  2.714/1.055           38.3       59
   255  holistic         60       5       5  4.000/1.127           32.4       59
   255  conventional     60       2       2  2.500/1.012           37.3       59
   256  holistic         60       1       1  3.000/1.179           32.4       58
   256  conventional     60       1       1  4.000/1.112           37.3       59
   257  holistic         60       1       1  2.333/1.092           33.3       59
   257  conventional     60       2       2  3.000/1.027           36.3       59
