# RBT-102 structural carriage -- runs/RBT-90/forage-7

seed 7; state.json season 600 of 600; fauna: conventional (fixed_body 'pioneer'); window seasons 300-599
genomes saved at birth: 1237; living names without a genome: 0

## Positive control (before any number)

  20 window genomes (seed 102); installs ((1.0, 1.0), (8.0, -1.0)) (w, sign)
  installed motif detected 40 of 40; install invalid 0; bare genomes carrying 0 of 20
  positive control: PASSED

## Carriage per season (living conventional fauna)

| season | alive | carriers | fraction | mean depth |
| 60 | 60 | 0 | 0.0000 | 1.8 |
| 61 | 60 | 0 | 0.0000 | 1.8 |
| 62 | 60 | 0 | 0.0000 | 1.9 |
| 63 | 60 | 0 | 0.0000 | 1.9 |
| 64 | 60 | 0 | 0.0000 | 2.0 |
| 65 | 60 | 0 | 0.0000 | 2.2 |
| 66 | 60 | 0 | 0.0000 | 2.2 |
| 67 | 60 | 0 | 0.0000 | 2.3 |
| 68 | 60 | 0 | 0.0000 | 2.5 |
| 69 | 60 | 0 | 0.0000 | 2.4 |
| 70 | 60 | 0 | 0.0000 | 2.5 |
| 71 | 60 | 0 | 0.0000 | 2.5 |
| 72 | 60 | 0 | 0.0000 | 2.6 |
| 73 | 60 | 0 | 0.0000 | 2.7 |
| 74 | 60 | 0 | 0.0000 | 2.8 |
| 75 | 60 | 0 | 0.0000 | 2.8 |
| 76 | 60 | 0 | 0.0000 | 2.8 |
| 77 | 60 | 0 | 0.0000 | 2.9 |
| 78 | 60 | 0 | 0.0000 | 2.8 |
| 79 | 60 | 0 | 0.0000 | 2.8 |
| 80 | 60 | 0 | 0.0000 | 2.9 |
| 81 | 60 | 0 | 0.0000 | 2.9 |
| 82 | 60 | 0 | 0.0000 | 2.9 |
| 83 | 60 | 0 | 0.0000 | 3.0 |
| 84 | 60 | 0 | 0.0000 | 3.0 |
| 85 | 60 | 0 | 0.0000 | 3.1 |
| 86 | 60 | 0 | 0.0000 | 3.1 |
| 87 | 60 | 0 | 0.0000 | 3.1 |
| 88 | 60 | 0 | 0.0000 | 3.2 |
| 89 | 60 | 0 | 0.0000 | 3.3 |
| 90 | 60 | 0 | 0.0000 | 3.3 |
| 91 | 60 | 0 | 0.0000 | 3.2 |
| 92 | 60 | 0 | 0.0000 | 3.2 |
| 93 | 60 | 0 | 0.0000 | 3.2 |
| 94 | 60 | 0 | 0.0000 | 3.3 |
| 95 | 60 | 0 | 0.0000 | 3.4 |
| 96 | 60 | 0 | 0.0000 | 3.4 |
| 97 | 60 | 0 | 0.0000 | 3.5 |
| 98 | 60 | 0 | 0.0000 | 3.5 |
| 99 | 60 | 0 | 0.0000 | 3.6 |
| 100 | 60 | 0 | 0.0000 | 3.6 |
| 101 | 60 | 0 | 0.0000 | 3.7 |
| 102 | 60 | 0 | 0.0000 | 3.7 |
| 103 | 60 | 0 | 0.0000 | 3.7 |
| 104 | 60 | 0 | 0.0000 | 3.7 |
| 105 | 60 | 0 | 0.0000 | 3.7 |
| 106 | 60 | 0 | 0.0000 | 3.7 |
| 107 | 60 | 0 | 0.0000 | 3.7 |
| 108 | 60 | 0 | 0.0000 | 3.7 |
| 109 | 60 | 0 | 0.0000 | 3.7 |
| 110 | 60 | 0 | 0.0000 | 3.7 |
| 111 | 60 | 0 | 0.0000 | 3.7 |
| 112 | 60 | 0 | 0.0000 | 3.7 |
| 113 | 60 | 0 | 0.0000 | 3.7 |
| 114 | 60 | 0 | 0.0000 | 3.8 |
| 115 | 60 | 0 | 0.0000 | 3.8 |
| 116 | 60 | 0 | 0.0000 | 3.8 |
| 117 | 60 | 0 | 0.0000 | 3.8 |
| 118 | 60 | 0 | 0.0000 | 3.8 |
| 119 | 60 | 0 | 0.0000 | 3.8 |
| 120 | 60 | 0 | 0.0000 | 3.8 |
| 121 | 60 | 0 | 0.0000 | 3.8 |
| 122 | 60 | 0 | 0.0000 | 3.9 |
| 123 | 60 | 0 | 0.0000 | 3.9 |
| 124 | 60 | 0 | 0.0000 | 3.9 |
| 125 | 60 | 0 | 0.0000 | 4.0 |
| 126 | 60 | 0 | 0.0000 | 4.0 |
| 127 | 60 | 0 | 0.0000 | 4.1 |
| 128 | 60 | 0 | 0.0000 | 4.1 |
| 129 | 60 | 0 | 0.0000 | 4.1 |
| 130 | 60 | 0 | 0.0000 | 4.1 |
| 131 | 60 | 0 | 0.0000 | 4.2 |
| 132 | 60 | 0 | 0.0000 | 4.2 |
| 133 | 60 | 0 | 0.0000 | 4.2 |
| 134 | 60 | 0 | 0.0000 | 4.2 |
| 135 | 60 | 0 | 0.0000 | 4.2 |
| 136 | 60 | 0 | 0.0000 | 4.4 |
| 137 | 60 | 0 | 0.0000 | 4.4 |
| 138 | 60 | 0 | 0.0000 | 4.4 |
| 139 | 60 | 0 | 0.0000 | 4.5 |
| 140 | 60 | 0 | 0.0000 | 4.5 |
| 141 | 60 | 0 | 0.0000 | 4.6 |
| 142 | 60 | 0 | 0.0000 | 4.6 |
| 143 | 60 | 0 | 0.0000 | 4.7 |
| 144 | 60 | 0 | 0.0000 | 4.7 |
| 145 | 60 | 0 | 0.0000 | 4.8 |
| 146 | 60 | 0 | 0.0000 | 4.8 |
| 147 | 60 | 0 | 0.0000 | 4.8 |
| 148 | 60 | 0 | 0.0000 | 4.8 |
| 149 | 60 | 0 | 0.0000 | 4.9 |
| 150 | 60 | 0 | 0.0000 | 4.9 |
| 151 | 60 | 0 | 0.0000 | 4.9 |
| 152 | 60 | 0 | 0.0000 | 4.9 |
| 153 | 60 | 0 | 0.0000 | 4.9 |
| 154 | 60 | 0 | 0.0000 | 5.0 |
| 155 | 60 | 0 | 0.0000 | 5.0 |
| 156 | 60 | 0 | 0.0000 | 5.0 |
| 157 | 60 | 0 | 0.0000 | 5.1 |
| 158 | 60 | 0 | 0.0000 | 5.1 |
| 159 | 60 | 0 | 0.0000 | 5.2 |
| 160 | 60 | 0 | 0.0000 | 5.2 |
| 161 | 60 | 0 | 0.0000 | 5.2 |
| 162 | 60 | 0 | 0.0000 | 5.3 |
| 163 | 60 | 0 | 0.0000 | 5.2 |
| 164 | 60 | 0 | 0.0000 | 5.2 |
| 165 | 60 | 0 | 0.0000 | 5.2 |
| 166 | 60 | 0 | 0.0000 | 5.2 |
| 167 | 60 | 0 | 0.0000 | 5.3 |
| 168 | 60 | 0 | 0.0000 | 5.3 |
| 169 | 60 | 0 | 0.0000 | 5.3 |
| 170 | 60 | 0 | 0.0000 | 5.3 |
| 171 | 60 | 0 | 0.0000 | 5.3 |
| 172 | 60 | 0 | 0.0000 | 5.3 |
| 173 | 60 | 0 | 0.0000 | 5.3 |
| 174 | 60 | 0 | 0.0000 | 5.3 |
| 175 | 60 | 0 | 0.0000 | 5.3 |
| 176 | 60 | 0 | 0.0000 | 5.4 |
| 177 | 60 | 0 | 0.0000 | 5.4 |
| 178 | 60 | 0 | 0.0000 | 5.4 |
| 179 | 60 | 0 | 0.0000 | 5.4 |
| 180 | 60 | 0 | 0.0000 | 5.4 |
| 181 | 60 | 0 | 0.0000 | 5.4 |
| 182 | 60 | 0 | 0.0000 | 5.4 |
| 183 | 60 | 0 | 0.0000 | 5.4 |
| 184 | 60 | 0 | 0.0000 | 5.5 |
| 185 | 60 | 0 | 0.0000 | 5.5 |
| 186 | 60 | 0 | 0.0000 | 5.5 |
| 187 | 60 | 0 | 0.0000 | 5.5 |
| 188 | 60 | 0 | 0.0000 | 5.6 |
| 189 | 60 | 0 | 0.0000 | 5.6 |
| 190 | 60 | 0 | 0.0000 | 5.7 |
| 191 | 60 | 0 | 0.0000 | 5.7 |
| 192 | 60 | 0 | 0.0000 | 5.7 |
| 193 | 60 | 0 | 0.0000 | 5.9 |
| 194 | 60 | 0 | 0.0000 | 5.9 |
| 195 | 60 | 0 | 0.0000 | 6.1 |
| 196 | 60 | 0 | 0.0000 | 6.1 |
| 197 | 60 | 0 | 0.0000 | 6.1 |
| 198 | 60 | 0 | 0.0000 | 6.2 |
| 199 | 60 | 0 | 0.0000 | 6.2 |
| 200 | 60 | 0 | 0.0000 | 6.2 |
| 201 | 60 | 0 | 0.0000 | 6.4 |
| 202 | 60 | 0 | 0.0000 | 6.4 |
| 203 | 60 | 0 | 0.0000 | 6.5 |
| 204 | 60 | 0 | 0.0000 | 6.5 |
| 205 | 60 | 0 | 0.0000 | 6.5 |
| 206 | 60 | 0 | 0.0000 | 6.5 |
| 207 | 60 | 0 | 0.0000 | 6.6 |
| 208 | 60 | 0 | 0.0000 | 6.7 |
| 209 | 60 | 0 | 0.0000 | 6.8 |
| 210 | 60 | 0 | 0.0000 | 6.8 |
| 211 | 60 | 0 | 0.0000 | 6.8 |
| 212 | 60 | 0 | 0.0000 | 6.8 |
| 213 | 60 | 0 | 0.0000 | 6.8 |
| 214 | 60 | 0 | 0.0000 | 6.9 |
| 215 | 60 | 0 | 0.0000 | 6.9 |
| 216 | 60 | 0 | 0.0000 | 7.0 |
| 217 | 60 | 0 | 0.0000 | 7.1 |
| 218 | 60 | 0 | 0.0000 | 7.2 |
| 219 | 60 | 0 | 0.0000 | 7.2 |
| 220 | 60 | 0 | 0.0000 | 7.2 |
| 221 | 60 | 0 | 0.0000 | 7.4 |
| 222 | 60 | 0 | 0.0000 | 7.3 |
| 223 | 60 | 0 | 0.0000 | 7.3 |
| 224 | 60 | 0 | 0.0000 | 7.3 |
| 225 | 60 | 0 | 0.0000 | 7.3 |
| 226 | 60 | 0 | 0.0000 | 7.3 |
| 227 | 60 | 0 | 0.0000 | 7.3 |
| 228 | 60 | 0 | 0.0000 | 7.4 |
| 229 | 60 | 0 | 0.0000 | 7.4 |
| 230 | 60 | 0 | 0.0000 | 7.5 |
| 231 | 60 | 0 | 0.0000 | 7.5 |
| 232 | 60 | 0 | 0.0000 | 7.5 |
| 233 | 60 | 0 | 0.0000 | 7.5 |
| 234 | 60 | 0 | 0.0000 | 7.6 |
| 235 | 60 | 0 | 0.0000 | 7.6 |
| 236 | 60 | 0 | 0.0000 | 7.7 |
| 237 | 60 | 0 | 0.0000 | 7.8 |
| 238 | 60 | 0 | 0.0000 | 7.7 |
| 239 | 60 | 0 | 0.0000 | 7.6 |
| 240 | 60 | 0 | 0.0000 | 7.6 |
| 241 | 60 | 0 | 0.0000 | 7.7 |
| 242 | 60 | 0 | 0.0000 | 7.6 |
| 243 | 60 | 0 | 0.0000 | 7.7 |
| 244 | 60 | 0 | 0.0000 | 7.8 |
| 245 | 60 | 0 | 0.0000 | 7.8 |
| 246 | 60 | 0 | 0.0000 | 7.8 |
| 247 | 60 | 0 | 0.0000 | 7.8 |
| 248 | 60 | 0 | 0.0000 | 7.8 |
| 249 | 60 | 0 | 0.0000 | 7.9 |
| 250 | 60 | 0 | 0.0000 | 7.9 |
| 251 | 60 | 0 | 0.0000 | 8.0 |
| 252 | 60 | 0 | 0.0000 | 8.0 |
| 253 | 60 | 0 | 0.0000 | 8.0 |
| 254 | 60 | 0 | 0.0000 | 8.2 |
| 255 | 60 | 0 | 0.0000 | 8.3 |
| 256 | 60 | 0 | 0.0000 | 8.3 |
| 257 | 60 | 0 | 0.0000 | 8.2 |
| 258 | 60 | 0 | 0.0000 | 8.2 |
| 259 | 60 | 0 | 0.0000 | 8.3 |
| 260 | 60 | 0 | 0.0000 | 8.4 |
| 261 | 60 | 0 | 0.0000 | 8.6 |
| 262 | 60 | 0 | 0.0000 | 8.7 |
| 263 | 60 | 0 | 0.0000 | 8.8 |
| 264 | 60 | 0 | 0.0000 | 8.8 |
| 265 | 60 | 0 | 0.0000 | 8.8 |
| 266 | 60 | 0 | 0.0000 | 9.0 |
| 267 | 60 | 0 | 0.0000 | 9.0 |
| 268 | 60 | 0 | 0.0000 | 9.0 |
| 269 | 60 | 0 | 0.0000 | 9.1 |
| 270 | 60 | 0 | 0.0000 | 9.1 |
| 271 | 60 | 0 | 0.0000 | 9.1 |
| 272 | 60 | 0 | 0.0000 | 9.1 |
| 273 | 60 | 0 | 0.0000 | 9.1 |
| 274 | 60 | 0 | 0.0000 | 9.2 |
| 275 | 60 | 0 | 0.0000 | 9.2 |
| 276 | 60 | 0 | 0.0000 | 9.2 |
| 277 | 60 | 0 | 0.0000 | 9.3 |
| 278 | 60 | 0 | 0.0000 | 9.5 |
| 279 | 60 | 0 | 0.0000 | 9.4 |
| 280 | 60 | 0 | 0.0000 | 9.5 |
| 281 | 60 | 0 | 0.0000 | 9.5 |
| 282 | 60 | 0 | 0.0000 | 9.7 |
| 283 | 60 | 0 | 0.0000 | 9.8 |
| 284 | 60 | 0 | 0.0000 | 9.7 |
| 285 | 60 | 0 | 0.0000 | 9.7 |
| 286 | 60 | 0 | 0.0000 | 9.7 |
| 287 | 60 | 0 | 0.0000 | 9.8 |
| 288 | 60 | 0 | 0.0000 | 9.8 |
| 289 | 60 | 0 | 0.0000 | 9.8 |
| 290 | 60 | 0 | 0.0000 | 9.8 |
| 291 | 60 | 0 | 0.0000 | 9.8 |
| 292 | 60 | 0 | 0.0000 | 9.8 |
| 293 | 60 | 0 | 0.0000 | 9.8 |
| 294 | 60 | 0 | 0.0000 | 9.8 |
| 295 | 60 | 0 | 0.0000 | 9.9 |
| 296 | 60 | 0 | 0.0000 | 9.9 |
| 297 | 60 | 0 | 0.0000 | 10.0 |
| 298 | 60 | 0 | 0.0000 | 10.0 |
| 299 | 60 | 0 | 0.0000 | 9.9 |
| 300 | 60 | 0 | 0.0000 | 9.9 |
| 301 | 60 | 0 | 0.0000 | 9.9 |
| 302 | 60 | 0 | 0.0000 | 10.0 |
| 303 | 60 | 0 | 0.0000 | 10.0 |
| 304 | 60 | 0 | 0.0000 | 10.1 |
| 305 | 60 | 0 | 0.0000 | 10.1 |
| 306 | 60 | 0 | 0.0000 | 10.0 |
| 307 | 60 | 0 | 0.0000 | 10.1 |
| 308 | 60 | 0 | 0.0000 | 10.1 |
| 309 | 60 | 0 | 0.0000 | 10.2 |
| 310 | 60 | 0 | 0.0000 | 10.2 |
| 311 | 60 | 0 | 0.0000 | 10.2 |
| 312 | 60 | 0 | 0.0000 | 10.3 |
| 313 | 60 | 0 | 0.0000 | 10.3 |
| 314 | 60 | 0 | 0.0000 | 10.4 |
| 315 | 60 | 0 | 0.0000 | 10.4 |
| 316 | 60 | 0 | 0.0000 | 10.4 |
| 317 | 60 | 0 | 0.0000 | 10.5 |
| 318 | 60 | 0 | 0.0000 | 10.6 |
| 319 | 60 | 0 | 0.0000 | 10.7 |
| 320 | 60 | 0 | 0.0000 | 10.7 |
| 321 | 60 | 0 | 0.0000 | 10.7 |
| 322 | 60 | 0 | 0.0000 | 10.7 |
| 323 | 60 | 0 | 0.0000 | 10.8 |
| 324 | 60 | 0 | 0.0000 | 10.9 |
| 325 | 60 | 0 | 0.0000 | 10.9 |
| 326 | 60 | 0 | 0.0000 | 10.9 |
| 327 | 60 | 0 | 0.0000 | 10.9 |
| 328 | 60 | 0 | 0.0000 | 11.1 |
| 329 | 60 | 0 | 0.0000 | 11.2 |
| 330 | 60 | 0 | 0.0000 | 11.3 |
| 331 | 60 | 0 | 0.0000 | 11.3 |
| 332 | 60 | 0 | 0.0000 | 11.2 |
| 333 | 60 | 0 | 0.0000 | 11.3 |
| 334 | 60 | 0 | 0.0000 | 11.3 |
| 335 | 60 | 0 | 0.0000 | 11.3 |
| 336 | 60 | 0 | 0.0000 | 11.4 |
| 337 | 60 | 0 | 0.0000 | 11.4 |
| 338 | 60 | 0 | 0.0000 | 11.4 |
| 339 | 60 | 0 | 0.0000 | 11.4 |
| 340 | 60 | 0 | 0.0000 | 11.5 |
| 341 | 60 | 0 | 0.0000 | 11.5 |
| 342 | 60 | 0 | 0.0000 | 11.7 |
| 343 | 60 | 0 | 0.0000 | 11.7 |
| 344 | 60 | 0 | 0.0000 | 11.7 |
| 345 | 60 | 0 | 0.0000 | 11.7 |
| 346 | 60 | 0 | 0.0000 | 11.7 |
| 347 | 60 | 0 | 0.0000 | 11.7 |
| 348 | 60 | 0 | 0.0000 | 11.7 |
| 349 | 60 | 0 | 0.0000 | 11.8 |
| 350 | 60 | 0 | 0.0000 | 11.9 |
| 351 | 60 | 0 | 0.0000 | 11.9 |
| 352 | 60 | 0 | 0.0000 | 11.9 |
| 353 | 60 | 0 | 0.0000 | 11.9 |
| 354 | 60 | 0 | 0.0000 | 11.9 |
| 355 | 60 | 0 | 0.0000 | 11.9 |
| 356 | 60 | 0 | 0.0000 | 11.9 |
| 357 | 60 | 0 | 0.0000 | 11.9 |
| 358 | 60 | 0 | 0.0000 | 11.9 |
| 359 | 60 | 0 | 0.0000 | 12.0 |
| 360 | 60 | 0 | 0.0000 | 12.0 |
| 361 | 60 | 0 | 0.0000 | 12.1 |
| 362 | 60 | 0 | 0.0000 | 12.1 |
| 363 | 60 | 0 | 0.0000 | 12.1 |
| 364 | 60 | 0 | 0.0000 | 12.1 |
| 365 | 60 | 0 | 0.0000 | 12.1 |
| 366 | 60 | 0 | 0.0000 | 12.1 |
| 367 | 60 | 0 | 0.0000 | 12.1 |
| 368 | 60 | 0 | 0.0000 | 12.1 |
| 369 | 60 | 0 | 0.0000 | 12.1 |
| 370 | 60 | 0 | 0.0000 | 12.1 |
| 371 | 60 | 0 | 0.0000 | 12.1 |
| 372 | 60 | 0 | 0.0000 | 12.2 |
| 373 | 60 | 0 | 0.0000 | 12.2 |
| 374 | 60 | 0 | 0.0000 | 12.4 |
| 375 | 60 | 0 | 0.0000 | 12.4 |
| 376 | 60 | 0 | 0.0000 | 12.5 |
| 377 | 60 | 0 | 0.0000 | 12.6 |
| 378 | 60 | 0 | 0.0000 | 12.6 |
| 379 | 60 | 0 | 0.0000 | 12.7 |
| 380 | 60 | 0 | 0.0000 | 12.8 |
| 381 | 60 | 0 | 0.0000 | 12.8 |
| 382 | 60 | 0 | 0.0000 | 12.8 |
| 383 | 60 | 0 | 0.0000 | 12.8 |
| 384 | 60 | 0 | 0.0000 | 12.8 |
| 385 | 60 | 0 | 0.0000 | 12.8 |
| 386 | 60 | 0 | 0.0000 | 12.8 |
| 387 | 60 | 0 | 0.0000 | 13.0 |
| 388 | 60 | 0 | 0.0000 | 13.0 |
| 389 | 60 | 0 | 0.0000 | 13.0 |
| 390 | 60 | 0 | 0.0000 | 13.0 |
| 391 | 60 | 0 | 0.0000 | 13.2 |
| 392 | 60 | 0 | 0.0000 | 13.1 |
| 393 | 60 | 0 | 0.0000 | 13.2 |
| 394 | 60 | 0 | 0.0000 | 13.2 |
| 395 | 60 | 0 | 0.0000 | 13.1 |
| 396 | 60 | 0 | 0.0000 | 13.1 |
| 397 | 60 | 0 | 0.0000 | 13.1 |
| 398 | 60 | 0 | 0.0000 | 13.4 |
| 399 | 60 | 0 | 0.0000 | 13.3 |
| 400 | 60 | 0 | 0.0000 | 13.3 |
| 401 | 60 | 0 | 0.0000 | 13.4 |
| 402 | 60 | 0 | 0.0000 | 13.5 |
| 403 | 60 | 0 | 0.0000 | 13.6 |
| 404 | 60 | 0 | 0.0000 | 13.8 |
| 405 | 60 | 0 | 0.0000 | 13.8 |
| 406 | 60 | 0 | 0.0000 | 13.9 |
| 407 | 60 | 0 | 0.0000 | 14.0 |
| 408 | 60 | 0 | 0.0000 | 14.0 |
| 409 | 60 | 0 | 0.0000 | 14.1 |
| 410 | 60 | 0 | 0.0000 | 14.1 |
| 411 | 60 | 0 | 0.0000 | 14.1 |
| 412 | 60 | 0 | 0.0000 | 14.1 |
| 413 | 60 | 0 | 0.0000 | 14.1 |
| 414 | 60 | 0 | 0.0000 | 14.1 |
| 415 | 60 | 0 | 0.0000 | 14.2 |
| 416 | 60 | 0 | 0.0000 | 14.2 |
| 417 | 60 | 0 | 0.0000 | 14.2 |
| 418 | 60 | 0 | 0.0000 | 14.2 |
| 419 | 60 | 0 | 0.0000 | 14.2 |
| 420 | 60 | 0 | 0.0000 | 14.2 |
| 421 | 60 | 0 | 0.0000 | 14.3 |
| 422 | 60 | 0 | 0.0000 | 14.3 |
| 423 | 60 | 0 | 0.0000 | 14.2 |
| 424 | 60 | 0 | 0.0000 | 14.2 |
| 425 | 60 | 0 | 0.0000 | 14.2 |
| 426 | 60 | 0 | 0.0000 | 14.2 |
| 427 | 60 | 0 | 0.0000 | 14.3 |
| 428 | 60 | 0 | 0.0000 | 14.3 |
| 429 | 60 | 0 | 0.0000 | 14.4 |
| 430 | 60 | 0 | 0.0000 | 14.3 |
| 431 | 60 | 0 | 0.0000 | 14.4 |
| 432 | 60 | 0 | 0.0000 | 14.5 |
| 433 | 60 | 0 | 0.0000 | 14.5 |
| 434 | 60 | 0 | 0.0000 | 14.6 |
| 435 | 60 | 0 | 0.0000 | 14.6 |
| 436 | 60 | 0 | 0.0000 | 14.6 |
| 437 | 60 | 0 | 0.0000 | 14.7 |
| 438 | 60 | 0 | 0.0000 | 14.8 |
| 439 | 60 | 0 | 0.0000 | 14.8 |
| 440 | 60 | 0 | 0.0000 | 14.9 |
| 441 | 60 | 0 | 0.0000 | 15.1 |
| 442 | 60 | 0 | 0.0000 | 15.2 |
| 443 | 60 | 0 | 0.0000 | 15.2 |
| 444 | 60 | 0 | 0.0000 | 15.2 |
| 445 | 60 | 0 | 0.0000 | 15.2 |
| 446 | 60 | 0 | 0.0000 | 15.2 |
| 447 | 60 | 0 | 0.0000 | 15.3 |
| 448 | 60 | 0 | 0.0000 | 15.2 |
| 449 | 60 | 0 | 0.0000 | 15.2 |
| 450 | 60 | 0 | 0.0000 | 15.3 |
| 451 | 60 | 0 | 0.0000 | 15.3 |
| 452 | 60 | 0 | 0.0000 | 15.3 |
| 453 | 60 | 0 | 0.0000 | 15.4 |
| 454 | 60 | 0 | 0.0000 | 15.4 |
| 455 | 60 | 0 | 0.0000 | 15.4 |
| 456 | 60 | 0 | 0.0000 | 15.4 |
| 457 | 60 | 0 | 0.0000 | 15.4 |
| 458 | 60 | 0 | 0.0000 | 15.5 |
| 459 | 60 | 0 | 0.0000 | 15.6 |
| 460 | 60 | 0 | 0.0000 | 15.6 |
| 461 | 60 | 0 | 0.0000 | 15.6 |
| 462 | 60 | 0 | 0.0000 | 15.6 |
| 463 | 60 | 0 | 0.0000 | 15.6 |
| 464 | 60 | 0 | 0.0000 | 15.7 |
| 465 | 60 | 0 | 0.0000 | 15.7 |
| 466 | 60 | 0 | 0.0000 | 15.8 |
| 467 | 60 | 0 | 0.0000 | 15.8 |
| 468 | 60 | 0 | 0.0000 | 15.9 |
| 469 | 60 | 0 | 0.0000 | 16.0 |
| 470 | 60 | 0 | 0.0000 | 15.9 |
| 471 | 60 | 0 | 0.0000 | 16.0 |
| 472 | 60 | 0 | 0.0000 | 16.0 |
| 473 | 60 | 0 | 0.0000 | 15.9 |
| 474 | 60 | 0 | 0.0000 | 15.9 |
| 475 | 60 | 0 | 0.0000 | 15.9 |
| 476 | 60 | 0 | 0.0000 | 15.9 |
| 477 | 60 | 0 | 0.0000 | 15.9 |
| 478 | 60 | 0 | 0.0000 | 15.9 |
| 479 | 60 | 0 | 0.0000 | 15.9 |
| 480 | 60 | 0 | 0.0000 | 15.9 |
| 481 | 60 | 0 | 0.0000 | 15.9 |
| 482 | 60 | 0 | 0.0000 | 16.1 |
| 483 | 60 | 0 | 0.0000 | 16.1 |
| 484 | 60 | 0 | 0.0000 | 16.1 |
| 485 | 60 | 0 | 0.0000 | 15.9 |
| 486 | 60 | 0 | 0.0000 | 15.9 |
| 487 | 60 | 0 | 0.0000 | 16.0 |
| 488 | 60 | 0 | 0.0000 | 16.1 |
| 489 | 60 | 0 | 0.0000 | 16.1 |
| 490 | 60 | 0 | 0.0000 | 16.2 |
| 491 | 60 | 0 | 0.0000 | 16.1 |
| 492 | 60 | 0 | 0.0000 | 16.1 |
| 493 | 60 | 0 | 0.0000 | 16.0 |
| 494 | 60 | 0 | 0.0000 | 16.1 |
| 495 | 60 | 0 | 0.0000 | 16.2 |
| 496 | 60 | 0 | 0.0000 | 16.2 |
| 497 | 60 | 0 | 0.0000 | 16.4 |
| 498 | 60 | 0 | 0.0000 | 16.4 |
| 499 | 60 | 0 | 0.0000 | 16.5 |
