# RBT-102 structural carriage -- /tmp/claude-0/-home-user-rabbitstew/22b19251-73cf-541e-9535-6078cbfc5dc4/scratchpad/arms/forage-2

seed 2; state.json season 600 of 600; fauna: conventional (fixed_body 'pioneer'); window seasons 300-599
genomes saved at birth: 1085; living names without a genome: 0

## Positive control (before any number)

  20 window genomes (seed 102); installs ((1.0, 1.0), (8.0, -1.0)) (w, sign)
  installed motif detected 40 of 40; install invalid 0; bare genomes carrying 0 of 20
  positive control: PASSED

## Carriage per season (living conventional fauna)

| season | alive | carriers | fraction | mean depth |
| 59 | 60 | 0 | 0.0000 | 2.2 |
| 60 | 60 | 0 | 0.0000 | 2.2 |
| 61 | 60 | 0 | 0.0000 | 2.2 |
| 62 | 60 | 0 | 0.0000 | 2.3 |
| 63 | 60 | 0 | 0.0000 | 2.3 |
| 64 | 60 | 0 | 0.0000 | 2.3 |
| 65 | 60 | 0 | 0.0000 | 2.3 |
| 66 | 60 | 0 | 0.0000 | 2.5 |
| 67 | 60 | 0 | 0.0000 | 2.6 |
| 68 | 60 | 0 | 0.0000 | 2.6 |
| 69 | 60 | 0 | 0.0000 | 2.6 |
| 70 | 60 | 0 | 0.0000 | 2.6 |
| 71 | 60 | 0 | 0.0000 | 2.6 |
| 72 | 60 | 0 | 0.0000 | 2.6 |
| 73 | 60 | 0 | 0.0000 | 2.8 |
| 74 | 60 | 0 | 0.0000 | 2.9 |
| 75 | 60 | 0 | 0.0000 | 2.9 |
| 76 | 60 | 0 | 0.0000 | 3.0 |
| 77 | 60 | 0 | 0.0000 | 3.0 |
| 78 | 60 | 0 | 0.0000 | 3.1 |
| 79 | 60 | 0 | 0.0000 | 3.2 |
| 80 | 60 | 0 | 0.0000 | 3.3 |
| 81 | 60 | 0 | 0.0000 | 3.3 |
| 82 | 60 | 0 | 0.0000 | 3.4 |
| 83 | 60 | 0 | 0.0000 | 3.4 |
| 84 | 60 | 0 | 0.0000 | 3.6 |
| 85 | 60 | 0 | 0.0000 | 3.7 |
| 86 | 60 | 0 | 0.0000 | 3.9 |
| 87 | 60 | 0 | 0.0000 | 3.9 |
| 88 | 60 | 0 | 0.0000 | 4.0 |
| 89 | 60 | 0 | 0.0000 | 4.0 |
| 90 | 60 | 0 | 0.0000 | 4.0 |
| 91 | 60 | 0 | 0.0000 | 4.0 |
| 92 | 60 | 0 | 0.0000 | 4.0 |
| 93 | 60 | 0 | 0.0000 | 4.0 |
| 94 | 60 | 0 | 0.0000 | 4.1 |
| 95 | 60 | 0 | 0.0000 | 4.2 |
| 96 | 60 | 0 | 0.0000 | 4.2 |
| 97 | 60 | 0 | 0.0000 | 4.2 |
| 98 | 60 | 0 | 0.0000 | 4.2 |
| 99 | 60 | 0 | 0.0000 | 4.2 |
| 100 | 60 | 0 | 0.0000 | 4.2 |
| 101 | 60 | 0 | 0.0000 | 4.2 |
| 102 | 60 | 0 | 0.0000 | 4.2 |
| 103 | 60 | 0 | 0.0000 | 4.2 |
| 104 | 60 | 0 | 0.0000 | 4.2 |
| 105 | 60 | 0 | 0.0000 | 4.2 |
| 106 | 60 | 0 | 0.0000 | 4.3 |
| 107 | 60 | 0 | 0.0000 | 4.4 |
| 108 | 60 | 0 | 0.0000 | 4.5 |
| 109 | 60 | 0 | 0.0000 | 4.5 |
| 110 | 60 | 0 | 0.0000 | 4.5 |
| 111 | 60 | 0 | 0.0000 | 4.5 |
| 112 | 60 | 0 | 0.0000 | 4.5 |
| 113 | 60 | 0 | 0.0000 | 4.5 |
| 114 | 60 | 0 | 0.0000 | 4.5 |
| 115 | 60 | 0 | 0.0000 | 4.5 |
| 116 | 60 | 0 | 0.0000 | 4.6 |
| 117 | 60 | 0 | 0.0000 | 4.6 |
| 118 | 60 | 0 | 0.0000 | 4.6 |
| 119 | 60 | 0 | 0.0000 | 4.7 |
| 120 | 60 | 0 | 0.0000 | 4.7 |
| 121 | 60 | 0 | 0.0000 | 4.7 |
| 122 | 60 | 0 | 0.0000 | 4.7 |
| 123 | 60 | 0 | 0.0000 | 4.7 |
| 124 | 60 | 0 | 0.0000 | 4.8 |
| 125 | 60 | 0 | 0.0000 | 4.8 |
| 126 | 60 | 0 | 0.0000 | 4.7 |
| 127 | 60 | 0 | 0.0000 | 4.8 |
| 128 | 60 | 0 | 0.0000 | 4.8 |
| 129 | 60 | 0 | 0.0000 | 4.9 |
| 130 | 60 | 0 | 0.0000 | 4.9 |
| 131 | 60 | 0 | 0.0000 | 4.9 |
| 132 | 60 | 0 | 0.0000 | 5.0 |
| 133 | 60 | 0 | 0.0000 | 5.1 |
| 134 | 60 | 0 | 0.0000 | 5.2 |
| 135 | 60 | 0 | 0.0000 | 5.2 |
| 136 | 60 | 0 | 0.0000 | 5.2 |
| 137 | 60 | 0 | 0.0000 | 5.3 |
| 138 | 60 | 0 | 0.0000 | 5.3 |
| 139 | 60 | 0 | 0.0000 | 5.3 |
| 140 | 60 | 0 | 0.0000 | 5.3 |
| 141 | 60 | 0 | 0.0000 | 5.4 |
| 142 | 60 | 0 | 0.0000 | 5.6 |
| 143 | 60 | 0 | 0.0000 | 5.6 |
| 144 | 60 | 0 | 0.0000 | 5.7 |
| 145 | 60 | 0 | 0.0000 | 5.7 |
| 146 | 60 | 0 | 0.0000 | 5.8 |
| 147 | 60 | 0 | 0.0000 | 5.8 |
| 148 | 60 | 0 | 0.0000 | 5.9 |
| 149 | 60 | 0 | 0.0000 | 5.9 |
| 150 | 60 | 0 | 0.0000 | 5.9 |
| 151 | 60 | 0 | 0.0000 | 5.9 |
| 152 | 60 | 0 | 0.0000 | 6.0 |
| 153 | 60 | 0 | 0.0000 | 6.0 |
| 154 | 60 | 0 | 0.0000 | 6.1 |
| 155 | 60 | 0 | 0.0000 | 6.2 |
| 156 | 60 | 0 | 0.0000 | 6.2 |
| 157 | 60 | 0 | 0.0000 | 6.2 |
| 158 | 60 | 0 | 0.0000 | 6.2 |
| 159 | 60 | 0 | 0.0000 | 6.2 |
| 160 | 60 | 0 | 0.0000 | 6.2 |
| 161 | 60 | 0 | 0.0000 | 6.3 |
| 162 | 60 | 0 | 0.0000 | 6.3 |
| 163 | 60 | 0 | 0.0000 | 6.3 |
| 164 | 60 | 0 | 0.0000 | 6.3 |
| 165 | 60 | 0 | 0.0000 | 6.4 |
| 166 | 60 | 0 | 0.0000 | 6.4 |
| 167 | 60 | 0 | 0.0000 | 6.5 |
| 168 | 60 | 0 | 0.0000 | 6.5 |
| 169 | 60 | 0 | 0.0000 | 6.5 |
| 170 | 60 | 0 | 0.0000 | 6.5 |
| 171 | 60 | 0 | 0.0000 | 6.7 |
| 172 | 60 | 0 | 0.0000 | 6.7 |
| 173 | 60 | 0 | 0.0000 | 6.6 |
| 174 | 60 | 0 | 0.0000 | 6.7 |
| 175 | 60 | 0 | 0.0000 | 6.7 |
| 176 | 60 | 0 | 0.0000 | 6.7 |
| 177 | 60 | 0 | 0.0000 | 6.7 |
| 178 | 60 | 0 | 0.0000 | 6.7 |
| 179 | 60 | 0 | 0.0000 | 6.7 |
| 180 | 60 | 0 | 0.0000 | 6.7 |
| 181 | 60 | 0 | 0.0000 | 6.7 |
| 182 | 60 | 0 | 0.0000 | 6.7 |
| 183 | 60 | 0 | 0.0000 | 6.8 |
| 184 | 60 | 0 | 0.0000 | 6.8 |
| 185 | 60 | 0 | 0.0000 | 6.8 |
| 186 | 60 | 0 | 0.0000 | 6.8 |
| 187 | 60 | 0 | 0.0000 | 6.8 |
| 188 | 60 | 0 | 0.0000 | 6.8 |
| 189 | 60 | 0 | 0.0000 | 6.8 |
| 190 | 60 | 0 | 0.0000 | 6.8 |
| 191 | 60 | 0 | 0.0000 | 6.9 |
| 192 | 60 | 0 | 0.0000 | 6.9 |
| 193 | 60 | 0 | 0.0000 | 6.9 |
| 194 | 60 | 0 | 0.0000 | 7.2 |
| 195 | 60 | 0 | 0.0000 | 7.2 |
| 196 | 60 | 0 | 0.0000 | 7.4 |
| 197 | 60 | 0 | 0.0000 | 7.3 |
| 198 | 60 | 0 | 0.0000 | 7.5 |
| 199 | 60 | 0 | 0.0000 | 7.5 |
| 200 | 60 | 0 | 0.0000 | 7.5 |
| 201 | 60 | 0 | 0.0000 | 7.6 |
| 202 | 60 | 0 | 0.0000 | 7.7 |
| 203 | 60 | 0 | 0.0000 | 7.7 |
| 204 | 60 | 0 | 0.0000 | 8.1 |
| 205 | 60 | 0 | 0.0000 | 8.1 |
| 206 | 60 | 0 | 0.0000 | 8.1 |
| 207 | 60 | 0 | 0.0000 | 8.2 |
| 208 | 60 | 0 | 0.0000 | 8.2 |
| 209 | 60 | 0 | 0.0000 | 8.2 |
| 210 | 60 | 0 | 0.0000 | 8.2 |
| 211 | 60 | 0 | 0.0000 | 8.2 |
| 212 | 60 | 0 | 0.0000 | 8.2 |
| 213 | 60 | 0 | 0.0000 | 8.2 |
| 214 | 60 | 0 | 0.0000 | 8.3 |
| 215 | 60 | 0 | 0.0000 | 8.4 |
| 216 | 60 | 0 | 0.0000 | 8.4 |
| 217 | 60 | 0 | 0.0000 | 8.3 |
| 218 | 60 | 0 | 0.0000 | 8.3 |
| 219 | 60 | 0 | 0.0000 | 8.4 |
| 220 | 60 | 0 | 0.0000 | 8.4 |
| 221 | 60 | 0 | 0.0000 | 8.4 |
| 222 | 60 | 0 | 0.0000 | 8.4 |
| 223 | 60 | 0 | 0.0000 | 8.5 |
| 224 | 60 | 0 | 0.0000 | 8.6 |
| 225 | 60 | 0 | 0.0000 | 8.6 |
| 226 | 60 | 0 | 0.0000 | 8.7 |
| 227 | 60 | 0 | 0.0000 | 8.8 |
| 228 | 60 | 0 | 0.0000 | 8.9 |
| 229 | 60 | 0 | 0.0000 | 9.0 |
| 230 | 60 | 0 | 0.0000 | 9.1 |
| 231 | 60 | 0 | 0.0000 | 9.2 |
| 232 | 60 | 0 | 0.0000 | 9.3 |
| 233 | 60 | 0 | 0.0000 | 9.4 |
| 234 | 60 | 0 | 0.0000 | 9.4 |
| 235 | 60 | 0 | 0.0000 | 9.4 |
| 236 | 60 | 0 | 0.0000 | 9.6 |
| 237 | 60 | 0 | 0.0000 | 9.6 |
| 238 | 60 | 0 | 0.0000 | 9.5 |
| 239 | 60 | 0 | 0.0000 | 9.5 |
| 240 | 60 | 0 | 0.0000 | 9.5 |
| 241 | 60 | 0 | 0.0000 | 9.5 |
| 242 | 60 | 0 | 0.0000 | 9.5 |
| 243 | 60 | 0 | 0.0000 | 9.5 |
| 244 | 60 | 0 | 0.0000 | 9.5 |
| 245 | 60 | 0 | 0.0000 | 9.5 |
| 246 | 60 | 0 | 0.0000 | 9.5 |
| 247 | 60 | 0 | 0.0000 | 9.5 |
| 248 | 60 | 0 | 0.0000 | 9.5 |
| 249 | 60 | 0 | 0.0000 | 9.6 |
| 250 | 60 | 0 | 0.0000 | 9.6 |
| 251 | 60 | 0 | 0.0000 | 9.7 |
| 252 | 60 | 0 | 0.0000 | 9.7 |
| 253 | 60 | 0 | 0.0000 | 9.8 |
| 254 | 60 | 0 | 0.0000 | 9.8 |
| 255 | 60 | 0 | 0.0000 | 9.9 |
| 256 | 60 | 0 | 0.0000 | 9.9 |
| 257 | 60 | 0 | 0.0000 | 10.0 |
| 258 | 60 | 0 | 0.0000 | 10.0 |
| 259 | 60 | 0 | 0.0000 | 10.2 |
| 260 | 60 | 0 | 0.0000 | 10.2 |
| 261 | 60 | 0 | 0.0000 | 10.3 |
| 262 | 60 | 0 | 0.0000 | 10.3 |
| 263 | 60 | 0 | 0.0000 | 10.5 |
| 264 | 60 | 0 | 0.0000 | 10.6 |
| 265 | 60 | 0 | 0.0000 | 10.5 |
| 266 | 60 | 0 | 0.0000 | 10.7 |
| 267 | 60 | 0 | 0.0000 | 10.7 |
| 268 | 60 | 0 | 0.0000 | 10.8 |
| 269 | 60 | 0 | 0.0000 | 10.8 |
| 270 | 60 | 0 | 0.0000 | 10.7 |
| 271 | 60 | 0 | 0.0000 | 10.7 |
| 272 | 60 | 0 | 0.0000 | 10.7 |
| 273 | 60 | 0 | 0.0000 | 10.7 |
| 274 | 60 | 0 | 0.0000 | 10.7 |
| 275 | 60 | 0 | 0.0000 | 10.7 |
| 276 | 60 | 0 | 0.0000 | 10.7 |
| 277 | 60 | 0 | 0.0000 | 10.8 |
| 278 | 60 | 0 | 0.0000 | 11.0 |
| 279 | 60 | 0 | 0.0000 | 11.1 |
| 280 | 60 | 0 | 0.0000 | 11.1 |
| 281 | 60 | 0 | 0.0000 | 11.1 |
| 282 | 60 | 0 | 0.0000 | 11.2 |
| 283 | 60 | 0 | 0.0000 | 11.3 |
| 284 | 60 | 0 | 0.0000 | 11.3 |
| 285 | 60 | 0 | 0.0000 | 11.4 |
| 286 | 60 | 0 | 0.0000 | 11.4 |
| 287 | 60 | 0 | 0.0000 | 11.5 |
| 288 | 60 | 0 | 0.0000 | 11.7 |
| 289 | 60 | 0 | 0.0000 | 11.7 |
| 290 | 60 | 0 | 0.0000 | 11.8 |
| 291 | 60 | 0 | 0.0000 | 11.8 |
| 292 | 60 | 0 | 0.0000 | 11.8 |
| 293 | 60 | 0 | 0.0000 | 11.9 |
| 294 | 60 | 0 | 0.0000 | 11.9 |
| 295 | 60 | 0 | 0.0000 | 11.9 |
| 296 | 60 | 0 | 0.0000 | 12.0 |
| 297 | 60 | 0 | 0.0000 | 11.9 |
| 298 | 60 | 0 | 0.0000 | 11.9 |
| 299 | 60 | 0 | 0.0000 | 11.9 |
| 300 | 60 | 0 | 0.0000 | 12.0 |
| 301 | 60 | 0 | 0.0000 | 12.0 |
| 302 | 60 | 0 | 0.0000 | 11.9 |
| 303 | 60 | 0 | 0.0000 | 11.9 |
| 304 | 60 | 0 | 0.0000 | 11.9 |
| 305 | 60 | 0 | 0.0000 | 11.9 |
| 306 | 60 | 0 | 0.0000 | 11.9 |
| 307 | 60 | 0 | 0.0000 | 11.9 |
| 308 | 60 | 0 | 0.0000 | 11.9 |
| 309 | 60 | 0 | 0.0000 | 11.9 |
| 310 | 60 | 0 | 0.0000 | 11.9 |
| 311 | 60 | 0 | 0.0000 | 12.1 |
| 312 | 60 | 0 | 0.0000 | 12.1 |
| 313 | 60 | 0 | 0.0000 | 12.1 |
| 314 | 60 | 0 | 0.0000 | 12.1 |
| 315 | 60 | 0 | 0.0000 | 12.1 |
| 316 | 60 | 0 | 0.0000 | 12.1 |
| 317 | 60 | 0 | 0.0000 | 12.2 |
| 318 | 60 | 0 | 0.0000 | 12.1 |
| 319 | 60 | 0 | 0.0000 | 12.1 |
| 320 | 60 | 0 | 0.0000 | 12.1 |
| 321 | 60 | 0 | 0.0000 | 12.1 |
| 322 | 60 | 0 | 0.0000 | 12.2 |
| 323 | 60 | 0 | 0.0000 | 12.3 |
| 324 | 60 | 0 | 0.0000 | 12.4 |
| 325 | 60 | 0 | 0.0000 | 12.4 |
| 326 | 60 | 0 | 0.0000 | 12.7 |
| 327 | 60 | 0 | 0.0000 | 12.7 |
| 328 | 60 | 0 | 0.0000 | 12.7 |
| 329 | 60 | 0 | 0.0000 | 12.8 |
| 330 | 60 | 0 | 0.0000 | 12.9 |
| 331 | 60 | 0 | 0.0000 | 13.0 |
| 332 | 60 | 0 | 0.0000 | 13.0 |
| 333 | 60 | 0 | 0.0000 | 12.9 |
| 334 | 60 | 0 | 0.0000 | 12.9 |
| 335 | 60 | 0 | 0.0000 | 12.8 |
| 336 | 60 | 0 | 0.0000 | 12.9 |
| 337 | 60 | 0 | 0.0000 | 12.8 |
| 338 | 60 | 0 | 0.0000 | 12.9 |
| 339 | 60 | 0 | 0.0000 | 13.2 |
| 340 | 60 | 0 | 0.0000 | 13.1 |
| 341 | 60 | 0 | 0.0000 | 13.0 |
| 342 | 60 | 0 | 0.0000 | 12.9 |
| 343 | 60 | 0 | 0.0000 | 13.1 |
| 344 | 60 | 0 | 0.0000 | 13.2 |
| 345 | 60 | 0 | 0.0000 | 13.2 |
| 346 | 60 | 0 | 0.0000 | 13.2 |
| 347 | 60 | 0 | 0.0000 | 13.3 |
| 348 | 60 | 0 | 0.0000 | 13.3 |
| 349 | 60 | 0 | 0.0000 | 13.3 |
| 350 | 60 | 0 | 0.0000 | 13.4 |
| 351 | 60 | 0 | 0.0000 | 13.6 |
| 352 | 60 | 0 | 0.0000 | 13.6 |
| 353 | 60 | 0 | 0.0000 | 13.6 |
| 354 | 60 | 0 | 0.0000 | 13.5 |
| 355 | 60 | 0 | 0.0000 | 13.6 |
| 356 | 60 | 0 | 0.0000 | 13.6 |
| 357 | 60 | 0 | 0.0000 | 13.7 |
| 358 | 60 | 0 | 0.0000 | 13.7 |
| 359 | 60 | 0 | 0.0000 | 13.8 |
| 360 | 60 | 0 | 0.0000 | 13.9 |
| 361 | 60 | 0 | 0.0000 | 13.9 |
| 362 | 60 | 0 | 0.0000 | 13.9 |
| 363 | 60 | 0 | 0.0000 | 13.9 |
| 364 | 60 | 0 | 0.0000 | 13.9 |
| 365 | 60 | 0 | 0.0000 | 13.9 |
| 366 | 60 | 0 | 0.0000 | 13.9 |
| 367 | 60 | 0 | 0.0000 | 13.9 |
| 368 | 60 | 0 | 0.0000 | 13.9 |
| 369 | 60 | 0 | 0.0000 | 13.9 |
| 370 | 60 | 0 | 0.0000 | 14.1 |
| 371 | 60 | 0 | 0.0000 | 14.1 |
| 372 | 60 | 0 | 0.0000 | 14.1 |
| 373 | 60 | 0 | 0.0000 | 14.2 |
| 374 | 60 | 0 | 0.0000 | 14.2 |
| 375 | 60 | 0 | 0.0000 | 14.2 |
| 376 | 60 | 0 | 0.0000 | 14.2 |
| 377 | 60 | 0 | 0.0000 | 14.3 |
| 378 | 60 | 0 | 0.0000 | 14.6 |
| 379 | 60 | 0 | 0.0000 | 14.6 |
| 380 | 60 | 0 | 0.0000 | 14.6 |
| 381 | 60 | 0 | 0.0000 | 14.7 |
| 382 | 60 | 0 | 0.0000 | 14.7 |
| 383 | 60 | 0 | 0.0000 | 14.7 |
| 384 | 60 | 0 | 0.0000 | 14.7 |
| 385 | 60 | 0 | 0.0000 | 14.7 |
| 386 | 60 | 0 | 0.0000 | 14.7 |
| 387 | 60 | 0 | 0.0000 | 14.8 |
| 388 | 60 | 0 | 0.0000 | 14.8 |
| 389 | 60 | 0 | 0.0000 | 14.8 |
| 390 | 60 | 0 | 0.0000 | 14.9 |
| 391 | 60 | 0 | 0.0000 | 15.0 |
| 392 | 60 | 0 | 0.0000 | 14.9 |
| 393 | 60 | 0 | 0.0000 | 14.9 |
| 394 | 60 | 0 | 0.0000 | 14.9 |
| 395 | 60 | 0 | 0.0000 | 14.9 |
| 396 | 60 | 0 | 0.0000 | 14.9 |
| 397 | 60 | 0 | 0.0000 | 15.1 |
| 398 | 60 | 0 | 0.0000 | 15.0 |
| 399 | 60 | 0 | 0.0000 | 15.0 |
| 400 | 60 | 0 | 0.0000 | 15.2 |
| 401 | 60 | 0 | 0.0000 | 15.3 |
| 402 | 60 | 0 | 0.0000 | 15.3 |
| 403 | 60 | 0 | 0.0000 | 15.3 |
| 404 | 60 | 0 | 0.0000 | 15.3 |
| 405 | 60 | 0 | 0.0000 | 15.6 |
| 406 | 60 | 0 | 0.0000 | 15.6 |
| 407 | 60 | 0 | 0.0000 | 15.8 |
| 408 | 60 | 0 | 0.0000 | 15.7 |
| 409 | 60 | 0 | 0.0000 | 15.7 |
| 410 | 60 | 0 | 0.0000 | 15.8 |
| 411 | 60 | 0 | 0.0000 | 15.9 |
| 412 | 60 | 0 | 0.0000 | 15.9 |
| 413 | 60 | 0 | 0.0000 | 15.9 |
| 414 | 60 | 0 | 0.0000 | 16.0 |
| 415 | 60 | 0 | 0.0000 | 16.0 |
| 416 | 60 | 0 | 0.0000 | 16.0 |
| 417 | 60 | 0 | 0.0000 | 16.2 |
| 418 | 60 | 0 | 0.0000 | 16.3 |
| 419 | 60 | 0 | 0.0000 | 16.3 |
| 420 | 60 | 0 | 0.0000 | 16.2 |
| 421 | 60 | 0 | 0.0000 | 16.2 |
| 422 | 60 | 0 | 0.0000 | 16.2 |
| 423 | 60 | 0 | 0.0000 | 16.2 |
| 424 | 60 | 0 | 0.0000 | 16.2 |
| 425 | 60 | 0 | 0.0000 | 16.2 |
| 426 | 60 | 0 | 0.0000 | 16.1 |
| 427 | 60 | 0 | 0.0000 | 16.1 |
| 428 | 60 | 0 | 0.0000 | 16.1 |
| 429 | 60 | 0 | 0.0000 | 16.1 |
| 430 | 60 | 0 | 0.0000 | 16.1 |
| 431 | 60 | 0 | 0.0000 | 16.1 |
| 432 | 60 | 0 | 0.0000 | 16.2 |
| 433 | 60 | 0 | 0.0000 | 16.3 |
| 434 | 60 | 0 | 0.0000 | 16.3 |
| 435 | 60 | 0 | 0.0000 | 16.3 |
| 436 | 60 | 0 | 0.0000 | 16.3 |
| 437 | 60 | 0 | 0.0000 | 16.4 |
| 438 | 60 | 0 | 0.0000 | 16.4 |
| 439 | 60 | 0 | 0.0000 | 16.4 |
| 440 | 60 | 0 | 0.0000 | 16.4 |
| 441 | 60 | 0 | 0.0000 | 16.4 |
| 442 | 60 | 0 | 0.0000 | 16.4 |
| 443 | 60 | 0 | 0.0000 | 16.4 |
| 444 | 60 | 0 | 0.0000 | 16.6 |
| 445 | 60 | 0 | 0.0000 | 16.6 |
| 446 | 60 | 0 | 0.0000 | 16.5 |
| 447 | 60 | 0 | 0.0000 | 16.4 |
| 448 | 60 | 0 | 0.0000 | 16.6 |
| 449 | 60 | 0 | 0.0000 | 16.6 |
| 450 | 60 | 0 | 0.0000 | 16.6 |
| 451 | 60 | 0 | 0.0000 | 16.5 |
| 452 | 60 | 0 | 0.0000 | 16.6 |
| 453 | 60 | 0 | 0.0000 | 16.7 |
| 454 | 60 | 0 | 0.0000 | 16.6 |
| 455 | 60 | 0 | 0.0000 | 16.5 |
| 456 | 60 | 0 | 0.0000 | 16.6 |
| 457 | 60 | 0 | 0.0000 | 16.6 |
| 458 | 60 | 0 | 0.0000 | 16.8 |
| 459 | 60 | 0 | 0.0000 | 16.7 |
| 460 | 60 | 0 | 0.0000 | 16.7 |
| 461 | 60 | 0 | 0.0000 | 16.7 |
| 462 | 60 | 0 | 0.0000 | 16.6 |
| 463 | 60 | 0 | 0.0000 | 16.7 |
| 464 | 60 | 0 | 0.0000 | 16.7 |
| 465 | 60 | 0 | 0.0000 | 16.6 |
| 466 | 60 | 0 | 0.0000 | 16.8 |
| 467 | 60 | 0 | 0.0000 | 16.9 |
| 468 | 60 | 0 | 0.0000 | 16.9 |
| 469 | 60 | 0 | 0.0000 | 16.9 |
| 470 | 60 | 0 | 0.0000 | 16.9 |
| 471 | 60 | 0 | 0.0000 | 17.0 |
| 472 | 60 | 0 | 0.0000 | 17.0 |
| 473 | 60 | 0 | 0.0000 | 16.9 |
| 474 | 60 | 0 | 0.0000 | 16.9 |
| 475 | 60 | 0 | 0.0000 | 16.9 |
| 476 | 60 | 0 | 0.0000 | 16.9 |
| 477 | 60 | 0 | 0.0000 | 16.9 |
| 478 | 60 | 0 | 0.0000 | 17.0 |
| 479 | 60 | 0 | 0.0000 | 17.0 |
| 480 | 60 | 0 | 0.0000 | 16.9 |
| 481 | 60 | 0 | 0.0000 | 16.9 |
| 482 | 60 | 0 | 0.0000 | 17.0 |
| 483 | 60 | 0 | 0.0000 | 17.1 |
| 484 | 60 | 0 | 0.0000 | 17.1 |
| 485 | 60 | 0 | 0.0000 | 17.1 |
| 486 | 60 | 0 | 0.0000 | 17.1 |
| 487 | 60 | 0 | 0.0000 | 17.1 |
| 488 | 60 | 0 | 0.0000 | 17.1 |
| 489 | 60 | 0 | 0.0000 | 17.1 |
| 490 | 60 | 0 | 0.0000 | 17.1 |
| 491 | 60 | 0 | 0.0000 | 17.1 |
| 492 | 60 | 0 | 0.0000 | 17.1 |
| 493 | 60 | 0 | 0.0000 | 17.1 |
| 494 | 60 | 0 | 0.0000 | 17.1 |
| 495 | 60 | 0 | 0.0000 | 17.2 |
| 496 | 60 | 0 | 0.0000 | 17.2 |
