# RBT-102 structural carriage -- runs/RBT-90/forage-805

seed 805; state.json season 600 of 600; fauna: conventional (fixed_body 'pioneer'); window seasons 300-599
genomes saved at birth: 1286; living names without a genome: 0

## Positive control (before any number)

  20 window genomes (seed 102); installs ((1.0, 1.0), (8.0, -1.0)) (w, sign)
  installed motif detected 40 of 40; install invalid 0; bare genomes carrying 0 of 20
  positive control: PASSED

## Carriage per season (living conventional fauna)

| season | alive | carriers | fraction | mean depth |
| 354 | 60 | 0 | 0.0000 | 11.8 |
| 355 | 60 | 0 | 0.0000 | 11.8 |
| 356 | 60 | 0 | 0.0000 | 11.8 |
| 357 | 60 | 0 | 0.0000 | 11.9 |
| 358 | 60 | 0 | 0.0000 | 11.8 |
| 359 | 60 | 0 | 0.0000 | 11.9 |
| 360 | 60 | 0 | 0.0000 | 11.9 |
| 361 | 60 | 0 | 0.0000 | 11.9 |
| 362 | 60 | 0 | 0.0000 | 11.9 |
| 363 | 60 | 0 | 0.0000 | 11.9 |
| 364 | 60 | 0 | 0.0000 | 12.0 |
| 365 | 60 | 0 | 0.0000 | 11.9 |
| 366 | 60 | 0 | 0.0000 | 11.9 |
| 367 | 60 | 0 | 0.0000 | 12.0 |
| 368 | 60 | 0 | 0.0000 | 12.0 |
| 369 | 60 | 0 | 0.0000 | 12.1 |
| 370 | 60 | 0 | 0.0000 | 12.1 |
| 371 | 60 | 0 | 0.0000 | 12.1 |
| 372 | 60 | 0 | 0.0000 | 12.1 |
| 373 | 60 | 0 | 0.0000 | 12.2 |
| 374 | 60 | 0 | 0.0000 | 12.2 |
| 375 | 60 | 0 | 0.0000 | 12.3 |
| 376 | 60 | 0 | 0.0000 | 12.3 |
| 377 | 60 | 0 | 0.0000 | 12.4 |
| 378 | 60 | 0 | 0.0000 | 12.4 |
| 379 | 60 | 0 | 0.0000 | 12.4 |
| 380 | 60 | 0 | 0.0000 | 12.5 |
| 381 | 60 | 0 | 0.0000 | 12.5 |
| 382 | 60 | 0 | 0.0000 | 12.5 |
| 383 | 60 | 0 | 0.0000 | 12.6 |
| 384 | 60 | 0 | 0.0000 | 12.6 |
| 385 | 60 | 0 | 0.0000 | 12.6 |
| 386 | 60 | 0 | 0.0000 | 12.6 |
| 387 | 60 | 0 | 0.0000 | 12.4 |
| 388 | 60 | 0 | 0.0000 | 12.6 |
| 389 | 60 | 0 | 0.0000 | 12.7 |
| 390 | 60 | 0 | 0.0000 | 12.8 |
| 391 | 60 | 0 | 0.0000 | 12.9 |
| 392 | 60 | 0 | 0.0000 | 13.1 |
| 393 | 60 | 0 | 0.0000 | 13.3 |
| 394 | 60 | 0 | 0.0000 | 13.2 |
| 395 | 60 | 0 | 0.0000 | 13.2 |
| 396 | 60 | 0 | 0.0000 | 13.2 |
| 397 | 60 | 0 | 0.0000 | 13.3 |
| 398 | 60 | 0 | 0.0000 | 13.3 |
| 399 | 60 | 0 | 0.0000 | 13.4 |
| 400 | 60 | 0 | 0.0000 | 13.5 |
| 401 | 60 | 0 | 0.0000 | 13.6 |
