season  pop           alive  births  deaths  best/mean lifetime  mean age  max age
   255  holistic         60       0       0  3.155/1.248           41.9       57
   255  conventional     60       2       2  1.517/0.704           29.1       59
   256  holistic         60       0       0  3.175/1.285           42.9       58
   256  conventional     60       6       6  1.495/0.654           26.8       59
   257  holistic         60       0       0  3.094/1.263           43.9       59
   257  conventional     60       1       1  1.732/0.660           26.8       59
   258  holistic         60       3       3  3.188/1.200           42.1       59
   258  conventional     60       3       3  1.640/0.705           26.7       59
   259  holistic         60       1       1  3.373/1.216           42.1       59
   259  conventional     60       3       3  1.623/0.655           26.6       59
   260  holistic         60       1       1  3.363/1.211           42.1       59
   260  conventional     60       3       3  1.980/0.723           26.5       59
   261  holistic         60       3       3  3.354/1.181           41.0       59
   261  conventional     60       3       3  1.698/0.711           25.4       59
   262  holistic         60       5       5  4.977/1.199           38.0       59
   262  conventional     60       2       2  1.594/0.715           24.4       58
   263  holistic         60       2       2  4.977/1.238           37.0       59
   263  conventional     60       1       1  1.754/0.718           25.3       59
   264  holistic         60       6       6  3.645/1.078           32.0       59
   264  conventional     60       2       2  1.601/0.729           24.3       57
   265  holistic         60       3       3  3.978/1.092           30.0       59
   265  conventional     60       1       1  1.642/0.736           25.3       58
   266  holistic         60       3       3  3.979/1.093           28.9       59
   266  conventional     60       0       0  3.526/0.794           26.3       59
   267  holistic         60       3       3  3.646/1.099           27.9       59
   267  conventional     60       1       1  1.989/0.763           26.3       59
   268  holistic         60       3       3  3.265/1.112           27.8       59
   268  conventional     60       2       2  2.159/0.737           26.2       58
   269  holistic         60       4       4  12.955/1.285           25.6       59
   269  conventional     60       1       1  1.988/0.765           27.2       59
   270  holistic         60       5       5  8.456/1.212           23.5       59
   270  conventional     60       1       1  2.085/0.770           27.2       59
   271  holistic         60       3       3  6.623/1.145           22.1       59
   271  conventional     60       2       2  1.987/0.736           26.2       58
   272  holistic         60       2       2  5.954/1.228           22.1       59
   272  conventional     60       1       1  1.915/0.748           26.9       59
   273  holistic         60       1       1  5.557/1.211           22.1       59
   273  conventional     60       3       3  1.612/0.755           25.9       59
   274  holistic         60       5       5  4.957/1.144           19.8       57
   274  conventional     60       4       4  2.240/0.751           22.9       59
   275  holistic         60       1       1  4.672/1.142           20.7       58
   275  conventional     60       5       5  1.807/0.679           21.7       58
   276  holistic         60       0       0  4.207/1.147           21.7       59
   276  conventional     60       3       3  1.982/0.681           21.7       59
   277  holistic         60       6       6  3.958/0.990           18.5       59
   277  conventional     60       3       3  1.665/0.687           21.4       59
   278  holistic         60       3       3  3.758/1.042           18.1       59
   278  conventional     60       3       3  1.480/0.749           21.3       59
   279  holistic         60       1       1  3.503/1.097           18.1       59
   279  conventional     60       1       1  1.629/0.759           21.3       58
   280  holistic         60       2       2  3.460/1.105           18.0       59
   280  conventional     60       0       0  1.437/0.715           22.3       59
   281  holistic         60       2       2  3.627/1.134           17.9       59
   281  conventional     60       2       2  1.343/0.683           22.2       55
   282  holistic         60       3       3  3.672/1.108           17.7       58
   282  conventional     60       1       1  2.576/0.721           23.1       56
   283  holistic         60       0       0  3.491/1.122           18.7       59
   283  conventional     60       2       2  2.492/0.728           23.6       57
   284  holistic         60       1       1  3.395/1.122           18.7       58
   284  conventional     60       1       1  1.540/0.767           24.5       58
   285  holistic         60       0       0  3.956/1.181           19.7       59
   285  conventional     60       1       1  1.976/0.770           25.5       59
   286  holistic         60       4       4  3.955/1.189           17.7       56
   286  conventional     60       1       1  2.134/0.776           25.5       59
   287  holistic         60       0       0  3.327/1.182           18.7       57
   287  conventional     60       1       1  3.938/0.832           25.5       57
   288  holistic         60       0       0  3.458/1.221           19.7       58
   288  conventional     60       0       0  2.431/0.832           26.5       58
   289  holistic         60       0       0  3.625/1.241           20.7       59
   289  conventional     60       0       0  1.810/0.840           27.5       59
   290  holistic         60       4       4  3.544/1.204           19.5       58
   290  conventional     60       2       2  1.672/0.770           26.5       56
   291  holistic         60       0       0  3.523/1.247           20.5       59
   291  conventional     60       2       2  1.574/0.784           27.2       57
   292  holistic         60       1       1  3.458/1.215           20.5       55
   292  conventional     60       0       0  4.405/0.849           28.2       58
   293  holistic         60       0       0  3.518/1.250           21.5       56
   293  conventional     60       0       0  2.914/0.847           29.2       59
   294  holistic         60       0       0  3.612/1.262           22.5       57
   294  conventional     60       1       1  2.413/0.812           29.2       59
   295  holistic         60       0       0  3.477/1.236           23.5       58
   295  conventional     60       1       1  2.662/0.804           29.2       57
   296  holistic         60       1       1  3.458/1.229           24.5       59
   296  conventional     60       0       0  2.008/0.817           30.2       58
   297  holistic         60       2       2  3.544/1.237           24.2       55
   297  conventional     60       1       1  1.908/0.831           31.2       59
   298  holistic         60       3       3  3.525/1.268           24.7       56
   298  conventional     60       1       1  1.695/0.789           31.2       59
   299  holistic         60       0       0  5.899/1.392           25.7       57
   299  conventional     60       5       5  1.788/0.766           29.1       59
   300  holistic         60       0       0  3.458/1.362           26.7       58
   300  conventional     60       1       1  2.480/0.791           29.1       59
   301  holistic         60       2       2  3.568/1.379           27.3       59
   301  conventional     60       3       3  4.370/0.914           28.7       59
   302  holistic         60       1       1  3.517/1.342           27.3       48
   302  conventional     60       2       2  1.862/0.829           28.5       55
   303  holistic         60       1       1  3.501/1.338           27.8       49
   303  conventional     60       1       1  1.486/0.812           29.5       56
   304  holistic         60       0       0  3.513/1.327           28.8       50
   304  conventional     60       2       2  1.866/0.820           30.4       57
   305  holistic         60       1       1  3.836/1.366           29.8       51
   305  conventional     60       1       1  1.738/0.857           31.3       58
   306  holistic         60       0       0  3.661/1.378           30.8       52
   306  conventional     60       1       1  1.524/0.839           32.2       59
   307  holistic         60       0       0  3.589/1.395           31.8       53
   307  conventional     60       2       2  1.494/0.832           32.2       56
   308  holistic         60       0       0  3.479/1.384           32.8       54
   308  conventional     60       1       1  3.470/0.902           33.1       57
   309  holistic         60       0       0  3.619/1.380           33.8       55
   309  conventional     60       0       0  5.412/0.963           34.1       58
   310  holistic         60       0       0  3.479/1.371           34.8       56
   310  conventional     60       0       0  2.417/0.876           35.1       59
   311  holistic         60       0       0  3.535/1.365           35.8       57
   311  conventional     60       2       2  1.718/0.830           35.0       59
   312  holistic         60       1       1  3.551/1.349           36.0       58
   312  conventional     60       2       2  1.559/0.809           34.5       59
   313  holistic         60       0       0  3.496/1.383           37.0       59
   313  conventional     60       2       2  2.463/0.853           33.5       59
   314  holistic         60       1       1  3.446/1.374           37.0       56
   314  conventional     60       3       3  1.481/0.817           32.4       59
   315  holistic         60       0       0  3.431/1.365           38.0       57
   315  conventional     60       3       3  1.507/0.818           30.7       59
   316  holistic         60       0       0  3.437/1.359           39.0       58
   316  conventional     60       4       4  6.299/0.871           28.6       59
   317  holistic         60       0       0  3.465/1.350           40.0       59
   317  conventional     60       3       3  3.802/0.779           28.5       59
   318  holistic         60       2       2  3.418/1.320           40.0       59
   318  conventional     60       4       4  2.965/0.772           28.4       59
   319  holistic         60       1       1  3.409/1.301           40.0       58
   319  conventional     60       3       3  2.046/0.723           26.4       59
   320  holistic         60       0       0  3.400/1.344           41.0       59
   320  conventional     60       5       5  2.441/0.748           24.4       59
   321  holistic         60       3       3  3.448/1.273           39.0       59
   321  conventional     60       4       4  1.463/0.672           24.1       59
   322  holistic         60       3       3  3.402/1.218           37.0       58
   322  conventional     60       6       6  2.435/0.771           24.0       58
   323  holistic         60       1       1  3.982/1.313           37.9       59
   323  conventional     60       0       0  2.638/0.818           25.0       59
   324  holistic         60       4       4  3.422/1.266           34.9       59
   324  conventional     60       5       5  2.778/0.770           24.8       59
   325  holistic         60       3       3  3.361/1.197           33.9       59
   325  conventional     60       1       1  2.193/0.702           24.8       58
   326  holistic         60       3       3  3.360/1.255           32.8       59
   326  conventional     60       2       2  2.043/0.725           25.8       59
   327  holistic         60       2       2  3.282/1.240           31.8       59
   327  conventional     60       2       2  1.725/0.767           25.7       59
   328  holistic         60       2       2  3.261/1.237           30.8       59
   328  conventional     60       3       3  1.963/0.740           25.4       59
   329  holistic         60       4       4  3.196/1.220           29.6       59
   329  conventional     60       4       4  2.055/0.748           25.2       57
   330  holistic         60       4       4  3.175/1.110           26.6       59
   330  conventional     60       1       1  1.839/0.730           26.2       58
   331  holistic         60       3       3  3.877/1.215           24.6       59
   331  conventional     60       2       2  1.794/0.763           27.1       59
   332  holistic         60       2       2  3.202/1.211           23.6       58
   332  conventional     60       1       1  2.465/0.881           27.1       59
   333  holistic         60       1       1  3.252/1.303           24.6       59
   333  conventional     60       3       3  2.441/0.867           25.7       59
   334  holistic         60       3       3  3.280/1.320           23.5       57
   334  conventional     60       3       3  2.462/0.873           25.5       59
   335  holistic         60       1       1  5.988/1.501           24.4       58
   335  conventional     60       4       4  2.465/0.889           23.4       59
   336  holistic         60       0       0  3.492/1.424           25.4       59
   336  conventional     60       3       3  2.276/0.826           23.4       59
   337  holistic         60       4       4  3.376/1.265           22.4       59
   337  conventional     60       6       6  3.526/0.826           21.2       59
   338  holistic         60       3       3  3.442/1.284           21.4       59
   338  conventional     60       1       1  5.448/0.879           21.2       57
   339  holistic         60       1       1  3.805/1.319           21.4       59
   339  conventional     60       1       1  2.979/0.964           22.2       58
   340  holistic         60       2       2  5.863/1.401           20.4       59
   340  conventional     60       0       0  2.559/0.992           23.2       59
   341  holistic         60       2       2  3.913/1.400           20.3       59
   341  conventional     60       2       2  2.554/0.955           23.1       58
   342  holistic         60       3       3  3.531/1.360           19.2       58
   342  conventional     60       0       0  2.421/0.987           24.1       59
   343  holistic         60       0       0  5.962/1.460           20.2       59
   343  conventional     60       2       2  2.244/0.965           24.0       59
   344  holistic         60       1       1  3.966/1.327           20.2       58
   344  conventional     60       2       2  2.398/0.976           23.8       59
   345  holistic         60       0       0  3.632/1.317           21.2       59
   345  conventional     60       2       2  2.145/0.919           23.7       59
   346  holistic         60       1       1  3.714/1.336           21.2       56
   346  conventional     60       3       3  2.039/0.871           23.5       59
   347  holistic         60       0       0  3.487/1.346           22.2       57
   347  conventional     60       4       4  1.966/0.828           23.4       57
   348  holistic         60       0       0  3.666/1.331           23.2       58
   348  conventional     60       1       1  3.399/0.993           24.4       58
   349  holistic         60       0       0  3.582/1.337           24.2       59
   349  conventional     60       0       0  1.933/0.908           25.4       59
   350  holistic         60       2       2  3.216/1.221           23.2       54
   350  conventional     60       3       3  1.923/0.917           25.3       59
   351  holistic         60       0       0  3.370/1.202           24.2       55
   351  conventional     60       1       1  1.856/0.887           25.3       57
   352  holistic         60       0       0  3.415/1.177           25.2       56
   352  conventional     60       1       1  1.821/0.874           26.2       58
   353  holistic         60       0       0  3.761/1.191           26.2       57
   353  conventional     60       0       0  1.787/0.849           27.2       59
   354  holistic         60       0       0  3.986/1.194           27.2       58
   354  conventional     60       2       2  1.730/0.857           27.2       55
   355  holistic         60       0       0  3.782/1.173           28.2       59
   355  conventional     60       0       0  1.701/0.822           28.2       56
   356  holistic         60       1       1  3.665/1.169           28.2       59
   356  conventional     60       0       0  1.721/0.834           29.2       57
   357  holistic         60       2       2  3.503/1.111           27.2       59
   357  conventional     60       1       1  1.669/0.798           30.1       58
   358  holistic         60       2       2  3.415/1.102           26.2       57
   358  conventional     60       1       1  1.644/0.796           31.0       59
   359  holistic         60       0       0  3.389/1.154           27.2       58
   359  conventional     60       3       3  1.641/0.744           29.9       59
   360  holistic         60       0       0  4.958/1.193           28.2       59
   360  conventional     60       1       1  1.595/0.734           29.9       59
   361  holistic         60       2       2  6.958/1.218           28.2       59
   361  conventional     60       2       2  1.967/0.774           29.9       59
   362  holistic         60       2       2  6.208/1.186           28.1       59
   362  conventional     60       2       2  1.508/0.772           28.9       58
   363  holistic         60       1       1  5.359/1.148           28.1       58
   363  conventional     60       0       0  1.646/0.820           29.9       59
   364  holistic         60       0       0  5.958/1.203           29.1       59
   364  conventional     60       1       1  1.669/0.834           29.9       57
   365  holistic         60       1       1  5.101/1.154           29.1       53
   365  conventional     60       1       1  1.490/0.822           30.6       58
   366  holistic         60       0       0  4.708/1.164           30.1       54
   366  conventional     60       2       2  1.471/0.803           30.9       59
   367  holistic         60       1       1  4.292/1.152           31.1       55
   367  conventional     60       1       1  1.470/0.771           30.9       59
   368  holistic         60       0       0  4.158/1.192           32.0       56
   368  conventional     60       2       2  1.442/0.778           30.9       57
   369  holistic         60       0       0  3.958/1.197           33.0       57
   369  conventional     60       0       0  1.846/0.806           31.9       58
   370  holistic         60       0       0  3.625/1.158           34.0       58
   370  conventional     60       1       1  1.645/0.763           32.9       59
   371  holistic         60       0       0  3.343/1.163           35.0       59
   371  conventional     60       2       2  1.902/0.804           32.7       59
   372  holistic         60       2       2  3.387/1.140           34.4       54
   372  conventional     60       2       2  1.545/0.755           31.7       59
   373  holistic         60       0       0  3.559/1.167           35.4       55
   373  conventional     60       1       1  1.594/0.782           31.7       59
   374  holistic         60       0       0  3.333/1.150           36.4       56
   374  conventional     60       2       2  4.541/0.843           31.7       59
   375  holistic         60       0       0  3.664/1.174           37.4       57
   375  conventional     60       3       3  3.036/0.766           30.5       58
   376  holistic         60       0       0  3.625/1.162           38.4       58
   376  conventional     60       2       2  2.018/0.751           31.5       59
   377  holistic         60       0       0  3.590/1.155           39.4       59
   377  conventional     60       3       3  2.041/0.758           30.4       59
   378  holistic         60       2       2  3.608/1.123           38.4       59
   378  conventional     60       3       3  6.488/0.879           29.4       59
   379  holistic         60       2       2  3.673/1.144           37.5       58
   379  conventional     60       4       4  3.479/0.815           29.0       59
   380  holistic         60       0       0  3.686/1.172           38.5       59
   380  conventional     60       2       2  2.817/0.762           29.0       59
   381  holistic         60       1       1  3.610/1.166           38.5       59
   381  conventional     60       4       4  3.624/0.798           27.9       59
   382  holistic         60       2       2  3.583/1.117           37.5       59
   382  conventional     60       3       3  5.631/0.972           27.8       58
   383  holistic         60       2       2  3.438/1.146           37.5       59
   383  conventional     60       0       0  3.626/0.913           28.8       59
   384  holistic         60       3       3  3.420/1.144           35.5       59
   384  conventional     60       3       3  3.377/0.894           27.8       58
   385  holistic         60       3       3  3.403/1.165           34.4       59
   385  conventional     60       0       0  3.410/0.918           28.8       59
   386  holistic         60       3       3  3.315/1.093           32.4       59
   386  conventional     60       3       3  2.464/0.879           27.7       59
   387  holistic         60       2       2  3.303/1.128           31.4       59
   387  conventional     60       3       3  2.202/0.808           27.7       59
   388  holistic         60       2       2  4.963/1.219           30.4       59
   388  conventional     60       2       2  2.443/0.805           26.7       59
   389  holistic         60       3       3  5.963/1.189           29.4       59
   389  conventional     60       4       4  1.916/0.773           25.6       58
   390  holistic         60       4       4  3.963/1.090           27.3       59
   390  conventional     60       1       1  1.798/0.787           26.6       59
   391  holistic         60       2       2  3.963/1.041           26.3       59
   391  conventional     60       3       3  2.877/0.824           25.3       58
   392  holistic         60       3       3  3.488/1.007           26.1       59
   392  conventional     60       2       2  1.805/0.789           26.2       59
   393  holistic         60       3       3  3.416/1.046           26.0       59
   393  conventional     60       3       3  1.756/0.794           25.1       59
   394  holistic         60       5       5  3.431/1.027           24.7       59
   394  conventional     60       2       2  2.221/0.793           24.1       58
   395  holistic         60       2       2  3.499/1.060           24.6       58
   395  conventional     60       0       0  1.878/0.826           25.1       59
   396  holistic         60       2       2  3.511/1.037           25.5       59
   396  conventional     60       2       2  1.925/0.763           25.1       59
   397  holistic         60       3       3  3.548/1.004           23.5       59
   397  conventional     60       4       4  1.727/0.710           22.1       59
   398  holistic         60       4       4  3.558/1.013           22.4       59
   398  conventional     60       2       2  1.659/0.709           22.1       59
   399  holistic         60       1       1  3.592/1.112           22.4       59
   399  conventional     60       2       2  1.949/0.714           22.0       58
   400  holistic         60       3       3  3.530/1.042           21.3       59
   400  conventional     60       1       1  1.917/0.766           23.0       59
   401  holistic         60       3       3  3.447/1.043           20.2       59
   401  conventional     60       6       6  2.002/0.737           21.4       55
   402  holistic         60       4       4  3.549/0.980           18.0       58
   402  conventional     60       1       1  1.862/0.709           22.2       56
   403  holistic         60       0       0  3.514/1.120           19.0       59
   403  conventional     60       1       1  1.788/0.778           23.2       57
   404  holistic         60       1       1  3.480/1.149           19.0       58
   404  conventional     60       1       1  1.721/0.725           24.1       58
   405  holistic         60       2       2  3.405/1.141           19.9       59
   405  conventional     60       3       3  1.661/0.755           24.8       59
   406  holistic         60       1       1  3.375/1.140           19.9       56
   406  conventional     60       2       2  1.601/0.730           24.5       59
   407  holistic         60       0       0  3.326/1.086           20.9       57
   407  conventional     60       2       2  1.552/0.699           23.5       59
   408  holistic         60       0       0  3.299/1.105           21.9       58
   408  conventional     60       4       4  1.475/0.694           23.4       58
   409  holistic         60       0       0  3.292/1.121           22.9       59
   409  conventional     60       0       0  6.442/0.940           24.4       59
   410  holistic         60       3       3  3.312/1.044           21.8       54
   410  conventional     60       2       2  4.446/0.822           23.6       52
   411  holistic         60       0       0  3.317/1.043           22.8       55
   411  conventional     60       1       1  4.444/0.885           24.5       53
   412  holistic         60       0       0  3.366/1.060           23.8       56
   412  conventional     60       1       1  3.943/0.842           25.2       54
   413  holistic         60       0       0  3.377/1.038           24.8       57
   413  conventional     60       0       0  3.245/0.829           26.2       55
   414  holistic         60       2       2  3.387/1.042           25.7       58
   414  conventional     60       1       1  2.610/0.819           26.7       56
   415  holistic         60       0       0  3.397/1.022           26.7       59
   415  conventional     60       0       0  3.391/0.865           27.7       57
   416  holistic         60       2       2  3.338/0.996           26.5       59
   416  conventional     60       1       1  2.068/0.825           28.2       58
   417  holistic         60       2       2  3.382/1.030           26.4       59
   417  conventional     60       0       0  2.111/0.869           29.2       59
   418  holistic         60       1       1  3.287/1.016           26.4       57
   418  conventional     60       2       2  2.144/0.858           29.1       59
   419  holistic         60       0       0  3.354/1.027           27.4       58
   419  conventional     60       4       4  1.990/0.766           27.0       59
   420  holistic         60       1       1  3.314/1.029           28.3       59
   420  conventional     60       2       2  3.522/0.841           26.9       59
   421  holistic         60       2       2  3.329/1.022           27.3       59
   421  conventional     60       2       2  1.906/0.736           26.9       57
   422  holistic         60       3       3  3.267/1.028           26.2       57
   422  conventional     60       5       5  1.873/0.748           27.1       58
   423  holistic         60       0       0  3.281/1.074           27.2       58
   423  conventional     60       1       1  2.565/0.808           28.1       59
   424  holistic         60       0       0  3.371/1.123           28.2       59
   424  conventional     60       2       2  2.066/0.801           28.1       59
   425  holistic         60       2       2  3.378/1.066           28.2       58
   425  conventional     60       3       3  2.556/0.875           27.8       58
   426  holistic         60       0       0  3.369/1.098           29.2       59
   426  conventional     60       1       1  2.569/0.901           28.3       59
   427  holistic         60       1       1  3.400/1.103           29.2       55
   427  conventional     60       1       1  1.970/0.882           28.3       59
   428  holistic         60       0       0  3.389/1.131           30.2       56
   428  conventional     60       1       1  4.357/0.921           28.3       58
   429  holistic         60       1       1  3.399/1.144           31.1       57
   429  conventional     60       0       0  2.353/0.892           29.3       59
   430  holistic         60       0       0  3.346/1.142           32.1       58
   430  conventional     60       1       1  2.687/0.895           29.3       59
   431  holistic         60       1       1  3.438/1.140           32.5       59
   431  conventional     60       2       2  2.156/0.875           28.3       59
   432  holistic         60       2       2  3.367/1.113           31.5       54
   432  conventional     60       2       2  2.531/0.820           28.2       59
   433  holistic         60       1       1  3.298/1.102           32.5       55
   433  conventional     60       2       2  2.829/0.875           28.1       58
   434  holistic         60       0       0  3.305/1.093           33.5       56
   434  conventional     60       0       0  2.471/0.912           29.1       59
   435  holistic         60       1       1  3.256/1.106           34.4       57
   435  conventional     60       1       1  2.701/0.893           29.1       58
   436  holistic         60       2       2  3.229/1.132           35.0       58
   436  conventional     60       0       0  2.324/0.844           30.1       59
   437  holistic         60       1       1  3.204/1.112           35.9       59
   437  conventional     60       2       2  2.341/0.813           29.1       59
   438  holistic         60       2       2  3.199/1.075           34.9       59
   438  conventional     60       2       2  1.959/0.811           29.0       59
   439  holistic         60       1       1  3.253/1.114           34.9       57
   439  conventional     60       1       1  2.372/0.883           29.0       59
   440  holistic         60       0       0  3.247/1.142           35.9       58
   440  conventional     60       2       2  1.863/0.833           28.0       59
   441  holistic         60       1       1  3.205/1.142           36.9       59
   441  conventional     60       2       2  1.753/0.790           27.0       59
   442  holistic         60       1       1  3.255/1.089           36.9       59
   442  conventional     60       2       2  1.873/0.790           26.0       58
   443  holistic         60       2       2  3.250/1.048           35.9       59
   443  conventional     60       0       0  1.769/0.885           27.0       59
   444  holistic         60       3       3  3.350/1.027           33.9       59
   444  conventional     60       1       1  2.175/0.896           27.0       58
   445  holistic         60       2       2  3.309/1.016           32.9       59
   445  conventional     60       0       0  1.548/0.843           28.0       59
   446  holistic         60       3       3  3.269/0.991           31.8       59
   446  conventional     60       1       1  1.589/0.812           28.0       57
   447  holistic         60       2       2  6.960/1.049           30.8       58
   447  conventional     60       0       0  1.473/0.810           29.0       58
   448  holistic         60       2       2  4.965/1.018           31.7       59
   448  conventional     60       0       0  1.575/0.823           30.0       59
   449  holistic         60       1       1  5.963/1.051           31.7       59
   449  conventional     60       2       2  1.647/0.779           29.0       59
   450  holistic         60       1       1  4.712/1.050           31.7       59
   450  conventional     60       2       2  1.459/0.776           28.6       59
   451  holistic         60       2       2  4.162/1.071           31.6       59
   451  conventional     60       1       1  2.451/0.838           28.6       59
   452  holistic         60       3       3  3.795/1.016           30.5       59
   452  conventional     60       2       2  4.467/0.908           27.6       59
   453  holistic         60       2       2  3.676/1.044           29.5       59
   453  conventional     60       2       2  2.453/0.876           27.4       59
   454  holistic         60       4       4  3.337/1.011           27.4       59
   454  conventional     60       2       2  2.486/0.957           27.4       58
   455  holistic         60       1       1  3.072/1.008           27.4       59
   455  conventional     60       0       0  2.406/0.959           28.4       59
   456  holistic         60       1       1  4.941/1.048           27.4       59
   456  conventional     60       1       1  2.060/0.930           28.4       59
   457  holistic         60       3       3  3.455/0.935           26.3       59
   457  conventional     60       2       2  1.626/0.896           28.3       59
   458  holistic         60       7       7  3.620/0.867           23.1       59
   458  conventional     60       1       1  1.491/0.866           28.3       57
   459  holistic         60       2       2  3.962/0.939           23.0       59
   459  conventional     60       2       2  1.494/0.860           29.3       58
   460  holistic         60       3       3  2.964/0.902           21.9       59
   460  conventional     60       0       0  5.391/0.955           30.3       59
   461  holistic         60       3       3  2.784/0.927           20.9       59
   461  conventional     60       4       4  2.385/0.824           27.3       59
   462  holistic         60       4       4  2.664/0.875           17.9       58
   462  conventional     60       1       1  2.641/0.863           27.3       58
   463  holistic         60       0       0  2.823/0.862           18.9       59
   463  conventional     60       2       2  2.386/0.834           28.2       59
   464  holistic         60       2       2  3.282/0.872           18.8       59
   464  conventional     60       1       1  1.783/0.852           28.2       59
   465  holistic         60       2       2  2.972/0.907           18.7       51
   465  conventional     60       3       3  2.427/0.858           27.1       59
   466  holistic         60       3       3  3.309/0.952           19.3       52
   466  conventional     60       1       1  1.823/0.835           27.1       59
   467  holistic         60       0       0  7.957/1.191           20.3       53
   467  conventional     60       1       1  1.680/0.837           27.1       59
   468  holistic         60       1       1  5.965/1.089           21.2       54
   468  conventional     60       2       2  1.420/0.779           26.1       58
   469  holistic         60       0       0  3.963/1.089           22.2       55
   469  conventional     60       2       2  1.762/0.801           26.3       59
   470  holistic         60       1       1  4.212/1.074           23.0       56
   470  conventional     60       3       3  1.517/0.770           26.1       56
   471  holistic         60       0       0  3.762/1.061           24.0       57
   471  conventional     60       2       2  1.527/0.781           27.1       57
   472  holistic         60       0       0  3.132/1.066           25.0       58
   472  conventional     60       1       1  1.447/0.769           28.0       58
   473  holistic         60       0       0  2.964/1.055           26.0       59
   473  conventional     60       3       3  1.372/0.771           28.9       59
   474  holistic         60       2       2  2.964/1.028           25.0       57
   474  conventional     60       3       3  2.432/0.860           28.5       58
   475  holistic         60       0       0  2.964/1.102           26.0       58
   475  conventional     60       0       0  2.442/0.920           29.5       59
   476  holistic         60       0       0  2.664/1.103           27.0       59
   476  conventional     60       1       1  2.814/0.907           29.5       57
   477  holistic         60       2       2  2.535/1.073           26.0       57
   477  conventional     60       0       0  2.456/0.927           30.5       58
   478  holistic         60       0       0  2.597/1.051           27.0       58
   478  conventional     60       1       1  2.061/0.902           31.4       59
   479  holistic         60       0       0  2.612/1.102           28.0       59
   479  conventional     60       1       1  2.087/0.866           31.4       59
   480  holistic         60       1       1  2.545/1.085           28.0       59
   480  conventional     60       1       1  2.306/0.911           31.4       59
   481  holistic         60       2       2  2.483/1.055           27.6       59
   481  conventional     60       3       3  2.068/0.856           30.4       59
   482  holistic         60       3       3  2.463/1.016           25.6       57
   482  conventional     60       4       4  1.972/0.774           27.6       58
   483  holistic         60       0       0  2.408/1.065           26.6       58
   483  conventional     60       0       0  3.561/0.909           28.6       59
   484  holistic         60       0       0  2.977/1.051           27.6       59
   484  conventional     60       1       1  3.550/0.889           28.6       59
   485  holistic         60       1       1  2.977/1.016           27.6       58
   485  conventional     60       4       4  2.557/0.881           26.6       58
   486  holistic         60       0       0  2.777/1.043           28.6       59
   486  conventional     60       0       0  2.459/0.899           27.6       59
   487  holistic         60       1       1  2.632/1.037           28.6       55
   487  conventional     60       3       3  2.008/0.927           27.5       59
   488  holistic         60       0       0  2.550/1.013           29.6       56
   488  conventional     60       2       2  2.343/0.888           27.5       57
   489  holistic         60       0       0  2.503/1.030           30.6       57
   489  conventional     60       0       0  2.084/0.906           28.5       58
   490  holistic         60       1       1  2.430/1.022           31.5       58
   490  conventional     60       1       1  1.732/0.859           28.6       59
   491  holistic         60       0       0  2.472/1.022           32.5       59
   491  conventional     60       1       1  1.605/0.853           28.6       59
   492  holistic         60       1       1  2.443/1.013           32.5       57
   492  conventional     60       3       3  1.674/0.808           27.5       59
   493  holistic         60       0       0  2.433/1.020           33.5       58
   493  conventional     60       3       3  1.596/0.823           26.4       56
   494  holistic         60       1       1  2.402/1.033           34.5       59
   494  conventional     60       0       0  2.426/0.908           27.4       57
   495  holistic         60       1       1  2.444/0.994           34.5       59
   495  conventional     60       0       0  2.767/0.944           28.4       58
   496  holistic         60       2       2  2.408/0.990           33.5       58
   496  conventional     60       0       0  2.160/0.929           29.4       59
   497  holistic         60       1       1  2.420/1.034           34.4       59
   497  conventional     60       2       2  2.017/0.902           28.4       59
   498  holistic         60       2       2  2.432/0.998           33.4       59
   498  conventional     60       1       1  2.087/0.857           28.4       59
   499  holistic         60       2       2  2.399/1.002           33.2       58
   499  conventional     60       2       2  1.871/0.905           28.4       59
   500  holistic         60       0       0  3.873/1.046           34.2       59
   500  conventional     60       2       2  4.294/0.922           27.4       59
   501  holistic         60       1       1  2.547/1.021           34.2       58
   501  conventional     60       1       1  1.794/0.899           27.4       59
   502  holistic         60       0       0  2.866/1.053           35.2       59
   502  conventional     60       3       3  1.959/0.860           26.3       58
   503  holistic         60       3       3  2.632/1.010           34.1       59
   503  conventional     60       0       0  1.963/0.870           27.3       59
   504  holistic         60       2       2  3.974/1.041           33.1       59
   504  conventional     60       2       2  1.815/0.855           27.3       58
   505  holistic         60       1       1  2.944/1.053           33.1       59
   505  conventional     60       2       2  1.647/0.875           28.1       59
   506  holistic         60       2       2  3.935/1.071           32.1       59
   506  conventional     60       1       1  1.707/0.852           28.1       57
   507  holistic         60       1       1  3.926/1.050           32.1       59
   507  conventional     60       1       1  2.528/0.933           29.1       58
   508  holistic         60       2       2  2.939/1.063           32.1       59
   508  conventional     60       2       2  1.825/0.898           29.5       59
   509  holistic         60       1       1  3.137/1.080           32.1       59
   509  conventional     60       2       2  2.419/0.964           28.5       59
   510  holistic         60       1       1  3.985/1.127           32.1       59
   510  conventional     60       2       2  4.494/1.033           27.5       59
   511  holistic         60       1       1  3.984/1.194           32.1       59
   511  conventional     60       2       2  2.990/0.972           27.1       59
   512  holistic         60       4       4  3.910/1.104           30.1       59
   512  conventional     60       2       2  2.226/0.902           27.1       59
   513  holistic         60       1       1  3.578/1.135           30.1       59
