generation	terrain_seed	start_seed	h_best	h_mean	h_best_distance	h_best_parts	h_best_mass	c_best	c_mean	c_best_distance	c_best_parts	c_best_mass	champ_holistic_mean	champ_holistic_wins	champ_conventional_wins	champ_bouts
33	1869323647		0.926643	0.457257	2.079405	10	15.340000	0.727734	0.360627	0.230467	5	15.337000				
34	219282322		0.610724	0.512750	1.325416	4	15.340000	0.777506	0.478887	0.442314	5	15.337000				
35	806955776		0.554269	0.451629	1.194184	4	15.340000	0.844490	0.423091	0.088059	5	15.337000	0.254516	3	47	50
36	970696014		0.622435	0.459935	1.137856	4	15.340000	0.912335	0.384575	0.044732	5	15.337000				
37	500360530		0.633005	0.510481	1.360781	8	15.340000	1.000000	0.461623	1.358216	5	15.337000				
38	565067881		0.600175	0.447487	1.282492	8	15.340000	0.732789	0.452432	0.150904	5	15.337000				
39	1481756848		0.568345	0.457995	1.789010	8	15.340000	0.816541	0.340870	0.277411	5	15.337000				
40	2063683993		0.747806	0.530863	0.482370	8	15.340000	0.907116	0.302347	0.063636	5	15.337000	0.139399	0	50	50
41	461990486		0.577717	0.462346	1.451269	10	15.340000	0.978383	0.471583	0.021095	5	15.337000				
42	2049375695		0.614740	0.481794	1.041270	8	15.340000	0.730761	0.361216	0.126877	5	15.337000				
43	357638967		0.667467	0.454989	0.968328	8	15.340000	0.946782	0.527294	0.066392	5	15.337000				
44	212536380		0.646300	0.490531	1.559637	8	15.340000	0.977863	0.455362	0.014336	5	15.337000				
45	141291942		0.560746	0.434463	1.897618	10	15.340000	0.932277	0.421117	0.101356	5	15.337000	0.276726	3	47	50
46	528491971		0.605503	0.498707	1.248318	6	15.340000	0.869438	0.414955	0.110716	5	15.337000				
47	693659083		0.582671	0.487944	1.345637	5	15.340000	0.875894	0.445540	0.082314	5	15.337000				
48	1758897677		0.535559	0.433554	1.205538	12	15.340000	0.977322	0.399862	0.023007	5	15.337000				
49	1486036988		0.587922	0.461739	1.436943	6	15.340000	0.867728	0.421661	0.308525	5	15.337000				
50	1051700166		0.560920	0.444126	1.193999	6	15.340000	0.934721	0.492107	0.118988	5	15.337000	0.314076	8	42	50
51	2023663010		0.544028	0.450864	1.417368	5	15.340000	0.753865	0.402772	0.308191	5	15.337000				
52	455686267		0.567881	0.433098	1.264299	5	15.340000	0.924874	0.469433	0.038959	5	15.337000				
53	79244160		0.534295	0.440352	1.230218	5	15.340000	0.966720	0.521744	0.037822	5	15.337000				
54	1831304163		0.616985	0.462946	1.127082	5	15.340000	0.894471	0.451915	0.148345	5	15.337000				
55	741358474		0.621722	0.446607	1.171052	5	15.340000	0.789640	0.404614	0.120423	5	15.337000	0.243624	4	46	50
56	95329795		0.563346	0.440915	1.323292	3	15.340000	0.908542	0.407224	0.054625	5	15.337000				
57	1422393202		0.708256	0.457748	0.699720	5	15.340000	0.698399	0.447808	0.310480	5	15.337000				
58	2019506977		0.519132	0.382583	1.194357	5	15.340000	0.745159	0.409603	0.166009	5	15.337000				
59	2078453557		0.571504	0.421452	0.827278	2	15.340000	0.968950	0.420148	0.013374	5	15.337000				
60	1682066917		0.633738	0.371177	0.745587	2	15.340000	0.926024	0.387834	0.035988	5	15.337000	0.225435	3	47	50
61	49595890		0.678819	0.367248	0.386692	3	15.340000	0.962634	0.515281	0.044870	5	15.337000				
62	1875759929		0.728201	0.342774	0.499731	2	15.340000	0.770709	0.363749	0.161061	5	15.337000				
63	1124898284		0.601870	0.421551	0.767415	2	15.340000	0.776659	0.471975	1.087641	5	15.337000				
64	105272522		0.746369	0.416300	1.813938	4	15.340000	1.000000	0.492983	1.371062	5	15.337000				
65	850105636		0.809524	0.539673	0.455450	4	15.340000	0.961577	0.637164	0.112655	5	15.337000	0.313415	5	45	50
66	75418902		0.754371	0.417192	0.489640	4	15.340000	0.801507	0.337599	0.295304	5	15.337000				
67	1805187508		0.836082	0.437857	0.391886	2	15.340000	0.790280	0.425184	0.284981	5	15.337000				
68	1653697735		0.714707	0.430724	0.602973	2	15.340000	0.570622	0.400045	0.429358	5	15.337000				
69	800902536		0.647406	0.402371	0.815900	2	15.340000	0.958028	0.443389	0.060916	5	15.337000				
70	1835978270		0.876621	0.493988	0.237740	2	15.340000	0.544238	0.486379	1.333838	5	15.337000	0.584912	25	25	50
71	1475237144		0.527822	0.277605	0.208876	2	15.340000	0.726479	0.438174	0.139139	5	15.337000				
72	289414753		0.624710	0.463803	0.865771	3	15.340000	0.857381	0.569482	0.310377	5	15.337000				
73	1558387193		0.805102	0.461453	0.334075	2	15.340000	1.000000	0.479629	1.638374	5	15.337000				
74	562446711		0.875671	0.356483	0.175301	2	15.340000	0.939449	0.503414	0.037082	5	15.337000				
75	1374158491		0.829285	0.377205	0.236796	2	15.340000	0.777825	0.386517	0.208424	5	15.337000	0.353000	12	38	50
76	1614422272		0.710543	0.535776	0.892527	2	15.340000	0.933441	0.463666	0.072709	5	15.337000				
77	1135391184		0.932547	0.344448	0.143173	2	15.340000	1.000000	0.267134	0.165653	5	15.337000				
78	468848802		0.893821	0.246403	0.108270	2	15.340000	1.000000	0.385502	1.904314	5	15.337000				
79	2138144831		0.731820	0.272481	0.441219	2	15.340000	0.887616	0.505346	0.056270	5	15.337000				
80	1927772698		0.682306	0.337337	0.461930	2	15.340000	0.614401	0.500022	0.726362	5	15.337000	0.436457	16	34	50
81	512017034		0.810914	0.519607	0.436176	2	15.340000	0.884262	0.486261	0.202757	5	15.337000				
82	87470675		0.797554	0.355573	0.502497	2	15.340000	0.889419	0.488328	0.511362	5	15.337000				
83	906912206		0.811896	0.290468	0.264653	2	15.340000	0.837743	0.615663	0.334979	5	15.337000				
84	32629649		0.605643	0.373492	0.581419	2	15.340000	0.874968	0.535375	0.055035	5	15.337000				
85	1529395687		0.688372	0.430768	0.474626	2	15.340000	0.553478	0.524154	1.165689	5	15.337000	0.610766	42	8	50
86	1096111766		0.536972	0.462776	1.403037	2	15.340000	0.894260	0.493248	0.139604	5	15.337000				
87	1065911811		0.763570	0.495226	0.478201	2	15.340000	0.531873	0.503796	0.988229	5	15.337000				
88	263766440		0.767163	0.407771	0.438004	2	15.340000	0.906614	0.457338	0.134105	5	15.337000				
89	310582779		0.841203	0.367603	0.141928	2	15.340000	0.690111	0.479322	0.343335	5	15.337000				
90	148172408		0.768855	0.414559	0.591285	2	15.340000	0.704134	0.395963	0.292358	5	15.337000	0.253557	0	50	50
91	1276018201		0.898236	0.464498	0.183415	2	15.340000	0.878463	0.368650	0.120208	5	15.337000				
92	488740215		0.706633	0.347219	0.669301	2	15.340000	0.971730	0.452955	0.595583	5	15.337000				
93	848174663		0.821121	0.341455	0.376506	2	15.340000	0.962040	0.589085	0.477406	5	15.337000				
94	2039811205		0.692852	0.457648	0.614781	2	15.340000	0.771679	0.505425	0.260742	5	15.337000				
95	1238422610		0.838094	0.386536	0.603102	2	15.340000	0.795573	0.546421	0.143424	5	15.337000	0.665123	35	15	50
96	1583923780		0.885697	0.368951	0.122674	2	15.340000	0.794851	0.485793	0.331059	5	15.337000				
97	1105724694		0.794202	0.358108	0.229734	2	15.340000	0.904969	0.427934	0.936451	5	15.337000				
98	1242954044		0.905903	0.382881	0.187205	2	15.340000	0.832338	0.485482	0.130580	5	15.337000				
99	313444827		0.837888	0.443592	0.273524	2	15.340000	0.713871	0.431775	0.493008	5	15.337000				
100	1836213633		0.610497	0.473288	1.098982	2	15.340000	0.772262	0.448296	0.329912	5	15.337000	0.376231	8	42	50
101	168927514		0.828515	0.369349	0.293762	2	15.340000	0.727258	0.460647	0.186660	5	15.337000				
102	1268578138		0.730716	0.342671	0.546968	2	15.340000	0.868230	0.506247	0.103883	5	15.337000				
103	1416914553		0.747165	0.378675	0.571356	2	15.340000	0.715127	0.307213	0.146955	5	15.337000				
104	805492208		0.652325	0.377280	0.649912	2	15.340000	0.914424	0.550794	1.295960	5	15.337000				
105	1467070033		0.763945	0.431076	0.544396	2	15.340000	0.920700	0.653618	0.115442	5	15.337000	0.311938	15	35	50
106	718255066		0.927391	0.441703	0.076091	2	15.340000	0.923446	0.440652	0.075544	5	15.337000				
107	1317323921		0.945508	0.386676	0.063557	2	15.340000	0.897080	0.573757	0.079310	5	15.337000				
108	1814470997		0.866424	0.311987	0.111720	2	15.340000	0.799335	0.440363	0.138391	5	15.337000				
109	1605090240		0.695897	0.435803	0.549967	2	15.340000	0.929132	0.455529	0.413003	5	15.337000				
110	1574855177		0.775384	0.535400	1.113240	2	15.340000	1.000000	0.563827	1.195839	5	15.337000	0.556402	26	24	50
111	239905786		0.657322	0.331101	0.744994	2	15.340000	0.816032	0.472598	0.213992	5	15.337000				
112	332858563		0.853658	0.403057	0.167413	3	15.340000	0.851656	0.394418	0.075763	5	15.337000				
113	612522365		0.817681	0.466352	0.580517	3	15.340000	0.937133	0.427692	0.029414	5	15.337000				
114	779589945		0.726212	0.357593	0.463190	3	15.340000	0.769081	0.398489	0.206965	5	15.337000				
115	1001586509		0.745608	0.451641	0.373881	4	15.340000	0.973835	0.424167	0.427610	5	15.337000	0.378525	13	37	50
116	620306324		0.577870	0.312076	1.655343	4	15.340000	0.837547	0.490430	0.280942	5	15.337000				
117	1987168962		0.669890	0.238963	0.695816	4	15.340000	0.835899	0.498972	0.083669	5	15.337000				
118	1567944562		0.696580	0.556476	0.837973	6	15.340000	0.897556	0.474003	1.325911	5	15.337000				
119	483115133		0.880909	0.532721	1.702255	4	15.340000	0.951502	0.437051	0.135033	5	15.337000				
120	2114755260		0.645807	0.464752	1.030432	2	15.340000	0.945192	0.406278	0.026387	5	15.337000	0.168703	1	49	50
121	233030102		0.609950	0.489620	1.144409	6	15.340000	0.871573	0.398479	0.146325	5	15.337000				
122	494783582		0.653941	0.319753	0.847475	6	15.340000	0.830616	0.520186	0.216085	5	15.337000				
123	717928701		0.617416	0.324294	0.574298	6	15.340000	0.800696	0.507315	0.139108	5	15.337000				
124	329754771		0.748376	0.292487	0.346257	6	15.340000	0.634643	0.476359	0.576720	5	15.337000				
125	195585533		0.910165	0.285740	0.299779	6	15.340000	0.947005	0.786664	0.748026	5	15.337000	0.450664	22	28	50
126	1436343364		0.591266	0.319134	0.748043	6	15.340000	0.907755	0.411586	0.046491	5	15.337000				
127	1059033466		0.529271	0.346325	0.990679	15	15.340000	0.790515	0.515375	0.245120	5	15.337000				
128	1594652549		0.669827	0.439293	1.023856	4	15.340000	0.751958	0.479411	0.227835	5	15.337000				
129	1404116376		0.532155	0.265634	0.574498	3	15.340000	0.942456	0.627257	1.407146	5	15.337000				
130	999959294		0.725655	0.346790	0.730373	4	15.340000	0.864574	0.435545	0.305534	5	15.337000	0.520444	26	24	50
131	1938057588		0.756745	0.331442	0.811045	4	15.340000	0.698964	0.558556	0.741267	5	15.337000				
132	177143913		0.776359	0.334045	0.524699	4	15.340000	0.781864	0.381632	0.282594	5	15.337000				
133	1859767033		0.552079	0.430018	1.233449	4	15.340000	0.886822	0.452554	0.058621	5	15.337000				
134	722660703		0.691085	0.363717	0.461158	4	15.340000	0.923505	0.467993	0.193410	5	15.337000				
135	1399533748		0.648400	0.313811	0.694156	4	15.340000	0.981213	0.491850	0.008311	5	15.337000	0.353777	7	43	50
136	206891675		0.764835	0.428072	0.356210	4	15.340000	0.970190	0.516852	0.012616	5	15.337000				
137	612684355		0.688882	0.244092	0.493533	4	15.340000	0.946447	0.439011	0.022348	5	15.337000				
138	2015871148		0.896129	0.427148	0.194139	5	15.340000	1.000000	0.570613	1.076219	5	15.337000				
139	439619904		0.776864	0.205445	0.456244	5	15.340000	0.783081	0.468639	0.243142	5	15.337000				
140	564366625		0.741268	0.363837	0.585433	5	15.340000	0.716307	0.491991	0.399208	5	15.337000	0.339775	6	44	50
141	986842923		0.620559	0.296617	0.602097	4	15.340000	0.853985	0.571830	0.189505	5	15.337000				
142	1640371193		0.573584	0.456274	1.396625	4	15.340000	0.828974	0.537012	0.278244	5	15.337000				
143	75493431		0.633519	0.415376	1.168483	4	15.340000	1.000000	0.441448	0.355672	5	15.337000				
144	1955028466		0.616049	0.402669	1.220109	4	15.340000	0.829163	0.447487	0.078007	5	15.337000				
145	1141553478		0.754015	0.412859	0.419199	3	15.340000	0.950638	0.599946	0.023564	5	15.337000	0.409847	15	35	50
146	1329986410		0.677318	0.453798	1.453929	3	15.340000	0.840551	0.482594	0.087623	5	15.337000				
147	1504179500		0.740993	0.372880	0.699079	3	15.340000	0.750693	0.440721	0.137441	5	15.337000				
148	297983926		0.629055	0.355040	0.412237	3	15.340000	0.937277	0.573515	0.028278	5	15.337000				
149	1215742577		0.704303	0.501949	0.670352	3	15.340000	0.899897	0.540073	0.045435	5	15.337000				
150	1288082508		0.701885	0.411065	0.538420	5	15.340000	0.934392	0.587149	0.027583	5	15.337000	0.422417	13	37	50
151	207951675		0.767891	0.542558	0.697228	7	15.340000	0.964726	0.456916	0.014750	5	15.337000				
152	1801719166		0.674344	0.491033	1.620914	3	15.340000	0.867150	0.465860	0.212963	5	15.337000				
153	741455630		0.516559	0.459137	1.620914	3	15.340000	0.802797	0.422719	0.139900	5	15.337000				
154	921901239		0.755158	0.494890	0.525543	3	15.340000	0.846780	0.393431	0.225016	5	15.337000				
155	1288564015		0.704933	0.414133	0.579931	2	15.340000	0.863334	0.453317	0.346002	5	15.337000	0.366053	12	38	50
156	5924566		0.483998	0.266289	0.612059	2	15.340000	0.912424	0.522157	0.044006	5	15.337000				
157	72999271		0.954048	0.386387	0.331745	2	15.340000	0.748825	0.548968	0.314306	5	15.337000				
158	650404859		0.604188	0.277690	0.815370	2	15.340000	0.838319	0.449194	0.099314	5	15.337000				
159	2140619020		0.796483	0.427272	0.526356	2	15.340000	0.954732	0.340178	0.495448	5	15.337000				
160	785316632		0.783882	0.365169	0.598416	2	15.340000	0.904204	0.658440	0.121575	5	15.337000	0.333046	13	37	50
161	378326486		0.746139	0.362497	0.680467	2	15.340000	0.759190	0.491926	0.385333	5	15.337000				
162	132374161		0.836280	0.373031	0.187566	2	15.340000	1.000000	0.521990	3.891951	5	15.337000				
163	1520276142		0.918448	0.336895	0.124435	2	15.340000	0.656822	0.430564	0.514902	5	15.337000				
164	1256832607		0.780234	0.520738	1.356408	12	15.340000	0.895385	0.593318	0.116974	5	15.337000				
165	2118782080		0.770352	0.432495	0.507907	2	15.340000	0.741039	0.548257	0.167629	5	15.337000	0.225349	0	50	50
166	1800652837		0.574313	0.349076	0.955971	2	15.340000	1.000000	0.510996	0.795791	5	15.337000				
167	84027103		0.896778	0.305769	0.257708	2	15.340000	0.877043	0.405594	0.158264	5	15.337000				
168	2111445310		0.636939	0.414770	1.308537	2	15.340000	0.726142	0.432815	0.462332	5	15.337000				
169	1977027118		0.775696	0.266172	0.421159	2	15.340000	0.857382	0.493855	0.082074	5	15.337000				
170	1577079999		0.739238	0.497468	1.407248	7	15.340000	0.955189	0.428756	0.070263	5	15.337000	0.301234	8	42	50
171	1135123363		0.752822	0.482167	0.650546	2	15.340000	0.892631	0.521327	0.056477	5	15.337000				
172	1769576466		0.656420	0.360683	0.565982	2	15.340000	0.578921	0.480963	0.359511	5	15.337000				
173	1623684551		0.597477	0.369735	1.116593	3	15.340000	0.580486	0.489312	1.047564	5	15.337000				
174	507057221		0.592737	0.404378	1.311018	2	15.340000	0.799167	0.439038	0.127186	5	15.337000				
175	648922176		0.892174	0.369900	0.075057	2	15.340000	0.871583	0.506474	0.072066	5	15.337000	0.686564	38	12	50
176	922964199		0.764875	0.393025	1.234148	2	15.340000	0.834320	0.460999	0.230478	5	15.337000				
177	1060204781		0.681371	0.388261	0.790783	2	15.340000	0.960931	0.572913	1.014106	5	15.337000				
178	2031131879		0.756611	0.389995	0.914268	2	15.340000	0.906620	0.416401	0.068398	5	15.337000				
179	726934038		0.695327	0.414989	0.640265	2	15.340000	0.778606	0.450059	0.104486	5	15.337000				
180	1727320439		0.822515	0.386407	0.219679	2	15.340000	0.889529	0.451869	0.058564	5	15.337000	0.660083	37	13	50
181	645754172		0.659397	0.413643	2.258165	2	15.340000	0.515920	0.491140	0.547184	5	15.337000				
182	707952040		0.672154	0.477131	0.845240	2	15.340000	0.947819	0.483003	0.024401	5	15.337000				
183	606140321		0.635947	0.376059	1.465153	2	15.340000	0.640458	0.434165	0.796840	5	15.337000				
184	1758158827		0.790095	0.500517	1.573509	16	15.340000	0.934360	0.510170	0.027850	5	15.337000				
185	1472664262		0.655520	0.510288	1.088706	2	15.340000	0.561318	0.522948	0.408849	5	15.337000	0.233354	0	50	50
186	1847371887		0.781346	0.495532	2.018986	16	15.340000	0.980979	0.561535	0.014775	5	15.337000				
187	889432977		0.817149	0.532445	0.451783	2	15.340000	0.962595	0.537490	0.187256	5	15.337000				
188	815944189		0.635221	0.311840	1.004533	2	15.340000	0.864467	0.543683	0.150504	5	15.337000				
189	210884679		0.717329	0.380760	0.369827	3	15.340000	0.939831	0.357288	0.085884	5	15.337000				
190	416597033		0.695434	0.334670	0.977008	3	15.340000	0.778765	0.412845	0.479650	5	15.337000	0.434311	15	35	50
191	758288905		0.585663	0.390291	1.103142	3	15.340000	0.754723	0.348659	0.175880	5	15.337000				
192	14599968		0.708928	0.541945	1.104324	2	15.340000	0.897439	0.506237	2.504396	5	15.337000				
193	1031524364		0.834672	0.360888	0.182509	2	15.340000	0.830176	0.494130	0.678795	5	15.337000				
194	1384740499		0.827291	0.532822	0.412262	2	15.340000	0.668233	0.480396	0.642973	5	15.337000				
195	851089348		0.616720	0.374462	1.664975	2	15.340000	0.908020	0.511028	0.038446	5	15.337000	0.543208	27	23	50
196	2109600086		0.703439	0.371520	0.703816	16	15.340000	0.941609	0.462545	0.041588	5	15.337000				
197	1469349147		0.635642	0.316052	0.844958	16	15.340000	0.817340	0.478370	0.085374	5	15.337000				
198	1255138392		0.523310	0.388919	0.728696	3	15.340000	0.891198	0.498804	0.059031	5	15.337000				
199	810023730		0.619293	0.426090	1.446668	2	15.340000	0.999520	0.559511	0.009520	5	15.337000				
200	247133147		0.427162	0.238971	2.065751	3	15.340000	0.587980	0.497095	0.357654	5	15.337000	0.204311	1	49	50
201	728864745		0.681784	0.489279	0.935382	2	15.340000	0.817484	0.624388	0.331837	5	15.337000				
202	354217692		0.919080	0.529613	0.442811	2	15.340000	0.723592	0.496772	0.489663	5	15.337000				
203	2051889016		0.665446	0.341843	1.134537	2	15.340000	0.903251	0.412703	0.134154	5	15.337000				
204	1669729037		0.800757	0.622545	1.096817	2	15.340000	0.684052	0.511155	0.545520	5	15.337000				
205	782596207		0.794279	0.436627	0.407378	2	15.340000	0.843383	0.505433	0.218844	5	15.337000	0.403769	16	34	50
206	1924661341		0.861457	0.395547	0.611798	2	15.340000	0.612033	0.509432	0.936013	5	15.337000				
207	1243953626		0.591165	0.389998	1.365476	2	15.340000	0.980237	0.593594	0.132395	5	15.337000				
208	1973105039		0.665822	0.449316	1.038258	2	15.340000	0.668698	0.436300	0.648838	5	15.337000				
209	771928089		0.733500	0.372932	1.008929	2	15.340000	0.922821	0.471376	1.901752	5	15.337000				
210	855052069		0.903104	0.386353	0.219259	2	15.340000	0.925006	0.706319	0.152827	5	15.337000	0.484493	15	35	50
211	1154075156		0.727495	0.343472	2.000000	1	13.500000	0.729294	0.544215	0.550016	5	15.337000				
212	251407292		0.543411	0.500205	1.680454	2	15.340000	0.680778	0.459630	0.388214	5	15.337000				
213	1400937847		0.547683	0.457222	1.244292	2	15.340000	1.000000	0.603074	5.042700	5	15.337000				
214	1850551272		0.684310	0.433243	0.501928	2	15.340000	0.973260	0.573099	0.011642	5	15.337000				
215	216735859		0.727863	0.369166	0.554546	2	15.340000	0.833080	0.402041	0.115067	5	15.337000	0.192607	5	45	50
216	1396670782		0.829244	0.390197	1.170066	2	15.340000	0.684089	0.449955	0.284881	5	15.337000				
217	930259247		0.640252	0.362669	1.001966	2	15.340000	0.840191	0.557190	0.156436	5	15.337000				
218	2000302845		0.907387	0.483870	0.195027	2	15.340000	0.868393	0.551732	2.217877	5	15.337000				
219	237423626		0.751120	0.339747	0.459924	2	15.340000	0.794502	0.408867	0.302900	5	15.337000				
220	1855619679		0.764535	0.398104	0.422745	2	15.340000	0.761735	0.344723	0.363746	5	15.337000	0.451734	27	23	50
221	665754669		0.838769	0.436273	2.053558	2	15.340000	0.852675	0.440059	0.185826	5	15.337000				
222	817868295		0.740683	0.433678	0.371991	2	15.340000	0.961714	0.439091	0.035349	5	15.337000				
223	264840488		0.753302	0.351667	0.182814	3	15.340000	0.822501	0.344285	0.130475	5	15.337000				
224	1036203512		0.742057	0.344961	1.980594	2	15.340000	0.996193	0.382531	0.053719	5	15.337000				
225	814201130		0.628750	0.486080	1.169457	3	15.340000	0.926698	0.476946	0.977344	5	15.337000	0.389259	10	40	50
226	69004144		0.742783	0.442405	1.940859	16	15.340000	0.536604	0.492240	1.222750	5	15.337000				
227	999631337		0.742439	0.465373	1.948547	16	15.340000	0.662901	0.512423	0.542674	5	15.337000				
228	1763926522		0.791755	0.536619	0.513666	3	15.340000	0.829830	0.631433	0.961227	5	15.337000				
229	514025478		0.687328	0.481311	1.802397	3	15.340000	0.615889	0.499699	0.855979	5	15.337000				
230	2079912888		0.694020	0.340492	1.583475	16	15.340000	0.963752	0.503821	0.015149	5	15.337000	0.756251	36	14	50
231	1240670422		0.763033	0.547375	0.688041	2	15.340000	1.000000	0.569219	0.185728	5	15.337000				
232	1462697947		0.595537	0.328828	0.404831	3	15.340000	0.970118	0.533571	0.013242	5	15.337000				
233	912180040		0.670328	0.425060	0.966635	3	15.340000	0.835582	0.595721	0.132195	5	15.337000				
234	172877909		0.937250	0.266465	0.378154	3	15.340000	0.967591	0.523060	0.690807	5	15.337000				
235	146374959		0.840891	0.267026	0.310643	3	15.340000	0.943237	0.682854	1.296389	5	15.337000	0.565679	23	27	50
236	148752452		0.745059	0.315744	0.575399	3	15.340000	0.971320	0.592061	0.498897	5	15.337000				
237	1075906332		0.659291	0.269035	0.541955	3	15.340000	0.636450	0.513228	0.564085	5	15.337000				
238	691097384		0.540186	0.261452	0.518222	3	15.340000	0.937136	0.458924	0.027205	5	15.337000				
239	1397231534		0.783984	0.384423	0.509588	3	15.340000	0.945716	0.551079	0.786656	5	15.337000				
240	1292266242		0.580109	0.350688	0.661988	7	15.340000	0.823775	0.532376	0.156898	5	15.337000	0.216778	0	50	50
241	897686105		0.833017	0.477821	0.549360	3	15.340000	0.688791	0.537855	0.612820	5	15.337000				
242	19880702		0.757892	0.367303	0.427270	3	15.340000	1.000000	0.664071	0.371897	5	15.337000				
243	1633922930		0.762630	0.368268	0.830023	3	15.340000	0.957057	0.659948	0.035825	5	15.337000				
244	1341558690		0.581218	0.341286	1.072652	3	15.340000	0.508131	0.496142	1.333803	5	15.337000				
245	799131186		0.636675	0.359007	0.788625	3	15.340000	0.987619	0.664030	0.217102	5	15.337000	0.786395	38	12	50
246	1759826137		0.717134	0.470991	1.477609	3	15.340000	0.913926	0.635364	1.437025	5	15.337000				
247	2065015885		0.592923	0.379762	0.833429	3	15.340000	0.963348	0.781351	0.597956	5	15.337000				
248	2039812565		0.784639	0.447566	0.523954	3	15.340000	0.946389	0.510812	1.248940	5	15.337000				
249	680876939		0.706187	0.288664	0.512464	3	15.340000	0.922194	0.437567	0.033230	5	15.337000	0.885035	50	0	50
