generation	terrain_seed	start_seed	h_best	h_mean	h_best_distance	h_best_parts	h_best_mass	c_best	c_mean	c_best_distance	c_best_parts	c_best_mass	champ_holistic_mean	champ_holistic_wins	champ_conventional_wins	champ_bouts
0	1012376726		0.633251	0.511067	2.249413	6	15.340000	0.960334	0.450122	0.508387	5	15.337000	0.497836	21	29	50
1	1629754275		0.541046	0.519922	1.991507	4	15.340000	0.939056	0.524085	0.025879	5	15.337000				
2	859547949		0.536684	0.498713	1.719258	8	15.340000	0.854647	0.580344	1.261748	5	15.337000				
3	314034385		0.513516	0.466236	1.759250	8	15.340000	0.881390	0.626277	1.117272	5	15.337000				
4	1741426603		0.531374	0.453501	1.665338	4	15.340000	0.947775	0.479238	1.171294	5	15.337000				
5	1793660837		0.518998	0.469453	1.543421	10	15.340000	1.000000	0.424862	2.835374	5	15.337000	0.412436	14	36	50
6	1814572920		0.817306	0.513440	2.078530	3	15.340000	0.923114	0.589232	0.079850	5	15.337000				
7	185169992		0.553603	0.486313	1.694026	6	15.340000	0.725428	0.375203	0.308354	5	15.337000				
8	1941497369		0.502957	0.467829	1.751165	6	15.340000	0.743533	0.357835	0.199475	5	15.337000				
9	1090346695		0.594616	0.471855	1.200022	6	15.340000	0.880965	0.495534	0.624959	5	15.337000				
10	851433360		0.569932	0.510864	1.634286	6	15.340000	0.988609	0.441595	0.182463	5	15.337000	0.347900	10	40	50
11	1745032608		0.593178	0.447859	1.404565	2	15.340000	0.914764	0.438071	0.120207	5	15.337000				
12	1365264572		0.534237	0.406675	1.412171	2	15.340000	0.842305	0.461593	0.402422	5	15.337000				
13	2018732158		0.536113	0.431682	1.220046	8	15.340000	0.985737	0.666674	0.070024	5	15.337000				
14	1303732156		0.667349	0.520177	1.986187	6	15.340000	0.978152	0.452288	0.420353	5	15.337000				
15	136927238		0.587463	0.492312	1.396532	6	15.340000	0.896641	0.354346	0.113889	5	15.337000	0.317929	7	43	50
16	2050492020		0.720768	0.390081	1.115311	10	15.340000	0.895833	0.341856	0.161175	5	15.337000				
17	773987437		0.676318	0.482262	1.991265	6	15.340000	0.759197	0.303827	0.205783	5	15.337000				
18	97505990		0.535576	0.499881	1.730334	8	15.340000	0.942935	0.454306	0.083042	5	15.337000				
19	201746968		0.503588	0.470642	1.730366	8	15.340000	0.916257	0.255413	0.074197	5	15.337000				
20	1910222864		0.503588	0.469506	1.730366	8	15.340000	0.903806	0.382189	0.057673	5	15.337000	0.244324	6	44	50
21	2009978314		0.512355	0.468746	1.647919	4	15.340000	0.728942	0.291845	0.142850	5	15.337000				
22	1830485007		0.623899	0.471774	1.039784	6	15.340000	0.828081	0.356195	0.089141	5	15.337000				
23	971249029		0.815532	0.536778	0.296794	6	15.340000	0.791157	0.396170	0.152490	5	15.337000				
24	1994566350		0.563544	0.457850	1.815992	8	15.340000	0.973213	0.419949	0.027780	5	15.337000				
25	1904331129		0.537006	0.476780	1.565705	10	15.340000	0.890351	0.339853	0.153487	5	15.337000	0.352213	7	43	50
26	1545386074		0.509668	0.450836	1.505338	12	15.340000	0.915916	0.449185	0.137083	5	15.337000				
27	294749365		0.602807	0.494546	1.557904	10	15.340000	0.764262	0.397545	0.324183	5	15.337000				
28	2127440946		0.561623	0.445187	1.565320	10	15.340000	0.825525	0.419098	0.102974	5	15.337000				
29	123593305		0.539851	0.442104	1.565987	10	15.340000	0.617719	0.376351	0.696838	5	15.337000				
30	994741839		0.551430	0.455163	1.272293	3	14.481000	0.819491	0.495503	0.099393	5	15.337000	0.265792	8	42	50
31	2025255947		0.551430	0.405114	1.272293	3	14.481000	0.700857	0.404278	1.751852	5	15.337000				
32	313260842		0.610522	0.431135	1.090332	3	14.481000	0.859927	0.481613	0.258054	5	15.337000				
33	1421266674		0.523669	0.404671	1.157282	3	14.481000	0.844951	0.532588	0.209327	5	15.337000				
34	433204873		0.521731	0.430687	1.184321	3	14.687000	0.901110	0.505064	0.058873	5	15.337000				
35	64098964		0.510963	0.424769	1.184321	3	14.687000	0.886137	0.584618	0.097808	5	15.337000	0.254794	0	50	50
36	1612238512		0.500225	0.409726	1.183254	3	15.189000	0.594153	0.513925	0.287843	5	15.337000				
37	623710652		0.552345	0.436434	0.958982	3	15.035000	0.774276	0.372440	0.129152	5	15.337000				
38	292290795		0.592789	0.437462	0.958982	3	15.035000	0.882954	0.454482	0.062128	5	15.337000				
39	140878045		0.534049	0.379843	0.958982	3	15.035000	0.905021	0.524847	0.405440	5	15.337000				
40	908997112		0.647946	0.414977	0.958982	3	15.035000	0.814414	0.479721	0.091268	5	15.337000	0.219334	0	50	50
41	1573043259		0.574874	0.405872	0.958982	3	15.035000	0.867857	0.555439	0.169028	5	15.337000				
42	1452698941		0.594309	0.441688	0.958982	3	15.035000	0.787540	0.374336	0.090704	5	15.337000				
43	342461857		0.650843	0.448938	0.958982	3	15.035000	0.679821	0.499108	0.730460	5	15.337000				
44	1681975997		0.601508	0.449181	0.958982	3	15.035000	0.989502	0.499173	0.110489	5	15.337000				
45	1308721239		0.503950	0.421246	1.060062	3	15.035000	0.549764	0.488075	1.128358	5	15.337000	0.540797	50	0	50
46	2052911409		0.647419	0.416317	0.958982	3	15.035000	0.942374	0.572671	0.776857	5	15.337000				
47	1132750785		0.542715	0.368788	0.958982	3	15.035000	0.906189	0.458334	0.088700	5	15.337000				
48	1213558090		0.649052	0.417903	0.955025	3	14.727000	0.959230	0.624109	0.030904	5	15.337000				
49	2074361574		0.595711	0.416742	1.138137	3	15.035000	1.000000	0.448232	1.473532	5	15.337000				
50	1561470837		0.570620	0.437113	0.958982	3	15.035000	0.913273	0.336605	0.112739	5	15.337000	0.341732	8	42	50
51	509136992		0.609908	0.428179	0.958982	3	15.035000	0.799377	0.247722	0.099276	5	15.337000				
52	2077571370		0.561675	0.397962	1.161748	3	14.733000	0.923342	0.283012	0.151506	5	15.337000				
53	1694924867		0.578993	0.452310	0.844750	3	15.035000	0.869381	0.387160	0.085666	5	15.337000				
54	805255280		0.636650	0.419470	0.958982	3	15.035000	1.000000	0.700375	1.377334	5	15.337000				
55	567016861		0.451835	0.393471	1.651653	3	15.035000	0.850048	0.491176	1.408756	5	15.337000	0.495009	24	26	50
56	1768110257		0.555752	0.467548	1.320271	3	15.340000	0.990688	0.649522	0.175781	5	15.337000				
57	1665663531		0.501540	0.439079	1.698932	3	15.340000	1.000000	0.482799	1.733481	5	15.337000				
58	1987646883		0.519214	0.476244	1.573192	3	14.748000	0.991889	0.784760	0.124615	5	15.337000				
59	1694500090		0.581574	0.475076	1.131868	3	15.340000	0.729582	0.313925	0.351239	5	15.337000				
60	1238352386		0.563098	0.409893	1.131868	3	15.340000	0.951241	0.539329	0.410756	5	15.337000	0.520947	22	28	50
61	986769032		0.500000	0.419264	1.131868	3	15.340000	0.996683	0.826917	0.070841	5	15.337000				
62	1986858722		0.583647	0.452918	1.184339	3	15.126000	0.836987	0.452675	0.174612	5	15.337000				
63	1112346830		0.519883	0.430688	1.100241	3	15.340000	0.972808	0.341312	0.587409	5	15.337000				
64	1617767208		0.602479	0.449273	1.097077	3	15.340000	0.771215	0.317761	0.297846	5	15.337000				
65	1956455787		0.567536	0.413789	0.862488	3	15.340000	0.815215	0.299984	0.628088	5	15.337000	0.477441	17	33	50
66	833070724		0.589625	0.425204	1.110474	3	15.340000	0.901125	0.447949	0.064752	5	15.337000				
67	319284103		0.604248	0.451084	1.110474	3	15.340000	0.785184	0.333645	0.579341	5	15.337000				
68	1703238831		0.507857	0.408394	1.110474	3	15.340000	0.668098	0.423226	0.850355	5	15.337000				
69	213227230		0.500000	0.417501	1.110474	3	15.340000	0.962667	0.497941	0.063478	5	15.337000				
70	1485300278		0.529619	0.423524	1.100245	3	15.340000	0.778476	0.479564	0.343031	5	15.337000	0.471339	32	18	50
71	560760333		0.520379	0.407964	1.091139	3	15.340000	0.796088	0.411540	0.289607	5	15.337000				
72	1328001710		0.500000	0.422290	1.091139	3	15.340000	0.748172	0.468415	0.110379	5	15.337000				
73	839149245		0.503051	0.416536	1.077901	3	15.323000	0.944516	0.397738	0.065133	5	15.337000				
74	1491038605		0.503051	0.376811	1.077901	3	15.323000	0.862226	0.384904	0.148679	5	15.337000				
75	1418237837		0.574868	0.435498	1.230685	3	15.340000	0.795788	0.488272	0.302983	5	15.337000	0.410026	2	48	50
76	917044468		0.509686	0.393169	1.638594	2	15.221000	0.815822	0.499205	0.080813	5	15.337000				
77	2025058319		0.565880	0.471069	1.257063	3	15.340000	0.788092	0.492855	0.309307	5	15.337000				
78	999563393		0.543672	0.429928	1.257063	3	15.340000	1.000000	0.633260	1.928761	5	15.337000				
79	735353606		0.506914	0.428530	1.222771	14	15.340000	0.823815	0.514752	0.421857	5	15.337000				
80	615769685		0.592747	0.464225	1.235290	3	15.340000	1.000000	0.576026	1.486914	5	15.337000	0.573258	40	10	50
81	2064732310		0.500294	0.412974	1.235290	3	15.340000	0.730459	0.358069	0.164595	5	15.337000				
82	432739329		0.578725	0.419599	0.899213	3	15.340000	0.753595	0.461339	0.142331	5	15.337000				
83	310547641		0.605482	0.381219	0.899213	3	15.340000	0.884920	0.494633	0.185231	5	15.337000				
84	1374135317		0.622573	0.339752	0.899213	3	15.340000	1.000000	0.607474	4.948693	5	15.337000				
85	1607557661		0.590097	0.350014	0.899213	3	15.340000	0.927843	0.378687	0.051101	5	15.337000	0.329896	10	40	50
86	1160818054		0.510053	0.398746	1.243478	3	15.340000	0.891143	0.501403	0.053694	5	15.337000				
87	442627750		0.676762	0.427630	0.899213	3	15.340000	0.950989	0.441863	1.173591	5	15.337000				
88	1556665943		0.599229	0.375768	0.899213	3	15.340000	0.962254	0.681474	0.724804	5	15.337000				
89	1114694629		0.500590	0.358626	0.897093	3	15.340000	0.973862	0.477690	0.113103	5	15.337000				
90	1391001654		0.476940	0.377987	0.986167	3	15.340000	0.951025	0.526116	0.022680	5	15.337000	0.810245	46	4	50
91	1226232032		0.681797	0.403005	0.419673	9	15.340000	0.747522	0.360851	0.179563	5	15.337000				
92	1105073317		0.739829	0.545071	1.749508	12	15.340000	0.956599	0.499607	0.989563	5	15.337000				
93	1063144783		0.576418	0.478139	1.284716	3	15.340000	0.949765	0.500800	0.655231	5	15.337000				
94	690004965		0.660048	0.381470	0.899213	3	15.340000	0.706196	0.418206	0.235706	5	15.337000				
95	1342056918		0.435987	0.349772	1.885915	16	15.340000	0.789881	0.508643	0.151307	5	15.337000	0.641132	27	23	50
96	661161980		0.681547	0.528198	0.898206	3	15.340000	0.966889	0.448274	0.696654	5	15.337000				
97	165614425		0.558052	0.395103	0.994532	3	15.340000	0.821623	0.520952	0.210670	5	15.337000				
98	2070447581		0.609076	0.405564	0.899213	3	15.340000	0.782777	0.500665	0.411845	5	15.337000				
99	1280335647		0.580204	0.348152	0.899213	3	15.340000	0.957899	0.665384	0.018991	5	15.337000				
100	832168140		0.609029	0.400658	0.899213	3	15.340000	0.782689	0.526372	0.243142	5	15.337000	0.351120	6	44	50
101	988195264		0.580204	0.347387	0.899213	3	15.340000	0.881084	0.416334	0.065345	5	15.337000				
102	998447480		0.580204	0.343617	0.899213	3	15.340000	0.760768	0.374063	0.276394	5	15.337000				
103	1722796003		0.580204	0.338911	0.899213	3	15.340000	0.905374	0.655878	1.360703	5	15.337000				
104	510359145		0.549749	0.405049	1.242811	3	15.340000	0.869783	0.589123	1.440943	5	15.337000				
105	1006402496		0.581969	0.401469	1.242811	3	15.340000	0.993204	0.611895	0.002854	5	15.337000	0.743621	46	4	50
106	311288925		0.580512	0.400905	0.899213	3	15.340000	1.000000	0.589068	1.132508	5	15.337000				
107	1921138647		0.580204	0.341794	0.899213	3	15.340000	0.932580	0.555982	0.031431	5	15.337000				
108	670419333		0.470446	0.350330	1.012193	3	15.340000	0.901707	0.538747	0.044676	5	15.337000				
109	554761735		0.500000	0.361235	0.899213	3	15.340000	0.811308	0.359125	0.126078	5	15.337000				
110	1826859028		0.630432	0.397077	0.899213	3	15.340000	0.752435	0.352088	0.518652	5	15.337000	0.394111	15	35	50
111	924208941		0.534657	0.357402	0.899213	3	15.340000	0.922256	0.561333	0.032769	5	15.337000				
112	909565331		0.569685	0.403553	0.971251	3	15.340000	1.000000	0.563320	1.279726	5	15.337000				
113	1319658174		0.577861	0.458704	1.374322	3	15.340000	0.736536	0.359020	0.720001	5	15.337000				
114	2035434610		0.577408	0.441499	0.899213	3	15.340000	0.917955	0.648746	0.111636	5	15.337000				
115	140843061		0.654348	0.464143	0.979902	3	15.340000	0.941247	0.448525	0.957739	5	15.337000	0.398160	7	43	50
116	240447562		0.500000	0.341628	0.899213	3	15.340000	0.727926	0.479552	0.177381	5	15.337000				
117	376147197		0.499841	0.332925	0.899785	3	15.340000	0.915835	0.494142	1.409774	5	15.337000				
118	268366001		0.674685	0.404903	0.899213	3	15.340000	0.994867	0.609617	0.076153	5	15.337000				
119	1324587527		0.524827	0.420045	1.222338	3	15.340000	0.712864	0.314683	0.126656	5	15.337000				
120	177311321		0.612816	0.414218	1.000127	3	15.340000	1.000000	0.453580	1.503620	5	15.337000	0.424023	11	39	50
121	916974354		0.664831	0.336914	0.899213	3	15.340000	0.923445	0.441221	0.087370	5	15.337000				
122	1171119195		0.500174	0.364930	0.898589	3	15.340000	0.614708	0.403709	0.553336	5	15.337000				
123	1711562039		0.591923	0.407507	0.899213	3	15.340000	0.947299	0.349054	0.076422	5	15.337000				
124	1253941362		0.676631	0.429447	0.899213	3	15.340000	0.934139	0.442267	1.357955	5	15.337000				
125	894933775		0.580323	0.397890	0.899213	3	15.340000	0.795652	0.536507	0.142277	5	15.337000	0.216402	0	50	50
126	1042508011		0.580565	0.366056	0.899213	3	15.340000	0.938015	0.515582	0.526374	5	15.337000				
127	913478798		0.674506	0.405726	0.899213	3	15.340000	1.000000	0.596728	3.150185	5	15.337000				
128	1468758421		0.662436	0.353421	0.931533	3	15.340000	0.844994	0.569420	1.030540	5	15.337000				
129	1989977569		0.552724	0.387446	0.983177	3	15.340000	0.984755	0.601017	0.098591	5	15.337000				
130	834825350		0.505323	0.390907	1.248967	3	15.340000	0.672517	0.488266	0.197889	5	15.337000	0.197452	0	50	50
131	1264365188		0.586588	0.344051	0.899183	3	15.340000	0.764488	0.490701	0.262733	5	15.337000				
132	1931126510		0.576819	0.380462	0.899213	3	15.340000	0.650427	0.453119	0.192434	5	15.337000				
133	919293926		0.680436	0.381079	0.899213	3	15.340000	0.981859	0.623268	0.388451	5	15.337000				
134	1066524216		0.645020	0.440494	1.027072	3	15.340000	0.828074	0.263527	0.134225	5	15.337000				
135	257984098		0.584985	0.393517	0.908724	3	15.340000	0.949013	0.509385	0.021632	5	15.337000	0.904814	50	0	50
136	1141566498		0.502630	0.399241	0.899213	3	15.340000	0.949013	0.408119	0.021632	5	15.337000				
137	1725046192		0.590053	0.397983	0.899213	3	15.340000	0.700799	0.520373	0.534707	5	15.337000				
