generation	terrain_seed	start_seed	h_best	h_mean	h_best_distance	h_best_parts	h_best_mass	c_best	c_mean	c_best_distance	c_best_parts	c_best_mass	champ_holistic_mean	champ_holistic_wins	champ_conventional_wins	champ_bouts
77	1483068751		0.503904	0.361192	0.688061	2	15.340000	0.944798	0.485237	0.117067	5	15.337000				
78	203717828		0.718385	0.443829	0.689376	2	15.340000	1.000000	0.307665	1.235765	5	15.337000				
79	2136674892		0.517253	0.374259	0.643386	2	15.340000	0.980672	0.396190	0.270780	5	15.337000				
80	1251353575		0.666895	0.434456	0.765835	2	15.340000	0.553392	0.258190	0.923928	5	15.337000	0.355752	10	40	50
81	234988616		0.495613	0.331505	0.745949	2	15.340000	0.844947	0.337003	0.143562	5	15.337000				
82	2095567799		0.930743	0.502817	0.107782	2	15.340000	0.926687	0.501858	0.162311	5	15.337000				
83	1750759649		0.720611	0.490634	0.637062	2	15.340000	0.859525	0.500715	0.180024	5	15.337000				
84	1841587677		0.613884	0.488789	1.158544	2	15.340000	0.986911	0.538249	0.214856	5	15.337000				
85	401830528		0.559542	0.390432	0.747285	2	15.340000	0.916422	0.530614	1.393042	5	15.337000	0.599195	28	22	50
86	211462226		0.540677	0.418518	1.144023	2	15.340000	0.861584	0.405629	0.138255	5	15.337000				
87	702955958		0.646175	0.410074	0.747285	2	15.340000	0.949094	0.381716	1.039486	5	15.337000				
88	1454621860		0.500000	0.325037	0.747285	2	15.340000	0.934520	0.523044	0.130679	5	15.337000				
89	486818150		0.500000	0.342922	0.747285	2	15.340000	0.862662	0.484640	0.991538	5	15.337000				
90	1962798033		0.688842	0.468871	0.747285	2	15.340000	0.933009	0.448710	1.522196	5	15.337000	0.415117	17	33	50
91	57758310		0.535933	0.471691	1.404481	2	15.340000	0.941961	0.475803	1.134941	5	15.337000				
92	509344598		0.611905	0.444454	1.078384	2	15.340000	0.812789	0.361535	0.311186	5	15.337000				
93	1865411264		0.593437	0.401668	0.738799	2	15.340000	0.953381	0.383265	0.971457	5	15.337000				
94	2019133282		0.557841	0.324751	0.686465	2	15.340000	0.868005	0.473494	0.083010	5	15.337000				
95	1995364588		0.637104	0.422184	0.852225	2	15.340000	0.949211	0.366900	0.043675	5	15.337000	0.417492	13	37	50
96	241319398		0.690610	0.404401	0.852225	2	15.340000	0.892475	0.364377	2.846918	5	15.337000				
97	913943406		0.672021	0.404770	0.852225	2	15.340000	0.926784	0.397465	0.289536	5	15.337000				
98	669225267		0.546271	0.340411	0.852225	2	15.340000	0.911922	0.387579	1.808865	5	15.337000				
99	674346157		0.563496	0.441698	1.055390	2	15.340000	0.680937	0.515138	0.929616	5	15.337000				
100	471364502		0.575385	0.439280	1.140870	2	15.340000	0.904338	0.447903	1.638755	5	15.337000	0.545875	23	27	50
101	780990765		0.627756	0.454448	0.676507	2	15.340000	0.645782	0.421451	0.231671	5	15.337000				
102	213497019		0.654859	0.529346	0.910650	2	15.340000	0.888010	0.406490	0.414189	5	15.337000				
103	1964085181		0.566155	0.423598	0.910650	2	15.340000	0.869106	0.450363	1.754845	5	15.337000				
104	324882524		0.544904	0.391625	0.910650	2	15.340000	0.892986	0.528997	2.097715	5	15.337000				
105	80880999		0.536388	0.374043	0.787094	2	15.340000	0.977278	0.429575	0.493338	5	15.337000	0.669487	40	10	50
106	1835428106		0.643653	0.440685	0.910650	2	15.340000	0.753649	0.499277	0.447379	5	15.337000				
107	508603029		0.554122	0.397692	0.732761	2	15.340000	0.860284	0.469881	0.084263	5	15.337000				
108	1851649583		0.628029	0.428950	1.096242	2	15.340000	0.752101	0.437450	0.240450	5	15.337000				
109	1802281213		0.633977	0.359603	0.788155	2	15.340000	0.901353	0.457648	0.049489	5	15.337000				
110	1441970840		0.633725	0.478472	0.958594	2	15.340000	0.932340	0.607616	0.112707	5	15.337000	0.308143	25	25	50
111	1005426999		0.577649	0.419178	0.700881	2	15.340000	0.930613	0.490129	0.446330	5	15.337000				
112	717542897		0.628589	0.505144	0.911030	2	15.340000	0.967700	0.397886	0.034919	5	15.337000				
113	1472992067		0.588376	0.413437	0.637350	2	15.340000	0.998303	0.508388	0.019968	5	15.337000				
114	2062364317		0.743683	0.492139	0.637350	2	15.340000	0.987968	0.584051	0.145273	5	15.337000				
115	640458555		0.735700	0.455711	0.637350	2	15.340000	1.000000	0.634113	0.670262	5	15.337000	0.474078	19	31	50
116	222314790		0.522479	0.455255	1.449854	2	15.340000	0.962104	0.556482	0.103467	5	15.337000				
117	917268648		0.590505	0.483100	1.044021	2	15.340000	0.940216	0.427631	0.841811	5	15.337000				
118	1997576814		0.559556	0.383170	0.821782	2	15.340000	0.911347	0.520690	0.605537	5	15.337000				
119	1295896392		0.664243	0.484605	0.978357	2	15.340000	0.891674	0.552524	0.113797	5	15.337000				
120	1678430435		0.650130	0.528443	1.030900	2	15.340000	0.985330	0.388313	0.227175	5	15.337000	0.347432	9	41	50
121	367465025		0.517383	0.414405	1.112046	2	15.340000	0.767301	0.552197	0.325750	5	15.337000				
122	936564068		0.525770	0.412972	0.937773	2	15.340000	0.970241	0.602694	0.015394	5	15.337000				
123	1287874632		0.601590	0.515045	1.243651	2	15.340000	0.667251	0.378076	0.606884	5	15.337000				
124	914428221		0.608295	0.415051	0.646690	2	15.340000	0.891879	0.411768	1.635875	5	15.337000				
125	1556141288		0.576883	0.421102	0.987781	2	15.340000	0.728534	0.512777	0.350458	5	15.337000	0.485884	18	32	50
126	1303194784		0.614841	0.422494	0.799202	2	15.340000	0.711495	0.441415	0.440345	5	15.337000				
127	640056480		0.661514	0.397505	0.408938	2	15.340000	0.960778	0.566561	0.528795	5	15.337000				
128	508421885		0.625286	0.310491	0.237289	2	15.340000	1.000000	0.678177	1.202790	5	15.337000				
129	1747226980		0.625286	0.273615	0.237289	2	15.340000	0.950789	0.505588	1.059761	5	15.337000				
130	2119312533		0.827409	0.521556	0.418153	2	15.340000	0.738372	0.412352	1.283643	5	15.337000	0.558308	30	20	50
131	834069566		0.586127	0.289678	1.070079	2	15.340000	0.747571	0.451776	0.607344	5	15.337000				
132	1180537947		0.795124	0.440272	0.418153	2	15.340000	0.952309	0.525919	1.050889	5	15.337000				
133	1500925539		0.695231	0.305735	0.935764	2	15.340000	0.980791	0.537303	0.219843	5	15.337000				
134	881634367		0.678290	0.361196	0.935764	2	15.340000	0.941975	0.397862	0.083299	5	15.337000				
135	769281677		0.628314	0.370850	0.935764	2	15.340000	0.876836	0.366066	0.232512	5	15.337000	0.247890	5	45	50
136	1032039936		1.000000	0.490239	1.477561	2	15.340000	0.920431	0.332055	0.198555	5	15.337000				
137	1658452366		0.670024	0.401998	0.757631	2	15.340000	0.946455	0.441327	0.436775	5	15.337000				
138	1834612122		0.658682	0.387788	0.757631	2	15.340000	0.799527	0.455031	0.316435	5	15.337000				
139	761041819		0.767100	0.410477	0.480017	2	15.340000	0.972606	0.594057	0.194289	5	15.337000				
140	570499660		0.682039	0.475410	1.045671	2	15.340000	0.907132	0.563915	0.235056	5	15.337000	0.341516	14	36	50
141	1251690624		0.604359	0.426303	1.103111	2	15.340000	0.805900	0.305655	0.132820	5	15.337000				
142	1313122665		0.515354	0.415380	1.037380	2	15.340000	0.808662	0.440249	1.647865	5	15.337000				
143	618729154		0.570019	0.430086	1.045671	2	15.340000	1.000000	0.517678	1.943703	5	15.337000				
144	538850384		0.670739	0.442846	0.513313	2	15.340000	0.832925	0.527776	0.400402	5	15.337000				
145	824781205		0.595964	0.495509	1.074741	2	15.340000	0.623197	0.405745	1.227597	5	15.337000	0.399436	20	30	50
146	777943885		0.500655	0.402972	1.074741	2	15.340000	0.881813	0.253261	0.137394	5	15.337000				
147	1042588677		0.525423	0.409199	0.970737	2	15.340000	0.753006	0.382464	0.305237	5	15.337000				
148	116318545		0.525423	0.387443	0.970737	2	15.340000	0.680103	0.366058	0.376516	5	15.337000				
149	636108017		0.505523	0.400829	0.949527	2	15.340000	0.763255	0.490007	2.458723	5	15.337000				
150	1669528864		0.533985	0.403100	0.828665	2	15.340000	0.781972	0.344309	0.247786	5	15.337000	0.373790	5	45	50
151	550292953		0.607591	0.373246	0.475475	4	15.340000	0.577145	0.409055	0.385000	5	15.337000				
152	716786311		0.551033	0.345926	0.736255	2	15.340000	0.740124	0.522961	1.364681	5	15.337000				
153	1588113094		0.468482	0.364797	1.326958	2	15.340000	0.950167	0.525178	0.023248	5	15.337000				
154	1147070236		0.535850	0.411134	1.212174	2	15.340000	0.635710	0.391001	0.213346	5	15.337000				
155	708024601		0.514445	0.418012	1.212174	2	15.340000	0.762602	0.425716	0.421468	5	15.337000	0.408703	13	37	50
156	1581710079		0.514445	0.413272	1.212174	2	15.340000	0.860279	0.554445	0.151146	5	15.337000				
157	1733764469		0.526020	0.425522	1.212174	2	15.340000	0.701866	0.309849	0.171141	5	15.337000				
158	596183949		0.554977	0.484865	1.209058	2	15.340000	0.861712	0.430442	0.220465	5	15.337000				
159	180566117		0.575073	0.458325	0.893384	2	15.340000	0.915018	0.436789	0.053309	5	15.337000				
160	198166115		0.632353	0.458400	0.938692	2	15.340000	0.933733	0.434420	0.108062	5	15.337000	0.369717	24	26	50
161	1077252210		0.624493	0.431055	0.956429	2	15.340000	0.974193	0.469460	0.044489	5	15.337000				
162	1841676618		0.609913	0.380270	0.611710	2	15.340000	0.865801	0.397837	0.115719	5	15.337000				
163	1620916985		0.677223	0.400460	0.611710	2	15.340000	0.913740	0.392002	0.110652	5	15.337000				
164	429549882		0.733030	0.435922	0.611710	2	15.340000	0.959858	0.473342	0.042544	5	15.337000				
165	187890333		0.630247	0.513178	0.835167	2	15.340000	0.815782	0.415731	0.427073	5	15.337000	0.421675	26	24	50
166	690271405		0.617048	0.407959	0.518322	2	15.340000	0.982999	0.376453	0.007206	5	15.337000				
167	1678515913		0.664659	0.352315	0.261509	2	15.340000	0.787565	0.448860	0.159120	5	15.337000				
168	1711904365		0.610246	0.429784	0.516659	2	15.340000	0.772847	0.432236	0.228193	5	15.337000				
169	1281827187		0.767114	0.519863	0.417418	2	15.340000	0.924177	0.364263	0.034803	5	15.337000				
170	1496950449		0.684912	0.360677	0.417418	2	15.340000	0.974985	0.476427	0.018665	5	15.337000	0.362829	20	30	50
171	851561902		0.842028	0.415364	0.417418	2	15.340000	0.821063	0.296084	0.116450	5	15.337000				
172	1535659222		0.634262	0.437238	1.090805	2	15.340000	0.962957	0.593777	0.043792	5	15.337000				
173	1953982778		0.739235	0.473050	0.410972	2	15.340000	0.759564	0.411745	0.133976	5	15.337000				
174	1683993385		0.565468	0.453756	1.076031	2	15.340000	0.983527	0.529295	0.175866	5	15.337000				
175	1980831719		0.687088	0.363749	0.442954	2	15.340000	0.826767	0.260581	0.168651	5	15.337000	0.372927	8	42	50
176	1575688971		0.660951	0.357153	0.665070	2	15.340000	0.874102	0.301380	0.069735	5	15.337000				
177	2069655453		0.598624	0.429407	0.736781	2	15.340000	0.838675	0.436604	0.198132	5	15.337000				
178	933921685		0.618986	0.447683	0.615567	2	15.340000	0.918260	0.324662	0.090061	5	15.337000				
179	1431240928		0.768399	0.592033	0.739905	2	15.340000	0.935558	0.481195	0.077951	5	15.337000				
180	715039470		0.626778	0.375191	0.739905	2	15.340000	0.941180	0.557580	0.082250	5	15.337000	0.345195	15	35	50
181	1461494312		0.662957	0.409130	0.637293	2	15.340000	0.957173	0.408529	0.050567	5	15.337000				
182	914654585		0.756933	0.415730	0.739905	2	15.340000	0.896317	0.243842	0.045163	5	15.337000				
183	857252536		0.663780	0.344114	0.435369	2	15.340000	0.874135	0.516102	0.077405	5	15.337000				
184	783748942		0.479312	0.214003	1.103265	2	15.340000	0.914375	0.371860	0.047130	5	15.337000				
185	1478868064		0.839336	0.477216	0.290674	2	15.340000	0.885461	0.517147	0.130069	5	15.337000	0.305066	12	38	50
186	507819337		0.891480	0.398312	0.290674	2	15.340000	1.000000	0.348319	0.115582	5	15.337000				
187	1619299664		0.594410	0.409241	0.883196	2	15.340000	0.899084	0.331051	0.049317	5	15.337000				
188	1877703442		0.656904	0.453436	0.800057	2	15.340000	0.895578	0.496828	0.155618	5	15.337000				
189	1777460378		0.922143	0.490220	0.331753	2	15.340000	0.676962	0.373369	0.211795	5	15.337000				
190	2049640465		0.807229	0.369929	0.192060	2	15.340000	0.744568	0.424183	0.133026	5	15.337000	0.237784	7	43	50
191	177416525		0.838697	0.567915	0.831819	2	15.340000	0.855525	0.456374	0.209872	5	15.337000				
192	1934597121		0.603857	0.350198	0.831819	2	15.340000	0.908867	0.559474	0.099023	5	15.337000				
193	979594887		0.605927	0.391526	0.540985	2	15.340000	0.664997	0.415475	0.321494	5	15.337000				
194	1556738229		0.791904	0.472210	0.266431	2	15.340000	0.919536	0.466361	0.087043	5	15.337000				
195	1074908933		0.845097	0.454906	0.218172	2	15.340000	0.845555	0.456661	0.096360	5	15.337000	0.294620	5	45	50
196	193109119		0.886859	0.589787	0.372636	2	15.340000	0.917262	0.508750	0.068011	5	15.337000				
197	481506472		0.854669	0.470025	0.385492	2	15.340000	0.872828	0.413507	0.068117	5	15.337000				
198	1176397842		0.747581	0.320593	0.500114	2	15.340000	0.780030	0.382787	0.252306	5	15.337000				
199	375771931		0.751835	0.495423	0.818485	2	15.340000	0.908212	0.445013	0.203573	5	15.337000				
200	251234497		0.740544	0.448685	0.634072	2	15.340000	0.896145	0.459681	0.097392	5	15.337000	0.310916	11	39	50
201	682239733		0.916294	0.536951	0.238498	2	15.340000	0.884295	0.471545	0.105996	5	15.337000				
202	630599714		0.600262	0.450431	1.067973	2	15.340000	0.952755	0.512417	0.272550	5	15.337000				
203	703946272		0.891935	0.610939	0.340513	2	15.340000	0.950554	0.534503	0.073017	5	15.337000				
204	768038532		0.623107	0.436110	0.807961	2	15.340000	0.757660	0.270222	0.192734	5	15.337000				
205	1126029637		0.521372	0.292517	0.434435	2	15.340000	0.737355	0.498941	0.193755	5	15.337000	0.455514	23	27	50
206	1118555580		0.637248	0.456527	0.796217	2	15.340000	0.944513	0.630665	0.082881	5	15.337000				
207	1288066368		0.703813	0.521220	1.098604	2	15.340000	0.943250	0.523572	0.032032	5	15.337000				
208	1205162514		0.877850	0.442395	0.176417	2	15.340000	0.893719	0.417106	0.073992	5	15.337000				
209	937275001		0.769394	0.307971	0.729631	2	15.340000	0.912226	0.489193	0.079558	5	15.337000				
210	1023760022		0.853320	0.288999	0.521948	2	15.340000	0.973879	0.459061	0.011623	5	15.337000	0.266701	3	47	50
211	572843849		0.564413	0.338844	0.402814	2	15.340000	0.987688	0.479287	0.005731	5	15.337000				
212	1805060331		0.777524	0.435437	0.455139	2	15.340000	0.765057	0.412957	0.280828	5	15.337000				
213	1252402813		0.812747	0.421701	0.371089	2	15.340000	0.939706	0.551004	0.073618	5	15.337000				
214	957699735		0.832817	0.425228	0.364454	2	15.340000	0.849534	0.461593	0.143641	5	15.337000				
215	2089725765		0.812452	0.349690	0.364454	2	15.340000	0.887977	0.420396	0.062346	5	15.337000	0.482612	21	29	50
216	1205963865		0.770127	0.368654	0.364454	2	15.340000	0.963717	0.524539	0.047514	5	15.337000				
217	453352396		0.605278	0.287868	0.235221	2	15.340000	0.978123	0.503019	0.512450	5	15.337000				
218	1793324295		0.893683	0.469466	0.193916	2	15.340000	0.877452	0.578272	0.168667	5	15.337000				
219	2067186395		0.895381	0.303254	0.041370	2	15.340000	0.772225	0.576102	0.149437	5	15.337000				
220	961462761		0.895381	0.360720	0.041370	2	15.340000	0.964349	0.590381	0.812179	5	15.337000	0.605842	39	11	50
221	1288312840		0.766803	0.523437	0.889035	2	15.340000	0.992302	0.525470	0.173718	5	15.337000				
222	1008042985		0.881014	0.610511	0.761341	2	15.340000	0.958558	0.571878	0.974110	5	15.337000				
223	744817592		0.730052	0.317824	0.761341	2	15.340000	0.950903	0.533208	0.524736	5	15.337000				
224	1491612695		0.702808	0.363402	0.321943	2	15.340000	0.841450	0.451407	0.163756	5	15.337000				
225	256227878		0.637481	0.300316	0.321943	2	15.340000	0.982079	0.589202	0.240463	5	15.337000	0.513523	21	29	50
226	1499862287		0.839693	0.344737	0.323104	2	15.340000	0.723252	0.408338	0.330585	5	15.337000				
227	265769435		0.761363	0.318850	0.318298	2	15.340000	0.941633	0.573276	0.061857	5	15.337000				
228	655761360		0.757286	0.472321	0.769296	2	15.340000	0.863948	0.344039	0.134346	5	15.337000				
229	854419705		0.841911	0.370926	0.769296	2	15.340000	0.930916	0.255638	0.118178	5	15.337000				
230	1819880142		0.665921	0.372532	0.385941	2	15.340000	0.703652	0.365011	0.353501	5	15.337000	0.373338	11	39	50
231	140549337		0.695864	0.380418	0.223178	2	15.340000	0.626525	0.352572	0.274375	5	15.337000				
232	418042740		0.739664	0.345610	0.426788	2	15.340000	0.974304	0.452533	0.027158	5	15.337000				
233	346136962		0.669806	0.503264	0.819501	2	15.340000	0.883038	0.491078	0.199305	5	15.337000				
234	126653567		0.849343	0.404324	0.169428	2	15.340000	0.628027	0.341053	0.205605	5	15.337000				
235	255844307		0.672331	0.409581	0.478713	2	15.340000	0.727973	0.447494	0.289581	5	15.337000	0.452070	20	30	50
236	726404558		0.893262	0.495147	0.169428	2	15.340000	0.964764	0.545674	0.052731	5	15.337000				
237	754665964		0.853493	0.314348	0.169428	2	15.340000	0.819613	0.359366	0.170156	5	15.337000				
238	1896438410		0.554416	0.465976	1.239640	2	15.340000	0.663759	0.491970	0.701735	5	15.337000				
239	1430026864		0.888701	0.441706	0.169428	2	15.340000	0.945267	0.561226	0.156147	5	15.337000				
240	1030631451		0.694178	0.472089	0.890071	2	15.340000	0.892208	0.404028	0.097674	5	15.337000	0.263677	2	48	50
241	509102398		0.807503	0.408006	0.211288	2	15.340000	0.906213	0.429875	0.074731	5	15.337000				
242	194712716		0.622189	0.212869	0.444145	2	15.340000	0.991020	0.442134	0.006616	5	15.337000				
243	1677296096		0.878720	0.419068	0.188400	2	15.340000	0.934029	0.416781	0.099323	5	15.337000				
244	160648537		0.599641	0.440715	0.853579	2	15.340000	0.642205	0.304297	0.835595	5	15.337000				
245	1446644222		0.596705	0.409028	1.015568	2	15.340000	0.980327	0.356704	0.402788	5	15.337000	0.443739	16	34	50
246	634179845		0.629778	0.451579	0.813129	2	15.340000	0.947427	0.405296	0.081298	5	15.337000				
247	1642887065		0.636970	0.449124	0.718454	2	15.340000	0.866166	0.492464	0.154886	5	15.337000				
248	1572706416		0.601736	0.420846	0.982846	2	15.340000	0.894921	0.501046	0.782482	5	15.337000				
249	109971772		0.664507	0.409875	0.715313	2	15.340000	0.575479	0.349657	0.287636	5	15.337000	0.293038	7	43	50
