population	name	generation	age	evals	fitness	parents
holistic	h0-0	10	32	11	0.0	
holistic	h0-1	10	50	11	0.0	
holistic	h0-2	5	59	6	0.0	
holistic	h0-3	8	17	9	0.0581	
holistic	h0-4	8	59	9	-0.0	
holistic	h0-5	10	44	11	-0.0021	
holistic	h0-6	4	59	5	-0.0017	
holistic	h0-7	8	59	9	-0.018	
holistic	h0-8	5	59	6	-0.0188	
holistic	h0-9	9	30	10	-0.0417	
holistic	h0-10	10	59	11	0.5624	
holistic	h0-11	10	31	11	0.0	
holistic	h0-12	5	59	6	0.0	
holistic	h0-13	0	59	1	-0.1075	
holistic	h0-14	9	11	10	-0.0305	
holistic	h0-15	10	51	11	-0.0001	
holistic	h0-16	10	47	11	-0.0001	
holistic	h0-17	10	39	11	0.0	
holistic	h0-18	10	45	11	0.0	
holistic	h0-19	8	40	9	-0.0683	
holistic	h0-20	10	20	11	-0.0004	
holistic	h0-21	2	59	3	-0.0	
holistic	h0-22	10	52	11	-0.0046	
holistic	h0-23	10	47	11	-0.0001	
holistic	h0-24	10	36	11	0.0	
holistic	h0-25	10	35	11	0.0	
holistic	h0-26	40	59	41	0.5088	
holistic	h0-27	6	39	7	-0.1464	
holistic	h0-28	7	18	8	-0.1173	
holistic	h0-29	10	22	11	-0.0084	
holistic	h0-30	10	24	11	0.0	
holistic	h0-31	7	17	8	-0.0862	
holistic	h0-32	10	23	11	0.0	
holistic	h0-33	8	19	9	-0.0569	
holistic	h0-34	10	54	11	0.0	
holistic	h0-35	0	59	1	-0.0	
holistic	h0-36	8	59	9	0.0	
holistic	h0-38	10	12	11	0.0	
holistic	h0-39	10	37	11	-0.0	
holistic	h0-40	22	26	23	0.2591	
holistic	h0-41	12	22	13	0.1119	
holistic	h0-42	10	41	11	0.0	
holistic	h0-43	9	47	10	-0.0307	
holistic	h0-44	0	59	1	-0.0039	
holistic	h0-45	8	48	9	-0.0578	
holistic	h0-46	10	52	11	-0.0001	
holistic	h0-47	10	16	11	0.0	
holistic	h0-48	7	59	8	0.0	
holistic	h0-49	10	36	11	0.0	
holistic	h0-50	10	42	11	0.0	
holistic	h0-51	10	56	11	0.0	
holistic	h0-52	10	30	11	-0.0001	
holistic	h0-53	10	19	11	0.0	
holistic	h0-54	0	59	1	0.0	
holistic	h0-55	10	17	11	-0.0	
