generation	terrain_seed	start_seed	h_best	h_mean	h_best_distance	h_best_parts	h_best_mass	c_best	c_mean	c_best_distance	c_best_parts	c_best_mass	champ_holistic_mean	champ_holistic_wins	champ_conventional_wins	champ_bouts
0	859649682		0.837075	0.536714	0.420787	5	15.340000	0.979030	0.790593	0.592359	5	15.337000	0.509108	33	17	50
1	412414262		0.691126	0.451364	2.000000	1	13.500000	0.608543	0.306096	0.722183	5	15.337000				
2	874099379		0.619286	0.509780	1.229524	2	15.340000	0.859039	0.318619	1.126526	5	15.337000				
3	583699595		0.515230	0.415478	1.360941	2	15.340000	0.884257	0.424780	0.280133	5	15.337000				
4	747938588		0.515230	0.417358	1.360941	2	15.340000	0.599660	0.308504	0.744746	5	15.337000				
5	527741380		0.733651	0.428250	0.472818	2	15.340000	0.822758	0.397935	0.234544	5	15.337000	0.362912	4	46	50
6	448560768		0.654076	0.539006	1.311215	2	15.340000	0.636287	0.287410	0.450643	5	15.337000				
7	1526498196		0.698435	0.511456	2.020612	2	15.340000	0.749061	0.468622	0.245876	5	15.337000				
8	217366341		0.708904	0.511019	0.829729	3	15.340000	0.798205	0.347634	0.153882	5	15.337000				
9	413352907		0.645776	0.379470	0.620711	3	15.340000	0.905647	0.333545	0.108283	5	15.337000				
10	1993655272		0.579354	0.382025	0.932539	3	15.340000	0.818035	0.362133	0.272299	5	15.337000	0.335104	3	47	50
11	1875342929		0.633146	0.393476	0.941378	3	15.340000	0.799679	0.467538	0.290005	5	15.337000				
12	1227361894		0.511386	0.347080	0.781286	6	15.340000	0.909086	0.494924	0.124269	5	15.337000				
13	1467590835		0.739680	0.513389	0.878957	3	15.340000	0.874268	0.395192	0.108047	5	15.337000				
14	1546778903		0.637001	0.350812	0.932573	3	15.340000	0.766628	0.424347	0.099309	5	15.337000				
15	2134353139		0.596122	0.324743	0.631826	4	15.340000	0.719463	0.388919	0.213490	5	15.337000	0.401401	17	33	50
16	947900323		0.506714	0.316160	0.885482	4	15.340000	0.754314	0.456015	0.238555	5	15.337000				
17	301464341		0.545889	0.302902	0.882253	3	15.340000	0.997003	0.530252	0.128816	5	15.337000				
18	2138575730		0.651039	0.350745	0.830215	3	15.340000	0.967192	0.590185	0.167202	5	15.337000				
19	1859557624		0.570732	0.326417	0.703483	3	15.340000	0.796657	0.451938	0.138573	5	15.337000				
20	838923048		0.540355	0.379298	0.933146	3	15.340000	0.695234	0.434455	0.485688	5	15.337000	0.406884	14	36	50
21	1805704706		0.584817	0.390806	0.843891	3	15.340000	0.899049	0.496665	0.092696	5	15.337000				
22	735008362		0.676939	0.387650	0.562080	3	15.340000	1.000000	0.428871	1.342044	5	15.337000				
23	852481815		0.638262	0.406925	1.140597	3	15.340000	0.778046	0.498019	1.094703	5	15.337000				
24	1844171215		0.698095	0.341257	0.864477	3	15.340000	0.814311	0.233004	0.173851	5	15.337000				
25	1199431648		0.542497	0.360187	0.868545	3	15.340000	0.778419	0.334079	0.112096	5	15.337000	0.309343	4	46	50
26	2029100408		0.518211	0.351576	0.805124	3	15.340000	0.859278	0.359471	0.083835	5	15.337000				
27	1369447769		0.518211	0.376689	0.805124	3	15.340000	0.499497	0.202453	0.227250	5	15.337000				
28	1098846636		0.545226	0.405165	0.815544	5	15.340000	0.884458	0.337660	0.226817	5	15.337000				
29	1329513538		0.649047	0.366190	0.456286	3	15.340000	0.618337	0.419084	0.349303	5	15.337000				
30	1137410248		0.944274	0.088576	0.049455	3	15.340000	0.915530	0.629164	0.200804	5	15.337000	0.410891	13	37	50
31	109945078		0.838832	0.254876	0.305770	3	15.340000	0.941598	0.431027	0.069301	5	15.337000				
32	61018052		0.912737	0.315507	0.112340	3	15.340000	0.969334	0.570957	0.044662	5	15.337000				
33	1473753818		0.722834	0.295929	0.478090	3	15.340000	0.616297	0.452264	0.496904	5	15.337000				
34	951977234		0.962283	0.280387	0.061761	3	15.340000	0.751921	0.381132	0.256159	5	15.337000				
35	2129723766		0.532210	0.166250	0.332576	3	15.340000	0.924911	0.543702	0.103345	5	15.337000	0.522935	25	25	50
36	1638344789		0.861168	0.167850	0.124771	3	15.340000	0.877499	0.426373	0.076297	5	15.337000				
37	1969134910		0.675399	0.247508	0.662344	3	15.340000	0.768303	0.386513	0.430239	5	15.337000				
38	1954783639		0.670515	0.326878	0.537528	3	15.340000	0.711090	0.377479	0.319274	5	15.337000				
39	1288170373		0.730659	0.443898	0.580453	3	15.340000	0.822679	0.386527	0.310636	5	15.337000				
40	1774680466		0.587587	0.358718	0.681241	3	15.340000	0.724308	0.468947	0.618183	5	15.337000	0.445541	22	28	50
41	1782669702		0.580373	0.297235	0.698163	3	15.340000	0.775616	0.381702	0.163424	5	15.337000				
42	126342310		0.469278	0.299328	0.803067	3	15.340000	0.960789	0.386116	0.030234	5	15.337000				
43	392726859		0.543138	0.319251	0.703004	4	15.340000	0.959226	0.539179	0.045999	5	15.337000				
44	1425486849		0.724684	0.423166	0.642920	7	15.340000	0.786749	0.487186	0.381821	5	15.337000				
45	1910792827		0.720341	0.410650	0.460695	4	15.340000	0.886501	0.540039	2.140124	5	15.337000	0.549507	26	24	50
46	253498653		0.908151	0.511885	0.219921	7	15.340000	0.946972	0.584831	0.137214	5	15.337000				
47	743051644		0.726292	0.239297	0.405172	2	15.340000	0.973395	0.342566	0.174399	5	15.337000				
48	1204490439		0.619136	0.268999	2.192626	5	15.340000	0.922032	0.364308	0.095741	5	15.337000				
49	1135566763		0.909356	0.532502	0.187926	2	15.340000	0.866175	0.458968	1.721621	5	15.337000				
50	135019485		0.507883	0.231782	1.108043	2	15.340000	0.845321	0.430903	1.042206	5	15.337000	0.262323	7	43	50
51	894981859		0.866956	0.328101	0.163202	2	15.340000	0.931008	0.470703	0.082000	5	15.337000				
52	1905445994		0.863807	0.263327	0.227522	2	15.340000	0.932061	0.358516	0.048815	5	15.337000				
53	1224386145		0.745831	0.310869	0.417111	2	15.340000	0.907468	0.540131	0.448198	5	15.337000				
54	1213016494		0.894949	0.335038	0.192916	2	15.340000	0.894770	0.413717	0.108275	5	15.337000				
55	1901041558		0.710768	0.407203	0.466809	2	15.340000	0.713251	0.420696	0.384897	5	15.337000	0.323357	13	37	50
56	1519909599		0.747265	0.257924	0.295957	2	15.340000	0.846719	0.397046	0.064872	5	15.337000				
57	52010667		0.784394	0.268841	0.454516	2	15.340000	0.817441	0.284655	0.115669	5	15.337000				
58	675350513		0.757021	0.503300	0.886151	2	15.340000	0.543895	0.463012	1.288097	5	15.337000				
59	276509840		0.835186	0.409669	0.145020	2	15.340000	0.968791	0.579310	0.090009	5	15.337000				
60	590324561		0.788139	0.218947	0.222640	2	15.340000	0.937035	0.558401	0.031898	5	15.337000	0.251063	5	45	50
61	1029625970		0.721896	0.303138	1.075305	14	15.340000	0.940747	0.336447	0.191202	5	15.337000				
62	91260553		0.920364	0.455023	0.230116	2	15.340000	0.945423	0.492436	1.326816	5	15.337000				
63	388708183		0.863961	0.513273	0.419736	2	15.340000	1.000000	0.324319	13.156683	5	15.337000				
64	898015206		0.883783	0.345642	0.293584	2	15.340000	0.987115	0.449828	0.256633	5	15.337000				
65	1557930763		0.648732	0.279081	0.469207	2	15.340000	0.906664	0.603204	0.243842	5	15.337000	0.315842	4	46	50
66	1441277773		0.755407	0.313922	0.144266	2	15.340000	0.854151	0.432709	0.079616	5	15.337000				
67	143498941		0.725938	0.337065	0.991338	2	15.340000	0.767069	0.490300	0.216298	5	15.337000				
68	137364378		0.834248	0.419024	0.241629	2	15.340000	0.789289	0.445708	0.135057	5	15.337000				
69	611791032		0.814509	0.301445	0.245565	2	15.340000	0.941426	0.700881	0.082030	5	15.337000				
70	139104208		0.903532	0.353469	0.188467	2	15.340000	1.000000	0.420363	0.059628	5	15.337000	0.434304	22	28	50
71	1950736205		0.461534	0.203961	2.000000	1	13.500000	0.620148	0.450704	0.883147	5	15.337000				
