population	name	generation	age	evals	fitness	parents
holistic	h0-0	4	59	5	0.0	
holistic	h0-1	10	54	11	-0.0018	
holistic	h0-2	6	59	7	-0.0	
holistic	h0-3	10	37	11	-0.0003	
holistic	h0-4	10	55	11	0.0	
holistic	h0-5	11	59	12	0.0556	
holistic	h0-6	10	35	11	-0.0103	
holistic	h0-7	10	57	11	0.0	
holistic	h0-8	8	15	9	-0.0673	
holistic	h0-9	2	59	3	-0.01	
holistic	h0-10	9	46	10	-0.0312	
holistic	h0-11	10	32	11	0.0	
holistic	h0-12	10	14	11	-0.0001	
holistic	h0-13	6	54	7	-0.1502	
holistic	h0-14	10	21	11	-0.0006	
holistic	h0-15	8	59	9	-0.0036	
holistic	h0-16	10	44	11	-0.0003	
holistic	h0-17	10	54	11	0.0	
holistic	h0-18	4	41	5	-0.3043	
holistic	h0-19	10	59	11	0.0909	
holistic	h0-20	4	59	5	0.0	
holistic	h0-21	10	36	11	-0.0	
holistic	h0-22	10	15	11	-0.0	
holistic	h0-23	18	28	19	0.1515	
holistic	h0-24	10	23	11	-0.0047	
holistic	h0-25	10	31	11	0.0	
holistic	h0-26	10	27	11	-0.0012	
holistic	h0-27	10	24	11	0.0	
holistic	h0-28	54	59	55	0.9811	
holistic	h0-29	10	12	11	0.0	
holistic	h0-30	5	59	6	0.0	
holistic	h0-31	10	12	11	0.0	
holistic	h0-32	4	59	5	-0.0578	
holistic	h0-33	5	59	6	-0.0515	
holistic	h0-34	10	36	11	0.0	
holistic	h0-35	10	52	11	-0.003	
holistic	h0-36	9	59	10	0.0	
holistic	h0-37	10	39	11	-0.0168	
holistic	h0-38	10	25	11	0.0	
holistic	h0-39	10	48	11	-0.0017	
holistic	h0-40	9	37	10	-0.0234	
holistic	h0-41	10	45	11	0.0	
holistic	h0-42	10	35	11	0.0	
holistic	h0-43	3	59	4	0.0	
holistic	h0-44	14	24	15	0.0583	
holistic	h0-45	10	49	11	-0.0	
holistic	h0-46	10	26	11	-0.002	
holistic	h0-47	10	44	11	0.0	
holistic	h0-48	4	59	5	-0.0004	
holistic	h0-49	13	24	14	0.0451	
holistic	h0-50	3	59	4	-0.0	
holistic	h0-51	10	51	11	0.0	
holistic	h0-52	10	33	11	0.0	
holistic	h0-53	10	36	11	0.0	
holistic	h0-54	5	59	6	-0.0132	
holistic	h0-55	20	57	21	0.2026	
holistic	h0-56	10	28	11	0.0	
holistic	h0-57	9	45	10	-0.0475	
holistic	h0-58	10	28	11	0.0	
holistic	h0-59	10	52	11	-0.0001	
conventional	c0-0	1	59	2	-0.8825	
conventional	c0-1	37	59	38	0.7456	
conventional	c0-2	2	48	3	-0.7132	
conventional	c0-3	29	35	30	0.2888	
conventional	c0-4	18	44	19	0.1546	
conventional	c0-5	2	19	3	-0.5618	
conventional	c0-6	53	59	54	0.7293	
conventional	c0-7	4	59	5	0.5336	
conventional	c0-8	16	59	17	0.4683	
conventional	c0-9	9	59	10	-0.0266	
conventional	c0-10	3	39	4	-0.4423	
conventional	c0-11	1	45	2	-0.9067	
conventional	c0-12	15	59	16	0.8107	
conventional	c0-13	8	22	9	0.1301	
conventional	c0-14	8	59	9	0.1664	
conventional	c0-15	51	59	52	0.8158	
conventional	c0-16	21	59	22	0.3045	
conventional	c0-17	33	59	34	0.3327	
conventional	c0-18	8	54	9	-0.0647	
conventional	c0-19	5	33	6	-0.1581	
conventional	c0-20	4	23	5	-0.3264	
conventional	c0-21	0	59	1	-0.5611	
conventional	c0-22	2	59	3	1.5756	
conventional	c0-23	1	14	2	-0.919	
conventional	c0-24	10	59	11	0.447	
conventional	c0-25	5	45	6	-0.072	
conventional	c0-26	34	59	35	0.6178	
conventional	c0-27	4	59	5	1.1216	
conventional	c0-28	7	49	8	0.0322	
conventional	c0-29	9	47	10	0.0003	
conventional	c0-30	56	59	57	0.8476	
conventional	c0-31	1	53	2	-0.9089	
