population	name	generation	age	evals	fitness	parents
holistic	h0-0	10	22	11	0.0	
holistic	h0-2	22	59	23	0.2174	
holistic	h0-3	10	55	11	0.0	
holistic	h0-4	3	20	4	-0.3747	
holistic	h0-5	10	42	11	0.0	
holistic	h0-6	10	36	11	-0.0011	
holistic	h0-7	9	42	10	0.0582	
holistic	h0-8	10	18	11	0.0	
holistic	h0-9	10	50	11	-0.0025	
holistic	h0-11	10	30	11	0.0	
holistic	h0-12	10	55	11	0.0	
holistic	h0-13	9	59	10	-0.0005	
holistic	h0-14	10	16	11	0.0	
holistic	h0-15	10	59	11	0.0547	
holistic	h0-16	10	21	11	-0.004	
holistic	h0-17	0	59	1	-0.0	
holistic	h0-18	5	59	6	-0.0007	
holistic	h0-19	10	47	11	-0.0002	
holistic	h0-20	24	59	25	0.2984	
holistic	h0-21	10	52	11	0.0909	
holistic	h0-22	10	44	11	-0.0009	
holistic	h0-23	10	31	11	0.0	
holistic	h0-24	10	45	11	-0.0003	
holistic	h0-25	10	45	11	-0.0001	
holistic	h0-26	10	45	11	0.0	
holistic	h0-27	7	23	8	-0.0863	
holistic	h0-28	33	59	34	0.2645	
holistic	h0-29	10	39	11	-0.0	
holistic	h0-30	10	54	11	-0.0	
holistic	h0-31	10	47	11	-0.0	
holistic	h0-32	10	59	11	0.078	
holistic	h0-33	2	59	3	-0.4588	
holistic	h0-34	5	52	6	-0.2282	
holistic	h0-35	9	25	10	-0.0487	
holistic	h0-36	10	23	11	-0.0	
holistic	h0-37	7	59	8	0.0	
holistic	h0-38	7	19	8	-0.0993	
holistic	h0-39	10	58	11	0.0	
holistic	h0-40	10	34	11	-0.0054	
holistic	h0-41	24	34	25	0.1732	
holistic	h0-42	10	22	11	0.0	
holistic	h0-43	10	30	11	-0.0	
holistic	h0-44	10	12	11	0.0	
holistic	h0-45	13	20	14	0.1187	
holistic	h0-46	10	43	11	0.0	
holistic	h0-47	10	26	11	-0.0022	
holistic	h0-48	10	28	11	-0.0001	
holistic	h0-49	13	58	14	0.1303	
holistic	h0-50	1	59	2	0.0	
holistic	h0-51	10	54	11	0.0	
holistic	h0-52	10	20	11	0.0	
holistic	h0-53	9	59	10	-0.003	
holistic	h0-54	10	38	11	-0.0004	
holistic	h0-55	10	43	11	-0.0	
holistic	h0-56	7	59	8	0.0	
holistic	h0-57	9	45	10	-0.0273	
holistic	h0-58	10	59	11	-0.0005	
holistic	h0-59	4	59	5	-0.0004	
conventional	c0-0	4	24	5	-0.2784	
conventional	c0-1	3	5	4	-0.3627	
conventional	c0-2	3	34	4	-0.4683	
conventional	c0-3	5	51	6	-0.1574	
conventional	c0-4	5	39	6	-0.1724	
conventional	c0-5	6	19	7	-0.1253	
conventional	c0-6	11	59	12	0.4288	
conventional	c0-7	0	59	1	-0.6609	
conventional	c0-8	10	45	11	0.0846	
conventional	c0-9	11	13	12	0.2237	
conventional	c0-10	8	53	9	0.1025	
conventional	c0-11	5	50	6	-0.1447	
conventional	c0-12	2	52	3	-0.7046	
conventional	c0-13	5	17	6	-0.0319	
conventional	c0-14	7	21	8	-0.0769	
conventional	c0-15	1	22	2	-0.8883	
conventional	c0-16	3	19	4	-0.4284	
conventional	c0-17	7	33	8	0.3151	
conventional	c0-18	3	54	4	-0.4988	
conventional	c0-19	7	27	8	-0.0707	
conventional	c0-20	14	43	15	0.089	
conventional	c0-21	3	42	4	-0.3299	
conventional	c0-22	3	36	4	-0.3728	
conventional	c0-23	7	31	8	-0.0773	
conventional	c0-24	1	6	2	-0.8878	
conventional	c0-25	5	44	6	-0.1893	
conventional	c0-26	12	52	13	0.0408	
conventional	c0-27	11	21	12	0.2889	
conventional	c0-28	2	7	3	-0.6554	
conventional	c0-29	3	24	4	-0.4285	
conventional	c0-30	3	18	4	-0.4249	
conventional	c0-31	4	36	5	-0.3437	
conventional	c0-32	10	15	11	0.544	
conventional	c0-33	5	41	6	-0.1168	
conventional	c0-34	1	28	2	-0.7963	
conventional	c0-35	1	57	2	-0.9237	
conventional	c0-36	2	42	3	-0.5436	
conventional	c0-37	4	58	5	-0.3301	
conventional	c0-38	2	49	3	-0.4518	
conventional	c0-39	6	32	7	-0.1747	
conventional	c0-40	4	32	5	0.0105	
conventional	c0-41	4	17	5	-0.2968	
conventional	c0-42	2	56	3	-0.6209	
conventional	c0-43	4	59	5	0.4227	
conventional	c0-44	1	12	2	-0.7758	
conventional	c0-45	6	20	7	0.0471	
conventional	c0-46	1	17	2	-0.9293	
conventional	c0-47	4	51	5	-0.3374	
conventional	c0-48	1	47	2	-0.9161	
conventional	c0-49	0	59	1	0.389	
conventional	c0-50	3	9	4	-0.3793	
conventional	c0-51	5	28	6	0.0196	
conventional	c0-52	2	51	3	-0.5827	
conventional	c0-53	4	30	5	-0.2265	
conventional	c0-54	16	59	17	0.3228	
conventional	c0-55	4	17	5	-0.3185	
conventional	c0-56	3	59	4	-0.429	
conventional	c0-57	17	23	18	0.7208	
conventional	c0-58	1	59	2	-0.649	
conventional	c0-59	3	43	4	-0.2426	
holistic	he61	3	2	2	-0.1012	h0-28
conventional	ce61	19	18	18	0.3194	c0-27,c0-57
conventional	ce62	2	1	1	-0.6321	c0-57,c0-27
holistic	he62	3	1	1	-0.3158	h0-7,h0-45
holistic	he63	20	18	18	0.2593	h0-49
holistic	he64	5	3	3	0.0	h0-45
conventional	ce63	3	1	1	-0.5456	c0-43,c0-40
conventional	ce64	6	4	4	0.018	c0-13
conventional	ce65	3	1	1	-0.2905	c0-40
conventional	ce66	3	1	1	-0.572	c0-27
conventional	ce67	7	5	5	0.166	c0-17
conventional	ce68	9	7	7	0.114	c0-32,c0-40
conventional	ce69	4	2	2	0.0386	c0-51
conventional	ce70	5	3	3	0.1358	c0-57
holistic	he65	6	3	3	0.0	h0-21
conventional	ce71	9	6	6	0.1715	c0-32
conventional	ce72	5	2	2	-0.1644	c0-17,c0-45
conventional	ce73	4	1	1	-0.6033	c0-45
conventional	ce74	4	1	1	-0.4701	c0-57
conventional	ce75	22	19	19	0.2662	c0-10,c0-6
conventional	ce76	4	1	1	-0.5412	c0-6
conventional	ce77	4	1	1	-0.6909	c0-43
conventional	ce78	6	2	2	-0.1016	c0-17
conventional	ce79	6	2	2	-0.0097	c0-32
conventional	ce80	9	5	5	0.1732	c0-57
conventional	ce81	13	9	9	0.1875	c0-54
conventional	ce82	5	0	0	0.0	c0-32
conventional	ce83	6	1	1	-0.5855	c0-54
conventional	ce84	10	5	5	0.2003	c0-57
conventional	ce85	7	1	1	-0.7235	c0-9
conventional	ce86	7	1	1	-0.7028	c0-8,c0-32
conventional	ce87	7	1	1	-0.6261	c0-32
conventional	ce88	9	3	3	-0.0292	ce61
conventional	ce89	30	23	23	0.4442	ce61,c0-27
conventional	ce90	8	1	1	-0.5474	c0-32
conventional	ce91	8	1	1	-0.4455	c0-27
holistic	he66	11	3	3	-0.028	h0-20
conventional	ce92	23	15	15	0.4061	c0-57
conventional	ce93	10	1	1	-0.5429	c0-6
conventional	ce94	10	1	1	-0.4207	c0-57
conventional	ce95	9	0	0	0.0	c0-9
conventional	ce96	11	1	1	-0.5011	c0-57
holistic	he67	14	3	3	-0.0007	h0-2
conventional	ce97	40	29	29	0.5714	c0-57
conventional	ce98	12	1	1	-0.5077	c0-6
conventional	ce99	13	1	1	-0.6425	c0-57
holistic	he68	16	3	3	-0.0015	he63
conventional	ce100	15	2	2	-0.1305	c0-57
conventional	ce101	15	1	1	-0.3634	ce89
holistic	he69	17	2	2	-0.151	h0-41
conventional	ce102	18	2	2	-0.1897	ce97
conventional	ce103	18	2	2	-0.0521	ce92,ce97
conventional	ce104	23	6	6	0.1557	ce97
conventional	ce105	25	8	8	0.2008	ce89
conventional	ce106	30	12	12	0.5187	ce92
conventional	ce107	19	1	1	-0.7061	ce97
conventional	ce108	18	0	0	0.0	ce75,ce97
conventional	ce109	20	1	1	-0.6115	ce92
conventional	ce110	28	7	7	0.3463	ce89
conventional	ce111	30	8	8	0.1455	ce110
conventional	ce112	24	2	2	0.0046	ce89
conventional	ce113	23	1	1	-0.3459	ce106
conventional	ce114	38	16	16	0.2002	ce97
holistic	he70	59	36	36	0.613	h0-28
conventional	ce115	27	4	4	0.0444	ce89
holistic	he71	27	3	3	-0.0028	h0-20
conventional	ce116	25	1	1	-0.3578	ce106
conventional	ce117	26	1	1	-0.6978	ce106
conventional	ce118	27	1	1	-0.481	ce106
conventional	ce119	27	0	0	0.0	ce97
conventional	ce120	44	13	13	0.4995	ce97
conventional	ce121	52	20	20	0.4791	ce97
conventional	ce122	35	1	1	-0.5878	ce120
conventional	ce123	35	1	1	-0.3388	ce97
holistic	he72	38	3	3	-0.0301	he70
conventional	ce124	37	2	2	-0.0573	ce97
conventional	ce125	35	0	0	0.0	ce120
holistic	he73	39	3	3	0.0	he70
conventional	ce126	58	22	22	0.5543	ce120
conventional	ce127	37	1	1	-0.7269	ce97
holistic	he74	38	1	1	-0.2526	he70
conventional	ce128	38	1	1	-0.7468	ce126
conventional	ce129	39	1	1	-0.5248	ce126
conventional	ce130	41	2	2	-0.1874	ce120
conventional	ce131	40	1	1	-0.4734	ce121
conventional	ce132	43	3	3	0.1006	ce121
conventional	ce133	43	2	2	-0.066	ce121
conventional	ce134	45	3	3	0.0375	ce126,ce121
conventional	ce135	42	0	0	0.0	ce121
