population	name	generation	age	evals	fitness	parents
holistic	h0-0	9	59	10	0.0	
holistic	h0-1	10	55	11	-0.0021	
holistic	h0-2	6	27	7	-0.127	
holistic	h0-3	10	52	11	-0.0	
holistic	h0-4	10	18	11	-0.0015	
holistic	h0-5	10	21	11	-0.0047	
holistic	h0-6	10	49	11	-0.0001	
holistic	h0-7	10	20	11	0.0	
holistic	h0-8	10	48	11	0.0	
holistic	h0-9	15	41	16	0.0798	
holistic	h0-10	9	27	10	-0.024	
holistic	h0-11	58	59	59	0.4908	
holistic	h0-12	7	59	8	0.0	
holistic	h0-13	10	32	11	-0.0001	
holistic	h0-14	10	19	11	0.0	
holistic	h0-15	10	20	11	-0.0	
holistic	h0-17	7	59	8	0.0	
holistic	h0-18	10	16	11	-0.0078	
holistic	h0-19	8	59	9	-0.0	
holistic	h0-20	19	20	20	0.1065	
holistic	h0-21	9	25	10	-0.0446	
holistic	h0-22	10	56	11	-0.0001	
holistic	h0-23	10	59	11	0.0	
holistic	h0-24	24	59	25	0.281	
holistic	h0-25	10	47	11	-0.0001	
holistic	h0-26	10	26	11	-0.0	
holistic	h0-27	21	59	22	0.1787	
holistic	h0-28	10	31	11	-0.0	
holistic	h0-29	10	23	11	0.0	
holistic	h0-30	10	32	11	-0.0001	
holistic	h0-31	3	59	4	-0.0005	
holistic	h0-32	10	52	11	-0.0005	
holistic	h0-33	10	39	11	0.0	
holistic	h0-34	4	59	5	-0.0249	
holistic	h0-35	18	23	19	0.1472	
holistic	h0-36	10	43	11	0.0	
holistic	h0-37	13	52	14	0.042	
holistic	h0-38	10	52	11	-0.0155	
holistic	h0-39	56	59	57	0.4581	
holistic	h0-40	10	20	11	-0.0	
holistic	h0-41	10	15	11	-0.0029	
holistic	h0-42	10	24	11	-0.0019	
holistic	h0-43	10	55	11	-0.0001	
holistic	h0-44	8	59	9	0.0435	
holistic	h0-45	1	59	2	-0.0003	
holistic	h0-46	31	59	32	0.5095	
holistic	h0-47	8	50	9	-0.0606	
holistic	h0-48	10	41	11	0.0	
holistic	h0-49	10	26	11	-0.0145	
holistic	h0-50	10	34	11	-0.0007	
holistic	h0-51	10	46	11	0.0	
